0.011803,0.94041,0.0056291
0.012216,0.96205,0.005393
0.012644,0.95915,0.0050812
0.013086,0.94958,0.0047716
0.013544,0.92364,0.0044334
0.014018,0.81009,0.0038665
0.014509,0.51337,0.0026767
0.015017,0.29538,0.0016926
0.015542,0.31107,0.0016856
0.016086,0.33549,0.0017153
0.016649,0.3482,0.0017362
0.017232,0.34767,0.0016991
0.017835,0.33932,0.0016496
0.018459,0.32853,0.0016002
0.019105,0.31283,0.0015381
0.019774,0.29268,0.0014371
0.020466,0.26942,0.0013304
0.021183,0.24596,0.0012222
0.021924,0.21747,0.00087034
0.022691,0.18981,0.00076503
0.023485,0.16115,0.00066068
0.024307,0.13336,0.00056043
0.025158,0.10727,0.00046868
0.026039,0.083419,0.00038489
0.02695,0.061728,0.00030946
0.027893,0.045356,0.00024745
0.02887,0.032095,0.000194
0.02988,0.022391,0.00015261
0.030926,0.015909,0.00012402
0.032008,0.011694,0.0001039
0.033129,0.0094284,9.1485e-05
0.034288,0.0083139,8.5155e-05
0.035488,0.0077307,9.3738e-05
0.03673,0.0071844,8.7864e-05
0.038016,0.0065462,8.089e-05
0.039346,0.0054409,7.1504e-05
0.040723,0.0042106,6.0688e-05
0.042149,0.0028105,4.7725e-05
0.043624,0.0016874,3.5752e-05
0.045151,0.0008995,2.5347e-05
0.046731,0.00061025,2.0396e-05
0.048367,0.00079649,2.3101e-05
0.05006,0.0012011,1.8603e-05
0.051812,0.0017374,2.2288e-05
0.053625,0.0021383,2.4536e-05
0.055502,0.0022802,2.49e-05
0.057445,0.0020993,2.3303e-05
0.059455,0.0016755,1.9949e-05
0.061536,0.0011324,1.5336e-05
0.06369,0.00062162,1.0454e-05
0.065919,0.00028389,6.5426e-06
0.068226,0.00014597,4.4471e-06
0.070614,0.00016467,4.9942e-06
0.073085,0.00024726,6.1114e-06
0.075643,0.00030126,6.7363e-06
0.078291,0.00030756,6.7287e-06
0.081031,0.00025921,6.0564e-06
0.083867,0.00020343,5.1728e-06
0.086803,0.00018861,4.8098e-06
0.089841,0.00018903,4.7057e-06
0.092985,0.00018617,4.5565e-06
0.09624,0.00016516,4.16e-06
0.099608,0.00012296,3.4549e-06
0.10309,7.7083e-05,2.626e-06
0.1067,4.5158e-05,1.9436e-06
0.11044,4.0889e-05,1.8173e-06
0.1143,5.1311e-05,2.0511e-06
0.1183,6.245e-05,2.2542e-06
0.12244,6.1448e-05,2.2005e-06
0.12673,4.9551e-05,1.9456e-06
0.13116,3.8293e-05,1.7154e-06
0.13576,3.1079e-05,1.5933e-06
0.14051,2.4594e-05,1.4452e-06
0.14542,1.9408e-05,1.3087e-06
0.15051,1.7139e-05,1.2941e-06
0.15578,2.0319e-05,1.5359e-06
0.16123,1.9958e-05,1.5965e-06
0.16688,1.4819e-05,1.4492e-06
0.17272,1.0442e-05,1.2799e-06
0.17876,8.4302e-06,1.2149e-06
0.18502,8.2479e-06,1.2666e-06
0.1915,8.3442e-06,1.3387e-06
0.1982,1.0198e-05,1.537e-06
0.20514,7.4071e-06,1.3493e-06
0.21232,6.7935e-06,1.4135e-06
0.21975,5.8579e-06,1.3346e-06
0.22744,5.1725e-06,1.2699e-06
0.2354,7.5097e-06,1.6206e-06
0.24364,8.4623e-06,1.7748e-06
0.25216,7.7753e-06,1.7232e-06
0.26099,8.7116e-06,1.9131e-06
0.27012,9.9242e-06,2.1034e-06
0.27958,8.5452e-06,1.9918e-06
0.28936,7.473e-06,1.8951e-06
0.29949,7.5947e-06,1.8857e-06
0.30997,6.2824e-06,1.735e-06
0.32082,5.8031e-06,1.7009e-06
0.33205,8.0234e-06,2.0308e-06
0.34367,6.6752e-06,1.8779e-06
0.3557,8.935e-06,2.2305e-06
0.36815,8.7976e-06,2.1967e-06
0.38104,8.3964e-06,2.0945e-06
0.39437,1.1534e-05,2.5249e-06
0.40818,9.2173e-06,2.3097e-06
0.42246,9.6203e-06,2.4473e-06
0.43725,6.9669e-06,2.0775e-06
0.45255,4.2351e-06,1.6146e-06
0.46839,9.9788e-06,2.5827e-06
0.48479,9.2296e-06,2.5463e-06
0.49656,7.99e-06,3.7657e-06
