1.829976347713301e-02,3.006365443272174e-03,7.002802238410420e-04
1.875709074418527e-02,2.119118884505962e-03,5.337508242937722e-04
1.922584702393765e-02,1.442465571064576e-03,4.129200026950180e-04
1.970631793752127e-02,1.757550275348936e-03,4.196471630365726e-04
2.019879624399179e-02,1.099198121935207e-03,2.861307683488694e-04
2.070358201871249e-02,1.062835395643626e-03,2.601857202386008e-04
2.122098283619527e-02,1.201770128907303e-03,2.553754075619641e-04
2.175131395751097e-02,1.056321250877550e-03,2.266646392529038e-04
2.229489852238332e-02,6.337316716699497e-04,1.566337991221260e-04
2.285206774608339e-02,8.324478598298860e-04,1.674777776936415e-04
2.342316112124469e-02,6.892560032579423e-04,1.446321526938141e-04
2.400852662472177e-02,8.337874464974860e-04,1.441630991633704e-04
2.460852092961842e-02,5.894947247946004e-04,1.153156806678448e-04
2.522350962261456e-02,6.832847495874636e-04,1.171558511075210e-04
2.585386742672450e-02,4.397372011401334e-04,8.845830512435509e-05
2.649997842962188e-02,3.852824833886968e-04,7.857222773724244e-05
2.716223631767090e-02,6.231310428677053e-04,9.455865069373606e-05
2.784104461580603e-02,3.905825342690234e-04,7.116561005158251e-05
2.853681693340657e-02,3.548180428698972e-04,6.443668922444575e-05
2.924997721631588e-02,3.082368159917619e-04,5.694951858891031e-05
2.998096000515869e-02,2.864400858219219e-04,5.248749271554596e-05
3.073021070011414e-02,2.263934082365894e-04,4.463698549567309e-05
3.149818583230558e-02,1.573851153279581e-04,3.494231762975640e-05
3.228535334197272e-02,1.114527114022691e-04,2.835553505913523e-05
3.309219286359555e-02,1.944118931248165e-04,3.613666934787219e-05
3.391919601814372e-02,1.832923002044348e-04,3.338972157345724e-05
3.476686671262955e-02,1.097861423607561e-04,2.500026010265808e-05
3.563572144714702e-02,1.495612402227310e-04,2.758147122070281e-05
3.652628962958412e-02,1.443997502362557e-04,2.653330500387921e-05
3.743911389819998e-02,1.412373637464600e-04,2.514569245478578e-05
3.837475045226349e-02,1.104085227916655e-04,2.144523737516472e-05
3.933376939095502e-02,1.182075657995032e-04,2.139802363172065e-05
4.031675506073743e-02,7.238084911175379e-05,1.595187590758889e-05
4.132430641140827e-02,9.260317658438243e-05,1.712294764312452e-05
4.235703736105005e-02,6.697976922993916e-05,1.403378491771255e-05
4.341557717010087e-02,6.245756535801046e-05,1.294266361285168e-05
4.450057082477347e-02,5.643921343406920e-05,1.183158127914790e-05
4.561267943005625e-02,6.895347262733132e-05,1.249399641815011e-05
4.675258061253572e-02,5.710318219110621e-05,1.097772810060842e-05
4.792096893328582e-02,3.388059924505293e-05,8.085179394481593e-06
4.911855631107576e-02,3.903273646851080e-05,8.320888608999234e-06
5.034607245615415e-02,5.254014028538340e-05,9.226077165577706e-06
5.160426531487383e-02,3.437646684052879e-05,7.185040823094455e-06
5.289390152542819e-02,3.260894022055831e-05,6.757100871468890e-06
5.421576688497683e-02,3.916047675236280e-05,7.113072139740571e-06
5.557066682844503e-02,3.449900239246081e-05,6.418184066377054e-06
5.695942691928889e-02,2.621006572059332e-05,5.383165486946183e-06
5.838289335252513e-02,2.225241171757753e-05,4.798473792721626e-06
5.984193347033199e-02,2.257805329694723e-05,4.654651799381623e-06
6.133743629053552e-02,1.794592963045432e-05,4.032070195540690e-06
6.287031304830318e-02,1.951573292498637e-05,4.056164045463327e-06
6.444149775137481e-02,1.712582671139725e-05,3.734139722065242e-06
6.605194774916942e-02,1.489165132129197e-05,3.439683197026153e-06
6.770264431611427e-02,1.241770312622167e-05,3.061813385302377e-06
6.939459324955209e-02,1.014133275087519e-05,2.717562116536352e-06
7.112882548259036e-02,1.469469713878178e-05,3.267963086271823e-06
7.290639771226634e-02,1.583425413159931e-05,3.352704513495156e-06
7.472839304341033e-02,1.509184255456523e-05,3.262467097787342e-06
7.659592164859994e-02,1.465560748707949e-05,3.216121172266356e-06
7.851012144460688e-02,1.146074647752837e-05,2.771233383620894e-06
8.047215878574897e-02,8.262394066036014e-06,2.317289548157028e-06
8.248322917456952e-02,9.063511708174883e-06,2.383675429271056e-06
8.454455799027730e-02,1.322020668598968e-05,2.814416240412329e-06
8.665740123539079e-02,7.983259219315798e-06,2.148413379823788e-06
8.882304630104171e-02,5.840278713699548e-06,1.825254486405012e-06
9.104281275140437e-02,5.345990647182191e-06,1.716421428718286e-06
9.331805312772826e-02,7.275577467779486e-06,1.981202632665242e-06
9.565015377246444e-02,7.414759318688392e-06,1.967789125363146e-06
