1.829976347713301e-02,2.672988077039399e-03,7.075896900775137e-04
1.875709074418527e-02,2.717663950045322e-03,6.741855727071269e-04
1.922584702393765e-02,3.023197547666162e-03,6.491173540640993e-04
1.970631793752127e-02,1.762457018574965e-03,4.585244673592304e-04
2.019879624399179e-02,1.525555896219010e-03,3.700055454615977e-04
2.070358201871249e-02,1.299427964468414e-03,3.159320832034050e-04
2.122098283619527e-02,9.825873016959263e-04,2.556563370318367e-04
2.175131395751097e-02,1.152180675046761e-03,2.526923818172197e-04
2.229489852238332e-02,1.212525796465296e-03,2.396241031467461e-04
2.285206774608339e-02,1.280101737234510e-03,2.259303778747249e-04
2.342316112124469e-02,1.093290520493039e-03,1.962587539194654e-04
2.400852662472177e-02,8.427031712037000e-04,1.590853573477889e-04
2.460852092961842e-02,7.378837596935395e-04,1.403670088111978e-04
2.522350962261456e-02,7.697069031367094e-04,1.350111785185649e-04
2.585386742672450e-02,5.307107561892110e-04,1.058862405390498e-04
2.649997842962188e-02,4.755359018827438e-04,9.591740136644637e-05
2.716223631767090e-02,4.969520343728677e-04,9.261337325748928e-05
2.784104461580603e-02,3.842416645389509e-04,7.695147279167258e-05
2.853681693340657e-02,2.420757207671114e-04,5.802936398820637e-05
2.924997721631588e-02,2.245919915457759e-04,5.326908571925089e-05
2.998096000515869e-02,2.741515342972346e-04,5.591186602455105e-05
3.073021070011414e-02,2.450517619922514e-04,5.052514677407666e-05
3.149818583230558e-02,2.818387456076962e-04,5.131281469441709e-05
3.228535334197272e-02,2.258479864500013e-04,4.430048350497029e-05
3.309219286359555e-02,8.701164363402476e-05,2.653232071480544e-05
3.391919601814372e-02,1.246686530529155e-04,3.022789642190069e-05
3.476686671262955e-02,1.298053291346869e-04,2.998231546614854e-05
3.563572144714702e-02,9.879444108002494e-05,2.454351224596906e-05
3.652628962958412e-02,9.520733064776000e-05,2.342601534380541e-05
3.743911389819998e-02,7.779039123131977e-05,2.034698714230048e-05
3.837475045226349e-02,9.232143545667670e-05,2.125103355683005e-05
3.933376939095502e-02,7.731946500060360e-05,1.886726944552725e-05
4.031675506073743e-02,9.582952002828529e-05,2.003796890148966e-05
4.132430641140827e-02,6.975127070934550e-05,1.619128019149842e-05
4.235703736105005e-02,7.619014411506628e-05,1.633994853974150e-05
4.341557717010087e-02,8.584208189666741e-05,1.664352896483014e-05
4.450057082477347e-02,4.422774587983784e-05,1.139642319240461e-05
4.561267943005625e-02,6.217944941916482e-05,1.294837225446346e-05
4.675258061253572e-02,5.410132651122394e-05,1.169761871974767e-05
4.792096893328582e-02,3.066131617304162e-05,8.459721130009700e-06
4.911855631107576e-02,5.580661473604304e-05,1.083684086176578e-05
5.034607245615415e-02,4.362361762763316e-05,9.218575651795719e-06
5.160426531487383e-02,2.621049883877193e-05,6.851726133556161e-06
5.289390152542819e-02,2.283686829178850e-05,6.153888598114499e-06
5.421576688497683e-02,1.743440598924241e-05,5.167468044621975e-06
5.557066682844503e-02,2.808958985506040e-05,6.324738108328182e-06
5.695942691928889e-02,3.368212858181407e-05,6.653819144344166e-06
5.838289335252513e-02,1.963560609505500e-05,4.912435211560682e-06
5.984193347033199e-02,2.056816110207061e-05,4.854967963969623e-06
6.133743629053552e-02,1.104943374052795e-05,3.442577906907932e-06
6.287031304830318e-02,2.425320003641230e-05,4.936178373988228e-06
6.444149775137481e-02,1.853830309605007e-05,4.233251275578542e-06
6.605194774916942e-02,1.847362782435188e-05,4.195598130705702e-06
6.770264431611427e-02,2.012437070636059e-05,4.253918860536530e-06
6.939459324955209e-02,1.280105958774849e-05,3.350028407536012e-06
7.112882548259036e-02,1.102811934683102e-05,3.090310470081645e-06
7.290639771226634e-02,1.487564352737304e-05,3.546528236895948e-06
7.472839304341033e-02,1.011770820867986e-05,2.929907531280026e-06
7.659592164859994e-02,1.499315957500785e-05,3.548363162750344e-06
7.851012144460688e-02,1.023778398090570e-05,2.865823953794257e-06
8.047215878574897e-02,1.015864858884369e-05,2.811053688235122e-06
8.248322917456952e-02,8.492863584822506e-06,2.517643741814348e-06
8.454455799027730e-02,7.393285588351339e-06,2.293940471429912e-06
8.665740123539079e-02,7.096065057695331e-06,2.208565565094332e-06
8.882304630104171e-02,7.116681592745400e-06,2.197321500111852e-06
