2.091434318343852e-02	8.130410351126752e-03	9.914813807325651e-04	4.131889821873425e-02
2.143686789729112e-02	5.917467867605967e-03	7.908147762070990e-04	4.235121108072964e-02
2.197244738767637e-02	4.567265281262358e-03	6.355327851786730e-04	4.340931528496748e-02
2.252140781560788e-02	1.844593121947620e-03	3.692156522504812e-04	4.449385520328424e-02
2.308408349091797e-02	1.379356652052297e-03	2.877717760533351e-04	4.560549130652585e-02
2.366081707584800e-02	1.281824285194243e-03	2.557423419879854e-04	4.674490056676597e-02
2.425195979372530e-02	6.543948960188209e-04	1.664145695779027e-04	4.791277686957330e-02
2.485787164285360e-02	6.965425147175941e-04	1.564432896220101e-04	4.910983143657890e-02
2.547892161574743e-02	6.208066972743773e-04	1.349239241373378e-04	5.033679325860103e-02
2.611548792384377e-02	6.208756490427265e-04	1.259342911519178e-04	5.159440953959120e-02
2.676795822782795e-02	8.877181764342009e-04	1.392740439261507e-04	5.288344615167172e-02
2.743672987371402e-02	9.693778896088432e-04	1.344640824967207e-04	5.420468810154197e-02
2.812221013482335e-02	1.252023286138107e-03	1.461656493681313e-04	5.555894000853737e-02
2.882481645980885e-02	1.438727777664236e-03	1.467947330879248e-04	5.694702659463220e-02
2.954497672687582e-02	1.332502316317262e-03	1.336688330915324e-04	5.836979318668467e-02
3.028312950435428e-02	1.495819648764546e-03	1.347805477276859e-04	5.982810623123010e-02
3.103972431778138e-02	1.389618186415067e-03	1.228305525327336e-04	6.132285382213565e-02
3.181522192365675e-02	1.611972714327566e-03	1.256793048661262e-04	6.285494624143813e-02
3.261009459003721e-02	1.633162688058214e-03	1.200640634134810e-04	6.442531651369394e-02
3.342482638414197e-02	1.389843311847284e-03	1.052063553486830e-04	6.603492097417916e-02
3.425991346714331e-02	1.334415642430548e-03	9.847845482677438e-05	6.768473985128529e-02
3.511586439632237e-02	1.229892743039004e-03	9.047843833352373e-05	6.937577786346569e-02
3.599320043477397e-02	1.021360824202001e-03	7.851239244395596e-05	7.110906483109634e-02
3.689245586884912e-02	9.322541863831148e-04	7.214028720760427e-05	7.288565630362309e-02
3.781417833352854e-02	7.924846849976606e-04	6.407059170678981e-05	7.470663420237766e-02
3.875892914592530e-02	6.195585587804335e-04	5.375825111637755e-05	7.657310747945384e-02
3.972728364711974e-02	4.375345152032856e-04	4.358014260107477e-05	7.848621279304505e-02
4.071983155253475e-02	3.634787646123478e-04	3.736238374033049e-05	8.044711519965449e-02
4.173717731106486e-02	2.845463150021843e-04	3.237862426301769e-05	8.245700886359961e-02
4.277994047317790e-02	1.817495660405283e-04	2.468963073565647e-05	8.451711778424276e-02
4.384875606821316e-02	1.674991378108402e-04	2.290378139423158e-05	8.662869654139105e-02
4.494427499110619e-02	1.735822805880764e-04	2.236918139920086e-05	8.879303105931935e-02
4.606716439877533e-02	1.343229545617388e-04	1.876577368937645e-05	9.101143938988152e-02
4.721810811641176e-02	1.246775183641198e-04	1.725896496731326e-05	9.328527251518709e-02
4.839780705392020e-02	1.430481911945569e-04	1.777653506967687e-05	9.561591517033197e-02
4.960697963276403e-02	1.160558278227997e-04	1.537007165775189e-05	9.800478668668423e-02
5.084636222347470e-02	1.384134010994608e-04	1.611914462256803e-05	1.004533418562387e-01
5.211670959409190e-02	1.653784317758053e-04	1.677743174856008e-05	1.029630718175666e-01
5.341879536980761e-02	1.333354374733724e-04	1.459650443464711e-05	1.055355049638995e-01
5.475341250409384e-02	1.432393535715813e-04	1.442017345485750e-05	1.081722078739014e-01
5.612137376160111e-02	1.327681468121279e-04	1.332675889631587e-05	1.108747862656949e-01
5.752351221312164e-02	1.384134745337577e-04	1.303662200235329e-05	1.136448859747227e-01
5.896068174291878e-02	1.177543227283066e-04	1.158475815066197e-05	1.164841939560404e-01
6.043375756873143e-02	1.217880480003877e-04	1.131497377433569e-05	1.193944393116502e-01
6.194363677477051e-02	1.079641479258862e-04	1.020055096273663e-05	1.223773943435019e-01
6.349123885803160e-02	1.000417293457451e-04	9.494393325547704e-06	1.254348756328021e-01
6.507750628825676e-02	7.442006501590016e-05	7.854892602461004e-06	1.285687451462884e-01
6.670340508188656e-02	4.967723008033995e-05	6.190199686903469e-06	1.317809113701433e-01
6.836992539035157e-02	4.219209304674046e-05	5.514146054385256e-06	1.350733304722381e-01
7.007808210306186e-02	3.234739312496172e-05	4.685633624006110e-06	1.384480074934134e-01
