NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,11,0.10289215E-1,0.10278926E-1,1.1557171,1.1557171,10505.364
1999,576,0.28758453,0.56460254,1.2207386,2.3764558,410.20267
2999,1077,0.35954937,0.50340708,1.1359601,3.5124159,322.61719
3999,1531,0.38270782,0.45216001,1.1018851,4.6143010,296.77701
4999,1936,0.38619471,0.40013882,1.1212840,5.7355850,290.52397
5999,2304,0.38257684,0.36449106,1.1625731,6.8981581,292.50106
6999,2690,0.38312346,0.38640265,1.1144357,8.0125937,289.85334
7999,3066,0.38139695,0.36931315,1.1443462,9.1569400,289.50386
8999,3425,0.37932069,0.36271265,1.1714618,10.328402,291.23077
9999,3764,0.37648386,0.35095525,1.1937630,11.522165,294.59273
10999,4121,0.37393337,0.34843101,1.1044030,12.626568,293.76916
11999,4474,0.37264688,0.35849680,1.1134641,13.740032,293.36842
12999,4824,0.37100465,0.35129951,1.2924759,15.032508,296.58664
13999,5193,0.37084049,0.36870653,1.1341228,16.166631,295.14919
14999,5545,0.36981023,0.35538764,1.0930882,17.259719,294.00663
15999,5903,0.36931883,0.36194834,1.1126430,18.372362,292.86535
16999,6297,0.37006092,0.38193358,1.1219530,19.494315,290.08667
17999,6644,0.36963756,0.36244096,1.1117601,20.606075,289.53955
18999,7041,0.37065275,0.38892510,1.1080539,21.714129,286.68140
19999,7421,0.37156966,0.38899005,1.0787940,22.792923,284.34793
20999,7817,0.37199597,0.38052177,1.0557139,23.848637,281.23819
21999,8213,0.37237747,0.38038857,1.0522139,24.900851,278.28740
22999,8601,0.37248077,0.37475317,1.0536802,25.954531,275.80725
23999,8960,0.37168596,0.35340613,1.0629818,27.017513,274.51723
24999,9331,0.37138124,0.36406824,1.0593832,28.076896,272.82221
25999,9681,0.37094032,0.35991773,1.0522649,29.129161,271.76084
26999,10059,0.37077698,0.36653031,1.0583951,30.187556,269.91739
27999,10436,0.37085710,0.37302030,1.0560398,31.243596,268.13927
28999,10830,0.37092572,0.37284702,1.0468781,32.290474,265.86718
29999,11210,0.37068903,0.36382523,1.0576210,33.348095,264.13714
30999,11567,0.37038888,0.36138468,1.0540111,34.402106,263.01387
31999,11969,0.37128118,0.39894156,1.0606439,35.462750,260.82558
32999,12331,0.37077871,0.35470025,1.0527780,36.515528,259.61234
33999,12679,0.37046740,0.36019445,1.0587549,37.574283,258.77624
34999,13027,0.37043070,0.36918314,1.0483301,38.622613,257.85864
35999,13401,0.37065567,0.37852929,1.0836039,39.706217,256.58672
36999,13773,0.37066678,0.37106656,1.1082141,40.814431,255.52210
37999,14168,0.37103814,0.38477821,1.1026480,41.917079,253.94034
38999,14545,0.37114787,0.37531770,1.1558001,43.072879,253.06242
39999,14922,0.37147015,0.38403864,1.1995800,44.272459,252.42007
40999,15298,0.37153511,0.37413345,1.3746648,45.647124,252.73910
41999,15686,0.37194838,0.38889193,1.5796542,47.226778,253.84920
42999,16044,0.37175805,0.36376438,1.3046179,48.531396,253.95798
43999,16421,0.37175080,0.37143919,1.1164780,49.647874,252.69592
44999,16776,0.37171541,0.37015812,1.1170521,50.764926,251.83954
45999,17171,0.37196879,0.38337060,1.1048889,51.869815,250.20819
46999,17567,0.37250071,0.39696864,1.1077452,52.977560,248.59676
47999,17957,0.37280512,0.38711192,1.1025321,54.080092,247.08431
48999,18363,0.37328537,0.39633708,1.1086569,55.188749,245.35446
49999,18745,0.37337949,0.37799126,1.1019168,56.290666,244.00630
50999,19116,0.37349717,0.37938096,1.1041071,57.394773,242.84991
51999,19505,0.37364022,0.38093574,1.1046190,58.499392,241.42059
52999,19878,0.37385301,0.38491774,1.1052399,59.604632,240.24763
53999,20242,0.37384165,0.37323941,1.1244700,60.729102,239.28622
54999,20626,0.37410803,0.38849269,1.2304232,61.959525,238.43573
55999,21021,0.37443763,0.39256487,1.4225528,63.382078,238.13582
56999,21375,0.37441667,0.37324327,1.3305762,64.712654,238.03660
57999,21755,0.37431522,0.36853268,1.1856036,65.898258,237.01260
58999,22138,0.37439772,0.37918259,1.0657752,66.964033,235.52053
59999,22534,0.37474474,0.39521834,1.0567801,68.020813,233.83777
60999,22928,0.37493073,0.38608987,1.0607970,69.081610,232.21641
61999,23289,0.37491905,0.37420699,1.0564852,70.138095,231.02595
62999,23645,0.37478952,0.36675848,1.0591848,71.197280,229.91196
63999,24020,0.37481719,0.37656083,1.0605528,72.257833,228.56578
64999,24392,0.37501457,0.38764619,1.0754082,73.333241,227.31140
65999,24789,0.37517186,0.38539547,1.0682199,74.401461,225.73756
66999,25155,0.37515315,0.37391865,1.0585451,75.460006,224.52014
67999,25527,0.37508470,0.37049883,1.0617619,76.521768,223.24619
68999,25901,0.37515463,0.37990949,1.0983441,77.620112,222.05987
69999,26256,0.37475942,0.34749032,1.0626671,78.682779,220.99264
70999,26637,0.37491334,0.38568760,1.0599179,79.742697,219.62546
71999,27026,0.37508805,0.38749199,1.0602531,80.802950,218.17933
72999,27417,0.37508128,0.37459420,1.0566547,81.859605,216.71283
73999,27804,0.37510952,0.37717067,1.0606060,82.920211,215.31102
74999,28155,0.37493826,0.36226569,1.0564420,83.976653,214.28885
75999,28603,0.37557221,0.42311764,1.0992563,85.075909,212.36110
76999,28983,0.37543723,0.36517885,1.0933928,86.169302,211.14051
77999,29381,0.37561195,0.38906538,1.0907650,87.260067,209.73482
78999,29703,0.37505625,0.33171222,1.0586760,88.318743,209.02073
79999,30064,0.37494041,0.36578918,1.0600262,89.378769,207.91623
80999,30441,0.37492078,0.37335049,1.0576699,90.436439,206.65117
81999,30807,0.37490763,0.37384219,1.0540669,91.490506,205.48910
82999,31165,0.37477650,0.36402396,1.0574598,92.547966,204.41326
83999,31535,0.37472391,0.37035872,1.0597603,93.607726,203.22984
84999,31890,0.37462559,0.36636701,1.0579069,94.665633,202.18489
85999,32275,0.37467892,0.37921176,1.0712609,95.736894,200.89175
86999,32659,0.37473882,0.37989071,1.0628672,96.799761,199.59560
87999,33045,0.37493150,0.39169409,1.0606611,97.860422,198.28248
88999,33414,0.37493963,0.37565497,1.0546277,98.915050,197.11371
89999,33800,0.37510087,0.38945120,1.0589802,99.974030,195.80712
90999,34197,0.37522866,0.38673008,1.0608149,101.03484,194.41459
91999,34567,0.37522621,0.37500287,1.0591092,102.09395,193.25697
92999,34957,0.37527189,0.37947432,1.0599720,103.15393,191.93411
93999,35320,0.37526924,0.37502275,1.0553389,104.20926,190.83395
94999,35719,0.37537432,0.38525155,1.0782712,105.28754,189.47866
95999,36112,0.37542741,0.38047083,1.0899026,106.37744,188.19899
96999,36485,0.37548916,0.38141730,1.0866771,107.46412,187.07916
97999,36887,0.37571141,0.39726995,1.0768940,108.54101,185.71173
98999,37280,0.37579244,0.38373266,1.1120000,109.65301,184.48060
99999,37658,0.37589097,0.38564547,1.2976401,110.95065,183.67639
100999,38042,0.37593018,0.37985145,1.1505558,112.10121,182.57627
101999,38438,0.37594488,0.37742953,1.0877802,113.18899,181.28259
102999,38803,0.37587321,0.36856325,1.0547600,114.24375,180.17613
103999,39196,0.37597766,0.38673593,1.0586209,115.30237,178.86634
104999,39540,0.37583580,0.36108166,1.0543430,116.35671,177.91924
105999,39936,0.37610053,0.40389780,1.0577660,117.41448,176.59212
106999,40311,0.37605844,0.37159693,1.0597219,118.47420,175.42622
107999,40694,0.37605371,0.37554750,1.0659642,119.54016,174.21362
108999,41081,0.37617677,0.38946688,1.0756788,120.61584,172.98909
109999,41465,0.37620671,0.37946995,1.0774300,121.69327,171.79104
110999,41829,0.37613086,0.36778736,1.0629172,122.75619,170.71530
111999,42208,0.37615244,0.37854796,1.1408257,123.89701,169.64216
112999,42587,0.37610716,0.37103565,1.0891159,124.98613,168.49810
113999,42949,0.37601870,0.36602346,1.1008072,126.08694,167.48669
114999,43342,0.37620341,0.39725973,1.0581541,127.14509,166.20799
115999,43719,0.37627890,0.38495964,1.0694959,128.21459,165.05513
116999,44098,0.37618843,0.36569499,1.0847042,129.29929,163.90968
117999,44496,0.37632840,0.39270442,1.0679660,130.36726,162.61921
118999,44876,0.37636707,0.38092992,1.0727828,131.44004,161.45603
119999,45288,0.37648771,0.39084370,1.0802240,132.52026,160.09646
120999,45645,0.37640528,0.36651335,1.0874569,133.60772,159.10281
121999,46038,0.37641203,0.37722961,1.1015801,134.70930,157.89529
122999,46413,0.37648983,0.38598076,1.1669569,135.87626,156.87848
123999,46805,0.37658585,0.38839645,1.0615530,136.93781,155.63309
124999,47169,0.37647009,0.36211568,1.0570080,137.99482,154.55923
125999,47533,0.37642657,0.37098672,1.0575771,139.05240,153.48625
126999,47906,0.37637684,0.37011125,1.0573409,140.10974,152.35830
127999,48278,0.37640104,0.37947486,1.0583780,141.16811,151.23860
128999,48664,0.37643854,0.38123808,1.0581071,142.22622,150.03545
129999,49042,0.37644290,0.37700496,1.0656519,143.29187,148.89008
130999,49454,0.37659748,0.39669271,1.0602949,144.35217,147.53963
131999,49832,0.37661176,0.37848259,1.0651960,145.41736,146.39786
132999,50223,0.37670590,0.38913189,1.0560372,146.47340,145.17266
133999,50607,0.37666012,0.37057153,1.0667601,147.54016,144.00085
134999,50977,0.37666859,0.37780363,1.0564930,148.59666,142.90079
135999,51353,0.37663881,0.37261823,1.0645037,149.66116,141.77490
136999,51721,0.37663209,0.37571879,1.0590200,150.72018,140.68985
137999,52103,0.37666333,0.38094342,1.0565541,151.77673,139.52460
138999,52503,0.37678773,0.39395516,1.0570791,152.83381,138.26158
139999,52872,0.37675581,0.37231862,1.0612190,153.89503,137.17592
140999,53245,0.37675965,0.37729651,1.0566988,154.95173,136.06476
141999,53634,0.37679156,0.38129091,1.0693991,156.02113,134.87854
142999,54016,0.37685025,0.38518428,1.0663111,157.08744,133.72906
143999,54386,0.37683990,0.37536066,1.0640769,158.15152,132.64302
144999,54789,0.37700099,0.40019763,1.0599589,159.21148,131.37874
145999,55175,0.37697482,0.37317954,1.1075811,160.31906,130.24561
146999,55552,0.37696498,0.37552885,1.0634580,161.38251,129.12460
147999,55919,0.37689729,0.36694663,1.0593011,162.44182,128.05304
148999,56308,0.37690005,0.37730842,1.0672169,163.50903,126.87427
149999,56638,0.37676441,0.35655484,1.0522840,164.56132,125.98799
150999,57006,0.37674819,0.37431477,1.0595548,165.62087,124.91148
151999,57384,0.37677751,0.38120415,1.0577543,166.67863,123.78322
152999,57769,0.37675820,0.37382378,1.0640428,167.74267,122.62529
153999,58154,0.37684153,0.38959153,1.0608761,168.80354,121.46633
154999,58527,0.37673968,0.36105471,1.0819089,169.88545,120.38306
155999,58928,0.37683071,0.39094047,1.0904300,170.97588,119.16782
156999,59328,0.37698955,0.40176853,1.0708821,172.04677,117.94576
157999,59709,0.37705342,0.38708034,1.0676010,173.11437,116.81574
158999,60097,0.37703463,0.37406622,1.0817709,174.19614,115.66215
159999,60453,0.37693308,0.36078629,1.1118810,175.30802,114.68258
160999,60827,0.37690524,0.37245038,1.4671850,176.77520,113.84443
161999,61198,0.37684928,0.36784047,1.0658400,177.84104,112.75839
162999,61567,0.37678961,0.36712291,1.0584750,178.89952,111.67744
163999,61963,0.37685992,0.38831966,1.0598881,179.95941,110.47102
164999,62344,0.37688507,0.38101022,1.0599489,181.01936,109.33634
165999,62695,0.37681776,0.36571222,1.0534019,182.07276,108.33757
166999,63047,0.37682241,0.37759470,1.2295330,183.30229,107.43683
167999,63407,0.37673470,0.36208559,1.0780551,184.38035,106.40828
168999,63787,0.37674169,0.37791617,1.0729699,185.45332,105.28510
169999,64162,0.37672354,0.37365658,1.1272027,186.58052,104.21546
170999,64540,0.37675700,0.38244582,1.1098654,187.69038,103.12211
171999,64959,0.37686892,0.39600739,1.0864277,188.77681,101.83236
172999,65339,0.37682077,0.36853884,1.0877583,189.86457,100.71926
173999,65744,0.37700817,0.40942786,1.2861948,191.15076,99.599364
174999,66120,0.37701600,0.37837845,1.1706560,192.32142,98.545822
175999,66482,0.37697553,0.36989328,1.0743821,193.39580,97.503693
176999,66864,0.37698805,0.37919172,1.0884681,194.48427,96.381174
177999,67278,0.37711177,0.39901050,1.0809269,195.56520,95.117043
178999,67689,0.37721029,0.39474669,1.1516502,196.71685,93.901787
179999,68058,0.37720484,0.37622801,1.0670409,197.78389,92.826897
180999,68473,0.37728371,0.39148132,1.0764990,198.86039,91.561221
181999,68846,0.37727846,0.37632788,1.1045980,199.96499,90.487598
182999,69214,0.37721773,0.36616422,1.1059678,201.07095,89.435235
