SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
-9.5858014,0.37503714,0.18345054,0.57877638,0.62004902,0.10988545,0.63269402E-1,0.29165430,0.18510352,0.37549088E-1,0.31663000,0.84186719
-9.5858014,0.37503714,0.18345054,0.57877638,0.62004902,0.10988545,0.63269402E-1,0.29165430,0.18510352,0.37549088E-1,0.31663000,0.84186719
-8.8048123,0.38139308,0.12126740,0.48495365,0.67677088,0.98166135E-1,0.11418907,0.45624079,0.24355221,0.29638900E-2,0.37088851,0.85511742
-9.6483457,0.35047662,0.11591693,0.47897923,0.66477310,0.14876980,0.12882511,0.47183110,0.23771286,0.17686152E-1,0.38040678,0.85888094
-8.5109348,0.38031351,0.13295612,0.50774841,0.68095890,0.14047146,0.10167587,0.43357218,0.21654959,0.16265808E-1,0.35418565,0.86313018
-7.6276302,0.40082915,0.15890183,0.58025300,0.60018784,0.19132543,0.13934013,0.30420701,0.17815559,0.15815117E-1,0.33724895,0.85741645
-6.5261114,0.37817881,0.14174915,0.54309089,0.61866313,0.19473674,0.13840228,0.34163003,0.20909117,0.61796123E-2,0.34997564,0.87822718
-8.1375371,0.31219117,0.16010277,0.56197921,0.50535538,0.38870773,0.27154526,0.28400819,0.17051281,0.29092223E-1,0.35063482,0.90766397
-8.3876249,0.33849133,0.16885425,0.55014377,0.55419089,0.33009299,0.24673883,0.33185409,0.16200338,0.43603033E-1,0.34427944,0.88977553
-8.5129031,0.31930446,0.16890816,0.57645710,0.49121165,0.40420264,0.26903170,0.26429789,0.14485161,0.20392611E-1,0.34542239,0.91834364
-8.6160906,0.39560090,0.17300327,0.50892280,0.63990451,0.17137722,0.20799219,0.40042267,0.21620913,0.19629272E-1,0.34901773,0.89137839
-7.0377649,0.39797060,0.15153510,0.55784818,0.58146516,0.20998608,0.19070787,0.30269378,0.22092862,0.24785090E-3,0.35777566,0.89097067
-8.7851969,0.30262704,0.13949882,0.60981413,0.45970699,0.47157172,0.26372491,0.25149434,0.13153078,0.52605167E-1,0.35444463,0.88829673
-10.358771,0.38986941,0.17272653,0.66308974,0.49417599,0.40462223,0.20503130,0.21627329,0.67312096E-1,0.50836103E-1,0.32147523,0.87346033
-6.7786885,0.34322225,0.15800892,0.58803617,0.54113039,0.30728524,0.12592952,0.28600568,0.67320358E-1,0.11268132E-1,0.33019700,0.87113857
-6.7195314,0.19253530,0.15094968,0.51815193,0.50520729,0.41426835,0.19206562,0.30288398,0.11101787,0.14830145E-1,0.33826032,0.88524602
-9.0967129,0.17780811,0.16316985,0.52302960,0.49208666,0.47658968,0.18985965,0.35534843,0.25684673E-1,0.36846327E-1,0.33010583,0.89447568
-7.1763627,0.27345527,0.11288739,0.56228893,0.52919866,0.33321559,0.15703742,0.26888290,0.21211436,0.14628936E-1,0.35895298,0.87086274
-9.0789880,0.33245982,0.16970999,0.57298390,0.54668094,0.37726970,0.19502544,0.35797139,0.68861566E-1,0.42225786E-1,0.32972781,0.89557187
-8.4662705,0.19678484,0.16173254,0.51946891,0.53175620,0.41051653,0.18898872,0.33752160,0.10112311,0.49041123E-1,0.32973782,0.86913698
-9.3780325,0.43418982,0.14524588,0.63568239,0.55978063,0.30190391,0.19479325,0.23679476,0.18946231,0.36725913E-1,0.33987531,0.87271064
-7.5525714,0.43278741,0.12776141,0.57770925,0.63511951,0.13978058,0.10454195,0.31162627,0.23773991,0.82440145E-3,0.35360170,0.85452345
-7.8446446,0.28428815,0.14662686,0.55056875,0.51985674,0.31843273,0.24790306,0.22975081,0.26044468,0.14867756E-1,0.35384358,0.87628196
-11.299798,0.29124593,0.12746994,0.61569459,0.48621681,0.49487497,0.24943934,0.32538038,0.13278756,0.92309090E-1,0.35252406,0.86391949
-10.605168,0.30394214,0.15035014,0.47770105,0.58032920,0.26420295,0.21151543,0.46545119,0.14337473,0.23800696E-1,0.36995052,0.89264341
-7.9498129,0.25546103,0.17861653,0.49748208,0.54364196,0.29537305,0.22217375,0.33152058,0.13868785,0.13941018E-1,0.33723394,0.87736295
-7.7417099,0.38515687,0.14946521,0.53264831,0.60499758,0.21129897,0.14980885,0.40317744,0.15062086,0.59332341E-2,0.35671151,0.90067160
-8.4460287,0.33873165,0.12191644,0.63198042,0.54828445,0.31925996,0.86678046E-2,0.27564525,0.35801550E-1,0.53914743E-2,0.32928042,0.85371275
-8.6762861,0.44441833,0.12899861,0.61006005,0.59216967,0.22632551,0.12518385,0.29580329,0.21203544,0.29309506E-2,0.36232619,0.89959891
-9.0252761,0.34829253,0.14638111,0.65609503,0.45836776,0.45083774,0.17120967,0.28817958,0.17360060E-1,0.34058987E-1,0.33962753,0.89466632
-11.169267,0.49517548,0.10940545,0.69729438,0.59779903,0.19152878,0.62028926E-2,0.31949043,0.12210851,0.99974690E-2,0.34175855,0.83788333
-8.3776283,0.37745587,0.12987228,0.65138820,0.56103805,0.38583577,0.94108080E-1,0.24693730,0.11408565,0.33238479E-1,0.32900953,0.88534290
-7.0629281,0.28665918,0.15274575,0.51877684,0.59121077,0.33444405,0.16459910,0.32798229,0.17365321,0.30978519E-3,0.33438109,0.91887021
-7.5337898,0.18182449,0.13268359,0.55002209,0.53072467,0.47030745,0.10093012,0.15935096,0.10553868,0.86419520E-2,0.30941427,0.88051729
-8.4612543,0.14970317,0.11349471,0.52120426,0.50557336,0.51811627,0.16130231,0.16761760,0.13018984,0.35244486E-1,0.33510906,0.87233923
-7.2260751,0.10218148,0.14630739,0.51901192,0.48610653,0.61182536,0.12959711,0.98630104E-1,0.40371622E-1,0.40835025E-2,0.30368634,0.92435866
-10.397451,0.94833814E-1,0.15848326,0.59012122,0.36406603,0.72978621,0.27416277,0.28403489E-1,0.47466793E-1,0.46673175E-1,0.30741192,0.90623586
-12.674967,0.28157920,0.20139711,0.49279080,0.55107531,0.38861855,0.35436041,0.20066302,0.23235591,0.42514029E-1,0.32683755,0.91316412
-9.7417282,0.27637532,0.14048650,0.65685828,0.45925208,0.45729293,0.11157043,0.90315262E-1,0.45879784E-1,0.15847917E-1,0.30654478,0.84785055
-11.084192,0.43644352,0.17038334,0.63391256,0.59944146,0.36677447,0.10772244,0.31903338,0.16829202E-1,0.27236568E-1,0.30290187,0.91656507
-9.1349780,0.33748827,0.13263418,0.61826905,0.50945505,0.35121862,0.21306911,0.16611952,0.23026716,0.16316978E-1,0.33855619,0.86989230
-9.0545449,0.43944833,0.17145458,0.44294662,0.73185254,0.26261968E-1,0.22234799,0.34525782,0.36252087,0.29010782E-1,0.36303118,0.88847749
-7.0618029,0.32934076,0.19371318,0.46666199,0.59010948,0.30791504,0.20058028,0.26283869,0.76104932E-1,0.31944372E-1,0.34764940,0.92335397
-8.1269512,0.47680290,0.16853591,0.57975840,0.66658820,0.28083580,0.70149950E-1,0.22681663,0.74251862E-1,0.20597959E-1,0.32237899,0.91946852
-6.1226409,0.34409292,0.17004041,0.54484647,0.60768606,0.29769928,0.30459091E-1,0.16315023,0.98633617E-2,0.11622277E-1,0.31635613,0.87159261
-7.4692162,0.27033206,0.20317936,0.46893208,0.58260536,0.35992174,0.17455742,0.10890565,0.69503807E-1,0.47575092E-1,0.32303775,0.89865162
-7.9230962,0.23739997,0.15088355,0.51551795,0.58793969,0.42691406,0.11485387,0.35879138,0.80285188E-1,0.15227676E-1,0.32810998,0.90926896
-7.2592759,0.42444159,0.19631952,0.59280664,0.60899300,0.34728800,0.10316649,0.24627798,0.19534969E-1,0.14575106E-1,0.31233954,0.92063915
-10.654096,0.30945580,0.15761049,0.51170872,0.60021374,0.29616580,0.23077720,0.45121413,0.22933410,0.16813953E-1,0.35178919,0.90237128
-8.4987754,0.57324751E-1,0.19034386,0.55245569,0.41277440,0.64973747,0.18367489,0.16794999,0.94113690E-2,0.42416906E-2,0.30179516,0.90462669
-10.052948,0.14212683,0.14283663,0.62835239,0.44207177,0.69448526,0.16115978,0.32592944,0.60638206E-1,0.34271639E-1,0.32430946,0.94534931
-8.3942963,0.40417686,0.16031608,0.61806724,0.64651271,0.23807643,0.28161608E-1,0.32421385,0.18370509,0.42146633E-1,0.33924917,0.90165280
-8.2919682,0.15937277,0.17695097,0.58865757,0.46738022,0.53099815,0.10144732,0.34914066,0.89679161E-2,0.83808463E-1,0.35537487,0.86736590
-7.3140115,0.28802443,0.19737094,0.56017709,0.62964119,0.39860131,0.76429637E-1,0.35789344,0.11102380,0.71937700E-1,0.33106058,0.89687537
-10.073088,0.35328986,0.23267686,0.44347176,0.72833310,0.23978619,0.67112935E-1,0.16411971,0.99642658E-1,0.49953428E-1,0.31714983,0.91057381
-7.2648531,0.48463154,0.15115882,0.48730572,0.66391752,0.12328617,0.13354594,0.25460212,0.93232890E-1,0.34839765E-1,0.36263773,0.89253275
-11.689536,0.44340236,0.23508306,0.58397389,0.56593627,0.26141387,0.23004301,0.22996941,0.51704451E-1,0.36516218E-1,0.31250288,0.91840576
-8.0926824,0.37713523,0.15090239,0.62641358,0.57603901,0.39021793,0.80254556E-1,0.21495413,0.29024625E-1,0.67322216E-1,0.31947728,0.90113271
-6.1058223,0.33512131,0.19318416,0.42423437,0.68677153,0.11119387,0.13349706,0.34319111,0.17117421,0.15596389E-1,0.34234370,0.91785877
-9.3363407,0.43201142,0.22548876,0.44735705,0.72774808,0.12276234,0.10303861,0.23077439,0.13640692E-1,0.12536838,0.32565132,0.90517706
-7.6999879,0.60723870E-1,0.17966971,0.48930229,0.58690301,0.45074779,0.72554158E-1,0.35496426,0.15800052,0.95551705E-1,0.33270006,0.91116961
-10.884321,0.46175302,0.17142110,0.59735563,0.56161895,0.23963766,0.21847654,0.27172527,0.29672721E-1,0.12614395,0.33890447,0.90365545
-9.0313069,0.29320053,0.15483722,0.47493999,0.71844435,0.13132845E-1,0.75208609E-1,0.49332729,0.28544834,0.63104856E-1,0.34905486,0.83209598
-10.255188,0.44455004E-1,0.17576773,0.47865403,0.52122739,0.37889757,0.10502991,0.57716274E-1,0.12558401,0.86566070E-1,0.31608605,0.87053655
-9.4928634,0.30769887,0.13262250,0.48566025,0.65707484,0.25378414,0.11950910,0.35656203,0.15358390,0.83779669E-1,0.35613250,0.84025405
-9.6961731,0.62630486,0.14204371,0.54801359,0.77146415,0.10705545E-1,0.79505335E-2,0.33871218,0.13165659,0.96784867E-2,0.36764695,0.83984492
-5.5197643,0.35248614,0.15616393,0.50887820,0.63006984,0.13385810,0.12384962,0.27777570,0.21229848,0.77631354E-2,0.35796267,0.86703041
-7.0389588,0.38026131,0.17110705,0.51515406,0.68888058,0.18854996,0.65113424E-1,0.29378288,0.12239980,0.72740394E-1,0.32904800,0.90897239
-6.5024349,0.32815661,0.17377893,0.46068489,0.71872193,0.31568951E-2,0.72441825E-1,0.28309106,0.27200513,0.16273350E-1,0.33650582,0.85939675
-5.9888564,0.34621561,0.18094059,0.51027782,0.65862474,0.22397273,0.42865918E-1,0.28007569,0.91533958E-1,0.35183777E-1,0.35248320,0.87268598
-8.7699042,0.35301695,0.11804972,0.52481250,0.55581777,0.38272132,0.20517670,0.16344773,0.15269110,0.16769706E-1,0.37643352,0.87857179
-8.2875148,0.11028213,0.13524284,0.43890306,0.51583304,0.34798950,0.23487191,0.26995498,0.19257837,0.47915241E-1,0.37159343,0.89088588
-8.0969065,0.15173027,0.10545189,0.48375048,0.55690181,0.95388095E-1,0.22966506,0.20670141,0.41503335,0.93205084E-2,0.34700036,0.87847691
-7.6044351,0.45286088E-2,0.19099138,0.39728640,0.62056834,0.12584581,0.77409820E-1,0.43953404,0.19713011,0.71696412E-1,0.34125742,0.92095689
-7.5895644,0.94146159E-1,0.15184409,0.49724724,0.59668098,0.28112971,0.76989084E-1,0.34961924,0.21864550,0.60819894E-2,0.31004408,0.95931072
-7.7752302,0.18526538,0.15863924,0.48291343,0.67618282,0.17817026,0.10244966E-1,0.36245751,0.16349650,0.45629253E-1,0.32208822,0.95541792
-10.110702,0.10212020,0.12705527,0.50947642,0.67499946,0.80680600E-1,0.20281330E-1,0.64746519,0.37912695,0.78489828E-1,0.36895180,0.89369814
-6.5172452,0.16049630,0.12662022,0.40620017,0.64144503,0.54220243E-1,0.15657192,0.40368345,0.35014332,0.17922481E-1,0.38872055,0.85508375
-9.9859735,0.15364627,0.18147286,0.62024908,0.58548686,0.33105070,0.34153063E-1,0.41049056,0.22893935,0.51978617E-1,0.32234725,0.95409648
-17.961019,0.51619704,0.17857778,0.58262857,0.55988442,0.45642934,0.38576056,0.15579236,0.31154739,0.37397605E-1,0.37028972,0.91808444
-10.123035,0.60193257,0.16656072,0.52892347,0.61642051,0.36876312,0.30150083,0.11551258,0.14153360,0.43886206E-1,0.36048481,0.88141599
-6.8449533,0.16923987,0.19473567,0.53115512,0.50420115,0.39356995,0.15312406,0.17415825,0.69024260E-1,0.40707358E-1,0.30682876,0.91963361
-7.7569433,0.32020011,0.13844728,0.58553658,0.56358860,0.21690152,0.34727937E-2,0.18895146,0.13736844E-1,0.56773754E-3,0.31297661,0.85850444
-8.3631356,0.46160296,0.18420535,0.47746318,0.70814432,0.13993291,0.16776866,0.32139544,0.23670407,0.63907861E-1,0.36482027,0.84957520
-10.642511,0.66192586,0.16712566,0.48900541,0.74720530,0.58823284E-1,0.18741825,0.30246993,0.23413834,0.10356457E-1,0.35436276,0.86388149
-10.321211,0.12424147,0.14191812,0.39515475,0.52224406,0.53361875,0.27186649,0.10840016,0.17473247,0.54584241E-1,0.33859085,0.89173708
-8.0884441,0.21901963,0.16034641,0.49723188,0.50383911,0.55187812,0.20982266,0.22835947,0.19750888,0.21823536E-2,0.34630742,0.88744571
-12.375121,0.34706482,0.22083966,0.43549520,0.73293717,0.23794655,0.33161930E-1,0.24375480,0.11637060,0.77004305E-1,0.34735602,0.92563836
-9.6254333,0.62075949,0.16659912,0.49052668,0.63160318,0.32892952,0.29039751,0.15332911,0.15849460,0.25231317E-1,0.36372491,0.84427465
-16.211827,0.27068888,0.10455221,0.41150282,0.52169306,0.55930038,0.39192764,0.92138754E-1,0.22974574,0.86699379E-1,0.34925238,0.86450174
-9.2460011,0.41894862,0.18695076,0.41930756,0.72833885,0.25773956,0.74367831E-1,0.39711820,0.52821410E-1,0.35413737E-1,0.33078430,0.92465798
-7.5838495,0.16014671,0.21601114,0.53225962,0.57280492,0.48683637,0.10216181E-1,0.44279873,0.75438889E-1,0.81666385E-1,0.32973870,0.87376305
-6.9060254,0.23679812,0.17420947,0.50159963,0.52978871,0.39492621,0.14657310,0.35781210,0.76717085E-1,0.61443378E-1,0.34253434,0.86979614
-6.6443143,0.19009899,0.16508997,0.37413185,0.66352502,0.14014377,0.66397612E-1,0.40917438,0.18036092,0.39198607E-1,0.33077286,0.89562772
-8.1665529,0.12977753E-1,0.15705509,0.52520653,0.47789982,0.60654014,0.11559040,0.31150119,0.88684099E-1,0.81884905E-1,0.32104915,0.93872561
-9.5266903,0.16092703,0.13354181,0.67844313,0.45355279,0.58225656,0.89509796E-1,0.28916480,0.89399108E-1,0.38443633E-1,0.30598275,0.90104674
-10.834895,0.11846151,0.11072734,0.51712932,0.47074454,0.42143803,0.64234163E-1,0.21295628,0.32735996E-1,0.53107432E-1,0.33309507,0.91018204
-8.1502095,0.16933890,0.20253141,0.45088026,0.59651830,0.67948046E-1,0.15760100E-1,0.16841235,0.64705262E-1,0.68888205E-1,0.29498808,0.89468660
-7.9119908,0.20549302,0.17241256,0.43252802,0.64911708,0.22021155,0.58349850E-1,0.53463265,0.23109953,0.74208413E-1,0.36812873,0.83857261
-9.6236413,0.27430898,0.14177261,0.53941262,0.56541811,0.28430438,0.14755384,0.50864682,0.23136751,0.29643466E-1,0.36812869,0.90894866
-8.4683421,0.17302272,0.13496698,0.54047242,0.54822215,0.12891764,0.13966314,0.42425340,0.26650733,0.76811073E-1,0.38153608,0.87275940
-13.217942,0.37601256,0.14759635,0.52237204,0.56020155,0.23744709,0.20128358,0.14678665,0.30278823,0.10334191,0.31521162,0.86236820
-8.3958328,0.17968638,0.21100600,0.45240629,0.67253945,0.10602954,0.61253364E-1,0.50608719,0.32643483,0.37536313E-1,0.34009809,0.89540812
-7.5805874,0.25137143,0.14384039,0.53409896,0.51198998,0.26392062,0.93615527E-1,0.27244262,0.20940865,0.38298926E-1,0.34048707,0.82972622
-9.5041497,0.86063162E-1,0.16751027,0.49342292,0.47186269,0.31900592,0.12279616,0.29803407,0.25126278,0.69212611E-1,0.32230147,0.94709669
-8.4231920,0.14991327,0.17534269,0.38021847,0.63352333,0.14787036,0.82861263E-1,0.46785523,0.18637335,0.11598116,0.35128592,0.88016491
-6.0079664,0.13238061,0.14218019,0.46676154,0.59480317,0.11101730,0.13484746,0.31438398,0.35844812,0.36435320E-1,0.33793807,0.89899740
-9.2309092,0.28865295,0.12488222,0.38378348,0.55023581,0.33558414,0.32340368,0.13837742,0.30465573,0.86452266E-3,0.38380590,0.83264907
-11.076648,0.66177145,0.20519162,0.52396447,0.60839932,0.21410205,0.14514119,0.58632825E-1,0.20848611E-1,0.78725200E-1,0.32466433,0.90131408
-13.280965,0.10033481E-1,0.10873257,0.17567588,0.56681888,0.16699639E-1,0.11397158,0.50478535,0.45929985,0.12803514,0.38165103,0.89106352
-11.989818,0.55208733,0.12185339,0.23280927,0.51910170,0.34554263,0.35728961,0.22602327,0.35984390,0.94651766E-1,0.36459965,0.83438907
-14.029551,0.48781204,0.76625325E-1,0.13569201,0.50135162,0.28679585,0.32216621,0.12080052,0.40254787,0.11434165,0.39098332,0.85321186
-9.2889704,0.58755418E-1,0.12012590,0.18290535,0.64957073,0.24089522E-1,0.68157493E-1,0.53947311,0.65661804,0.76300362E-1,0.34577097,0.91473074
-8.4807502,0.24032217,0.11028173,0.40514969E-1,0.57096690,0.39025315E-1,0.23842403,0.32452775,0.60549777,0.16039913E-2,0.32743922,0.93654002
-7.0950732,0.46053750,0.13236268,0.99352848E-1,0.55017004,0.10140838,0.18375510,0.11423923,0.40801421,0.25615080E-1,0.32444829,0.87631474
-6.9738486,0.43742706,0.77163030E-1,0.95692855E-1,0.56961368,0.18484275,0.97627311E-1,0.13113735,0.33980441,0.32563322E-1,0.32897561,0.88785944
-6.2628462,0.40174748,0.14431882,0.18992282,0.62582435,0.99866151E-1,0.17684918,0.21471955,0.31632903,0.34097046E-2,0.35014585,0.85737132
-9.0510118,0.24252818,0.98838377E-1,0.88535678E-1,0.58281180,0.23246437E-1,0.29029430,0.21512890,0.59294874,0.44745366E-1,0.35656944,0.88189147
-7.2241175,0.41400526,0.11876991,0.18723164,0.65087212,0.86406238E-1,0.14018399,0.10391293,0.24971005,0.35205702E-1,0.32222047,0.89658449
-6.7806339,0.74474582,0.15995820,0.16942563,0.58323976,0.29332435,0.14256416,0.13888227,0.21855213,0.38788264E-1,0.32148242,0.90496182
-8.6067596,0.46866308,0.16510445,0.43047959,0.71924169,0.23948142,0.58813621E-2,0.28164537,0.59930995E-1,0.27809767E-1,0.31472339,0.85700657
-12.252242,0.63825696,0.15830760,0.39190013,0.60535232,0.59138827E-1,0.81844390E-1,0.28119048,0.25111309,0.68329688E-1,0.30041652,0.85787940
-9.4296058,0.72349530,0.13434933,0.24204558,0.56596147,0.15199253,0.10473905,0.20041748,0.24430159,0.78737691E-1,0.32678270,0.88946531
-11.578292,0.52983889,0.90509017E-1,0.29046677,0.50052625,0.48919579,0.86231058E-1,0.39810201,0.30460590,0.36443283E-1,0.33246104,0.93864896
-8.5730731,0.76152468,0.12360971,0.12975361,0.54548122,0.63290232,0.17032953E-1,0.19005896,0.24489109,0.26209262E-1,0.29968210,0.95071022
-8.1998653,0.65683462,0.10600866,0.19411734,0.63225556,0.23737933,0.12730704E-1,0.30267397,0.27220189,0.32256049E-1,0.32497259,0.93140935
-7.1082723,0.23196447,0.18015729,0.38596479,0.52396975,0.36289247,0.69050016E-1,0.29690139,0.13316305,0.20018993E-1,0.31523060,0.87303870
-9.0234994,0.66312914,0.13650196,0.54939766E-1,0.61403001,0.22913307,0.14122138,0.21758852,0.31098590,0.12345565,0.34343504,0.87638349
-6.8056169,0.57709930,0.12066640,0.12543833,0.61558666,0.22152259E-1,0.12150419,0.28394100,0.41590478,0.15451935E-1,0.31734795,0.87246251
-7.5352759,0.95588866E-1,0.15313240,0.48337138,0.54470384,0.44843491,0.22976618E-1,0.28261841,0.22630635,0.67079007E-1,0.29954643,0.91374103
-6.4436588,0.32509118,0.17647129,0.48934665,0.55055478,0.28517901,0.24873700E-2,0.29144067,0.59032237E-1,0.23427504E-1,0.29148038,0.93343252
-6.9931401,0.63136601E-1,0.17717235,0.52907600,0.69646471,0.13918926,0.33084276E-2,0.54682017,0.26734468,0.95517543E-1,0.35645018,0.86285136
-6.3838699,0.26429174,0.18138848,0.30224277,0.58528411,0.20334663,0.25396866E-1,0.26889183,0.26678784,0.97705456E-2,0.30355061,0.89590583
-10.756484,0.77636140E-1,0.14209134,0.61295405,0.46738714,0.48605402,0.56475634E-1,0.38000964,0.10363353,0.44634543E-1,0.28573521,0.93446168
-9.0990683,0.37529487,0.12686039,0.18910556,0.58280139,0.23421162,0.19725418,0.68891358E-1,0.27223980,0.51869602E-1,0.29794399,0.95446184
-6.1795900,0.50753030,0.14072759,0.38686364,0.66689655,0.11829729,0.15067578,0.26735584,0.20139397,0.48187033E-1,0.35741536,0.87626934
-6.3604347,0.35861308,0.16832698,0.37103532,0.52748261,0.43936130,0.13873179,0.22572419,0.12705945,0.22422027E-2,0.33033793,0.87313551
-8.6682896,0.80065522,0.15138502,0.14747759,0.70474511,0.28623734,0.92492380E-1,0.15139804,0.13929202,0.43029749E-1,0.32602603,0.92143150
-7.6895846,0.19731823,0.11086799,0.52177809,0.55963797,0.70314260E-2,0.20739330,0.29963009,0.36488210,0.42797346E-1,0.36105191,0.87809452
-9.0221706,0.21676025,0.11489015,0.45072536,0.57630713,0.26533819,0.17496323,0.13753110,0.26385266,0.52321956E-1,0.32364708,0.86124175
-11.711499,0.11132285,0.76753604E-1,0.65837425E-1,0.51081428,0.38800482,0.37727605E-2,0.24844695,0.35484531,0.78363880E-1,0.27751051,0.91032048
-6.2593165,0.50747226,0.10290885,0.28031942,0.62210605,0.11873076,0.14875964,0.21788536,0.32479723,0.17424659E-1,0.36126231,0.88354279
-9.6211721,0.87435170,0.10040178,0.12868537,0.68935008,0.10870500,0.99648520E-1,0.17584487,0.32526008,0.17741362E-1,0.33887720,0.89228485
-6.5514050,0.48053782,0.12001489,0.11923147,0.60178816,0.14445501E-1,0.32094443E-1,0.24480351,0.47373135,0.62655705E-1,0.30198956,0.87703085
-13.598209,0.75438213,0.23303644,0.51126922,0.69685157,0.36721967,0.12050517,0.33951275,0.75544608E-1,0.67210125E-1,0.32873020,0.95403788
-11.795855,0.64726901,0.19026037,0.39735363,0.46630523,0.54501707,0.10771106,0.35220929,0.13699059,0.41701640E-1,0.33589680,0.86716038
-12.614105,0.83574495,0.14705133,0.61131772E-1,0.69833453,0.46654108,0.94242324E-1,0.25704515,0.11848633,0.11223193,0.35049698,0.86396137
-8.3264773,0.66510109,0.15692286,0.19635879,0.60159277,0.35893663,0.26276871,0.23881994,0.32758292,0.11994824E-1,0.35671693,0.86950923
-9.6904099,0.44305746,0.17000352,0.20247641,0.47488723,0.47834803,0.95470591E-1,0.86084747E-1,0.22380168,0.36225159E-1,0.28713782,0.88959365
-9.4013129,0.89936240,0.16255770,0.18862590,0.58788834,0.67354671,0.21077045,0.95005889E-1,0.13595905,0.11038605E-1,0.33627284,0.91525697
-6.9952554,0.78287507,0.12043757,0.25833362E-1,0.61496731,0.22135825,0.24454145E-1,0.16358881,0.27491252,0.16913420E-1,0.32279678,0.85414448
-8.2249469,0.37724841,0.12473191,0.40215451,0.51643887,0.16607238,0.44592571E-2,0.34255872,0.23221725,0.18988385E-1,0.33365213,0.84810817
-11.440609,0.87013133,0.12552414,0.29590885,0.52394662,0.69823811,0.10114759,0.25566485,0.57229164E-1,0.50207504E-1,0.35451643,0.88151869
-7.5530485,0.23962539,0.17764695,0.48448016,0.58464471,0.45514496,0.13361229E-1,0.35829270,0.12592191,0.96669203E-3,0.29990909,0.96267244
-11.195417,0.23270750,0.21474117,0.57715071,0.58654090,0.43280667,0.12975948,0.27477378,0.17191050,0.53533382E-1,0.30624857,0.94546538
-5.4988809,0.46489323,0.15756846,0.33440378,0.64798148,0.25307882,0.16515324E-1,0.37159322,0.29070185,0.15755089E-1,0.31743713,0.90311699
-7.8623726,0.51687550,0.10653418,0.16882886,0.59226784,0.49157055,0.67488841E-2,0.34160753,0.30809583,0.17773871E-1,0.31900462,0.87069785
-9.2069487,0.83356645E-1,0.17001818,0.23933590,0.68491097,0.72271777E-1,0.30721068E-1,0.47439875,0.49487900,0.49005189E-1,0.31290872,0.88893630
-8.4272023,0.46097809,0.20533166,0.34913345,0.77780636,0.41186950E-1,0.78430527E-2,0.42509773,0.12671104,0.86692987E-1,0.31744812,0.93820449
-6.6580399,0.95947112E-1,0.14103064,0.54882342,0.65392666,0.31149316E-1,0.70530788E-1,0.42757542,0.23147699,0.62440098E-1,0.33312651,0.89545090
