SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-8.9072609,0.37067007,0.13417620,0.45741196,0.54391169,0.32023822,0.27836512,0.20075734,0.16878908,0.34725064E-1,0.65996921E-1,0.73754027E-1,0.35549875,0.92582434,0.56581548,0.10788507
-9.2565616,0.93369652,0.15109619,0.13199498,0.63904250,0.54426105,0.10896039,0.36773310,0.21569125,0.59820734E-1,0.49682035E-1,0.16183965,0.35947868,0.89152772,0.57070649,0.21298126
-14.417459,0.87222683,0.20500733,0.27680127,0.55881198,0.29922712,0.30065084,0.25540498,0.20056798,0.48073921E-1,0.12904335,0.17418997,0.34503921,0.89619813,0.58998431,0.15501529
-9.6392463,0.87286535,0.15212804,0.25204880,0.60085556,0.40295473,0.12262220,0.30298728,0.15360970,0.40819619E-1,0.42736444E-1,0.19341071,0.36625061,0.86144805,0.57813489,0.18726213
-11.086007,0.87192477,0.17370862,0.13669603,0.62825668,0.40556862,0.17392382,0.31682994,0.42159650,0.70143693E-2,0.17279379,0.62765154E-1,0.34029714,0.90259070,0.45541892,0.31361844
-10.351561,0.38459378,0.16200320,0.42784226,0.59004456,0.28193430,0.25475351,0.11612175,0.12588705,0.74106507E-2,0.18430108E-1,0.18032286,0.32865263,0.95181938,0.45767913,0.15282290E-1
-9.1130968,0.40222402,0.13299174,0.48107786,0.62574085,0.41006281,0.12674361,0.15481137,0.19230324,0.72963997E-2,0.10394093E-1,0.11747638,0.36250444,0.86005373,0.42497417,0.12834111
-10.608990,0.32468314,0.19366609,0.65972395,0.56195229,0.17210285,0.23224905,0.23929740,0.48399951E-1,0.86549260E-1,0.90356679E-1,0.19752954E-1,0.35019442,0.88827424,0.38677174,0.46977096E-1
-6.9976404,0.62853510,0.12761735,0.31494614,0.64462254,0.19397209,0.15813023,0.24604102,0.22846192,0.51017249E-2,0.11243628E-1,0.14170189E-1,0.33047467,0.89545049,0.54347144,0.33130371
-10.012507,0.59598664,0.21269480,0.44705992,0.65056635,0.42950023,0.20066819,0.13352255,0.72700233E-2,0.32821235E-1,0.32704562E-1,0.11897696,0.32035115,0.95312329,0.46229515,0.10501565
-8.8357788,0.48771818,0.87192760E-1,0.29305161,0.56554333,0.35492270,0.18679728,0.25202354,0.28856937,0.20582241E-1,0.53231857E-1,0.43391132E-1,0.35512166,0.91466317,0.42123220,0.16328983
-12.167634,0.92608621,0.13541317,0.12003461,0.70373959,0.26449646,0.11311278,0.35154395,0.51185577,0.68079348E-1,0.12062617,0.52620900E-1,0.33176511,0.88619389,0.61784151,0.37021089
-8.3833205,0.74505979,0.15935957,0.21801651,0.65325062,0.30584448,0.28414783E-1,0.42529970,0.35017079,0.13615248,0.60930650E-1,0.74382241E-1,0.34684581,0.86558731,0.50721214,0.53197878
-8.7801825,0.62389149,0.16259776,0.36866223,0.57522189,0.35884796,0.29433251,0.24525071,0.18338938,0.51058329E-1,0.12111088,0.64611338E-1,0.36534785,0.86264412,0.47011484,0.24250689
-7.7672299,0.48625096,0.16659093,0.40879018,0.61824910,0.40092654,0.16118289,0.34966864,0.13083417,0.69628334E-1,0.55383402E-1,0.53458122E-1,0.36577403,0.84479150,0.43372974,0.14971589
-5.6939062,0.69546987,0.19008148,0.37472341,0.61112088,0.41886630,0.36068163E-1,0.29473377,0.28912888E-1,0.42345038E-1,0.25542079E-1,0.17066765E-1,0.33727634,0.86040983,0.52075313,0.56248351
-9.0953739,0.51852728,0.23408173,0.38086296,0.62588928,0.51677967,0.16079056E-1,0.39345141,0.45801624E-1,0.76396468E-1,0.95219984E-2,0.17492511,0.35565477,0.86440872,0.37918720,0.17466873
-9.4409544,0.96380544,0.16602935,0.12545362,0.71628421,0.38781245,0.15355368,0.32529970,0.25868418,0.14669496E-1,0.47793180E-1,0.20414860,0.36022631,0.88427674,0.63514552,0.38388577
-7.8002953,0.60159567,0.12299349,0.28573314,0.47777421,0.44154858,0.33375385E-1,0.23430451,0.31671161,0.10931516E-1,0.61438110E-1,0.23065810E-1,0.32088262,0.87669606,0.33176156,0.54650319
-12.003485,0.63592730,0.17673753,0.47480808,0.65937346,0.13380723,0.88736771E-1,0.28951805,0.25604035,0.73102229E-1,0.11932323,0.19193616E-1,0.39226632,0.83426194,0.31691310,0.76723990
-11.196215,0.42692402,0.10308045,0.13625623,0.53906251,0.19371821,0.19658125,0.32772033,0.57050839,0.75255098E-1,0.15030711E-1,0.36040072E-1,0.37194939,0.88198662,0.26468860,0.43377841
-13.537910,0.43329874,0.16248770,0.44954832,0.47867473,0.23483378,0.32502265,0.91507867E-1,0.24287187E-1,0.53079385E-1,0.50392515E-1,0.26355290E-1,0.32896473,0.88002828,0.57320096,0.76894782
-9.8987967,0.82390815,0.12103166,0.42693092E-1,0.71835998,0.10127922,0.96571897E-1,0.39610530,0.42391938,0.42565719E-1,0.18016570,0.10216719,0.34148716,0.90789993,0.47178131,0.40492222
-10.513938,0.85887254,0.16680260,0.96920590E-1,0.57254939,0.55282596,0.12980570,0.36966028,0.29173661,0.33746307E-1,0.97102692E-1,0.17133281,0.35356011,0.85993589,0.54501685,0.58155678
-6.8678108,0.64156922,0.12480923,0.17645205,0.59664974,0.78151779E-1,0.21684517E-1,0.39764831,0.45212685,0.11610619E-1,0.85219666E-1,0.80188502E-1,0.32961015,0.91706799,0.44479426,0.26233707
-7.7673694,0.26997824,0.13849900,0.55479739,0.59653821,0.29222040,0.52285527E-1,0.40403494,0.23744787,0.69784847E-1,0.88700470E-1,0.15736925,0.32084507,0.90300209,0.54610313,0.62369272
-13.080906,0.46465443,0.18775614,0.14308224,0.58357515,0.92458397E-1,0.15410273E-1,0.44588963E-1,0.34203801,0.32908259E-1,0.23453727,0.10188838,0.28719345,0.91579180,0.23676365,0.41692054
-11.927502,0.46615942,0.19185177,0.55566513,0.61999752,0.54015084,0.40761364E-1,0.31514005,0.90489608E-1,0.47681468E-1,0.64637273E-1,0.24919698,0.34433238,0.90674902,0.27944605,0.28482487
-8.7585790,0.34163175,0.95774510E-1,0.53339317,0.54299180,0.44048762,0.39016875E-1,0.34593442,0.23722209,0.48369623E-1,0.75199185E-1,0.10416990,0.36846069,0.82494914,0.45660066,0.23171362
-8.4998424,0.94016361E-1,0.11050535,0.61542835,0.52082618,0.35726969,0.71686765E-1,0.37721091,0.26659317,0.40568991E-1,0.62858132E-1,0.11443404,0.36595768,0.83674124,0.35230588,0.54511027
-6.3272311,0.18528755,0.97540935E-1,0.26124230,0.53546819,0.13727805,0.41092955E-1,0.24295804,0.32608241,0.25971819E-1,0.12773537,0.24760821E-1,0.32190094,0.89129690,0.43650340,0.44313171E-1
-8.6662580,0.72625712,0.20225274,0.24381073,0.59538059,0.48508940,0.18093496,0.19531976,0.25023564,0.21475861E-1,0.29125590E-1,0.21287406E-1,0.33820334,0.91194921,0.37789350,0.13518118
-10.737497,0.80637610,0.18643943,0.13054779,0.78819941,0.19387408,0.87735055E-1,0.34595234,0.27257131,0.10001691,0.42229099E-1,0.15121192,0.36098376,0.90861824,0.53540469,0.34413052
-9.8050420,0.69277391,0.12270282,0.93387997E-1,0.46955508,0.78067170,0.10909526,0.13691515,0.10115139,0.18820610E-1,0.68384225E-1,0.84160662E-1,0.30581757,0.86505106,0.54069671,0.55431726
-11.589892,0.68111314,0.60366143E-1,0.12635662,0.47581379,0.64395231,0.23681043,0.10428081,0.34967983,0.71303883E-2,0.11383812,0.74913016E-1,0.39554824,0.83327146,0.31692791,0.44214776
-9.8831839,0.13290757,0.14913937,0.67942977,0.64421080,0.22028567,0.12637438,0.28431181,0.10114040,0.59444474E-1,0.54413882E-1,0.33004983E-2,0.36811552,0.83515997,0.54640971,0.32381820
-13.013471,0.56577012,0.17303341,0.22721894,0.74093854,0.27921452,0.10021355E-2,0.39359719,0.25419178,0.15421340,0.12721760,0.99565604E-1,0.36144099,0.84620301,0.48626089,0.51581999
-9.9506845,0.25694888,0.17206086,0.45469509,0.39975021,0.77149195,0.12124875,0.21840786,0.18426981,0.74853370E-1,0.38228161E-1,0.49328748E-1,0.30676616,0.93431316,0.47655018,0.27889135
-15.765983,0.38152700,0.46985925E-1,0.21475634,0.55882342,0.75501406E-1,0.12165985E-1,0.27405182,0.70432322,0.43921421E-1,0.11012463,0.11086275,0.29992622,0.95045597,0.56087222,0.27163156
-10.216168,0.67032919,0.17813655,0.16050115,0.44348445,0.77852646,0.40843389E-1,0.18099074,0.21252908,0.41760762E-1,0.83683324E-1,0.18058743,0.29532784,0.89589972,0.42219065,0.50806285
-8.4724219,0.28499509,0.19572207,0.47476855,0.64494620,0.75551751E-1,0.73960625E-1,0.36633049,0.18156462,0.39648375E-1,0.10093205,0.14429259,0.36998137,0.82113851,0.30272415,0.23315402
-11.285625,0.55642028,0.82163783E-1,0.30704518,0.55558309,0.21334085,0.37095559,0.18491169,0.43619495,0.58554291E-1,0.98871307E-1,0.80118509E-1,0.40894323,0.82982224,0.42185436,0.40402658
-12.116579,0.54778531,0.59458059E-1,0.35976208,0.60235064,0.17143002,0.97752215E-1,0.22691929,0.29472392,0.95018257E-1,0.18126565E-2,0.52296847E-1,0.36044267,0.85494942,0.42790799,0.34885386
-12.332979,0.63977803,0.16160947,0.32171108,0.53273922,0.53693249,0.13176068,0.16203724,0.34594903,0.10937697,0.30559293E-1,0.10096625,0.31579507,0.85809504,0.46263600,0.28247442
-8.7172588,0.71986915,0.17928897,0.32948412,0.66641836,0.27689600,0.48484737E-1,0.25845944,0.28555243,0.10148302,0.63251006E-1,0.13762934,0.31479634,0.88995956,0.52036613,0.88797517
-5.0539370,0.45281957,0.19716094,0.52502275,0.67045447,0.14670914,0.40560106E-2,0.39959867,0.71780257E-1,0.32408521E-1,0.83623586E-1,0.41952347E-1,0.34908047,0.89078851,0.47447006,0.69918921
-6.7969521,0.60194913,0.14384278,0.21671305,0.53553620,0.37038607,0.20469486,0.17870478,0.22623334,0.37313530E-1,0.19702534E-1,0.61718029E-1,0.33402007,0.90822605,0.55622313,0.22388615
-9.9755318,0.36542780,0.17897804,0.42651014,0.62440500,0.13639095,0.12998799,0.33939164,0.24619135,0.10375578E-1,0.20338940,0.72395241E-2,0.37816918,0.89590879,0.40694681,0.68907244
-11.247323,0.52454563,0.12723324,0.29068971,0.68884991,0.18129814,0.11243142,0.57356265,0.43267188,0.32209132E-1,0.62593177E-1,0.16668267,0.37908763,0.91309088,0.46130542,0.74487213
-12.565827,0.55006593,0.16970891,0.26175572,0.56679408,0.34847646,0.10896017,0.44976388,0.51886619,0.67732799E-1,0.13250793E-1,0.95747531E-1,0.36358892,0.92056409,0.46546479,0.35742015E-1
-7.2624963,0.66668573,0.16919221,0.24259236,0.53411093,0.32110287,0.17648085E-1,0.30072396,0.19261473,0.42297645E-1,0.34348577E-1,0.81057080E-1,0.34529699,0.84755090,0.37730575,0.48677923
-10.849394,0.38533306,0.17808725,0.53790951,0.76538031,0.46936257E-2,0.79419881E-2,0.50253535,0.33497575,0.12232331E-2,0.15901241E-1,0.11574890,0.36815732,0.82998457,0.34443779,0.52244225E-1
-7.5946267,0.26688618,0.18758546,0.45659863,0.53237744,0.47545414,0.36471528E-1,0.28272641,0.16892172,0.79905892E-1,0.12042033,0.11588699,0.29147854,0.93433690,0.43697656,0.41311558
-13.806551,0.73846092,0.21783749,0.49661852,0.57647651,0.30049742,0.15005386,0.18743109,0.10697692,0.64749816E-1,0.18842665,0.10171340,0.34736876,0.83168329,0.50557271,0.99736487
-8.6271132,0.41931230,0.13918190,0.25153582,0.67412148,0.47805735E-1,0.85439311E-1,0.40280717,0.41405747,0.19501074E-1,0.35355840E-1,0.13491893,0.40067895,0.87159779,0.43340133,0.75136321
-12.347705,0.53384973,0.21741207,0.29648605,0.59082746,0.48669594,0.76522758E-1,0.14437765,0.90334061E-1,0.15202268,0.76932207E-1,0.13574215,0.31124404,0.92716766,0.42992637,0.35091018
-9.6423652,0.17797880,0.12307056,0.46953027,0.39411146,0.37812576,0.41686551E-1,0.19827493,0.15798242,0.62016264E-1,0.66868375E-1,0.13715906,0.29680498,0.92014702,0.42559698,0.27091043
-9.7567449,0.51014309,0.18055924,0.45877525,0.58155369,0.40668328,0.18737298E-3,0.30435923,0.10837989,0.60453117E-1,0.18928674,0.21489917,0.33824181,0.89639483,0.47636647,0.50952786E-1
-9.9784602,0.62419310,0.15730495,0.11333566,0.59069807,0.28799388,0.63690783E-1,0.18272277,0.46437241,0.19283180E-1,0.54571329E-1,0.19239694,0.28285780,0.92613242,0.32383391,0.20367102
-7.1221720,0.22941840,0.13962741,0.53739900,0.51457886,0.37024069,0.16315022,0.18632768,0.17941350,0.45703412E-1,0.68405154E-1,0.67899530E-2,0.36648537,0.84813384,0.35719950,0.43388883
-8.2541237,0.74592001,0.10409302,0.12544315,0.67934870,0.71482797E-1,0.18204820E-1,0.33734022,0.45894415,0.16822344E-2,0.26287054E-1,0.73426203E-1,0.35285846,0.85729187,0.33076963,0.54705517
-7.7026593,0.57123458,0.20406648,0.28453490,0.65747455,0.89908760E-1,0.67925258E-1,0.29065008,0.28542672,0.68220458E-1,0.26841692E-1,0.15242782,0.29726468,0.93806535,0.48379113,0.48083388
-9.5597430,0.71324986,0.96124750E-1,0.62358256E-1,0.51134426,0.45456817,0.16973140,0.98313190E-1,0.35342626,0.90110221E-1,0.11196311,0.15534448,0.30936697,0.91946667,0.45399295,0.74479281E-1
-10.605916,0.70249201,0.17542211,0.10628017,0.63733732,0.38399142,0.14489270,0.14708721,0.30860931,0.38581331E-2,0.17111641,0.57966024E-1,0.30107599,0.93549483,0.57626163,0.34396150
-12.358111,0.58257647,0.86816594E-1,0.61125448,0.61942413,0.45836989,0.22764477E-1,0.21063717,0.76948408E-1,0.35930015E-1,0.52917922E-1,0.13124115,0.31792041,0.91920070,0.51452270,0.84380678
-16.137756,0.18722065,0.97905088E-1,0.84207563,0.51160834,0.47369036,0.17387522,0.23694241,0.90531311E-1,0.61091036E-1,0.11035270E-2,0.12742169,0.36674691,0.81940469,0.62505361,0.58903603
-9.3143790,0.37115167,0.67080471E-1,0.33173567,0.53087300,0.34435293,0.54989182E-1,0.46447285,0.44513446,0.36112278E-1,0.35879590E-1,0.17599628,0.36731143,0.85935772,0.47349069,0.56517433
-10.011400,0.90703060,0.15403028,0.70295740E-1,0.75466896,0.19129789,0.10420137,0.11788857,0.42469812,0.18157883E-1,0.12225423E-1,0.15710313,0.30521143,0.94077469,0.60263482,0.54469921
-11.713082,0.10191512,0.94484401E-1,0.55183896,0.39708357,0.57484104,0.21378018,0.24216901,0.30630902,0.43774314E-1,0.94174024E-1,0.16694707,0.34468790,0.91483811,0.49869923,0.15231568
-8.7121711,0.68913299,0.14189599,0.13121720,0.71393860,0.19758477,0.59344449E-1,0.36340175,0.31278917,0.28265821E-1,0.77038183E-1,0.41092642E-1,0.34989129,0.93670273,0.42519477,0.31827732
-9.2250901,0.69815615,0.11492568,0.59249858,0.65599488,0.40343578,0.68682866E-1,0.24567806,0.11984639,0.20647920E-1,0.54933075E-1,0.86464058E-1,0.36190035,0.84037974,0.48242227,0.91333988
-9.6183195,0.43900828,0.14065511,0.33827067,0.52067777,0.67327687,0.11081401,0.36119885,0.27988903,0.40420488E-1,0.76083028E-1,0.80405562E-1,0.31763111,0.89793919,0.42534470,0.49233186
-9.3989319,0.45268041,0.19299480,0.26739293,0.63609094,0.70769190E-1,0.53599171E-1,0.34085670,0.42366993,0.11588872,0.38515826E-2,0.22386727E-1,0.35345740,0.85204706,0.37001972,0.40775163
-13.502351,0.78217688,0.22409916,0.19747925,0.68055954,0.97607073E-1,0.16732041,0.27407671,0.31586736,0.24425770E-1,0.93008239E-2,0.22917743,0.32343219,0.87131224,0.34410526,0.41844503
-14.754883,0.33920171,0.12190229,0.21580534,0.56536562,0.69726300E-1,0.13641664,0.51299332,0.59870151,0.76407740E-1,0.10060104,0.15346779,0.36580163,0.82013920,0.61528081,0.51088934
-11.176817,0.65214081,0.18739118,0.20164482,0.65085605,0.19410030,0.13450862,0.26100786,0.36811289,0.36405882E-1,0.16067726,0.18184753,0.33674149,0.91389842,0.23853574,0.50793104
-12.072855,0.31379315,0.19443182,0.49669281,0.42617289,0.93321428,0.11405760,0.38721323,0.15623414,0.52348646E-1,0.38125271E-1,0.95268956E-1,0.32977675,0.91968934,0.31981498,0.62939182E-1
-6.6275557,0.78482914,0.13697161,0.37109084E-1,0.58415436,0.25012145,0.13490732,0.25150269,0.41964680,0.67113912E-2,0.40889040E-1,0.90891562E-1,0.36642497,0.85745811,0.37802350,0.59615557
-8.4326774,0.29486833,0.11685591,0.68547768E-1,0.59137247,0.83919808E-1,0.31606242E-1,0.47845188,0.54485692,0.82883975E-1,0.10225010,0.10827047,0.33055470,0.90720852,0.35203184,0.62364119
-10.708583,0.30697841,0.13047150,0.39772207,0.60878551,0.28756424,0.15601435,0.35074177,0.13827798,0.57491005E-1,0.69392311E-1,0.13252833,0.37144617,0.87629113,0.41767027,0.78904943E-1
-12.122461,0.51806851,0.11700653,0.17545352,0.57492529,0.15878965,0.38193158E-1,0.11681724,0.55300625,0.44293478E-1,0.39758557E-1,0.80904466E-1,0.27011493,0.96288889,0.43984876,0.60158877
-5.8296562,0.30913703,0.13804664,0.35964459,0.48980784,0.45068918,0.98149267E-1,0.24993351,0.25307423,0.54630254E-1,0.10690295E-1,0.12343236,0.31395774,0.89632477,0.40874413,0.29344408
-5.4868921,0.26455060,0.14322702,0.52823264,0.56554978,0.17890964,0.64225335E-1,0.30414443,0.22529603,0.66257009E-2,0.27307522E-1,0.17450858,0.33781457,0.89368988,0.50424361,0.44066435
-7.6001307,0.47352813,0.13018094,0.42304841,0.60074844,0.28786363,0.30278847,0.20968154,0.31233531,0.16467839E-1,0.28586526E-1,0.10682831,0.36833959,0.87842326,0.54666766,0.29128265
-6.9296749,0.76979752E-1,0.16967571,0.65013735,0.60737909,0.16128033,0.24690783E-1,0.30982891,0.10233662,0.31663479E-1,0.12851787,0.10276998,0.33087986,0.90146884,0.41471777,0.71782910
-10.620081,0.87040384,0.16807132,0.20724612,0.54044649,0.54207425,0.35661158E-1,0.24796819,0.22081603,0.11824078,0.19334936E-1,0.22269597,0.32422859,0.91016605,0.39141765,0.74003243
-7.6846046,0.35315518,0.18958863,0.48999423,0.65611237,0.23427800,0.34362435E-2,0.32829892,0.10521165,0.10535968,0.59828185E-2,0.18411802,0.34162035,0.84674744,0.44670909,0.66195366
-7.5217790,0.54076114,0.11027317,0.28570284,0.41967601,0.81781394,0.13648319,0.84431228E-1,0.18257895,0.30171863E-1,0.23795173E-1,0.10708315,0.32881364,0.88586292,0.44834508,0.28808294
-7.6006720,0.57137069,0.20349940,0.31044855,0.68812518,0.63479531E-1,0.33675608E-1,0.42145881,0.30286164,0.40507030E-1,0.10104090,0.21463384E-1,0.38093716,0.85217463,0.37540713,0.87191147
-8.3414964,0.47817277,0.13255805,0.19817327,0.53391270,0.44199144,0.11132037,0.94667464E-1,0.29711278,0.38663019E-1,0.15272825,0.38671311E-1,0.34149074,0.86840630,0.33926088,0.46717608
-7.6103696,0.10512941,0.18938936,0.65061649,0.48677252,0.47319522,0.82927596E-1,0.36410881,0.30303625E-1,0.39877471E-1,0.56305716E-1,0.18120036,0.34120179,0.91673962,0.49145347,0.40781493
-11.099419,0.53756683,0.18677923,0.42176261,0.50133906,0.42554399,0.43289012E-1,0.20274786,0.37728597E-1,0.16069684,0.41676234E-1,0.13117816,0.28580672,0.91575954,0.45409463,0.50373943
-9.2552103,0.38066323,0.54404694E-1,0.16691709,0.60540013,0.17503297,0.15526693,0.26936518,0.40999921,0.21787071E-1,0.13156768E-1,0.15780277,0.33760732,0.88270518,0.53620604,0.38223820
-10.190743,0.33486843,0.89298544E-1,0.18513246,0.50908160,0.18777443,0.16624325,0.28739769,0.41773288,0.69019449E-1,0.30432265E-1,0.71058941E-1,0.32319879,0.90314377,0.33367211,0.72478264
-5.5690851,0.73457731E-1,0.16131309,0.50124429,0.57920452,0.40882995,0.21111828E-3,0.45034382,0.14596177,0.24516691E-1,0.40855427E-1,0.88011634E-1,0.32979440,0.90736392,0.47538049,0.45665185
-8.3053399,0.60463643,0.15193046,0.44599554,0.63305710,0.31523013,0.20016193,0.15392200,0.33594510E-1,0.98956259E-3,0.78687605E-2,0.12501393,0.37389270,0.81266538,0.48090904,0.94938061
-12.035401,0.57135020,0.12524460,0.46227076,0.63375300,0.28817494,0.25654192,0.26075447,0.27668626,0.88853770E-1,0.35885187E-1,0.18583283,0.36280746,0.88117781,0.41968420,0.25032031
-6.1701232,0.56849123,0.15523353,0.16146593,0.58881592,0.17103297,0.38352121E-1,0.31510844,0.41250392,0.37851145E-1,0.90702669E-2,0.11534831,0.32361442,0.93764963,0.47380165,0.27713000
-6.4173825,0.61924765,0.12850819,0.19066545,0.63447936,0.15636091,0.60781106E-1,0.12532514,0.19108898,0.17022047E-2,0.23233801E-1,0.60117425E-1,0.35405949,0.83410978,0.40615948,0.62473725
-9.0999789,0.47517458,0.13025823,0.26612544,0.49399554,0.44391215,0.13570756,0.25255294,0.36543110,0.25622455E-1,0.10714075,0.83632673E-1,0.32104660,0.87676208,0.28495565,0.61864655
-6.9792376,0.31966805,0.17785675,0.59863010,0.55550064,0.46111885,0.65127253E-1,0.25627015,0.54682927E-1,0.87627845E-1,0.27619823E-1,0.61057869E-1,0.32097899,0.92074872,0.52921338,0.30719067
-6.9235213,0.52438889,0.88022621E-1,0.96746157E-1,0.61602530,0.12110314,0.26072430,0.24576821,0.50738402,0.86001497E-2,0.58267174E-1,0.10048564,0.35394281,0.91428982,0.55570350,0.26228893
-10.614930,0.27089979,0.16616211,0.52358235,0.62847577,0.16545781,0.30251653E-1,0.27593849,0.28056768,0.28060536E-1,0.15979964,0.99500472E-1,0.31195743,0.96044165,0.39741846,0.71795398
-7.6758340,0.72352637,0.15404123,0.20835267,0.60417108,0.32890287,0.22429973E-1,0.21366852,0.14730876,0.54774717E-1,0.33587046E-1,0.11821868,0.31053600,0.84540856,0.53549190,0.86628875
-7.2137577,0.35411732,0.14229191,0.51999834,0.56410542,0.41571594,0.40050068E-1,0.40722582,0.21181468,0.87122774E-1,0.74420740E-1,0.89611413E-1,0.34518677,0.84736018,0.45305940,0.81740226
-13.976123,0.70760430,0.20065630,0.38207753,0.45747483,0.42346697,0.26598040,0.16563593,0.15080176,0.22497504E-1,0.54824536E-1,0.15358267,0.32055278,0.86929287,0.51918668,0.74482148
-7.3569438,0.45625056,0.15202237,0.28823125,0.55302122,0.99081149E-1,0.88258334E-1,0.21002336,0.41481573,0.63660993E-1,0.89468855E-1,0.35512478E-1,0.31521583,0.90624084,0.44975669,0.49257667E-1
-10.149201,0.37052982,0.48657571E-1,0.25528479,0.55688576,0.24730472,0.21990119,0.15744720,0.37231245,0.36408047E-1,0.57657889E-1,0.45036612E-1,0.35625736,0.88418217,0.55676895,0.46376614
-7.8396227,0.76331658,0.14456346,0.25686615,0.66939572,0.15263337,0.77968206E-1,0.34603921,0.28423938,0.71402652E-1,0.51483495E-1,0.21160661,0.37257284,0.83002268,0.48232555,0.75192310
-11.431110,0.63565123,0.89965850E-1,0.13726429,0.57178541,0.20312953,0.13061830,0.20191210,0.52540092,0.76079155E-1,0.16407587,0.13928437E-1,0.31496062,0.93024301,0.41757231,0.42270866
-9.1523829,0.16699093,0.17624206,0.48369741,0.67317770,0.10300220,0.22598187E-2,0.33272799,0.17706478,0.33810570E-1,0.13863265,0.74054091E-1,0.30094631,0.86567305,0.44864981,0.92702557E-1
-14.307443,0.28846095,0.87900508E-1,0.33585736,0.46454824,0.64274629,0.12759200,0.38897486,0.16873660,0.29264377E-1,0.13482865,0.53263598E-1,0.35341553,0.89947753,0.50271511,0.79522095
-10.342199,0.86238656,0.16576724,0.36252104,0.46975920,0.74418643,0.19979839,0.18316767,0.98043526E-1,0.11394574E-2,0.18217815,0.21053858,0.34653141,0.87776655,0.45450775,0.72249888
-8.8590648,0.40790283,0.18952881,0.27502235,0.64629440,0.12053612,0.65976236E-1,0.27531502,0.30843615,0.81120503E-1,0.68749613E-1,0.17496689,0.30642883,0.88374544,0.34138203,0.38624707E-1
-7.4300445,0.42995545,0.75218231E-1,0.44656081E-1,0.62945342,0.10978596,0.38153808E-1,0.26563299,0.44207120,0.66576285E-2,0.28632647E-1,0.14137272,0.35761586,0.89504741,0.45343902,0.18683769
-7.5782219,0.65673915,0.12593269,0.65820101E-1,0.56737278,0.29557889,0.17919004,0.12085220,0.27190393,0.23047512E-1,0.86913256E-1,0.97628858E-1,0.32172693,0.90548314,0.38775599,0.21759649
-9.5029414,0.74361245,0.20297815,0.27607733,0.59740017,0.47065850,0.29016384E-1,0.38371018,0.13248955,0.47594691E-1,0.22648874E-1,0.13850566,0.33460007,0.87124062,0.61093430,0.72002621
-7.3872759,0.53269849,0.21276258,0.41189968,0.70833671,0.32065854,0.81080285E-2,0.37239378,0.12610317,0.12913134E-1,0.14469791,0.21941273E-1,0.32736894,0.89870732,0.47734348,0.44521625
-8.2216519,0.51645617,0.11296605,0.12619652,0.58898694,0.25022551,0.85888731E-2,0.33740156,0.45775688,0.35608136E-1,0.11403008,0.24733547,0.32867972,0.90192471,0.37790904,0.83047421
