SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-11.074087,0.75145472,0.15648131,0.17436230,0.68339157,0.18043158,0.87516326E-3,0.46512551,0.45604822,0.41542864E-1,0.20094463,0.12319563,0.37547360,0.91335810,0.42883479,0.27034033
-15.280264,0.21960049,0.11601148,0.60001321,0.33808455,0.64940186,0.58353694E-1,0.10665153,0.15428117,0.37453356E-1,0.18601678,0.14715580,0.32402028,0.90495815,0.45146741,0.51944467E-1
-10.438339,0.12955363,0.18801588,0.55209458,0.56198491,0.47937983,0.15615677E-1,0.33180599,0.53995893E-1,0.37314917E-1,0.11967120,0.44098207E-1,0.35158557,0.80840157,0.28689179,0.30044380
-7.5609770,0.59714552,0.15075689,0.33921462,0.68894205,0.74369035E-1,0.21202696,0.13886258,0.19854998,0.36954838E-1,0.55792059E-1,0.12748558,0.35131555,0.86028442,0.54315407,0.41516862
-6.7050895,0.25905270,0.12776831,0.22408719,0.59179502,0.11857517E-1,0.10864809,0.46544334,0.55194137,0.10408560E-1,0.14173839,0.11017128,0.36270643,0.87649654,0.39033369,0.13287762
-10.755986,0.67095349,0.15008124,0.36181660,0.62919721,0.14258610,0.32691435,0.14348799,0.24237416,0.57687517E-2,0.22956400E-1,0.31871048E-1,0.41224339,0.79759370,0.38892497,0.16024244
-6.0315011,0.33186608,0.14527261,0.42264701,0.57301153,0.22419702,0.11867961E-1,0.47548556,0.34492775,0.46403524E-1,0.14651445,0.84809954E-1,0.35775654,0.85412459,0.42375551,0.33545739
-7.6489281,0.76910014E-1,0.16372810,0.67521265,0.53624036,0.40716865,0.10643503,0.43387784,0.15555300,0.27647972E-1,0.79509987E-1,0.28892934E-1,0.38188831,0.82412587,0.41592249,0.36629754
-8.6056914,0.75525231,0.12750014,0.21097029,0.67640978,0.22577925,0.12121755,0.20194149,0.42090191,0.17162549E-1,0.80736174E-1,0.63320292E-1,0.35290833,0.91507100,0.43803581,0.47191404
-6.3454806,0.19741242,0.17147541,0.46687553,0.61037378,0.19615830,0.11982778,0.29407986,0.20504652,0.46915919E-1,0.14164460,0.47950748E-1,0.34355962,0.89688085,0.42393608,0.14337320
-8.9609008,0.49023015,0.16881861,0.36819198,0.56775204,0.44193888,0.74939807E-1,0.19281816,0.30928900,0.24674148E-1,0.57902598E-1,0.13079751,0.33381280,0.86693605,0.49676359,0.58405807
-8.3252892,0.61208656,0.15060693,0.16577463,0.68390946,0.29852392,0.73300406E-2,0.38570768,0.31376018,0.10065201,0.52922817E-1,0.54777436E-1,0.30394699,0.93634781,0.54254155,0.21193808
-11.714646,0.19036904,0.17061236,0.23511502,0.60064244,0.50670780,0.39379382E-1,0.32028324,0.23910461,0.23065673E-1,0.60142176E-1,0.57960820E-1,0.33095294,0.93288512,0.43031709,0.14139700
-7.2166874,0.96823036E-1,0.17066491,0.55712665,0.51586612,0.30942418,0.10731678,0.35245230,0.89589359E-1,0.11207183,0.48544060E-1,0.68576677E-1,0.34229757,0.86449065,0.49678767,0.51014273
-10.474034,0.77151669,0.13314714,0.30071072,0.58760472,0.48247509,0.12438792,0.92246439E-1,0.12692682,0.20446301E-1,0.65126729E-1,0.20805166E-2,0.38444077,0.85161441,0.45898212,0.41737268
-7.7369854,0.59025568,0.14447225,0.21470338,0.58022094,0.41400079,0.12447894,0.23216081,0.25979039,0.54355861E-1,0.36280968E-1,0.11952108,0.31126790,0.87584972,0.48236966,0.69246781
-7.2242110,0.41228416,0.14310576,0.52987743,0.50736317,0.35565626,0.67452963E-1,0.24348144,0.15153919,0.56148592E-1,0.67623094E-1,0.12416627E-1,0.33256538,0.87100264,0.35086434,0.80219008
-9.7192079,0.42908971,0.16465376,0.30966596,0.56085304,0.53844698,0.30053340E-1,0.45642439,0.14816915,0.12282316,0.64293853E-2,0.71208578E-1,0.34679012,0.88182349,0.52653295,0.24443881
-9.3117611,0.45034493,0.90605673E-1,0.39886385,0.55511520,0.39461659,0.10749090,0.41242922,0.38375336,0.32341913E-1,0.16301042E-1,0.84106042E-1,0.40131994,0.84710564,0.43440167,0.54050580
-12.390880,0.10500003,0.15203115,0.32827677,0.74163904,0.90162307E-1,0.35558856E-1,0.56633263,0.30134285,0.84795656E-1,0.37039747E-1,0.11452566,0.34844619,0.89186561,0.49513106,0.71821079
-9.2402652,0.50734288,0.19016558,0.53421929,0.64938883,0.20028660E-1,0.19519420,0.16481990,0.16011641,0.40757917E-1,0.10135110,0.60927217E-1,0.33026474,0.88722362,0.56675624,0.53585773
-6.4471988,0.49626629,0.12879120,0.19507521,0.57586464,0.91058859E-1,0.49894834E-1,0.15890420,0.30328442,0.27230786E-1,0.81127077E-1,0.60868740E-1,0.32704661,0.90671211,0.44020956,0.58918692
-9.0256614,0.68948526,0.13188550,0.10248390,0.53837945,0.41242952,0.14847628,0.11288071,0.30656824,0.37223927E-1,0.14094852,0.14684679E-1,0.34507007,0.90437608,0.49906641,0.26390633
-5.0829377,0.51516528,0.10640877,0.28070960,0.59294267,0.21693293,0.86903471E-1,0.27351162,0.33466813,0.20521272E-2,0.53931546E-1,0.29272697E-1,0.34010546,0.89870766,0.44638018,0.47000286
-10.535278,0.57179557,0.11316432,0.15551170,0.60999052,0.15796757,0.70934749E-1,0.89951037E-1,0.23198026,0.48225814E-1,0.43145027E-1,0.42966271E-1,0.32543481,0.94029205,0.36081565,0.25222319
-7.4814842,0.36941485,0.95217088E-1,0.31530914,0.58939157,0.18850359,0.13743311,0.28511322,0.43238721,0.51365528E-1,0.10632881,0.10974703,0.34824483,0.90457210,0.45573449,0.70546358
-9.5818863,0.33974466,0.17937495,0.38383622,0.55732139,0.33834319,0.86736032E-1,0.80686933E-1,0.12333499,0.12729932,0.70591463E-1,0.80728703E-2,0.30546978,0.88256774,0.36667587,0.31686411
-7.1688815,0.64451653,0.15646133,0.26028343,0.59800388,0.46726571,0.18329923E-1,0.33219068,0.81999150E-1,0.41958521E-1,0.47212520E-1,0.11210114E-1,0.34766869,0.84168742,0.43969882,0.21131602
-9.4929503,0.48163864,0.17866367,0.47898914,0.48496694,0.58076694,0.27111771,0.23638105,0.12314815,0.89449543E-1,0.96695307E-1,0.13633405,0.33708561,0.90367384,0.49263360,0.48535472
-12.228402,0.51077841,0.16549589,0.44338118,0.62175342,0.45911752,0.62806147E-1,0.47843223,0.37540549,0.14781561,0.35259976E-1,0.12447582,0.34704819,0.87661607,0.51832771,0.72563726
-9.5482670,0.87292125,0.12000591,0.69130153E-1,0.62288435,0.55771178,0.39192915E-1,0.40993502,0.36682988,0.66107430E-1,0.33092861E-1,0.16949928,0.34523593,0.88449626,0.63785034,0.97499340
-9.0754169,0.81909667,0.12774131,0.12707816E-1,0.57126763,0.70340186,0.13528141,0.25346215,0.27731724,0.45697443E-1,0.10139977E-1,0.17692276,0.35554237,0.88393829,0.41170947,0.56767751
-8.2778010,0.11163477,0.18825287,0.61078634,0.56104760,0.26430475,0.10870242,0.35967789,0.21004633,0.39782521E-1,0.28678795E-1,0.19996264,0.31995147,0.92333703,0.46606262,0.51693880
-6.2615064,0.19123257,0.10877536,0.25483750,0.53413235,0.86307528E-1,0.55832206E-1,0.32218019,0.49606059,0.37703748E-1,0.59949880E-2,0.81729639E-1,0.34081501,0.85434840,0.47522783,0.26439775
-6.3559322,0.44942415,0.14730851,0.34436681,0.60685979,0.43691739,0.97415673E-2,0.41515865,0.29861402,0.49446129E-1,0.72283518E-1,0.78197264E-1,0.32272854,0.90245304,0.54502107,0.26686658
-12.681411,0.47176020,0.23757553,0.46513672,0.60061636,0.23235966,0.20822766,0.38695853,0.15986347,0.89337752E-1,0.19414731E-1,0.12705039,0.38051175,0.84813902,0.25824226,0.26681095
-11.913774,0.54929134,0.11294411,0.14453198,0.58675039,0.30088182,0.20799538,0.19237379,0.27619389,0.49237628E-1,0.68804160E-1,0.11957532,0.37688191,0.87881437,0.59671249,0.24278852
-6.8620969,0.56286490,0.10903727,0.23137725,0.59731918,0.18576090,0.21600029,0.23431042,0.37409134,0.19214463E-1,0.31360941E-2,0.72284794E-1,0.35641920,0.85252808,0.38870539,0.23491401
-10.728185,0.46150291,0.15776059,0.11173165,0.61247323,0.11877095,0.24377774,0.29956487,0.53793286,0.38858001E-1,0.11344806,0.39896298E-1,0.38007062,0.87430343,0.40982437,0.16452608
-11.547439,0.16567048,0.13924550,0.36504487,0.53057924,0.36540486,0.25431487,0.82978115E-1,0.17447183,0.58494353E-1,0.70667491E-1,0.14469704,0.33377640,0.85059446,0.43700339,0.21651354
-7.7505904,0.86334423E-1,0.13271092,0.57111005,0.52028887,0.24330692,0.26234556E-1,0.28043020,0.17214678,0.29241146E-2,0.25837826E-1,0.20319453,0.30367376,0.93434583,0.48527775,0.73036133
-12.899750,0.38042782,0.12316814,0.38726996,0.28413259,0.81845491,0.69821321E-1,0.14206691,0.18444939,0.75733440E-3,0.77656182E-1,0.12498193,0.31437637,0.86931614,0.23334280,0.40799322
-10.653794,0.35173178,0.19716165,0.41921756,0.49217141,0.50723381,0.12440242E-1,0.22258244,0.25030023,0.56896354E-1,0.32906101E-1,0.80333711E-1,0.32941202,0.83658169,0.28050755,0.27073823
-8.1858210,0.14276163,0.12538274,0.32797982,0.48451931,0.36802613,0.13425189,0.30689834,0.17640734,0.32349172E-1,0.33099013E-1,0.55862045E-1,0.32228470,0.90125513,0.42775279,0.10477272
-10.978750,0.40139912,0.17837118,0.60577532,0.49245058,0.44469606,0.57717529E-1,0.22152042,0.65808955E-1,0.59715819E-1,0.32509088E-1,0.24828447,0.31320625,0.96073795,0.44328434,0.33221183
-9.5233841,0.66318125,0.13402720,0.26045042,0.64258742,0.10604141,0.30760530,0.18776075,0.38312451,0.19009273E-3,0.35081509E-1,0.13754316,0.38202875,0.81032308,0.44923371,0.93704929
-12.822190,0.56393104,0.74604847E-1,0.14955350,0.40421498,0.52798018,0.24793045E-1,0.27928056,0.44377997,0.78732645E-1,0.10527355,0.98021848E-1,0.30808298,0.94293137,0.44603997,0.98609777
-10.382771,0.86448382,0.10443202,0.78535186E-1,0.63405830,0.26909247,0.19036963,0.30790598,0.41852286,0.66854805E-1,0.40520779E-1,0.16573241,0.38303576,0.85314021,0.35599389,0.79497368
-7.6757350,0.30206899,0.19854951,0.48273188,0.61248588,0.22139860,0.16384481,0.37253877,0.73046414E-1,0.82669576E-1,0.70373462E-1,0.47696931E-1,0.34125374,0.89484244,0.50691582,0.63742508
-6.3454872,0.13038811,0.16604889,0.61217282,0.51073967,0.39653304,0.11187200,0.39169056,0.10578339,0.50631036E-1,0.35603584E-1,0.19495336E-1,0.36679417,0.84201223,0.49019812,0.39190938
-13.415595,0.94055796,0.13620174,0.15825250,0.78262159,0.10869008,0.77743276E-2,0.55996094,0.51893436,0.99212071E-1,0.12149498,0.20423250,0.38180265,0.82063326,0.45133739,0.62754759
-8.0388222,0.23964792,0.13774430,0.54874769,0.56285096,0.37494400,0.36852489E-1,0.50812874,0.19449497,0.90910237E-1,0.88114729E-1,0.91624414E-1,0.35030710,0.87744935,0.46460525,0.71635124
-11.331478,0.62194594,0.98279129E-1,0.13897609,0.43705141,0.65092884,0.14468940,0.21813475,0.26314341,0.54880893E-1,0.12883121,0.26149865E-1,0.34508748,0.87011886,0.52859413,0.98079513
-9.2940758,0.31127649,0.19674005,0.38499353,0.75208366,0.32571194E-1,0.27732508E-3,0.45738131,0.34570469,0.79902710E-1,0.71609524E-1,0.19446023,0.33538726,0.90320612,0.31756394,0.47835547
-6.9668100,0.39496128,0.17113464,0.55618882,0.62512466,0.27361950,0.97045613E-1,0.39735084,0.49313682E-1,0.60907233E-1,0.54960767E-1,0.12082543,0.35280613,0.87506079,0.51894810,0.15296806E-1
-13.039291,0.65082519,0.15935987,0.23429994,0.58337173,0.44185715,0.69155715E-1,0.24097221,0.35667331,0.82518143E-1,0.13424442E-1,0.31329348,0.33575748,0.83078590,0.45187898,0.56300843
-7.9461065,0.42357052,0.16051582,0.44981245,0.48382425,0.53032159,0.81465752E-1,0.16916419,0.12726568,0.45095996E-1,0.16193777,0.13810472,0.29080804,0.93062402,0.41265611,0.23402399
-14.082595,0.30181131,0.10622343,0.63046407,0.58688244,0.25698543,0.10857069,0.31120371,0.13359665,0.32204100E-2,0.18907282E-1,0.31681569,0.35988235,0.88757262,0.59342073,0.67969147
-6.3192368,0.60775731,0.18445577,0.37065600,0.54295679,0.55651714,0.56901051E-1,0.21825409,0.10792894,0.65482735E-2,0.64972563E-1,0.16720868,0.31183098,0.88268650,0.48553599,0.55356184
-6.5537519,0.71167115,0.17125675,0.17423044,0.78531663,0.80120486E-1,0.86343245E-3,0.46293035,0.30166867,0.60510041E-1,0.39142143E-1,0.78964735E-1,0.36026620,0.86230868,0.49458137,0.29894160
-12.120656,0.20495700,0.18182380,0.69284466,0.55230451,0.16199892,0.13280796,0.54730697,0.13583893,0.79049341E-1,0.44208941E-1,0.26410673,0.37218813,0.87695436,0.48071170,0.57345229
-8.8732573,0.45910619,0.13182354,0.21234850,0.57696059,0.16462255,0.25689119,0.23742974,0.46361929,0.22785380E-1,0.18890472E-1,0.11119738,0.32792390,0.93222643,0.38475361,0.50577081
-6.8257489,0.54645582,0.10749168,0.10965211,0.51514447,0.44228499,0.29531136E-1,0.34139270,0.40044039,0.63792916E-1,0.67320902E-1,0.95635514E-1,0.30930097,0.93586768,0.46207923,0.44480885
-8.9128945,0.33040489,0.18753458,0.45028406,0.52919441,0.58426423,0.17723439,0.20320444,0.20129333,0.42752436E-1,0.99493338E-1,0.11246389,0.32511645,0.90713573,0.46867288,0.70876054E-1
-8.4207616,0.70419828,0.22672401,0.35027261,0.66984957,0.45114299,0.38069774E-1,0.38440135,0.45315047E-1,0.74033945E-1,0.36813178E-1,0.10518744,0.38036583,0.83231762,0.36404983,0.75980270
-10.667972,0.84253675,0.16157159,0.17149904,0.47770649,0.95086601,0.72120548E-1,0.13453784,0.16246815,0.34746742E-1,0.99236807E-1,0.22683817,0.29465775,0.94668140,0.54059336,0.24195484
-13.612720,0.70498777,0.13216954,0.58765403E-1,0.77261380,0.26734563,0.10039493,0.27271757,0.38517071,0.85220456E-1,0.11416649,0.37188493E-1,0.31237473,0.89846526,0.59223527,0.85265207
-9.0395430,0.38853432,0.62926457E-1,0.49699007E-2,0.58844358,0.65516935E-1,0.76797868E-1,0.43202931,0.59718952,0.55139708E-1,0.66498914E-2,0.16967917,0.34246140,0.85615236,0.42724623,0.78202300
-7.0348322,0.60637434,0.19211138,0.33230257,0.62892332,0.37363721,0.22147263E-1,0.27862879,0.22976628,0.78449924E-1,0.49964762E-1,0.19360506,0.32999799,0.88207250,0.42662942,0.24185092
-9.8136161,0.71638643,0.17252733,0.29134422,0.54043571,0.71698600,0.10386534,0.21344956,0.23830382,0.17445469E-1,0.64626700E-1,0.15680830,0.34347251,0.84567785,0.48028108,0.83260680
-9.2051670,0.51978897,0.12055733,0.27440104,0.60266255,0.19146532,0.15116002,0.41350025,0.51098636,0.64957823E-2,0.16949906,0.13212681,0.38052103,0.83117205,0.49942888,0.47198499
-7.5909231,0.53364278,0.16149788,0.53160404,0.64305723,0.41858539,0.10463610,0.26242804,0.32626625E-1,0.27426230E-1,0.85700555E-1,0.12400510,0.35940563,0.84306856,0.55446719,0.64464399
-13.995748,0.15015609,0.58783677E-1,0.40570017,0.45815029,0.20199873,0.30340085,0.25809663,0.52746808,0.28833588E-1,0.11548394,0.64999491E-1,0.33385221,0.87264764,0.55043105,0.81180182
-7.5775891,0.24096835,0.65882795E-1,0.17411212,0.52584398,0.19457174,0.10187538,0.32659994,0.51838683,0.15275328E-1,0.60874915E-1,0.62514668E-1,0.35654389,0.88759910,0.35364989,0.50311220
-6.3417828,0.35771812,0.15743369,0.33399824,0.58253824,0.29232706,0.11092215E-1,0.25949947,0.33175940,0.61334153E-1,0.10181914,0.89266483E-1,0.32819478,0.89285518,0.38950395,0.45437099
-6.4665070,0.59547902,0.11589983,0.13179594,0.53616190,0.39429742,0.18187866,0.18595197,0.31142222,0.38843182E-1,0.22754761E-1,0.74708403E-1,0.35409138,0.84921966,0.50088041,0.68734163
-6.9346612,0.54116251,0.15938296,0.32964601,0.62343710,0.30519488,0.74984372E-1,0.45689829,0.29068258,0.11698118E-2,0.90871357E-1,0.55723798E-1,0.38290226,0.87235378,0.43081214,0.35620084
-10.102557,0.40112566,0.18742634,0.61192109,0.59961245,0.47893121,0.14080322,0.37723211,0.15909868,0.49054851E-1,0.33810022E-2,0.20572610,0.35826145,0.88060575,0.37571377,0.51550547
-7.1480716,0.59527019,0.15001921,0.21120375,0.54137912,0.35372257,0.60044081E-1,0.31143841,0.34224429,0.58943767E-1,0.71404333E-1,0.21533354E-1,0.34879966,0.82786127,0.42721380,0.89063873E-1
-5.2490072,0.63730732,0.14292260,0.11527368,0.63619636,0.23306823,0.48053666E-1,0.22366537,0.35250088,0.12532114E-1,0.33444135E-1,0.12144567,0.33248116,0.85822661,0.51019875,0.90683615E-1
-7.8763815,0.53351582,0.15773466,0.32602486,0.55350326,0.33390299,0.15677722,0.32903050,0.33596157,0.71886439E-1,0.26290503E-1,0.51502739E-1,0.34517943,0.92640988,0.48482722,0.84344888
-6.6858396,0.19431053E-1,0.13669923,0.61302975,0.49091649,0.32657069,0.18631547,0.31917747,0.14240500,0.12444150E-1,0.22276224E-1,0.55581698E-1,0.37938579,0.87992453,0.39509429,0.23950048
-9.0057199,0.62350035,0.21279156,0.40640943,0.55567303,0.61077096,0.12168409E-1,0.42727552,0.73610659E-1,0.67181309E-1,0.10886490,0.12035597,0.32115784,0.88069013,0.36223676,0.50758246
-6.4680400,0.40307496,0.11484495,0.18159791,0.47469850,0.31635293,0.14075702,0.17319350,0.32483132,0.14316568E-1,0.78648803E-1,0.90242253E-1,0.34304851,0.89272415,0.35051007,0.18566479
-8.8449511,0.49340363,0.10165268,0.15792817,0.64692086,0.10832161,0.11050063E-1,0.42540729,0.64440771,0.32111059E-1,0.58839486E-1,0.19327052,0.33239675,0.89689582,0.36609788,0.35876263E-1
-6.9252590,0.53928182,0.14455130,0.25681770,0.57113495,0.25640901,0.94945903E-1,0.24703402,0.20799095,0.54116219E-1,0.25737661E-1,0.96222049E-1,0.31917091,0.88783976,0.58885117,0.42553157
-14.118590,0.52453846,0.15112101,0.45659184,0.46449730,0.73516740,0.24908450,0.28038677,0.13817967,0.51818718E-1,0.22558424,0.19435169,0.36397587,0.82458820,0.43919130,0.43503981
-9.2701634,0.12771335,0.12146186,0.37850086,0.48068413,0.25930617,0.18829507,0.31428318,0.44625002,0.37748378E-1,0.12612420,0.91796339E-2,0.35599906,0.86430837,0.43285423,0.76521068
-12.983119,0.41140482,0.19646987,0.33453733,0.60137254,0.10395186,0.48305597E-1,0.35791244,0.85678392E-1,0.10685094,0.14360829,0.12526593,0.33237094,0.83875924,0.48952544,0.20163457
-9.9967468,0.47668595,0.14641203,0.44063870,0.52018640,0.69752055,0.10358586E-1,0.44776377,0.24539416,0.11344523,0.74256531E-1,0.90031924E-1,0.36522022,0.86560594,0.39136470,0.43484649
-9.5192143,0.37289773,0.15777376,0.58353518,0.62119819,0.98668960E-1,0.34904872E-1,0.35819661,0.30764654,0.53527871E-1,0.96306982E-1,0.14792831,0.35624631,0.90963659,0.48812269,0.47725097
-6.5897236,0.71780643,0.16188841,0.91096139E-1,0.74403054,0.12079260,0.73564151E-1,0.33925466,0.38764647,0.58744838E-1,0.23032517E-1,0.10838610,0.33868802,0.88571592,0.57080087,0.96275359
-7.3375831,0.49859213,0.17509764,0.41335738,0.52332889,0.53702683,0.10291351,0.30731058,0.23012226,0.36620067E-1,0.74658754E-1,0.12687790,0.31813708,0.90550391,0.50610662,0.64316329
-10.186479,0.73602019,0.15261553,0.28269239,0.71083777,0.96422011E-1,0.18836961E-1,0.22297121,0.20919047,0.12020639E-1,0.22125143,0.15595334,0.33174493,0.88193290,0.45117059,0.74824883
-7.7271924,0.53796849,0.17792216,0.43965079,0.54316498,0.35401422,0.23000889E-1,0.42594667,0.20138840,0.11029213E-2,0.37647087E-1,0.13817437,0.35184394,0.83672619,0.46323034,0.26954720
-14.324536,0.56378213,0.29257045E-1,0.10697000,0.52648857,0.27853545,0.13666413,0.38086857E-1,0.46181458,0.89019235E-1,0.10141478,0.31400013E-1,0.35393592,0.85084406,0.48001626,0.86256221
-6.5020993,0.14781116,0.17697136,0.57232230,0.57550957,0.19269508,0.18313641,0.26210534,0.20357790,0.36907126E-1,0.55001471E-2,0.81090094E-1,0.36665051,0.84897966,0.37824992,0.62180775
-9.1383323,0.47245506,0.13495222,0.32832887,0.49595939,0.52919593,0.10643135,0.39503856,0.18348884,0.65544799E-1,0.39143357E-1,0.10308177,0.34196798,0.84667226,0.41842594,0.58214462
-9.7847250,0.41813797,0.11604810,0.26746719,0.48351769,0.42119839,0.10594282E-1,0.46028115,0.32158403,0.57354173E-1,0.71094865E-1,0.72103306E-1,0.33723284,0.83231968,0.52672813,0.21686533
-8.8125492,0.32637915,0.79803933E-1,0.26967374,0.50965174,0.21852688,0.35482053E-1,0.29955306,0.44076488,0.16562254E-1,0.75055362E-1,0.46053457E-1,0.29908107,0.94849615,0.39768306,0.33603734
-10.219088,0.37023447,0.13504716,0.25203101,0.55866808,0.99440026E-1,0.27449332,0.28528770,0.38545394,0.93481778E-1,0.33604529E-1,0.11074229,0.38030414,0.84127872,0.29835043,0.19687288
-6.4797260,0.68245411,0.17658193,0.44274321,0.65714497,0.44613030,0.12210182E-1,0.40058781,0.74393457E-1,0.97657497E-2,0.65550796E-1,0.12290779E-1,0.36806571,0.83852878,0.44964501,0.85042201
