NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
27999,10834,0.38527741,0.37071910,1.1279800,30.570757,251.60348
28999,11224,0.38487139,0.37350334,1.0737140,31.644471,250.29130
29999,11595,0.38449433,0.37356007,1.0723989,32.716870,249.44673
30999,11954,0.38378792,0.36259620,1.0694652,33.786335,248.84990
31999,12323,0.38327869,0.36749302,1.0681770,34.854512,247.98661
32999,12673,0.38249238,0.35733141,1.1106308,35.965143,247.82830
33999,13027,0.38157743,0.35138497,1.0694952,37.034638,247.25674
34999,13422,0.38169051,0.38553523,1.0750721,38.109710,245.82495
35999,13769,0.38084821,0.35136854,1.0755680,39.185278,245.40531
36999,14158,0.38093315,0.38399080,1.0731480,40.258426,244.09265
37999,14537,0.38075466,0.37415063,1.0834789,41.341905,243.04899
38999,14911,0.38054028,0.37239399,1.0758750,42.417780,242.05529
39999,15300,0.38081806,0.39165125,1.0694129,43.487193,240.74283
40999,15651,0.38033034,0.36082216,1.0748239,44.562017,240.16111
41999,16015,0.38005721,0.36885917,1.0707083,45.632725,239.30468
42999,16429,0.38060348,0.40354603,1.0715489,46.704274,237.57519
43999,16820,0.38078992,0.38880676,1.0763631,47.780637,236.28974
44999,17194,0.38085478,0.38370865,1.1571138,48.937751,235.68334
45999,17551,0.38033298,0.35685251,1.1530161,50.090767,235.31045
46999,17922,0.38007553,0.36823301,1.0901740,51.180941,234.39512
47999,18322,0.37998439,0.37570108,1.0913470,52.272288,233.02565
48999,18669,0.37950813,0.35664815,1.0916452,53.363933,232.47855
49999,19040,0.37946124,0.37716367,1.1095588,54.473492,231.62678
50999,19398,0.37899756,0.35581377,1.0954971,55.568989,230.89863
51999,19777,0.37909719,0.38417845,1.0829010,56.651890,229.80152
52999,20161,0.37924710,0.38704201,1.0826528,57.734543,228.63291
53999,20523,0.37883634,0.35706673,1.0799201,58.814463,227.76383
54999,20889,0.37859243,0.36542164,1.0857811,59.900244,226.85472
55999,21261,0.37845043,0.37064043,1.2171888,61.117433,226.34521
56999,21621,0.37816513,0.36218852,1.0962181,62.213651,225.53276
57999,21960,0.37752225,0.34087891,1.1112731,63.324924,225.03994
58999,22331,0.37734888,0.36729356,1.0824840,64.407408,224.01410
59999,22700,0.37731324,0.37521053,1.0805750,65.487983,223.00533
60999,23062,0.37720512,0.37071786,1.0779309,66.565914,222.07303
61999,23430,0.37705082,0.36763846,1.0828369,67.648751,221.07831
62999,23795,0.37674647,0.35787721,1.0812230,68.729974,220.11211
63999,24126,0.37640551,0.35492557,1.0904942,69.820468,219.57880
64999,24501,0.37640904,0.37663449,1.0882030,70.908671,218.50266
65999,24856,0.37616800,0.36050126,1.0824521,71.991123,217.64165
66999,25233,0.37617884,0.37689385,1.1152740,73.106397,216.61895
67999,25603,0.37618038,0.37628370,1.1339321,74.240329,215.72698
68999,25969,0.37611823,0.37189189,1.1449239,75.385253,214.90414
69999,26359,0.37630620,0.38927585,1.0816519,76.466905,213.63099
70999,26712,0.37601965,0.35596155,1.0754030,77.542308,212.74785
71999,27112,0.37611961,0.38321667,1.0665452,78.608853,211.33233
72999,27466,0.37587090,0.35796395,1.1008739,79.709727,210.50263
73999,27845,0.37567063,0.36105161,1.1119518,80.821679,209.43395
74999,28219,0.37571086,0.37868793,1.1790562,82.000735,208.58623
75999,28597,0.37576985,0.38019373,1.1018760,83.102611,207.49644
76999,28980,0.37584879,0.38184831,1.0726299,84.175241,206.28453
77999,29319,0.37559200,0.35581924,1.0718400,85.247081,205.51004
78999,29682,0.37554051,0.37152444,1.1088850,86.355966,204.58119
79999,30064,0.37557778,0.37852228,1.1566830,87.512649,203.57519
80999,30465,0.37574596,0.38920002,1.1152120,88.627861,202.28913
81999,30851,0.37570598,0.37246762,1.1659558,89.793817,201.26261
82999,31206,0.37548577,0.35742863,1.0921412,90.885958,200.35918
83999,31579,0.37543730,0.37141468,1.0951071,91.981065,199.29182
84999,31965,0.37546780,0.37802916,1.0846019,93.065667,198.08299
85999,32356,0.37553926,0.38161344,1.0913069,94.156974,196.84616
86999,32723,0.37545906,0.36856193,1.0892951,95.246269,195.82200
87999,33106,0.37541739,0.37179259,1.0892429,96.335512,194.65558
88999,33466,0.37538729,0.37273846,1.0993400,97.434852,193.71094
89999,33844,0.37526348,0.36424472,1.1079149,98.542767,192.62485
90999,34195,0.37504240,0.35514532,1.1825123,99.725279,191.91174
91999,34589,0.37511390,0.38161983,1.1152248,100.84050,190.69873
92999,34966,0.37512871,0.37649155,1.0980442,101.93855,189.59765
93999,35353,0.37517928,0.37988246,1.0875278,103.02608,188.39495
94999,35759,0.37527374,0.38415257,1.0930872,104.11916,187.04995
95999,36184,0.37551710,0.39863605,1.1045139,105.22368,185.57799
96999,36563,0.37548935,0.37282556,1.1182401,106.34192,184.50379
97999,36931,0.37548707,0.37526593,1.1026287,107.44455,183.48867
98999,37321,0.37551152,0.37790707,1.1364653,108.58101,182.35710
99999,37661,0.37535446,0.35980559,1.1389449,109.71996,181.61579
100999,38036,0.37532977,0.37286160,1.1571531,110.87711,180.62859
101999,38427,0.37539427,0.38190867,1.1222570,111.99937,179.46072
102999,38814,0.37546746,0.38293266,1.1002967,113.09966,178.28917
103999,39170,0.37535213,0.36347267,1.0963092,114.19597,177.34340
104999,39557,0.37539784,0.38015154,1.1034448,115.29942,176.17723
105999,39916,0.37533561,0.36880211,1.0946970,116.39411,175.20353
106999,40314,0.37542258,0.38464101,1.0957241,117.48984,173.94698
107999,40679,0.37536120,0.36879324,1.0984890,118.58833,172.93390
108999,41047,0.37530618,0.36936474,1.0995111,119.68784,171.89946
109999,41428,0.37531329,0.37608769,1.1073408,120.79518,170.78341
110999,41810,0.37532484,0.37659608,1.1192229,121.91440,169.67709
111999,42179,0.37529649,0.37214938,1.1418471,123.05625,168.69142
112999,42529,0.37513297,0.35681845,1.1262488,124.18250,167.81237
113999,42912,0.37519747,0.38248582,1.1170492,125.29955,166.69231
114999,43315,0.37537115,0.39517108,1.1088090,126.40836,165.42670
115999,43693,0.37542778,0.38193988,1.1067059,127.51506,164.32817
116999,44068,0.37538617,0.37055910,1.1069241,128.62199,163.24964
117999,44450,0.37543920,0.38164407,1.1005170,129.72250,162.11665
118999,44806,0.37530098,0.35899070,1.0921171,130.81462,161.14320
119999,45174,0.37520817,0.36416383,1.1219578,131.93658,160.12651
120999,45544,0.37520065,0.37429876,1.1260741,133.06265,159.10021
121999,45916,0.37516311,0.37062059,1.0819030,134.14455,158.00754
122999,46317,0.37529775,0.39172402,1.0891349,135.23369,156.74051
123999,46646,0.37507945,0.34822903,1.1130550,136.34674,155.95430
124999,47043,0.37514450,0.38321008,1.1379342,137.48468,154.76853
125999,47391,0.37507049,0.36581998,1.1340621,138.61874,153.88140
126999,47778,0.37519161,0.39045263,1.4557278,140.07447,153.10329
127999,48111,0.37502662,0.35407304,1.1468611,141.22133,152.31098
128999,48473,0.37496759,0.36741162,1.0821619,142.30349,151.26920
129999,48862,0.37503001,0.38308215,1.1034403,143.40693,150.08685
130999,49190,0.37472916,0.33561860,1.0917299,144.49866,149.25751
131999,49548,0.37466877,0.36675838,1.0861597,145.58482,148.24101
132999,49921,0.37462329,0.36861936,1.0835543,146.66838,147.13258
133999,50284,0.37457049,0.36754799,1.1017399,147.77012,146.10093
134999,50665,0.37460616,0.37938684,1.0928710,148.86299,144.95520
135999,51033,0.37464799,0.38029398,1.1630530,150.02604,143.95244
136999,51414,0.37468021,0.37906242,1.1527002,151.17874,142.86323
137999,51802,0.37474258,0.38328714,1.1438620,152.32260,141.72512
138999,52153,0.37465958,0.36320627,1.2705381,153.59314,140.91176
139999,52536,0.37465966,0.37466961,1.1778629,154.77100,139.82890
140999,52924,0.37469823,0.38009855,1.0732260,155.84423,138.62374
141999,53296,0.37470253,0.37530920,1.0772560,156.92148,137.51240
142999,53651,0.37463884,0.36559511,1.0798929,158.00138,136.49710
143999,54026,0.37469509,0.38273883,1.0857100,159.08709,135.37685
144999,54428,0.37485926,0.39849878,1.0751839,160.16227,134.10221
145999,54795,0.37487329,0.37690730,1.0862422,161.24851,133.02745
146999,55161,0.37483856,0.36976849,1.0945740,162.34309,131.96464
147999,55531,0.37486378,0.37857111,1.0996530,163.44274,130.88429
148999,55909,0.37480846,0.36662139,1.0908780,164.53362,129.75463
149999,56305,0.37503292,0.40847668,1.0888941,165.62251,128.52989
150999,56672,0.37496250,0.36440033,1.0566630,166.67918,127.43287
151999,57077,0.37505761,0.38941821,1.0750258,167.75420,126.15438
152999,57451,0.37509753,0.38116538,1.0822320,168.83643,125.04258
153999,57815,0.37507980,0.37236822,1.0790510,169.91548,123.97967
154999,58191,0.37519043,0.39222709,1.0781860,170.99367,122.85533
155999,58558,0.37514713,0.36843551,1.0733252,172.06700,121.77329
156999,58946,0.37518552,0.38117407,1.0712347,173.13823,120.58523
157999,59309,0.37515826,0.37087814,1.0759542,174.21418,119.52569
158999,59701,0.37524642,0.38917592,1.0749388,175.28912,118.32258
159999,60073,0.37524533,0.37507240,1.0735781,176.36270,117.21794
160999,60444,0.37528268,0.38125792,1.0718839,177.43459,116.11744
161999,60832,0.37529052,0.37655314,1.0740533,178.50864,114.93665
162999,61212,0.37530701,0.37797827,1.1048648,179.61350,113.81508
163999,61597,0.37540966,0.39214225,1.1132431,180.72675,112.67512
164999,61942,0.37524415,0.34810056,1.1314569,181.85820,111.73613
165999,62310,0.37514960,0.35954902,1.3948622,183.25307,110.84590
166999,62682,0.37512594,0.37119822,1.0957778,184.34884,109.75288
167999,63043,0.37511635,0.37351514,1.0740123,185.42286,108.69839
168999,63423,0.37518588,0.38686541,1.0752518,186.49811,107.55627
169999,63792,0.37513816,0.36707482,1.0768101,187.57492,106.46653
170999,64171,0.37512028,0.37207986,1.0785639,188.65348,105.33209
171999,64557,0.37511262,0.37380228,1.0848479,189.73833,104.16989
172999,64958,0.37517021,0.38507591,1.0911970,190.82953,102.94418
173999,65335,0.37518859,0.37836940,1.0821848,191.91171,101.82321
174999,65685,0.37518407,0.37439638,1.0671554,192.97887,100.81556
175999,66042,0.37516582,0.37197233,1.0728488,194.05172,99.779052
176999,66400,0.37507800,0.35962203,1.0651650,195.11688,98.733843
177999,66755,0.37503732,0.36783634,1.0622320,196.17911,97.700166
178999,67127,0.37503248,0.37417144,1.0609019,197.24001,96.591104
179999,67498,0.37505840,0.37969753,1.0717793,198.31179,95.492162
180999,67879,0.37503480,0.37078705,1.1312180,199.44301,94.378364
181999,68265,0.37503362,0.37482133,1.0664980,200.50951,93.212764
182999,68634,0.37499151,0.36732779,1.0629618,201.57247,92.119389
183999,69031,0.37506858,0.38917221,1.0631340,202.63561,90.907304
184999,69404,0.37509318,0.37961826,1.0821781,203.71778,89.806774
185999,69791,0.37508066,0.37276562,1.0614471,204.77923,88.638589
186999,70194,0.37520903,0.39908499,1.0602739,205.83950,87.404227
187999,70581,0.37524346,0.38168271,1.0662711,206.90578,86.240788
188999,70961,0.37520844,0.36862349,1.0598440,207.96562,85.104686
189999,71330,0.37521910,0.37723485,1.0651648,209.03078,84.016719
190999,71715,0.37522934,0.37717371,1.1356690,210.16645,82.891419
191999,72072,0.37517825,0.36542082,1.0610101,211.22746,81.850935
192999,72456,0.37522095,0.38341852,1.2712178,212.49868,80.780939
193999,72837,0.37529774,0.39011875,1.0672500,213.56593,79.644843
194999,73203,0.37528785,0.37336906,1.0602641,214.62620,78.566974
195999,73576,0.37526909,0.37161204,1.0880160,215.71421,77.471354
196999,73970,0.37535293,0.39178531,1.1282640,216.84248,76.306741
197999,74372,0.37543856,0.39230738,1.3076451,218.15012,75.172798
198999,74734,0.37543248,0.37422745,1.1122019,219.26232,74.127999
199999,75100,0.37539026,0.36698934,1.1037462,220.36607,73.064116
200999,75458,0.37535304,0.36790810,1.0822721,221.44834,72.023976
201999,75829,0.37535817,0.37639035,1.0810318,222.52937,70.932723
202999,76215,0.37537436,0.37864465,1.0749860,223.60436,69.781928
203999,76565,0.37533649,0.36764970,1.0677121,224.67207,68.767583
204999,76945,0.37531672,0.37128347,1.0709760,225.74305,67.639300
205999,77310,0.37529886,0.37163752,1.0834928,226.82654,66.572166
206999,77672,0.37524122,0.36336664,1.0847301,227.91127,65.516568
207999,78032,0.37517342,0.36113812,1.0876210,228.99889,64.469034
208999,78396,0.37513915,0.36801156,1.0739470,230.07284,63.402388
209999,78747,0.37508159,0.36305104,1.1441250,231.21696,62.403064
210999,79135,0.37518213,0.39629613,1.0692441,232.28621,61.245362
211999,79548,0.37523572,0.38654386,1.0784650,233.36467,59.998671
212999,79925,0.37524973,0.37821996,1.0713241,234.43600,58.883986
213999,80289,0.37523123,0.37128950,1.0786159,235.51461,57.818985
214999,80689,0.37532312,0.39498807,1.0800478,236.59466,56.623325
215999,81082,0.37541976,0.39619810,1.0900660,237.68473,55.456447
216999,81420,0.37532211,0.35423005,1.0685041,238.75323,54.483358
217999,81790,0.37525277,0.36020470,1.0934629,239.84669,53.400272
218999,82181,0.37528614,0.38256199,1.1194100,240.96610,52.247782
219999,82560,0.37529033,0.37620790,1.3072629,242.27337,51.177901
220999,82962,0.37545705,0.41213509,1.1791942,243.45256,49.998128
221999,83330,0.37540688,0.36431928,1.1272500,244.57981,48.927702
222999,83720,0.37544307,0.38347689,1.3810751,245.96089,47.828992
223999,84098,0.37542947,0.37239743,1.1086748,247.06956,46.718116
224999,84489,0.37545786,0.38181648,1.1039891,248.17355,45.561196
225999,84863,0.37548935,0.38257463,1.2006161,249.37417,44.480831
226999,85227,0.37545868,0.36852748,1.1197448,250.49391,43.419885
227999,85615,0.37554477,0.39508768,1.1246550,251.61856,42.276856
228999,85963,0.37550119,0.36556474,1.1258540,252.74442,41.270935
229999,86389,0.37566962,0.41423903,1.1079721,253.85239,39.995658
230999,86784,0.37571582,0.38634133,1.1259849,254.97838,38.829672
231999,87132,0.37567161,0.36545937,1.1056180,256.08399,37.819502
232999,87520,0.37568360,0.37846441,1.1092029,257.19320,36.674715
233999,87916,0.37573574,0.38788580,1.1228712,258.31607,35.505384
234999,88263,0.37563795,0.35275578,1.1860201,259.50209,34.507959
235999,88615,0.37554828,0.35447499,1.1088309,260.61092,33.482540
236999,89006,0.37557888,0.38280008,1.1028848,261.71380,32.326827
237999,89392,0.37558430,0.37686989,1.1060920,262.81990,31.188400
238999,89769,0.37559294,0.37764773,1.1542821,263.97418,30.085217
239999,90184,0.37571732,0.40544453,1.3055410,265.27972,28.874143
240999,90561,0.37571150,0.37431433,1.1320820,266.41180,27.767593
241999,90950,0.37573750,0.38200384,1.0758071,267.48761,26.616414
242999,91309,0.37571686,0.37072150,1.0635099,268.55112,25.561311
243999,91671,0.37570331,0.37241123,1.0598071,269.61092,24.496181
244999,92062,0.37572402,0.38077818,1.1358531,270.74678,23.345006
245999,92447,0.37572645,0.37632139,1.0632980,271.81008,22.207119
246999,92823,0.37569608,0.36822509,1.0633888,272.87346,21.098358
247999,93183,0.37563852,0.36141977,1.0682082,273.94167,20.040784
248999,93560,0.37564792,0.37797979,1.0781860,275.01986,18.930396
249999,93911,0.37558407,0.35968555,1.0868180,276.10668,17.902201
250999,94288,0.37558363,0.37547357,1.0666168,277.17329,16.791255
251999,94656,0.37558154,0.37505651,1.0575621,278.23086,15.708098
252999,95001,0.37545649,0.34394457,1.0544169,279.28527,14.696130
253999,95373,0.37544743,0.37315482,1.0941062,280.37938,13.602544
254999,95747,0.37542690,0.37021209,1.0633080,281.44269,12.501444
255999,96138,0.37548409,0.39006917,1.1422269,282.58491,11.351837
256999,96529,0.37552168,0.38514522,1.0620611,283.64698,10.199408
257999,96891,0.37545240,0.35764700,1.0656419,284.71262,9.1357456
258999,97314,0.37557256,0.40657199,1.0797489,285.79237,7.8882617
259999,97687,0.37558557,0.37895531,1.0793784,286.87174,6.7924529
260999,98071,0.37557428,0.37263997,1.1037757,287.97552,5.6643124
261999,98439,0.37556418,0.37292790,1.1336510,289.10917,4.5845591
262999,98803,0.37553686,0.36837901,1.3144989,290.42367,3.5184876
263999,99191,0.37557613,0.38590370,1.2094970,291.63317,2.3785548
264999,99541,0.37552050,0.36083546,1.1239631,292.75713,1.3499515
265999,99932,0.37557046,0.38880982,1.1550500,293.91218,0.19999628
266232,100000,0.37552486,0.32346683,0.31935596,294.23154,0.0000000
