NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,4,0.48777074E-2,0.48728297E-2,1.2007430,1.2007430,6002.5141
1999,11,0.52618696E-2,0.56456475E-2,1.1844840,2.3852270,4334.3911
2999,13,0.43775351E-2,0.26097504E-2,1.1449690,3.5301960,5427.5405
3999,293,0.69236798E-1,0.26374973,1.0568562,4.5870521,308.52231
4999,860,0.17241002,0.58499973,1.0914047,5.6784568,126.37868
5999,1340,0.22543612,0.49051363,1.0670440,6.7455008,93.933616
6999,1781,0.25700769,0.44640554,1.0480270,7.7935278,79.725033
7999,2216,0.28044550,0.44448666,1.0412610,8.8347888,70.901572
8999,2624,0.29604445,0.42082049,1.0423863,9.8771751,65.406172
9999,3029,0.30676603,0.40324955,1.0431569,10.920332,61.184864
10999,3411,0.31258113,0.37072631,1.0509939,11.971326,58.221145
11999,3800,0.31735958,0.36991774,1.0473990,13.018725,55.500880
12999,4168,0.32066287,0.36029898,1.0436330,14.062358,53.415367
13999,4533,0.32300736,0.35348349,1.0538571,15.116215,51.577873
14999,4871,0.32381179,0.33507293,1.0462198,16.162435,50.199441
15999,5213,0.32460151,0.33644650,1.0437062,17.206141,48.806293
16999,5542,0.32535910,0.33747990,1.0433969,18.249538,47.609495
17999,5923,0.32735461,0.36127623,1.0420270,19.291565,45.849630
18999,6257,0.32767564,0.33345376,1.0442882,20.335853,44.666075
19999,6610,0.32821395,0.33844140,1.0433726,21.379226,43.308295
20999,6917,0.32786414,0.32086820,1.0466902,22.425916,42.416981
21999,7213,0.32719553,0.31315552,1.0457120,23.471628,41.609830
22999,7520,0.32646503,0.31039470,1.0415981,24.513226,40.681524
23999,7840,0.32633810,0.32341880,1.0474627,25.560689,39.645150
24999,8148,0.32567018,0.30964078,1.0479701,26.608659,38.704691
25999,8474,0.32600606,0.33440280,1.0536699,27.662329,37.625207
26999,8794,0.32590656,0.32331959,1.0446873,28.707016,36.580717
27999,9111,0.32604595,0.32980928,1.0449789,29.751995,35.558059
28999,9455,0.32642222,0.33695747,1.0512502,30.803245,34.354333
29999,9779,0.32668321,0.33425168,1.0481899,31.851435,33.291085
30999,10116,0.32704794,0.33798964,1.0652308,32.916666,32.161756
31999,10453,0.32761970,0.34534352,1.1846991,34.101365,31.145674
32999,10774,0.32733032,0.31807063,1.2880731,35.389438,30.304711
33999,11111,0.32732331,0.32709170,1.0882959,36.477734,29.182844
34999,11438,0.32746735,0.33236481,1.1833470,37.661081,28.191482
35999,11776,0.32771458,0.33636745,1.2294869,38.890568,27.159989
36999,12088,0.32746021,0.31830311,1.5230200,40.413588,26.452044
37999,12411,0.32740630,0.32541173,1.3175850,41.731173,25.517514
38999,12747,0.32778472,0.34216422,1.2722921,43.003465,24.468826
39999,13082,0.32806087,0.33883022,1.1446559,44.148121,23.346331
40999,13428,0.32859058,0.34977862,1.1491089,45.297230,22.169600
41999,13770,0.32887679,0.34061103,1.1416681,46.438898,21.010482
42999,14080,0.32850789,0.31301439,1.1118701,47.550768,19.992937
43999,14435,0.32881487,0.34201484,1.1586070,48.709375,18.778502
44999,14771,0.32892755,0.33388538,1.0995631,49.808938,17.632587
45999,15093,0.32879295,0.32273580,1.1141508,50.923089,16.555993
46999,15431,0.32900920,0.33895690,1.1781650,52.101254,15.426779
47999,15769,0.32917583,0.33700732,1.1265674,53.227821,14.281623
48999,16100,0.32898072,0.31961517,1.1596007,54.387422,13.174593
49999,16456,0.32931333,0.34561124,1.1955910,55.583013,11.970479
50999,16773,0.32925366,0.32627012,1.2130511,56.796064,10.927139
51999,17103,0.32935419,0.33448086,1.1114278,57.907492,9.8086887
52999,17443,0.32958107,0.34137905,1.1405110,59.048003,8.6559504
53999,17806,0.33010534,0.35789074,1.1273401,60.175343,7.4146188
54999,18144,0.32998825,0.32366555,1.0804331,61.255776,6.2660229
55999,18467,0.32979839,0.31935639,1.1106651,62.366441,5.1772218
56999,18787,0.32969682,0.32400901,1.1246839,63.491125,4.0993631
57999,19102,0.32985008,0.33858550,1.1782591,64.669384,3.0401585
58999,19444,0.33001679,0.33968610,1.0987158,65.768100,1.8806348
59999,19769,0.32994438,0.32567249,1.0995183,66.867618,0.78134553
60638,20000,0.33012109,0.34671274,0.70685267,67.574471,0.0000000
