NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
50999,19094,0.37323678,0.38465546,1.1276848,56.276070,238.45563
51999,19503,0.37379920,0.40248158,1.0777581,57.353828,236.72312
52999,19886,0.37374442,0.37089638,1.0817430,58.435571,235.41724
53999,20289,0.37399350,0.38719426,1.0782731,59.513844,233.81675
54999,20670,0.37416944,0.38367011,1.0725770,60.586421,232.52640
55999,21054,0.37431935,0.38256429,1.1434817,61.729903,231.46808
56999,21443,0.37478511,0.40086731,1.2943873,63.024290,230.89116
57999,21806,0.37476224,0.37345821,1.2233727,64.247663,230.38530
58999,22190,0.37496836,0.38692334,1.1253953,65.373058,229.23288
59999,22565,0.37496007,0.37447122,1.1076508,66.480709,228.13799
60999,22948,0.37516042,0.38718081,1.0993371,67.580046,226.91205
61999,23319,0.37505194,0.36843506,1.0800040,68.660050,225.77818
62999,23736,0.37553171,0.40527688,1.0813820,69.741432,224.07990
63999,24129,0.37564130,0.38254534,1.0974309,70.838863,222.74505
64999,24502,0.37566556,0.37721839,1.1089671,71.947830,221.69281
65999,24883,0.37563165,0.37342729,1.1474042,73.095234,220.66048
66999,25285,0.37586983,0.39158982,1.3820958,74.477330,220.07410
67999,25639,0.37565772,0.36144607,1.1032472,75.580577,219.20696
68999,26017,0.37566956,0.37647493,1.0818548,76.662432,218.00041
69999,26381,0.37549876,0.36371329,1.1011159,77.763548,217.00749
70999,26750,0.37555810,0.37971230,1.0921662,78.855714,215.93200
71999,27115,0.37558510,0.37750230,1.0986960,79.954410,214.91710
72999,27474,0.37557849,0.37510210,1.0876338,81.042044,213.93519
73999,27836,0.37551190,0.37065077,1.1035120,82.145556,212.95990
74999,28205,0.37552217,0.37628217,1.1135139,83.259070,211.93352
75999,28573,0.37547083,0.37162090,1.1730740,84.432144,211.06411
76999,28943,0.37545305,0.37410184,1.1761010,85.608245,210.17396
77999,29353,0.37579547,0.40216105,1.4236062,87.031851,209.46885
78999,29712,0.37573741,0.37120881,1.1016021,88.133453,208.49233
79999,30105,0.37570593,0.37321884,1.0941520,89.227605,207.16039
80999,30472,0.37562761,0.36936209,1.0857418,90.313347,206.06807
81999,30880,0.37593259,0.40063604,1.0877481,91.401095,204.58691
82999,31242,0.37587830,0.37142628,1.0803261,92.481421,203.53491
83999,31617,0.37584537,0.37311247,1.0796938,93.561115,202.35916
84999,31993,0.37580791,0.37266102,1.0995352,94.660650,201.21860
85999,32346,0.37582056,0.37689579,1.1706698,95.831320,200.43814
86999,32731,0.37593853,0.38608411,1.0845151,96.915835,199.18216
87999,33116,0.37604883,0.38564452,1.0858071,98.001642,197.93278
88999,33516,0.37617914,0.38764632,1.0912268,99.092869,196.56553
89999,33921,0.37637248,0.39357969,1.1091912,100.20206,195.19625
90999,34297,0.37633131,0.37262620,1.0737128,101.27577,194.01470
91999,34675,0.37645570,0.38777493,1.0773511,102.35312,192.82532
92999,35076,0.37664143,0.39372871,1.1094570,103.46258,191.50429
93999,35467,0.37667889,0.38016233,1.1462920,104.60887,190.33818
94999,35849,0.37663486,0.37249643,1.6114829,106.22036,190.07900
95999,36264,0.37696495,0.40832331,1.2354732,107.45583,188.85960
96999,36628,0.37689803,0.37047316,1.0951200,108.55095,187.80962
97999,37010,0.37695807,0.38278166,1.0825772,109.63353,186.59324
98999,37410,0.37713361,0.39433645,1.0695350,110.70306,185.21531
99999,37795,0.37712318,0.37609105,1.0713987,111.77446,183.96429
100999,38144,0.37703163,0.36787706,1.0663512,112.84081,182.98766
101999,38533,0.37714107,0.38819345,1.0872221,113.92803,181.73551
102999,38914,0.37719861,0.38306768,1.0985720,115.02661,180.56523
103999,39287,0.37722366,0.37980404,1.0859208,116.11253,179.43696
104999,39688,0.37738463,0.39412531,1.1509459,117.26347,178.19982
105999,40033,0.37711840,0.34916426,1.0664752,118.32995,177.25107
106999,40416,0.37720170,0.38603153,1.0700688,119.40002,176.02758
107999,40778,0.37713330,0.36981533,1.0676711,120.46769,174.95555
108999,41148,0.37705245,0.36831981,1.0762072,121.54389,173.83837
109999,41523,0.37709529,0.38176531,1.0652130,122.60911,172.67088
110999,41914,0.37714404,0.38250624,1.0746429,123.68375,171.40560
111999,42326,0.37740115,0.40593987,1.0796680,124.76342,170.00438
112999,42687,0.37724205,0.35942381,1.0799358,125.84335,168.96151
113999,43045,0.37709456,0.36042750,1.0829542,126.92631,167.94257
114999,43419,0.37717831,0.38672597,1.0842001,128.01051,166.81551
115999,43782,0.37711169,0.36945101,1.1213539,129.13186,165.81095
116999,44174,0.37709877,0.37559924,1.0979450,130.22981,164.58118
117999,44580,0.37725394,0.39540915,1.0746291,131.30444,163.23221
118999,44961,0.37714021,0.36372051,1.0734558,132.37789,162.05037
119999,45321,0.37710889,0.37338155,1.0657153,133.44361,160.99740
120999,45679,0.37708873,0.37466916,1.0687339,134.51234,159.96070
121999,46030,0.37692307,0.35687852,1.0703659,135.58271,158.97021
122999,46432,0.37705711,0.39341062,1.0728562,136.65556,157.65776
123999,46840,0.37723724,0.39939218,1.0786297,137.73419,156.31831
124999,47241,0.37746159,0.40528144,1.0789661,138.81316,155.02727
125999,47636,0.37745995,0.37725424,1.0820489,139.89521,153.78018
126999,48019,0.37743258,0.37398495,1.0691640,140.96437,152.59520
127999,48402,0.37748690,0.38438444,1.0758660,142.04024,151.41920
128999,48785,0.37737164,0.36261959,1.0724132,143.11265,150.24115
129999,49194,0.37747609,0.39094940,1.0735579,144.18621,148.91093
130999,49553,0.37738192,0.36514008,1.0711179,145.25733,147.87796
131999,49929,0.37738180,0.37736630,1.0621581,146.31948,146.73562
132999,50308,0.37731408,0.36837522,1.0786669,147.39815,145.59332
133999,50694,0.37733836,0.38056726,1.0694652,148.46762,144.40258
134999,51057,0.37720094,0.35878656,1.0772407,149.54486,143.35300
135999,51435,0.37715167,0.37050005,1.0883942,150.63325,142.22813
136999,51833,0.37719675,0.38332814,1.0721252,151.70538,140.97569
137999,52203,0.37720091,0.37777106,1.0702138,152.77559,139.88114
138999,52591,0.37722695,0.38082006,1.0772381,153.85283,138.69310
139999,52966,0.37725046,0.38051886,1.0708852,154.92371,137.57282
140999,53354,0.37732366,0.38757097,1.0891068,156.01282,136.39791
141999,53725,0.37730204,0.37425350,1.0760999,157.08892,135.30553
142999,54092,0.37725571,0.37067712,1.0708909,158.15981,134.23058
143999,54494,0.37738572,0.39597693,1.1156912,159.27550,133.00530
144999,54847,0.37727841,0.36182630,1.3720438,160.64755,132.25370
145999,55217,0.37727687,0.37705302,1.1597803,161.80733,131.23164
146999,55583,0.37730384,0.38124222,1.0878720,162.89520,130.17138
147999,55977,0.37737359,0.38762632,1.0649619,163.96016,128.94614
148999,56370,0.37741209,0.38311004,1.1443191,165.10448,127.78975
149999,56754,0.37738561,0.37343997,1.0597730,166.16425,126.61556
150999,57119,0.37723681,0.35491762,1.0614970,167.22575,125.54154
151999,57493,0.37722222,0.37501830,1.0814738,168.30722,124.43663
152999,57865,0.37713865,0.36443640,1.0797112,169.38693,123.34085
153999,58231,0.37711553,0.37357740,1.0681460,170.45508,122.26715
154999,58618,0.37710968,0.37620994,1.0688169,171.52390,121.08912
155999,58992,0.37706372,0.36994010,1.1059461,172.62984,120.00279
156999,59379,0.37713851,0.38880520,1.0972190,173.72706,118.84617
157999,59764,0.37718353,0.38425136,1.1148760,174.84194,117.71200
158999,60125,0.37707263,0.35955092,1.2930470,176.13499,116.81302
159999,60486,0.37695954,0.35897775,1.2663319,177.40132,115.89187
160999,60880,0.37705258,0.39193923,1.0953040,178.49662,114.69757
161999,61252,0.37708069,0.38160588,1.0614393,179.55806,113.58838
162999,61610,0.37698713,0.36183169,1.0574548,180.61552,112.54390
163999,61992,0.37694718,0.37043473,1.0730109,181.68853,111.39530
164999,62362,0.37693535,0.37499574,1.0627751,182.75130,110.29783
165999,62726,0.37679561,0.35373811,1.0617399,183.81304,109.22819
166999,63122,0.37686895,0.38904357,1.0652721,184.87831,108.01214
167999,63511,0.37688512,0.37958546,1.1087999,185.98711,106.85525
168999,63897,0.37684610,0.37028980,1.1086128,187.09573,105.71258
169999,64278,0.37683742,0.37537075,1.2357452,188.33147,104.66375
170999,64666,0.37688983,0.38579982,1.1149170,189.44639,103.51496
171999,65019,0.37680021,0.36147626,1.0946188,190.54101,102.51334
172999,65377,0.37663830,0.34878861,1.0635352,191.60454,101.47183
173999,65787,0.37673147,0.39285078,1.0596340,192.66418,100.19638
174999,66175,0.37675476,0.38080604,1.0653520,193.72953,99.023820
175999,66572,0.37682237,0.38865403,1.0626040,194.79213,97.811564
176999,66928,0.37673591,0.36151987,1.0580101,195.85014,96.777969
177999,67307,0.37672818,0.37536065,1.0586481,196.90879,95.644422
178999,67660,0.37664997,0.36272707,1.1578829,198.06667,94.671538
179999,68017,0.37656419,0.36121066,1.0876489,199.15432,93.646481
180999,68404,0.37648698,0.36258830,1.0637300,200.21805,92.481282
181999,68777,0.37642644,0.36546991,1.0615990,201.27965,91.375817
182999,69141,0.37630982,0.35508542,1.0566819,202.33633,90.306720
183999,69514,0.37628633,0.37198706,1.0733182,203.40965,89.207162
184999,69862,0.37618844,0.35817737,1.0622079,204.47186,88.207794
185999,70247,0.37620802,0.37982985,1.0604410,205.53230,87.052864
186999,70639,0.37619190,0.37319356,1.0560129,206.58831,85.868139
187999,71002,0.37613562,0.36561130,1.0635562,207.65187,84.807314
188999,71372,0.37608942,0.36740277,1.0671890,208.71906,83.719235
189999,71754,0.37611381,0.38072388,1.0643859,209.78344,82.581364
190999,72125,0.37604961,0.36385286,1.0613861,210.84483,81.487690
191999,72486,0.37601337,0.36909071,1.0671360,211.91197,80.436855
192999,72859,0.37599169,0.37183011,1.0594668,212.97143,79.334848
193999,73213,0.37592817,0.36366754,1.1464200,214.11785,78.340936
194999,73601,0.37596252,0.38262670,1.0628040,215.18066,77.180394
195999,73951,0.37588075,0.35993667,1.1491220,216.32978,76.201464
196999,74312,0.37586862,0.37348964,1.0693872,217.39917,75.150040
197999,74724,0.37602184,0.40620669,1.0653639,218.46453,73.897402
198999,75099,0.37601255,0.37417225,1.0628328,219.52736,72.789929
199999,75441,0.37585945,0.34539326,1.0578172,220.58518,71.809115
200999,75828,0.37592282,0.38859704,1.0595510,221.64473,70.654593
201999,76204,0.37597067,0.38558781,1.0548279,222.69956,69.541740
202999,76562,0.37595613,0.37301895,1.0592761,223.75884,68.499511
203999,76916,0.37585975,0.35629593,1.0568619,224.81570,67.471600
204999,77284,0.37586420,0.37677174,1.0602961,225.87599,66.391479
205999,77667,0.37594040,0.39156110,1.0564630,226.93246,65.254002
206999,78048,0.37604757,0.39812465,1.2286642,228.16112,64.173239
207999,78419,0.37605141,0.37684588,1.0758748,229.23700,63.086288
208999,78792,0.37599605,0.36448231,1.0619600,230.29896,61.988276
209999,79177,0.37603389,0.38394129,1.1256731,231.42463,60.863067
210999,79544,0.37605494,0.38047642,1.0741329,232.49876,59.790741
211999,79893,0.37605427,0.37591190,1.1163442,233.61511,58.794875
212999,80256,0.37601869,0.36847517,1.0743880,234.68949,57.736610
213999,80637,0.37594891,0.36108619,1.0615129,235.75101,56.609829
214999,81022,0.37598363,0.38341501,1.0580709,236.80908,55.468424
215999,81409,0.37593248,0.36493527,1.1421399,237.95122,54.339828
216999,81781,0.37588372,0.36535159,1.0638258,239.01504,53.247271
217999,82161,0.37590754,0.38107566,1.1015592,240.11660,52.134712
218999,82531,0.37587865,0.36958105,1.2465341,241.36314,51.088350
219999,82907,0.37589993,0.38056046,1.2383161,242.60145,50.017328
220999,83274,0.37586244,0.36761387,1.0775030,243.67896,48.944139
221999,83666,0.37589729,0.38359947,1.0971100,244.77607,47.787300
222999,84070,0.37602182,0.40366768,1.1109259,245.88699,46.591885
223999,84461,0.37606574,0.38585895,1.0671439,246.95414,45.434228
224999,84849,0.37602257,0.36635250,1.2041171,248.15825,44.312198
225999,85203,0.37598837,0.36829512,1.2933230,249.45158,43.321655
226999,85579,0.37596963,0.37173421,1.1606088,250.61218,42.230901
227999,85984,0.37602371,0.38829939,1.0740752,251.68626,41.026640
228999,86357,0.37598630,0.36745717,1.0600431,252.74630,39.929801
229999,86722,0.37592326,0.36148546,1.0635808,253.80988,38.860815
230999,87088,0.37591061,0.37300125,1.0837851,254.89367,37.791510
231999,87503,0.37604245,0.40649868,1.0686390,255.96231,36.556015
232999,87865,0.37603599,0.37453737,1.0624030,257.02471,35.497580
233999,88260,0.37606267,0.38227828,1.0630121,258.08772,34.329819
234999,88633,0.37604939,0.37294210,1.0808220,259.16855,33.237833
235999,89020,0.37604776,0.37566374,1.0761580,260.24470,32.099380
236999,89377,0.37593954,0.35040021,1.0634689,261.30817,31.058065
237999,89749,0.37594443,0.37710321,1.0768111,262.38498,29.969230
238999,90114,0.37594585,0.37628513,1.0738628,263.45885,28.902880
239999,90514,0.37597663,0.38333153,1.0666840,264.52553,27.722664
240999,90865,0.37592547,0.36364829,1.0695322,265.59506,26.701270
241999,91269,0.37601809,0.39833845,1.0583999,266.65346,25.508676
242999,91637,0.37599236,0.36976581,1.0595448,267.71301,24.432095
243999,92020,0.37604999,0.39005403,1.0627043,268.77571,23.308304
244999,92365,0.37600862,0.36591455,1.0675209,269.84323,22.305560
245999,92735,0.37600055,0.37402443,1.0699179,270.91315,21.223745
246999,93110,0.37600245,0.37646938,1.0647571,271.97791,20.125956
247999,93486,0.37605348,0.38865691,1.0629880,273.04089,19.025184
248999,93854,0.37604280,0.37339378,1.0611358,274.10203,17.949486
249999,94214,0.37599661,0.36449601,1.0603671,275.16240,16.898652
250999,94529,0.37587911,0.34650395,1.0611610,276.22356,15.986830
251999,94914,0.37590360,0.38205138,1.0604961,277.28405,14.858363
252999,95313,0.37596308,0.39095284,1.0573478,278.34140,13.687389
253999,95676,0.37592704,0.36680726,1.0676863,279.40909,12.627669
254999,96063,0.37598465,0.39061719,1.0621479,280.47124,11.494699
255999,96442,0.37602519,0.38636397,1.0654581,281.53670,10.386632
256999,96826,0.37605131,0.38273899,1.1274698,282.66416,9.2658590
257999,97183,0.37600434,0.36393160,1.2895141,283.95368,8.2308378
258999,97556,0.37599102,0.37255557,1.2779021,285.23158,7.1457008
259999,97918,0.37592809,0.35962738,1.1411209,286.37270,6.0890538
260999,98312,0.37600017,0.39474276,1.0815191,287.45422,4.9355392
261999,98703,0.37604250,0.38709038,1.0623188,288.51654,3.7912318
262999,99063,0.37602886,0.37245488,1.0758021,289.59234,2.7391460
263999,99446,0.37606022,0.38430836,1.0708940,290.66324,1.6192449
264999,99822,0.37604400,0.37176123,1.0673480,291.73058,0.52020641
265458,100000,0.37603792,0.37252986,0.49524283,292.22583,0.0000000
