NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,282,0.27541231,0.27513689,1.4726529,1.4726529,520.74469
1999,786,0.38889461,0.50226343,1.1501009,2.6227539,331.06094
2999,1238,0.40843151,0.44748578,1.3573301,3.9800839,317.51296
3999,1656,0.41085770,0.41813385,1.2550111,5.2350950,310.89383
4999,2045,0.40382743,0.37571336,1.0886419,6.3237369,302.90545
5999,2440,0.40205997,0.39322448,1.2298598,7.5535967,302.02004
6999,2829,0.39783801,0.37251043,1.2054062,8.7590029,300.85581
7999,3163,0.39236216,0.35403669,1.2375641,9.9965670,306.05045
8999,3538,0.38974420,0.36880316,1.2076199,11.204187,305.47718
9999,3891,0.38671201,0.35942534,1.1962500,12.400437,306.29493
10999,4269,0.38523372,0.37045226,1.2472970,13.647734,306.04620
11999,4652,0.38547625,0.38814381,1.1218271,14.769561,302.71885
12999,5041,0.38557120,0.38671050,1.4322040,16.201765,305.19806
13999,5415,0.38438961,0.36903023,1.2135780,17.415343,304.19764
14999,5810,0.38416986,0.38109351,1.1700580,18.585401,301.30102
15999,6194,0.38434667,0.38699873,1.2796559,19.865057,300.84946
16999,6544,0.38293098,0.36028137,1.1933920,21.058449,300.73937
17999,6909,0.38160507,0.35906577,1.1986358,22.257085,299.88917
18999,7295,0.38151683,0.37992870,1.2140191,23.471104,298.27124
19999,7684,0.38161406,0.38346127,1.1317031,24.602807,295.57948
20999,8064,0.38176167,0.38471366,1.4069958,26.009803,296.53239
21999,8434,0.38109112,0.36701043,1.2935021,27.303305,296.42571
22999,8779,0.37996669,0.35523024,1.3056052,28.608910,297.27001
23999,9128,0.37942548,0.36697815,1.3883619,29.997272,298.63191
24999,9507,0.37960501,0.38391368,1.5927920,31.590064,300.69209
25999,9868,0.37897148,0.36313386,1.1072378,32.697302,298.64949
26999,10248,0.37892188,0.37763219,1.5473611,34.244663,299.91481
27999,10632,0.37875079,0.37413155,1.5188038,35.763467,300.61226
28999,10998,0.37872256,0.37793229,1.8435452,37.607012,304.33709
29999,11376,0.37878604,0.38062676,1.1756849,38.782697,302.13412
30999,11756,0.37878941,0.37889042,1.4393799,40.222077,301.91876
31999,12136,0.37913096,0.38971882,1.2710891,41.493166,300.40833
32999,12519,0.37952037,0.39198119,1.5413070,43.034473,300.71881
33999,12867,0.37884611,0.35659597,1.3718498,44.406323,300.71160
34999,13238,0.37877970,0.37652201,1.5144622,45.920785,300.96534
35999,13625,0.37880896,0.37983289,1.3386352,47.259420,299.59871
36999,13992,0.37855375,0.36936654,1.3187878,48.578208,298.60738
37999,14358,0.37868048,0.38336954,1.4404831,50.018691,298.34940
38999,14720,0.37880895,0.38369067,1.3916848,51.410376,297.84489
39999,15103,0.37900424,0.38662014,1.3988893,52.809265,296.85150
40999,15488,0.37906841,0.38163534,1.4425118,54.251777,296.03087
41999,15868,0.37920502,0.38480586,1.4345632,55.686340,295.24850
42999,16247,0.37935162,0.38550857,1.5670950,57.253435,295.14045
43999,16650,0.37946477,0.38433025,1.2714770,58.524912,292.97606
44999,17022,0.37910388,0.36322480,1.5429850,60.067897,292.81600
45999,17400,0.37907174,0.37762562,1.4501030,61.518000,292.03372
46999,17749,0.37852553,0.35340026,1.2286947,62.746695,290.77573
47999,18156,0.37877549,0.39052372,1.5413711,64.288066,289.79910
48999,18530,0.37865962,0.37309794,1.3675210,65.655587,288.66490
49999,18883,0.37834547,0.36295241,1.2104280,66.866015,287.24093
50999,19257,0.37821878,0.37188414,1.5397308,68.405746,286.81960
51999,19640,0.37801818,0.36778788,1.4964952,69.902241,286.01548
52999,20029,0.37817932,0.38655825,1.4261470,71.328388,284.79717
53999,20377,0.37781071,0.35827493,1.3678579,72.696246,284.06013
54999,20768,0.37787895,0.38156387,1.3904109,74.086657,282.64802
55999,21131,0.37759910,0.36220775,1.3984871,75.485144,281.73952
56999,21508,0.37761740,0.37864205,1.3417192,76.826863,280.37447
57999,21910,0.37803506,0.40184130,1.3878729,78.214736,278.76717
58999,22259,0.37772727,0.35987565,1.3630538,79.577790,277.93059
59999,22622,0.37775652,0.37948214,1.3892782,80.967068,276.94588
60999,23018,0.37776853,0.37848910,1.3509569,82.318025,275.30655
61999,23376,0.37767183,0.37177348,1.3489780,83.667003,274.25139
62999,23766,0.37776270,0.38339644,1.4794409,85.146444,273.12354
63999,24116,0.37765581,0.37092195,1.2314472,86.377891,271.79880
64999,24502,0.37788207,0.39236233,1.3491488,87.727040,270.31328
65999,24910,0.37817177,0.39700204,1.5318961,89.258936,269.06678
66999,25287,0.37815285,0.37690444,1.2162850,90.475221,267.31819
67999,25672,0.37812044,0.37594877,1.8303092,92.305530,267.25169
68999,26079,0.37834066,0.39331529,1.7101328,94.015663,266.48767
69999,26467,0.37834154,0.37840239,1.7192321,95.734895,265.97930
70999,26859,0.37845557,0.38643751,1.3335209,97.068416,264.33155
71999,27219,0.37814304,0.35595355,1.3561661,98.424582,263.17791
72999,27593,0.37807508,0.37318230,1.3835270,99.808109,261.90721
73999,27969,0.37818399,0.38613432,1.3164101,101.12452,260.43478
74999,28358,0.37839690,0.39415173,1.4146667,102.53919,259.04903
75999,28734,0.37853432,0.38884062,1.3964431,103.93563,257.78091
76999,29116,0.37854234,0.37915211,1.3412292,105.27686,256.30048
77999,29499,0.37853742,0.37815830,1.4203238,106.69718,255.00044
78999,29862,0.37849000,0.37479158,1.9129691,108.61015,255.09674
79999,30263,0.37860230,0.38747349,1.6937850,110.30394,254.18054
80999,30671,0.37883372,0.39734716,1.3316159,111.63555,252.34199
81999,31076,0.37895688,0.38893316,1.5204740,113.15603,250.97071
82999,31478,0.37915085,0.39505601,1.2008121,114.35684,248.93447
83999,31863,0.37918873,0.38233294,1.7605348,116.11737,248.30962
84999,32248,0.37925736,0.38502181,1.3808792,117.49825,246.86001
85999,32612,0.37906587,0.36278988,1.4791191,118.97737,245.84960
86999,32995,0.37902402,0.37542458,1.3148141,120.29219,244.28483
87999,33375,0.37903372,0.37987743,1.3661928,121.65838,242.86111
88999,33757,0.37909056,0.38409313,1.4459372,123.10432,241.57357
89999,34143,0.37917839,0.38699483,1.2451639,124.34948,239.85249
90999,34532,0.37935627,0.39536559,1.3456380,125.69512,238.30094
91999,34893,0.37911826,0.35745896,1.5212071,127.21632,237.37349
92999,35290,0.37911734,0.37903278,1.1947877,128.41111,235.46282
93999,35643,0.37903163,0.37106118,1.3496952,129.76081,234.29611
94999,35999,0.37877402,0.35455873,1.5221148,131.28292,233.40199
95999,36387,0.37866870,0.36866316,1.1920850,132.47501,231.59735
96999,36803,0.37880940,0.39231689,1.5279632,134.00297,230.10585
97999,37169,0.37871142,0.36920713,1.3572519,135.36022,228.81482
98999,37547,0.37872140,0.37969933,1.3731382,136.73336,227.43251
99999,37940,0.37877026,0.38360754,1.3521929,138.08555,225.87215
100999,38327,0.37884113,0.38592770,1.3843501,139.46990,224.42475
101999,38716,0.37888844,0.38366675,1.3528988,140.82280,222.91003
102999,39057,0.37856632,0.34571024,1.3701050,142.19291,221.87220
103999,39451,0.37867436,0.38980250,1.3567581,143.54966,220.31859
104999,39821,0.37864409,0.37549679,1.4187520,144.96842,219.08175
105999,40200,0.37854614,0.36826078,1.3040221,146.27244,217.58935
106999,40597,0.37864887,0.38953832,1.3041158,147.57655,215.93936
107999,40945,0.37847350,0.35970881,1.3056493,148.88220,214.73290
108999,41326,0.37843606,0.37439333,1.3492999,150.23150,213.29631
109999,41709,0.37852017,0.38768775,1.3565259,151.58803,211.85398
110999,42118,0.37875751,0.40486500,1.3654010,152.95343,210.20111
111999,42516,0.37888113,0.39260194,1.4001269,154.35356,208.69461
112999,42915,0.37894718,0.38634542,1.4882221,155.84178,207.29880
113999,43313,0.37901572,0.38676075,1.5114200,157.35320,205.94004
114999,43678,0.37902776,0.38040044,1.5438359,158.89704,204.89489
115999,44006,0.37875694,0.34761212,2.3932102,161.29025,205.22852
116999,44371,0.37870001,0.37209636,1.5515459,162.84179,204.15871
117999,44735,0.37862891,0.37031009,2.0610931,164.90288,203.71874
118999,45119,0.37868266,0.38502595,1.6719639,166.57485,202.61518
119999,45501,0.37868115,0.37850086,1.5936310,168.16848,201.42445
120999,45851,0.37861243,0.37036633,1.4614232,169.62990,200.32910
121999,46253,0.37870546,0.38996209,1.3495858,170.97949,198.68191
122999,46664,0.37882799,0.39377658,1.5067310,172.48622,197.14823
123999,47060,0.37892616,0.39100028,1.4619069,173.94813,195.68240
124999,47470,0.37913777,0.40537824,1.5595100,175.50764,194.21563
125999,47846,0.37913406,0.37866969,1.7735081,177.28114,193.24334
126999,48223,0.37918698,0.38585469,1.4638162,178.74496,191.91833
127999,48615,0.37921821,0.38318508,1.8992848,180.64425,190.93705
128999,49011,0.37923014,0.38075649,1.7887042,182.43295,189.79563
129999,49387,0.37913498,0.36686010,1.7620878,184.19504,188.76756
130999,49763,0.37907245,0.37094371,1.5235300,185.71857,187.48756
