NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,70,0.69915618E-1,0.69845703E-1,1.1488919,1.1488919,1640.1253
1999,640,0.31802555,0.56588738,1.1637280,2.3126199,359.03424
2999,1112,0.36434770,0.45694569,1.1762362,3.4888561,310.25719
3999,1532,0.37255085,0.39715210,1.2509418,4.7397978,304.64648
4999,1886,0.37099624,0.36477935,1.1204450,5.8602428,304.86313
5999,2232,0.36641771,0.34352965,1.1493821,7.0096250,307.04167
6999,2577,0.36105019,0.32885042,1.0969608,8.1065857,306.46795
7999,2881,0.35538067,0.31569968,1.0815611,9.1881468,309.73399
8999,3211,0.35123462,0.31807034,1.0823910,10.270538,309.58427
9999,3519,0.34747745,0.31366667,1.1015511,11.372089,311.79043
10999,3844,0.34439333,0.31355527,1.0700471,12.442136,311.23466
11999,4176,0.34287938,0.32622740,1.0860689,13.528205,310.42306
12999,4489,0.34091090,0.31729115,1.0761571,14.604362,310.73228
13999,4808,0.34005473,0.32892538,1.0825689,15.686931,310.58035
14999,5184,0.34100842,0.35435918,1.0827529,16.769684,306.71959
15999,5490,0.33860603,0.30257253,1.0763369,17.846021,307.21811
16999,5824,0.33775222,0.32409207,1.0817883,18.927809,306.06891
17999,6202,0.33836136,0.34871622,1.0676479,19.995457,302.40791
18999,6523,0.33785521,0.32874494,1.0711949,21.066652,301.89290
19999,6830,0.33708004,0.32235270,1.0868840,22.153536,302.20277
20999,7159,0.33734327,0.34260762,1.0893881,23.242924,301.42426
21999,7506,0.33764098,0.34389242,1.0932508,24.336175,299.88678
22999,7839,0.33792427,0.34415655,1.0980310,25.434206,299.02307
23999,8203,0.33829128,0.34673200,1.0867422,26.520948,296.78696
24999,8551,0.33874699,0.34968351,1.1068079,27.627756,295.46610
25999,8931,0.33995729,0.37021376,1.0934701,28.721226,292.86903
26999,9259,0.34008327,0.34335847,1.2069139,29.928140,293.30482
27999,9604,0.34041628,0.34940721,1.0952599,31.023400,292.00242
28999,9971,0.34123680,0.36421052,1.1351769,32.158577,290.36250
29999,10324,0.34131429,0.34356143,1.1523662,33.310943,289.34445
30999,10689,0.34217581,0.36802078,1.1621408,34.473084,288.03682
31999,11064,0.34288485,0.36486430,1.1443861,35.617470,286.30471
32999,11397,0.34282457,0.34089575,1.1322062,36.749676,285.70076
33999,11762,0.34344450,0.36390137,1.1354609,37.885137,284.21261
34999,12108,0.34358916,0.34850747,1.1528840,39.038021,283.37708
35999,12444,0.34371375,0.34807441,1.1993582,40.237379,283.11025
36999,12784,0.34387635,0.34972965,1.1785328,41.415912,282.55086
37999,13145,0.34470038,0.37518863,1.1609101,42.576822,281.32445
38999,13475,0.34506984,0.35910889,1.1008430,43.677665,280.46085
39999,13793,0.34452438,0.32325200,1.1214521,44.799117,279.99692
40999,14177,0.34548403,0.38386930,1.2348077,46.033925,278.67458
41999,14544,0.34614966,0.37343978,1.1359191,47.169844,277.15527
42999,14879,0.34617250,0.34713153,1.1655669,48.335411,276.52117
43999,15230,0.34663539,0.36653942,1.1889331,49.524344,275.65191
44999,15581,0.34684825,0.35621381,1.2468419,50.771186,275.08201
45999,15975,0.34770520,0.38626692,1.2057662,51.976952,273.38738
46999,16357,0.34806435,0.36458485,1.1557949,53.132747,271.69911
47999,16746,0.34870150,0.37864716,1.1368639,54.269611,269.80546
48999,17139,0.34957248,0.39137851,1.1473579,55.416969,267.92143
49999,17521,0.35020445,0.38117049,1.1479330,56.564902,266.27570
50999,17914,0.35070839,0.37590500,1.1570742,57.721976,264.49515
51999,18269,0.35071841,0.35122936,1.1301019,58.852078,263.28968
52999,18645,0.35125822,0.37932773,1.1655340,60.017612,261.87894
53999,19014,0.35174230,0.37739819,1.1161418,61.133754,260.38594
54999,19383,0.35207120,0.36983109,1.2519972,62.385751,259.47233
55999,19744,0.35217610,0.35794563,1.1091499,63.494901,258.09597
56999,20114,0.35237454,0.36348683,1.1255450,64.620446,256.65054
57999,20478,0.35261932,0.36657160,1.1614499,65.781896,255.45014
58999,20816,0.35257542,0.35002920,1.1465442,66.928440,254.59558
59999,21187,0.35285583,0.36939981,1.2677639,68.196204,253.68138
60999,21558,0.35320100,0.37391084,1.1971169,69.393321,252.49795
61999,21953,0.35395822,0.40014824,1.0894501,70.482771,250.57937
62999,22305,0.35407902,0.36156833,1.1345568,71.617328,249.46462
63999,22679,0.35434217,0.37092006,1.1003411,72.717669,247.92111
64999,23042,0.35461776,0.37225535,1.1360912,73.853760,246.66425
65999,23397,0.35467601,0.35846222,1.1545129,75.008273,245.58100
66999,23793,0.35513515,0.38543822,1.1789191,76.187192,244.02124
67999,24175,0.35550038,0.37997064,1.1001868,77.287379,242.41222
68999,24498,0.35531964,0.34302888,1.0799470,78.367326,241.52542
69999,24872,0.35570267,0.38213174,1.0896342,79.456960,240.00653
70999,25267,0.35598526,0.37576647,1.0789480,80.535908,238.20359
71999,25622,0.35607551,0.36248304,1.0752969,81.611205,236.90884
72999,26001,0.35631016,0.37320422,1.0863490,82.697554,235.35773
73999,26368,0.35641104,0.36377577,1.0914450,83.788999,233.97875
74999,26748,0.35649673,0.36283724,1.0823002,84.871299,232.42831
75999,27131,0.35676854,0.37715461,1.0845888,85.955888,230.86210
76999,27533,0.35714352,0.38564151,1.0798650,87.035753,229.07856
77999,27906,0.35720736,0.36212239,1.1057751,88.141528,227.71000
78999,28283,0.35746057,0.37721127,1.1368420,89.278370,226.38252
79999,28653,0.35763620,0.37151083,1.1126318,90.391002,225.07684
80999,29043,0.35797807,0.38532734,1.0767922,91.467794,223.47141
81999,29456,0.35854452,0.40442630,1.0738559,92.541650,221.62745
82999,29856,0.35887444,0.38592736,1.0721011,93.613751,219.93713
83999,30225,0.35918260,0.38475925,1.0618582,94.675609,218.56048
84999,30608,0.35944246,0.38127067,1.0680099,95.743619,217.06225
85999,30949,0.35937035,0.35324119,1.0753849,96.819004,216.01503
86999,31301,0.35939398,0.36142601,1.0642052,97.883209,214.83271
87999,31670,0.35958630,0.37631843,1.0708158,98.954025,213.49948
88999,32051,0.35986638,0.38451311,1.1467552,100.10078,212.21640
89999,32424,0.35992699,0.36532067,1.0702729,101.17105,210.85415
90999,32829,0.36022306,0.38686970,1.0701141,102.24117,209.19435
91999,33190,0.36025650,0.36329869,1.0634658,103.30463,207.94765
92999,33564,0.36046411,0.37956416,1.0604069,104.36504,206.57835
93999,33937,0.36055268,0.36878972,1.0627229,105.42776,205.22952
94999,34312,0.36069140,0.37373126,1.0680692,106.49583,203.87906
95999,34706,0.36099086,0.38943923,1.0770788,107.57291,202.38188
96999,35088,0.36119394,0.38068964,1.0542760,108.62719,200.95782
97999,35440,0.36111630,0.35358533,1.0767412,109.70393,199.84440
98999,35808,0.36122175,0.37155583,1.1052220,110.80915,198.64446
99999,36213,0.36155929,0.39497463,1.1108558,111.92001,197.14029
100999,36578,0.36174379,0.38019368,1.1036341,113.02364,195.96985
101999,36957,0.36192036,0.37975443,1.1118171,114.13546,194.69767
102999,37327,0.36216257,0.38686733,1.1494658,115.28492,193.56637
103999,37694,0.36232772,0.37933788,1.0814252,116.36635,192.34684
104999,38080,0.36247550,0.37784404,1.0676947,117.43404,190.95367
105999,38451,0.36266339,0.38239255,1.0791612,118.51320,189.70558
106999,38820,0.36270397,0.36700520,1.0804381,119.59364,188.47859
107999,39213,0.36293609,0.38777200,1.1050718,120.69871,187.10409
108999,39572,0.36294550,0.36396255,1.1273191,121.82603,186.03314
109999,39955,0.36299213,0.36807442,1.2827730,123.10881,185.00984
110999,40325,0.36308441,0.37323522,1.2676370,124.37644,184.05863
111999,40695,0.36311101,0.36606394,1.1681728,125.54462,182.95671
112999,41067,0.36329137,0.38349112,1.2235501,126.76817,181.91804
113999,41424,0.36326495,0.36028008,1.1708291,127.93899,180.91335
114999,41825,0.36352959,0.39369756,1.2273269,129.16632,179.65931
115999,42217,0.36367801,0.38074616,1.0839381,130.25026,178.27536
116999,42610,0.36378235,0.37588561,1.0699060,131.32017,176.87079
117999,42982,0.36388592,0.37600336,1.0661292,132.38630,175.61774
118999,43339,0.36383465,0.35778492,1.0713389,133.45763,174.48125
119999,43714,0.36395467,0.37823782,1.2197158,134.67735,173.41010
120999,44095,0.36413509,0.38578527,1.0733082,135.75066,172.10887
121999,44491,0.36415651,0.36674780,1.0646019,136.81526,170.69696
122999,44871,0.36434907,0.38784099,1.0638440,137.87910,169.39977
123999,45263,0.36452749,0.38647257,1.0744531,138.95356,168.03793
124999,45645,0.36467189,0.38257854,1.0734849,140.02704,166.74707
125999,46017,0.36477869,0.37812819,1.0666692,141.09371,165.51843
126999,46410,0.36493422,0.38453003,1.0642939,142.15800,164.15099
127999,46797,0.36502333,0.37634049,1.0673559,143.22536,162.83135
128999,47145,0.36502887,0.36573797,1.0633020,144.28866,161.76429
129999,47516,0.36508272,0.37202911,1.0665429,145.35521,160.55271
130999,47880,0.36514944,0.37382368,1.0701191,146.42532,159.39198
131999,48227,0.36510905,0.35981807,1.1421940,147.56752,158.41776
132999,48574,0.36506314,0.35900303,1.0646348,148.63215,157.35902
133999,48989,0.36539608,0.40967648,1.0652893,149.69744,155.87614
134999,49325,0.36536686,0.36145130,1.0576248,150.75507,154.88116
135999,49701,0.36548165,0.38097898,1.0852621,151.84033,153.66727
136999,50071,0.36556643,0.37709593,1.0893252,152.92966,152.49595
137999,50453,0.36571379,0.38590202,1.0827329,154.01239,151.24674
138999,50844,0.36582342,0.38095193,1.0820298,155.09442,149.94535
139999,51220,0.36584876,0.36937058,1.0894411,156.18386,148.74363
140999,51598,0.36597228,0.38326485,1.0849690,157.26883,147.52754
141999,51960,0.36587133,0.35163830,1.0842819,158.35311,146.40653
142999,52368,0.36605113,0.39158181,1.1645589,159.51767,145.09138
143999,52726,0.36610007,0.37309947,1.0709853,160.58865,143.98339
144999,53086,0.36610070,0.36619050,1.1059058,161.69456,142.89528
145999,53459,0.36622618,0.38442093,1.0778451,162.77240,141.70842
146999,53843,0.36631539,0.37933957,1.0755050,163.84791,140.45889
147999,54222,0.36633532,0.36926634,1.0646989,164.91261,139.23074
148999,54618,0.36644236,0.38228305,1.0682859,165.98089,137.91323
149999,55016,0.36658315,0.38756152,1.0681322,167.04903,136.58815
150999,55394,0.36673096,0.38890220,1.0724900,168.12152,135.37980
151999,55772,0.36677633,0.37362645,1.0708160,169.19233,134.17196
152999,56143,0.36683697,0.37605467,1.0685380,170.26087,133.00200
153999,56491,0.36683718,0.36686917,1.0652509,171.32612,131.95426
154999,56884,0.36697370,0.38799817,1.0661180,172.39224,130.66704
155999,57268,0.36711748,0.38940242,1.0723011,173.46454,129.43506
156999,57648,0.36712962,0.36902439,1.0622470,174.52679,128.21882
157999,58056,0.36735991,0.40351436,1.0673418,175.59413,126.86234
158999,58457,0.36744678,0.38117233,1.0697801,176.66391,125.54782
159999,58789,0.36739624,0.35936106,1.0684800,177.73239,124.59014
160999,59152,0.36743460,0.37357174,1.0696838,178.80207,123.47354
161999,59535,0.36753047,0.38296475,1.0748072,179.87688,122.25948
162999,59881,0.36741502,0.34871285,1.0746369,180.95152,121.23368
163999,60248,0.36743233,0.37025314,1.0629470,182.01446,120.09426
164999,60626,0.36741233,0.36413268,1.0704241,183.08489,118.90582
165999,61023,0.36750369,0.38257755,1.0703089,184.15520,117.62478
166999,61396,0.36757413,0.37926776,1.0631630,185.21836,116.45986
167999,61764,0.36757155,0.36714067,1.0682569,186.28662,115.32373
168999,62134,0.36759171,0.37097826,1.0719082,187.35853,114.18093
169999,62493,0.36759249,0.36772510,1.0726950,188.43122,113.09250
170999,62878,0.36769478,0.38508387,1.0728021,189.50402,111.87965
171999,63297,0.36790976,0.40467029,1.0684159,190.57244,110.50413
172999,63685,0.36800214,0.38389160,1.0654299,191.63787,109.27737
173999,64069,0.36811784,0.38813494,1.0566208,192.69449,108.06639
174999,64447,0.36807598,0.36079233,1.0683761,193.76287,106.89173
175999,64832,0.36814426,0.38009324,1.0538261,194.81669,105.67796
176999,65200,0.36821391,0.38047234,1.1356921,195.95238,104.58808
177999,65609,0.36840963,0.40305072,1.0613718,197.01376,103.27089
178999,66009,0.36856053,0.39542130,1.0604861,198.07424,101.99733
179999,66401,0.36865312,0.38522626,1.0599000,199.13414,100.76216
180999,66748,0.36860048,0.35912497,1.0630710,200.19721,99.732692
181999,67129,0.36865526,0.37857115,1.0610108,201.25822,98.549942
182999,67537,0.36884781,0.40389174,1.0621371,202.32036,97.249299
183999,67892,0.36888592,0.37585930,1.0544760,203.37484,96.181572
184999,68244,0.36882587,0.35777766,1.0601978,204.43503,95.129813
185999,68626,0.36887554,0.37806334,1.0562890,205.49132,93.945222
186999,69010,0.36897128,0.38677905,1.0636301,206.55495,92.756673
187999,69371,0.36898444,0.37144498,1.0617700,207.61672,91.667882
188999,69728,0.36901726,0.37518857,1.0660660,208.68279,90.598403
189999,70101,0.36901445,0.36848223,1.0611682,209.74396,89.458561
190999,70464,0.36898278,0.36296576,1.0554171,210.79938,88.359593
191999,70844,0.36906219,0.38423058,1.0617008,211.86108,87.191880
192999,71214,0.36907524,0.37157936,1.0639679,212.92504,86.068193
193999,71605,0.36913274,0.38023060,1.0637012,213.98874,84.857348
194999,71974,0.36907039,0.35697445,1.0616598,215.05040,83.738609
195999,72363,0.36917042,0.38867739,1.0581322,216.10854,82.536540
196999,72759,0.36929809,0.39432072,1.0692041,217.17774,81.311437
197999,73143,0.36936589,0.38272192,1.0627310,218.24047,80.134591
198999,73518,0.36932825,0.36187544,1.0612688,219.30174,78.994922
199999,73900,0.36937417,0.37851278,1.1663911,220.46813,77.864929
200999,74280,0.36943066,0.38072747,1.0633490,221.53148,76.706916
201999,74664,0.36952789,0.38907125,1.0699310,222.60141,75.536127
202999,75025,0.36950488,0.36485709,1.0791488,223.68056,74.460806
203999,75420,0.36962948,0.39492406,1.0764580,224.75702,73.250166
204999,75798,0.36966210,0.37631661,1.0737860,225.83080,72.106878
205999,76159,0.36962965,0.36297666,1.0755479,226.90635,71.031321
206999,76533,0.36969763,0.38370142,1.0633192,227.96967,69.901406
207999,76884,0.36960402,0.35022788,1.1624990,229.13217,68.891047
208999,77287,0.36970029,0.38972452,1.0764759,230.20865,67.653409
209999,77670,0.36975307,0.38078348,1.0666890,231.27534,66.491287
210999,78012,0.36965625,0.34932431,1.0759213,232.35126,65.489148
211999,78364,0.36964933,0.36818858,1.0757508,233.42701,64.448302
212999,78756,0.36968174,0.37655302,1.0730050,234.50001,63.255095
213999,79135,0.36974024,0.38220078,1.0687959,235.56881,62.110864
214999,79524,0.36978618,0.37961643,1.0632279,236.63204,60.928494
215999,79885,0.36973674,0.35910707,1.1189570,237.75099,59.865572
