SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-9.0499925,0.74054746,0.16394334,0.35256441,0.49899977,0.60454691,0.28126050,0.21925533,0.13218284,0.74148643E-1,0.17084546E-1,0.96597258E-1,0.35000190,0.88368251,0.50824613,0.25678690
-7.9496529,0.67697876,0.18490085,0.23062730,0.82756772,0.10606826,0.67201958E-1,0.35652626,0.27059202,0.55021698E-1,0.96365730E-2,0.53924429E-1,0.34011342,0.90225861,0.57740142,0.31971870
-8.9357353,0.21818921,0.11717820,0.41516409,0.55041876,0.10180134,0.13594297,0.25661443,0.46779312,0.24318849E-1,0.13124296,0.12983661,0.30552346,0.90137595,0.46236377,0.62237909E-1
-12.758316,0.40663845,0.94418692E-1,0.66051127,0.42617062,0.50074519,0.96794747E-1,0.31186409,0.15369690,0.39825599E-1,0.25315722E-1,0.73570353E-1,0.35205824,0.91578717,0.51252438,0.43597830
-8.8098642,0.78317375,0.17699359,0.17497033,0.58578537,0.43100869,0.85265353E-1,0.28129685,0.27306063,0.97419829E-2,0.33992818E-1,0.13202752,0.33569228,0.88725761,0.27319091,0.20747695
-7.8241231,0.45715550,0.79351944E-1,0.31736416,0.55341206,0.31001035,0.83937705E-1,0.36813204,0.41674985,0.40985524E-1,0.76085368E-1,0.12941676,0.35915617,0.88981161,0.52110085,0.77320860
-7.2592770,0.32440196,0.20051858,0.56588406,0.68715508,0.41510894E-1,0.14460066E-1,0.39106178,0.14965469,0.75072409E-1,0.98589616E-1,0.59210373E-1,0.37461157,0.85017464,0.35508990,0.50310020
-11.544237,0.49870270,0.17266750,0.37195643,0.65155118,0.14241266,0.26182246,0.27344411,0.21812276,0.56238240E-1,0.74077405E-1,0.76252752E-1,0.41506910,0.86108691,0.27919902,0.44337439
-8.3185656,0.35923340,0.14916752,0.43589215,0.45960660,0.80546697,0.89287778E-2,0.27281393,0.24938899E-1,0.63111302E-1,0.30810810E-1,0.16307368,0.30412948,0.86934098,0.43488611,0.49048840E-2
-10.923943,0.53327089,0.10137869,0.49647018,0.44938111,0.71598285,0.20059028,0.16212135,0.14990068,0.16677296E-1,0.89237607E-1,0.10850123,0.31635580,0.89540041,0.40516847,0.57585884
-5.7568240,0.69672646,0.15585270,0.24989442,0.62657532,0.41806471,0.78707233E-1,0.33423840,0.19881167,0.43245671E-1,0.45058005E-1,0.55807714E-1,0.35004528,0.89217710,0.43477748,0.63179821
-14.704431,0.56582778,0.81487282E-1,0.47252550E-1,0.59496281,0.15835497,0.13930794,0.50739944,0.52811689,0.89079389E-2,0.12255121,0.27709180,0.37960933,0.90995559,0.53264068,0.72250670
-12.054153,0.55956915,0.88603202E-1,0.39933128,0.42254285,0.81890255,0.16525381,0.19603871,0.12905785,0.77205879E-1,0.50949802E-1,0.22640943,0.35112317,0.86761857,0.50288063,0.35302427
-12.343451,0.20578703,0.16366634,0.41808460,0.55214530,0.18773501,0.20777705,0.27729857,0.29028562,0.58210936E-1,0.41212278E-1,0.77107212E-2,0.32665117,0.81749469,0.43039352,0.21255594
-12.916236,0.83731339,0.15667317,0.46049484,0.75267652,0.20359930,0.27147955,0.29681290,0.28258475E-1,0.83398724E-1,0.69858782E-1,0.12264224,0.37220973,0.86976277,0.69653957,0.53991333
-8.1968189,0.81596642E-2,0.18201945,0.61737531,0.60619548,0.38068394E-1,0.79532675E-1,0.45407578,0.20939660,0.35392637E-3,0.93617134E-1,0.16797085,0.32641229,0.92290386,0.47184376,0.60180901
-7.7466677,0.66620887,0.10557782,0.34923337,0.49128583,0.59477784,0.14251689,0.56645672E-1,0.17793417,0.21788195E-1,0.10719533,0.12514764,0.34205478,0.85627150,0.39304453,0.40284877
-10.283115,0.71202557,0.19470216,0.19289990,0.66284413,0.93890140E-1,0.21144928,0.27526835,0.34078314,0.61037861E-1,0.15688975E-1,0.48934308E-1,0.35432196,0.93070296,0.32282470,0.43327383
-10.608361,0.57030137,0.17128325,0.21539013,0.55884856,0.14781356,0.48225637E-2,0.18747296,0.35942944,0.60069026E-1,0.10258911,0.11547066,0.28552816,0.92268035,0.58003783,0.30253261
-10.136534,0.32203858,0.84452332E-1,0.29209698,0.47017871,0.12038804,0.24164273,0.35771861,0.51813300,0.47462239E-1,0.56971937E-1,0.34641889E-1,0.35460341,0.88098528,0.46531770,0.66499962
-9.2866259,0.72991489E-1,0.11570556,0.20538808,0.56876516,0.14350784E-1,0.12162887,0.36496264,0.50543326,0.57000669E-1,0.15394630,0.87209824E-2,0.31561910,0.87534925,0.36879123,0.56453779
-6.7780365,0.13445233,0.17540390,0.55104034,0.47317708,0.60829978,0.84774314E-1,0.33635616,0.84336481E-1,0.46033578E-1,0.11930792,0.52882832E-1,0.33405798,0.88442740,0.33565397,0.50886407
-7.4976535,0.35114154,0.10599141,0.36314269,0.51487117,0.14867725,0.61619907E-1,0.33590531,0.33086738,0.48971479E-1,0.53407288E-1,0.16196370,0.34523270,0.87481863,0.37796396,0.65817009
-7.3975670,0.28946306,0.14660381,0.30828671,0.70522402,0.65797178E-1,0.59243718E-1,0.38088625,0.24393591,0.50624985E-1,0.31762040E-1,0.51646801E-1,0.32190683,0.89772905,0.55352139,0.14143767
-11.425522,0.60697844,0.13522631,0.18038239,0.45220211,0.73542633,0.79660993E-2,0.47554795,0.28216055,0.83844400E-1,0.15193161,0.15023369,0.34280679,0.87499499,0.39842909,0.45284734
-9.1265757,0.57652166,0.96106927E-1,0.22849594,0.54855665,0.35140402,0.11276262E-1,0.25538878,0.30905069,0.51305664E-1,0.14684961,0.75592021E-1,0.31274319,0.84319010,0.39028574,0.26324279
-7.5034243,0.43225653,0.14448764,0.27355782,0.61821272,0.20307372,0.18440718,0.39639979,0.38700923,0.15067110E-1,0.48970419E-1,0.16738270,0.36843133,0.86092603,0.42051623,0.21722150
-12.309320,0.16306328,0.13813903,0.66438754,0.45943200,0.51715485,0.12794124,0.50303134,0.16189411,0.89928265E-1,0.11545521,0.23967535,0.35550559,0.91013007,0.45495710,0.34815045
-8.2146401,0.32300410,0.16159954,0.33410799,0.56178289,0.22511412,0.49509071E-1,0.44627377,0.38813327,0.56073259E-1,0.10984863,0.53717986E-1,0.32887648,0.84554233,0.48602264,0.28255318
-13.048002,0.46984733,0.22295749,0.70896678,0.71383021,0.18077960,0.65056827E-1,0.49262613,0.82926345E-1,0.63972822E-1,0.20417301,0.64064668E-1,0.37724588,0.85676033,0.57769665,0.81102149
-6.3397415,0.66564296,0.12231298,0.74207988E-1,0.69359276,0.15563139,0.14580047E-1,0.46274464,0.47348710,0.63760890E-2,0.10374189,0.98253670E-1,0.37799693,0.84292846,0.49819750,0.41933215
