SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
-10.557091,0.18401503,0.14895045,0.61440404,0.46947882,0.57489114,0.26847173E-1,0.29084975,0.16431807,0.53480064E-1,0.32612518,0.83995416
-10.557091,0.18401503,0.14895045,0.61440404,0.46947882,0.57489114,0.26847173E-1,0.29084975,0.16431807,0.53480064E-1,0.32612518,0.83995416
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-8.6159436,0.29608106,0.15867074,0.40797525,0.48926592,0.49893619,0.20796246,0.25559440,0.23858910,0.58002569E-1,0.35361232,0.88988325
-9.7645012,0.32132031,0.13010443,0.65481388,0.43509029,0.45382724,0.27624349,0.18827753,0.32404660E-1,0.11092197E-1,0.34505723,0.88058879
-9.6802781,0.27812570,0.16673165,0.57847812,0.45380632,0.42626166,0.20127580,0.46583081E-1,0.51999071E-1,0.10373749E-1,0.31093376,0.84452595
-10.268873,0.28294650,0.21518895,0.55321057,0.49624786,0.31691040,0.34061324,0.97523311E-1,0.51726611E-1,0.12720558E-1,0.34580202,0.88778146
-7.7324256,0.25054040,0.14898211,0.57951476,0.45180434,0.38340611,0.24604068,0.92401463E-1,0.49633001E-1,0.29253794E-1,0.33777331,0.88694755
-8.3218710,0.23274899,0.14300579,0.54222038,0.44835091,0.40768692,0.22217253,0.13175982,0.84016325E-1,0.51193269E-1,0.34330670,0.90738646
-7.4830468,0.21130060,0.16108444,0.55465308,0.47032593,0.46089395,0.23902523,0.13962865,0.85782594E-1,0.61129493E-1,0.33315346,0.91093268
-8.3695867,0.21801112,0.18571861,0.61227932,0.52992702,0.44436623,0.24698764,0.15160470,0.84398218E-1,0.48381612E-1,0.34149372,0.89713177
-16.289853,0.16118532,0.23351267,0.58902816,0.56511360,0.62466575,0.21709514,0.25792522,0.15220060,0.83841989E-1,0.31238009,0.91786420
-13.798756,0.20494198,0.12945401,0.42072034,0.32612194,0.57298373,0.14524118,0.18994621,0.94065906E-1,0.92092111E-1,0.29818523,0.92959913
-11.826483,0.22253713,0.19818074,0.43764477,0.41167714,0.54223134,0.20571335,0.26207525,0.14413719,0.60884304E-1,0.30328990,0.92513921
-11.939338,0.19853436,0.18019607,0.63002208,0.55544509,0.50274722,0.23409668,0.90777506E-1,0.10218716,0.52070810E-1,0.32390346,0.88039722
-8.4663977,0.24525453,0.17699860,0.52794567,0.44267570,0.43753288,0.28459843,0.13943733,0.79598620E-1,0.40084553E-1,0.32774097,0.90866980
-9.9045536,0.20953838,0.16348989,0.62609194,0.54358007,0.40288435,0.28232578,0.17044030,0.58084841E-1,0.57888105E-1,0.36110008,0.92783699
-9.6131318,0.20126834,0.18041934,0.51838279,0.52354413,0.51099737,0.25578828,0.29024635,0.18695467,0.43016603E-1,0.32929734,0.92696552
-9.7108925,0.23805417,0.12404256,0.44797906,0.40319920,0.45049475,0.22127359,0.22053360,0.13417741,0.44585981E-1,0.33147411,0.90977222
-6.9783715,0.23645612,0.14591119,0.49358343,0.48746022,0.40623985,0.24301552,0.27079626,0.20104779,0.13776472E-1,0.34502932,0.89786368
-10.301547,0.22118985,0.18275290,0.51930155,0.56436874,0.40486641,0.24108941,0.39435133,0.26848719,0.58702122E-2,0.35978916,0.90562952
