SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-14.969899,0.68983094,0.12453700,0.19778625,0.46784364,0.59300622,0.52417064,0.69777233E-1,0.35326533,0.40503809E-1,0.37906907,0.89245545
-13.458017,0.76932916,0.13407194,0.13572558E-1,0.44202570,0.52308244,0.39103034,0.58337103E-1,0.41263573,0.33917331E-1,0.34462206,0.91639159
-14.440705,0.69805382,0.11306343,0.11376412,0.39981270,0.40396090,0.27598640,0.14504850,0.41213409,0.16389846E-1,0.34916062,0.87608734
-13.217960,0.77543758,0.92737576E-1,0.73002922E-1,0.46536051,0.51593285,0.18667493,0.21907805,0.31066160,0.91219850E-1,0.31256456,0.89513610
-12.598744,0.57195876,0.17339571,0.35002070,0.54531237,0.64332443,0.23026766,0.26132733,0.15707939,0.82926615E-1,0.30572603,0.93761022
-10.736092,0.58029506,0.14943444,0.21575835,0.47664186,0.53532864,0.36840556,0.12799124,0.25724322,0.43690812E-1,0.34515077,0.91827342
-10.399715,0.66237012,0.14771007,0.23016905,0.53204337,0.59954267,0.27227002,0.17750697,0.24947690,0.64730694E-1,0.32458441,0.90507009
-10.255363,0.53292355,0.14789721,0.33326618,0.51017004,0.59139071,0.27996763,0.23873377,0.24519505,0.63363588E-1,0.33341457,0.90251196
-11.011314,0.54724153,0.16893327,0.42825385,0.55352737,0.66283894,0.20183850,0.28825587,0.12844414,0.69214225E-1,0.31974568,0.92754443
-11.230094,0.77649419,0.12479745,0.29658301,0.54311918,0.67910003,0.15042765,0.18032967,0.11403187,0.74603317E-1,0.31426564,0.93549612
-12.707935,0.43130784,0.17729044,0.34869590,0.46555319,0.56228220,0.34879087,0.24126038,0.17165274,0.53543935E-1,0.34307703,0.94358326
-11.761339,0.80677799,0.14606627,0.96666669E-1,0.53739557,0.64277007,0.20386576,0.10042431,0.19393785,0.92774907E-1,0.29393928,0.92855069
-10.608281,0.51841467,0.14410730,0.36140037,0.48812605,0.66805968,0.19736812,0.22929565,0.79611165E-1,0.85311748E-1,0.31330782,0.94561974
-9.7740410,0.19132419,0.15138755,0.43545143,0.43494163,0.62631364,0.24069041,0.26569585,0.12531932,0.83121276E-1,0.32516800,0.89798838
-10.628909,0.64159766,0.12933213,0.22022718,0.51077470,0.62406592,0.25166384,0.18782674,0.20413714,0.90158438E-1,0.32410091,0.91485809
-11.989335,0.69348515,0.98079900E-1,0.24802269,0.50904073,0.60702793,0.29409292,0.16689524,0.26762345,0.69556689E-1,0.33439375,0.90802009
-9.7938951,0.38170930,0.13236762,0.45962124,0.46283618,0.62291096,0.31786243,0.20550392,0.15206764,0.42311865E-1,0.34917747,0.91700780
-11.681129,0.42976309,0.84931860E-1,0.51626012,0.46082175,0.66184281,0.23326873,0.19152060,0.16356669,0.38956402E-1,0.33814222,0.89826958
-10.987013,0.64495999,0.17840805,0.39802291,0.52264481,0.60731875,0.21879589,0.23652501,0.12747515,0.48097358E-1,0.31813399,0.95996401
-13.048552,0.17322898,0.17188372,0.63921867,0.45707548,0.68501902,0.11245345,0.39548616,0.50326881E-1,0.95140385E-1,0.29032467,0.93348224
