NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
183999,69195,0.37577147,0.38534395,1.0626938,216.08734,96.200168
184999,69551,0.37571725,0.36574014,1.1879621,217.27531,95.121792
185999,69883,0.37560219,0.35431655,1.1898830,218.46519,94.150452
186999,70245,0.37559283,0.37385115,1.1896598,219.65485,93.043348
187999,70629,0.37563743,0.38397837,1.1939402,220.84879,91.839751
188999,71016,0.37569723,0.38693943,1.0606930,221.90948,90.568666
189999,71379,0.37563155,0.36321770,1.1581268,223.06761,89.443926
190999,71772,0.37567727,0.38436369,1.0659521,224.13356,88.151955
191999,72150,0.37575642,0.39087454,1.1958590,225.32942,86.977468
192999,72512,0.37570507,0.36584518,1.1837480,226.51317,85.867083
193999,72880,0.37572670,0.37990229,1.0628312,227.57600,84.685251
194999,73267,0.37574773,0.37982787,1.1913669,228.76736,83.470566
195999,73672,0.37583177,0.39221958,1.0666940,229.83406,82.135290
196999,74043,0.37583870,0.37719583,1.1839221,231.01798,80.987180
197999,74435,0.37589996,0.38796827,1.0616038,232.07958,79.708666
198999,74823,0.37597643,0.39111738,1.2056382,233.28522,78.497548
199999,75223,0.37606062,0.39281498,1.1886439,234.47387,77.231153
200999,75603,0.37610039,0.38405471,1.0706491,235.54452,76.009941
201999,75974,0.37611731,0.37951641,1.1734679,236.71798,74.859640
202999,76354,0.37613762,0.38024078,1.0569620,237.77495,73.636304
203999,76780,0.37630003,0.40926968,1.1907902,238.96574,72.268617
204999,77170,0.37634413,0.38534010,1.0589759,240.02471,71.008995
205999,77538,0.37639563,0.38695363,1.1856129,241.21033,69.876271
206999,77958,0.37649169,0.39628045,1.1396799,242.35000,68.522522
207999,78312,0.37639608,0.35660381,1.1013660,243.45137,67.422277
208999,78721,0.37645693,0.38911322,1.1925092,244.64388,66.129459
209999,79100,0.37644449,0.37384458,1.2166998,245.86058,64.961898
210999,79462,0.37640233,0.36754989,1.1929679,247.05355,63.854242
211999,79805,0.37629543,0.35373819,1.0604532,248.11400,62.786320
212999,80177,0.37621716,0.35962549,1.1928480,249.30685,61.638745
213999,80586,0.37629468,0.39280493,1.2244661,250.53132,60.355582
214999,80946,0.37618885,0.35354287,1.0621078,251.59342,59.222952
215999,81320,0.37618734,0.37586143,1.2422721,252.83570,58.078834
216999,81687,0.37617463,0.37342888,1.0685639,253.90426,56.921526
217999,82060,0.37616984,0.37513101,1.2458501,255.15011,55.781050
218999,82440,0.37624376,0.39235802,1.2013037,256.35141,54.603722
219999,82828,0.37627776,0.38372525,1.1021292,257.45354,53.375576
220999,83193,0.37622407,0.36441080,1.2269471,258.68049,52.259721
221999,83580,0.37629808,0.39265586,1.0854728,259.76596,51.033227
222999,83943,0.37627963,0.37218199,1.2292049,260.99517,49.924346
223999,84329,0.37631177,0.38348066,1.0729983,262.06817,48.700568
224999,84718,0.37631548,0.37714564,1.2547147,263.32288,47.499944
225999,85128,0.37639968,0.39534467,1.2332554,264.55614,46.218387
226999,85511,0.37644663,0.38705658,1.2565968,265.81273,45.039360
227999,85893,0.37644977,0.37716343,1.2451601,267.05789,43.861382
228999,86243,0.37635827,0.35549631,1.0720518,268.12994,42.770586
229999,86657,0.37652039,0.41364435,1.2301130,269.36006,41.474679
230999,87030,0.37653791,0.38056926,1.2408102,270.60087,40.327396
231999,87413,0.37654022,0.37707276,1.0697930,271.67066,39.119108
232999,87809,0.37661280,0.39345057,1.2173319,272.88799,37.886521
233999,88166,0.37658150,0.36929019,1.0717392,273.95973,36.771992
234999,88537,0.37658418,0.37721089,1.2281427,275.18787,35.628930
235999,88927,0.37658812,0.37751347,1.2402022,276.42808,34.420233
236999,89288,0.37655565,0.36889359,1.0886581,277.51673,33.294051
237999,89687,0.37664816,0.39857276,1.2378030,278.75454,32.053648
238999,90046,0.37660919,0.36733317,1.0677269,279.82226,30.932532
239999,90427,0.37661876,0.37890810,1.2448640,281.06713,29.755003
240999,90800,0.37658757,0.36910016,1.0730491,282.14018,28.586890
241999,91209,0.37663741,0.38864915,1.2384710,283.37865,27.312893
242999,91587,0.37664045,0.37737677,1.2631109,284.64176,26.146627
243999,91967,0.37664572,0.37792612,1.0726011,285.71436,24.956163
244999,92359,0.37664666,0.37687637,1.2383840,286.95274,23.740035
245999,92729,0.37657829,0.35982736,1.0735950,288.02634,22.584515
246999,93092,0.37653336,0.36547936,1.2332988,289.25964,21.464847
247999,93481,0.37652209,0.37373850,1.2478752,290.50751,20.258860
248999,93885,0.37657365,0.38936122,1.0718100,291.57932,18.991400
249999,94252,0.37666213,0.39869496,1.2339201,292.81324,17.857345
250999,94615,0.37667694,0.38037923,1.0749109,293.88815,16.726605
251999,94997,0.37667176,0.37537070,1.2463250,295.13448,15.543205
252999,95368,0.37666614,0.37525087,1.0745358,296.20901,14.386798
253999,95765,0.37669812,0.38478889,1.2251751,297.43419,13.153384
254999,96134,0.37672415,0.38333434,1.2866790,298.72087,12.012970
255999,96489,0.37672006,0.37567832,1.0814657,299.80233,10.909078
256999,96882,0.37676573,0.38845626,1.2210293,301.02336,9.6879797
257999,97286,0.37681762,0.39015297,1.0690789,302.09244,8.4275116
258999,97650,0.37678931,0.36948685,1.2252440,303.31769,7.2995040
259999,98019,0.37679324,0.37781125,1.2473042,304.56499,6.1553704
260999,98412,0.37680583,0.38007756,1.0680456,305.63304,4.9317691
261999,98814,0.37681642,0.37958102,1.2237811,306.85682,3.6830023
262999,99211,0.37688301,0.39432926,1.0721231,307.92894,2.4488810
263999,99619,0.37694580,0.39346027,1.2402980,309.16924,1.1824399
264974,100000,0.37697538,0.38498504,1.0404630,310.20970,0.0000000
