NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
212999,80270,0.37671578,0.37471381,1.1188481,233.82608,57.473385
213999,80635,0.37665025,0.36269276,1.0578928,234.88397,56.408857
214999,81027,0.37667693,0.38238627,1.0588081,235.94278,55.247540
215999,81412,0.37671271,0.38440389,1.0554619,236.99824,54.111474
216999,81775,0.37663269,0.35934914,1.0583241,238.05657,53.055102
217999,82156,0.37665313,0.38108890,1.0590818,239.11565,51.935095
218999,82521,0.37665397,0.37683737,1.0478420,240.16349,50.869690
219999,82892,0.37656980,0.35813740,1.0535171,241.21701,49.784546
220999,83270,0.37656332,0.37513578,1.0535810,242.27059,48.675237
221999,83668,0.37661460,0.38794870,1.0562162,243.32681,47.497411
222999,84034,0.37658899,0.37090247,1.1206248,244.44743,46.443674
223999,84385,0.37652130,0.36142686,1.0577691,245.50520,45.429445
224999,84794,0.37662247,0.39928441,1.0543449,246.55954,44.215209
225999,85166,0.37663649,0.37979223,1.0610170,247.62056,43.129928
226999,85517,0.37662680,0.37443498,1.1094730,248.73003,42.124456
227999,85892,0.37662648,0.37655571,1.0746062,249.80464,41.031107
228999,86257,0.37657246,0.36425568,1.1697550,250.97440,39.986797
229999,86654,0.37664965,0.39432570,1.2319219,252.20632,38.843510
230999,87040,0.37662208,0.37027980,1.0885260,253.29484,37.714857
231999,87403,0.37657248,0.36511666,1.2505519,254.54540,36.686479
232999,87774,0.37653949,0.36888440,1.1500292,255.69543,35.615698
233999,88160,0.37659077,0.38854045,1.0922010,256.78763,34.486904
234999,88541,0.37659555,0.37771276,1.1798048,257.96743,33.386214
235999,88910,0.37663198,0.38519384,1.4144483,259.38188,32.353448
236999,89269,0.37658610,0.36575928,1.0700879,260.45197,31.308854
237999,89632,0.37657776,0.37460090,1.0684409,261.52041,30.250843
238999,89993,0.37651452,0.36146215,1.0691640,262.58957,29.199314
239999,90362,0.37654016,0.38266849,1.0675261,263.65710,28.121634
240999,90742,0.37653554,0.37542617,1.0703809,264.72748,27.008959
241999,91109,0.37650059,0.36807897,1.1435940,265.87107,25.945403
242999,91481,0.37641683,0.35614683,1.1579969,267.02907,24.866591
243999,91822,0.37633553,0.35657909,1.2830639,268.31213,23.896851
244999,92218,0.37641458,0.39570247,1.0944531,269.40659,22.734413
245999,92587,0.37643565,0.38159700,1.0695350,270.47612,21.655735
246999,92970,0.37645509,0.38123836,1.0664229,271.54254,20.532904
247999,93365,0.37653545,0.39638469,1.0656929,272.60824,19.372952
248999,93755,0.37658927,0.38993731,1.0702400,273.67848,18.229663
249999,94140,0.37660374,0.38020602,1.0691452,274.74762,17.102412
250999,94495,0.37654870,0.36278975,1.0741749,275.82180,16.068564
251999,94878,0.37654217,0.37490246,1.1162651,276.93806,14.950534
252999,95244,0.37647455,0.35943315,1.1329851,278.07105,13.885451
253999,95640,0.37652104,0.38828251,1.0817678,279.15282,12.725913
254999,96019,0.37650088,0.37138187,1.0724421,280.22526,11.618292
255999,96393,0.37647644,0.37024426,1.0734680,281.29873,10.526122
256999,96768,0.37649908,0.38229539,1.0716610,282.37039,9.4310215
257999,97158,0.37650516,0.37806577,1.0815010,283.45189,8.2913426
258999,97526,0.37648246,0.37062733,1.3383060,284.79019,7.2244421
259999,97904,0.37651723,0.38552212,1.1561351,285.94633,6.1217469
260999,98272,0.37650105,0.37229416,1.1366119,287.08294,5.0480231
261999,98688,0.37656535,0.39334784,1.1024201,288.18536,3.8312580
262999,99055,0.37652124,0.36496435,1.1995890,289.38495,2.7607771
263999,99397,0.37644531,0.35647516,1.2501709,290.63512,1.7631616
264999,99777,0.37643296,0.37317442,1.1306372,291.76576,0.65209181
265597,100000,0.37642250,0.37178551,0.64575887,292.41152,0.0000000
