SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
-8.1185960,0.31121545,0.17443688,0.35264954,0.62437085,0.13622415,0.56250275E-2,0.17960097,0.24435599,0.31614507E-1,0.32858234,0.90564193
-7.8330544,0.30611791,0.16261579,0.34838434,0.58179940,0.14157758,0.24233794,0.13964631,0.17150638,0.22873247E-1,0.33862337,0.92940587
-7.5028245,0.34112918,0.22088559,0.35954945,0.70402567,0.12209674,0.13689310E-1,0.23002449,0.18885840,0.41901742E-1,0.29374071,0.91101967
-8.1646357,0.19817390,0.13464815,0.28455230,0.53162066,0.27117023,0.29630012,0.16816460,0.37659314,0.34383276E-1,0.33289387,0.90915333
-7.4660696,0.19787462,0.12947325,0.33173379,0.67961262,0.24348849E-1,0.93379395E-1,0.33510225,0.38457213,0.91484473E-1,0.33889474,0.91428258
-7.2129532,0.11404122,0.13123518,0.47399199,0.66362959,0.93067142E-1,0.12164682,0.40709325,0.20698946,0.22850336E-1,0.36931345,0.84394518
-9.0140666,0.51749498E-2,0.12858413,0.43569623,0.58258180,0.12423876,0.13512518,0.19468158,0.85851913E-1,0.42498416E-1,0.33292257,0.86442872
-6.0431052,0.39134909,0.11151855,0.25738062,0.65893958,0.70097847E-1,0.11370456,0.41981664,0.41572185,0.25047901E-1,0.35693714,0.86509399
-15.451583,0.23074687,0.11070011,0.17377330E-1,0.56775122,0.68154990E-1,0.66265169E-1,0.28541572,0.50494609,0.10697012,0.33268732,0.96478930
-6.0065176,0.18411864,0.16779329,0.37265515,0.65950984,0.12868661,0.43639436E-1,0.32893093,0.18962124,0.53855080E-1,0.30905241,0.93034073
-7.5361353,0.58747514,0.16702731,0.22952863,0.67138004,0.19586697,0.39115352E-1,0.29660126,0.29938199,0.70230938E-1,0.31177227,0.95921445
-10.084877,0.21129778,0.18294620,0.69023893,0.55957177,0.24672633,0.19961992,0.42087522,0.10142423,0.11625329,0.37152868,0.88320312
-6.5279169,0.11929077,0.17720875,0.49168496,0.65884228,0.84274260E-1,0.90782360E-1,0.31056934,0.20186534,0.26350941E-1,0.36387887,0.83477994
-10.572299,0.70508163,0.92693572E-1,0.19176552,0.62374193,0.40293857,0.26837839E-1,0.33730335,0.33738564,0.46426823E-1,0.38541352,0.83408480
-7.3957097,0.60418382,0.13037657,0.11831281,0.68527926,0.73412878E-1,0.92347291E-1,0.25690508,0.32327690,0.73692212E-1,0.31814755,0.93927334
-12.631596,0.58701021,0.10650568,0.46836878E-1,0.59310580,0.12794140,0.34809235,0.22145487,0.66086510,0.46734672E-1,0.36836921,0.92568527
-13.315700,0.20412135,0.18793528,0.25343135,0.59638489,0.12920347,0.13230796,0.24616120,0.26078988,0.69193700E-1,0.32780795,0.96516968
-10.755622,0.90032068E-1,0.94543529E-1,0.55655812,0.45346244,0.57032482,0.25301799,0.20310179,0.17799362,0.40871099E-1,0.35255949,0.88617165
-7.1854078,0.63588334,0.13334237,0.34785877,0.59117418,0.38383117,0.10042712,0.23211510,0.19982350,0.60603279E-1,0.35096046,0.88052317
-11.423075,0.57870746,0.14355106,0.10424120,0.47059369,0.61024653,0.11767654,0.28252257E-1,0.16604556,0.12026302,0.28365829,0.94678671
-8.3324086,0.36955607,0.78930895E-1,0.62589359E-1,0.56531802,0.15227245,0.35160677E-1,0.20971239,0.48514847,0.66746801E-1,0.29544783,0.87658600
-8.4887616,0.17527490,0.96214235E-1,0.35274979,0.55126209,0.81644212E-1,0.85866009E-1,0.21395201,0.26556394,0.35274372E-1,0.29505876,0.93227919
-8.2178864,0.61483350,0.16856274,0.31633382,0.60087892,0.30848575,0.21413331,0.24289617,0.17235289,0.84927939E-1,0.36795471,0.84498041
-7.3172233,0.56139207,0.13869290,0.11375977,0.59855724,0.13039862,0.63991254E-1,0.32950037,0.49725893,0.84444718E-1,0.32909507,0.91010684
-9.0662573,0.94763145E-1,0.13932776,0.49132311,0.49087315,0.39147927,0.14329424,0.36215243,0.35392926,0.24614413E-1,0.35156098,0.90083648
-5.7432663,0.99155853E-1,0.14428543,0.31226069,0.64965071,0.29461230E-1,0.11630480,0.39956462,0.34461692,0.27876193E-1,0.35548460,0.85863135
-12.851777,0.76258572,0.10738523,0.24230731,0.60241644,0.37048984,0.28424432,0.16192343,0.34733357,0.75148022E-1,0.33473621,0.93466558
-14.204243,0.30842476,0.10682428,0.31352107,0.47006984,0.24697522,0.29295732E-1,0.30160260,0.28855680,0.17886657,0.32429470,0.84419821
-8.2966095,0.68257276,0.13103495,0.39914921,0.64155476,0.28180940,0.88477304E-1,0.33451440,0.17101597,0.44509290E-1,0.35763911,0.84971886
-7.6235390,0.63757181,0.10194960,0.50985802E-1,0.53340175,0.46790457,0.14077631,0.12189511,0.37636877,0.52373817E-1,0.30594689,0.91691744
-9.4077593,0.57062741,0.13217423,0.14810773,0.60284315,0.46181021E-1,0.15863836,0.19073699,0.40618773,0.33780247E-1,0.32024133,0.96960900
-9.4543005,0.71524479,0.16029716,0.72228952E-1,0.54316219,0.42056523,0.17826509,0.28757471E-1,0.19612504,0.34454424E-1,0.28186055,0.94488272
-7.7165869,0.22062518,0.76907594E-1,0.24481489,0.54889164,0.20638028,0.55043821E-1,0.44614627,0.45069378,0.16328369E-1,0.35913168,0.86635044
-12.721326,0.60594966,0.16114947,0.68119790E-1,0.64688402,0.38410311E-1,0.12295783E-1,0.44121098,0.21241090,0.92129953E-1,0.33221266,0.87048860
-8.5270825,0.14020020,0.13333303,0.54097354,0.50590626,0.44561282,0.10799550,0.14396165,0.36231531E-1,0.18031116E-1,0.30960501,0.84527610
-9.3138695,0.34205508,0.83146040E-1,0.15629061E-1,0.55877809,0.17969765,0.19254260,0.17610108,0.47924774,0.23701703E-1,0.34100655,0.94546601
-7.9644419,0.55198362,0.11935177,0.18871490,0.57055756,0.88622046E-1,0.20046852,0.11928138,0.40253222,0.35009205E-1,0.35442181,0.89862350
-6.7887568,0.13584933,0.17266771,0.61890196,0.65090464,0.27511247E-1,0.11224738E-1,0.36507011,0.51426364E-1,0.36565914E-1,0.32967089,0.83534763
-9.6492518,0.19931244,0.17569326,0.44659752,0.52345245,0.20092250,0.22826241,0.11957083,0.27040772,0.72358685E-1,0.32282878,0.93392553
-13.390178,0.56680407E-1,0.17732620,0.37728211,0.58420640,0.15414490,0.46314021E-1,0.10488628,0.29293914,0.43072301E-1,0.33109630,0.84186909
-10.727626,0.56512690,0.12701777,0.17499019,0.61797317,0.43566929,0.71143397E-1,0.42087689,0.22507063,0.73766888E-1,0.33273513,0.87469333
-13.389608,0.16163418,0.97929846E-1,0.43425214,0.39702295,0.56590560,0.26033346,0.36329489,0.36306504,0.58031970E-1,0.34477828,0.93405019
-7.7755112,0.21714324,0.93683843E-1,0.21506776,0.49186582,0.35225280,0.17946261,0.24396147,0.35053263,0.52818793E-1,0.33355984,0.90535865
-6.4398139,0.26123163,0.17467596,0.52247522,0.54399139,0.40298652,0.14748258E-1,0.32637197,0.12868639,0.94886661E-1,0.31312726,0.91661621
-9.1349158,0.68160639,0.12038097,0.23415455E-2,0.57833676,0.44549543,0.48443095E-1,0.34757208,0.27447857,0.74839994E-1,0.34063935,0.89536732
-6.7380407,0.66727031,0.99027599E-1,0.34908616E-1,0.59666112,0.32271294,0.75213369E-1,0.20325025,0.33803469,0.49052690E-1,0.32844508,0.85459840
-8.6325790,0.11169372,0.19104394,0.45645556,0.54170120,0.28732139,0.21239413,0.98096542E-1,0.45285916E-1,0.13319799E-2,0.33834991,0.86232057
-8.3509131,0.13455188,0.11236607,0.56384917,0.53805926,0.17187198,0.25655733,0.13785247,0.21994089,0.49943339E-1,0.34161491,0.88380262
-6.8994289,0.36964863,0.84524012E-1,0.63812846E-1,0.61130252,0.18049389E-1,0.32868568E-2,0.46339767,0.58979971,0.60720611E-1,0.35914269,0.85226807
-5.3653957,0.34731456,0.14721055,0.37898272,0.62086315,0.24743139,0.81967662E-1,0.34587849,0.27728899,0.45607433E-1,0.33864104,0.87385044
-8.2361632,0.38459771,0.19888699,0.33666924,0.69363714,0.12174701,0.43044509E-1,0.33859561,0.25684351,0.11896444,0.29626489,0.93182489
-7.3158262,0.56096730,0.98139344E-1,0.14921142,0.62933965,0.15652741,0.14643826,0.12081637,0.44737201,0.40933938E-1,0.32440063,0.90379793
-6.2448354,0.26217813,0.15501886,0.49237057,0.64232928,0.10756830,0.14080557,0.27377464,0.19879744,0.13093658E-2,0.33548244,0.93466724
-6.6171316,0.39117096,0.17555155,0.37835627,0.63868446,0.87885936E-1,0.10627763,0.19345216,0.18406943,0.86568508E-1,0.33213626,0.87464872
-8.6888137,0.65232153,0.94850849E-1,0.13456672E-1,0.50401421,0.67669794,0.63133343E-1,0.11024565,0.34314029,0.19089071E-1,0.31993724,0.90610240
-8.1143164,0.54918519,0.18901820,0.51664665,0.65072814,0.22585854,0.12717976,0.29726384,0.14386759,0.72038631E-1,0.33418804,0.91925645
-6.4838509,0.31782900,0.19131474,0.52805556,0.52682499,0.46810168,0.84958316E-1,0.24279153,0.83159385E-1,0.46073993E-1,0.31532277,0.89474552
-7.4217461,0.47552617,0.12519672,0.21494560,0.62902483,0.58394776E-1,0.18676223E-1,0.28110536,0.48724192,0.41542957E-1,0.29377014,0.89689492
-7.3331958,0.41361978,0.10959694,0.46620641,0.62443822,0.98687090E-1,0.51831676E-1,0.35354058,0.31482835,0.56519279E-1,0.35826892,0.84455351
-5.6753176,0.68742870E-1,0.12528400,0.38787436,0.61693050,0.54397863E-1,0.80562494E-1,0.30989008,0.32076709,0.41650435E-1,0.31039907,0.91187066
-10.453001,0.60383096,0.12766373,0.50070997,0.62220514,0.31849743,0.25087172,0.25099152,0.25159458,0.25182287E-2,0.38662011,0.81714225
-11.129827,0.51298519,0.13320678,0.23717802,0.62335564,0.49926232,0.11841802,0.25383098,0.18430339,0.10141178,0.32751848,0.93573977
-7.0838236,0.52911220,0.13993751,0.10529632,0.71031912,0.14825913E-1,0.13996699,0.21598594,0.39653394,0.46002836E-1,0.31013635,0.89961086
-6.7962247,0.29463228,0.15740343,0.43757962,0.68301679,0.21282405E-2,0.55940100E-1,0.46365537,0.31557806,0.76422065E-1,0.38713250,0.82190198
-7.9758791,0.47217933,0.15733625,0.42219780,0.58895627,0.51373728,0.11930302E-1,0.30199938,0.24020016,0.77609462E-2,0.34153755,0.87830175
-8.2644630,0.70684709,0.17586429,0.21116233,0.69538086,0.14613930,0.20255892E-1,0.32913924,0.42141671,0.68500991E-1,0.31279703,0.92726802
-7.3693421,0.31779567,0.14006617,0.26269210,0.60407500,0.33804780,0.20640082E-1,0.29598690,0.14008567,0.49938349E-3,0.31872222,0.89471390
-6.4938739,0.13873315,0.14941366,0.37857983,0.60317411,0.17596137,0.12879199E-1,0.20433173,0.24537097,0.16677203E-1,0.30019780,0.95488868
-8.6261448,0.36028598,0.12783730,0.50017907,0.58222000,0.23063488,0.79553099E-1,0.39377090,0.20776789,0.67187540E-1,0.32609473,0.87413931
-7.9018905,0.43703904,0.11626215,0.32253675,0.53573358,0.24531020,0.45131957E-1,0.29111670,0.31563209,0.56984862E-1,0.30378870,0.87256233
-8.7163166,0.46325251,0.16219463,0.31791761,0.63763595,0.21699043,0.11561207,0.32161485,0.32066181,0.84647226E-1,0.31375826,0.96082359
-9.1375469,0.64308115,0.15403203,0.30268816,0.60950140,0.37451476,0.23906301,0.40601656E-1,0.44595435E-1,0.61209665E-1,0.35344261,0.89032055
-6.3396015,0.41891792,0.92191539E-1,0.17627547,0.57598439,0.11453057,0.45648849E-1,0.36473054,0.41804558,0.59614428E-1,0.33506703,0.87351743
-5.2665361,0.45294771,0.14281705,0.31533281,0.56994956,0.17965352,0.76596522E-1,0.26416755,0.27464305,0.26355879E-1,0.33150308,0.86781783
-7.5094966,0.36739536,0.14305806,0.32035517,0.60153752,0.10830630,0.34056584,0.82649994E-1,0.32790219,0.60498223E-3,0.33838040,0.90017948
-7.4407477,0.40498055,0.10322471,0.47958380,0.54390292,0.23128088,0.11393076,0.31722437,0.26617495,0.17701672E-1,0.35274760,0.86748135
-7.0973468,0.32592044,0.12432884,0.21699715,0.60801436,0.19601849E-1,0.85269927E-1,0.50588304,0.48799809,0.31002805E-1,0.36955329,0.84157835
-11.882229,0.49486916,0.23772519,0.30590661,0.67592070,0.16489313,0.10873638,0.45841399,0.30128606,0.65360771E-1,0.33919622,0.90211818
-7.7843271,0.24115055,0.16254806,0.54716317,0.49660443,0.33038106,0.33041381E-1,0.14280866,0.68701967E-1,0.55612716E-1,0.28380041,0.93921797
-9.2676068,0.65236414,0.11006386,0.38123696,0.72090892,0.36755788E-1,0.55030301E-1,0.31423882,0.39787250,0.22501772E-1,0.36331623,0.85886822
-7.6940687,0.54027378,0.11628440,0.27104355,0.58814474,0.13628096,0.15649922,0.32942745,0.45359107,0.25801521E-1,0.33836549,0.92365450
