SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-15.363393,0.47379007,0.12588466,0.62315499,0.57871898,0.61721513,0.13205037,0.54671213,0.18601248,0.50845412E-1,0.77874535E-1,0.13795749,0.35428652,0.91787644,0.65256641,0.67013809
-11.040312,0.36622310,0.10650033,0.40771566,0.46962318,0.46747350,0.53065464E-1,0.40802534,0.44370869,0.63363990E-1,0.17872712,0.19824555,0.31961671,0.89060697,0.43608906,0.66775961
-9.1659690,0.65544780,0.15119294,0.25086940,0.64551617,0.24426282,0.24036059,0.27831178,0.19551561,0.68565618E-1,0.98578748E-2,0.85169506E-1,0.41360305,0.81893355,0.42689568,0.49361566
-6.4126583,0.56435670,0.15928313,0.22801972,0.49141965,0.53198449,0.11671991,0.63077560E-1,0.18603536,0.35728063E-1,0.23927825E-1,0.11316993,0.31428287,0.88719355,0.46535122,0.15449285
-7.0498318,0.74269318,0.15139085,0.32210169,0.53181791,0.65242755,0.21378893,0.13155144,0.85150156E-1,0.17118302E-1,0.45627700E-1,0.57488943E-1,0.34740453,0.87261781,0.57211688,0.62195198
-9.7054805,0.65410201,0.12902184,0.29844064,0.56576388,0.11364229,0.20230868,0.73548167E-1,0.35640799,0.18702552E-1,0.54873901E-1,0.11194070,0.30733034,0.90284966,0.45964263,0.23905928
-9.2324452,0.19638052,0.10369766,0.31884566,0.41390568,0.62089234,0.80899125E-1,0.29953279,0.21326232,0.99326562E-2,0.29589002E-1,0.11101335E-1,0.35189787,0.87460886,0.25176881,0.19715527
-9.0644735,0.77149176,0.15800343,0.16800066,0.59504896,0.47751637,0.31116603E-1,0.11890897,0.45440285E-1,0.26252711E-1,0.32813509E-1,0.10893471,0.31925860,0.93219055,0.39861209,0.19861015
-12.407680,0.64424803,0.78075142E-1,0.19147068,0.57506842,0.40810065,0.21904852E-1,0.42758827,0.33539151,0.22178144E-1,0.59255076E-1,0.12746153,0.34472965,0.81635200,0.46027509,0.81013297
-6.3799394,0.25028581,0.11255517,0.27008977,0.61152927,0.11711547,0.62487234E-2,0.37795853,0.50386122,0.33167172E-1,0.76303717E-1,0.14084763,0.30399975,0.89749367,0.49498150,0.48509030E-1
-7.5980447,0.47143445,0.17241869,0.43362570,0.61288020,0.21785036,0.31518851E-1,0.21267684,0.23131787,0.36677687E-1,0.49034996E-1,0.15988872,0.34264832,0.83163741,0.47441649,0.43670053
-11.900205,0.72071573,0.20717241,0.37243534,0.70300258,0.17421723,0.16548204,0.98275471E-1,0.16125797,0.41795477E-1,0.17506110,0.77815147E-1,0.36014888,0.88275249,0.40328699,0.97613988
-5.8955601,0.26347911,0.11756749,0.47450867,0.57799889,0.30216696,0.69596072E-1,0.29760892,0.21677095,0.13445496E-1,0.67194870E-1,0.95816298E-1,0.35658770,0.87847464,0.41501485,0.49810849
-9.2393475,0.24111661,0.15025029,0.46052831,0.69769936,0.19167794,0.45915868E-2,0.51394969,0.39890998,0.26988834E-1,0.78377015E-1,0.29614701E-1,0.32689823,0.93150005,0.51651913,0.93292533
-14.794118,0.53540368,0.11120882,0.56349685,0.51875649,0.39341884,0.18586719,0.36581452,0.30433088,0.28870672E-1,0.15323019,0.14801507,0.32603446,0.85145052,0.61217842,0.62696719
-8.2349120,0.41779094,0.10088012,0.80639002E-1,0.55696831,0.45058146E-1,0.11951966,0.32984704,0.47223002,0.52929281E-1,0.34852471E-1,0.11169253,0.31222218,0.90903167,0.61135206,0.31735637
-9.2678379,0.69374525E-1,0.18710026,0.46335957,0.51384679,0.65156843,0.10744862,0.28715096,0.60017689E-2,0.11186244E-1,0.10214207,0.80141792E-1,0.32823934,0.88370586,0.39518761,0.57039541
-12.711708,0.78791662,0.17117722,0.30128913,0.54842197,0.50104465,0.14870575,0.16417211,0.20676093,0.79104529E-1,0.21563644,0.27277057,0.31302316,0.90455416,0.47711273,0.43419439
-8.1948190,0.47896949,0.11710987,0.30012467,0.57993801,0.82270548E-1,0.26852060E-1,0.20227031,0.31512766,0.45342371E-1,0.16410253,0.48935958E-1,0.32727361,0.85339173,0.50098481,0.37859881
-13.744041,0.45019278,0.13156995,0.10285976,0.51184260,0.34559245,0.30574527E-1,0.39048167,0.43975814,0.53754842E-1,0.30743391,0.14730679,0.32965599,0.85276234,0.23801427,0.23212723
-8.5339552,0.30312928,0.92844814E-1,0.19580172,0.49083845,0.14788954,0.50638894E-1,0.26389120,0.44484810,0.55673709E-1,0.11137766,0.46675697E-1,0.33233652,0.86819560,0.36356611,0.98511630
-11.731599,0.72288217,0.13910203,0.99013294E-1,0.53886709,0.37257591,0.97116919E-1,0.29013344,0.47423449,0.66551105E-1,0.79033971E-1,0.96280772E-1,0.32431622,0.88034532,0.61349308,0.80817870
-6.2636662,0.43150797,0.14548801,0.13818841,0.62801743,0.26635962,0.22399713E-1,0.25262836,0.37057090,0.22993488E-1,0.11361314E-1,0.16989846E-1,0.33168835,0.91780632,0.43940662,0.50190991
-6.0709220,0.69733091,0.15964207,0.25984992,0.60027487,0.39073012,0.11691271,0.23340665,0.28044161,0.26373266E-1,0.49792393E-1,0.13458601,0.32482890,0.89730893,0.54547126,0.69547644
-11.767323,0.29316616,0.18375316,0.57746218,0.65846192,0.57398408E-1,0.27408225,0.40768464,0.17715441,0.11753891,0.35380949E-1,0.18698047,0.35866354,0.91321148,0.55727708,0.68625230
-6.6113357,0.54807255,0.14805203,0.42537465,0.61053504,0.19428084,0.19593271,0.19108875,0.16134711,0.50578472E-1,0.55242121E-1,0.87135812E-1,0.34129278,0.87089939,0.55813596,0.62045901
-8.0100853,0.55667492,0.14446626,0.33647959,0.50822502,0.49296359,0.64982240E-1,0.20832433,0.18686818,0.69406911E-1,0.48138102E-1,0.19605113,0.34220863,0.84559884,0.33752407,0.62898543
-11.580492,0.33179809,0.10958104,0.35327967,0.41517134,0.83368448,0.18049753E-1,0.20034123,0.12205520,0.54156918E-1,0.10908491,0.23787042,0.30564239,0.87103045,0.37874807,0.33694936
-9.6539843,0.66436055,0.19124307,0.25463631,0.61417631,0.15390806,0.18565329,0.13852802,0.29244911,0.58801417E-1,0.88116288E-1,0.17606120,0.34486413,0.90511113,0.44271413,0.35438334
-14.445312,0.93932594,0.19665754,0.13607217,0.63681953,0.60822973,0.18335533,0.34943648,0.34502277,0.12830150,0.99256480E-1,0.15250729,0.34241971,0.89222308,0.49182548,0.66863253
-10.550600,0.30934833,0.12575607,0.54415565,0.51299696,0.61224013E-1,0.39244292E-1,0.40528984,0.33814904,0.44422752E-1,0.19008592,0.16880813,0.35608202,0.84718521,0.39700140,0.19192880
-10.696008,0.11450526,0.11764715,0.61562266,0.58862943,0.87782188E-1,0.13403802,0.18222643,0.20509921,0.39135229E-1,0.20050778E-1,0.74314066E-1,0.31954867,0.87467666,0.36289440,0.20840841
-8.5885211,0.78728764,0.12126203,0.16197079,0.48817082,0.40565540,0.25651887E-1,0.14701084,0.28388614,0.26141818E-1,0.64870153E-1,0.12793208,0.32361058,0.87268754,0.40986042,0.60570458
-10.112565,0.51349072,0.15775029,0.25261873,0.51999106,0.69684062,0.13383544,0.68615723E-1,0.53974030E-1,0.76149939E-1,0.98199515E-1,0.96307505E-1,0.30915039,0.92529954,0.46596982,0.10811813
-15.521113,0.28978035,0.26266709,0.57449300,0.61522509,0.15465083,0.10123984,0.40838669,0.85241910E-1,0.72937146E-1,0.10813642,0.89859325E-1,0.30345516,0.97358728,0.59231737,0.24142270
-10.296270,0.45168392,0.13244901,0.39414458,0.57046540,0.57786258,0.15553645,0.39712733,0.33270557,0.41196827E-1,0.86271376E-1,0.10771770,0.38952385,0.85299116,0.41731055,0.58597393
-8.1416267,0.66729004,0.14494865,0.30074227,0.50834173,0.47869380,0.52299734E-1,0.19779877,0.96128929E-1,0.57578538E-1,0.96864122E-2,0.17921080,0.31457578,0.86433580,0.40575745,0.33968474
-9.3075289,0.69194065,0.11703907,0.23698099,0.66950103,0.22854352,0.13752238,0.25571207,0.34101079,0.93360096E-2,0.59014240E-1,0.95861219E-1,0.40991870,0.82964512,0.49855064,0.44386779
-8.0613288,0.54874604,0.10092355,0.10927509,0.59362994,0.29547103E-1,0.16036594E-1,0.57167199E-1,0.34216857,0.68704210E-2,0.53701273E-2,0.14116409,0.31081525,0.86807070,0.36771516,0.37610841
-12.371014,0.43236766,0.11334749,0.16519379,0.46579423,0.57134258,0.23200458,0.22561880,0.37985595,0.99017522E-1,0.13632381,0.79364448E-1,0.32734460,0.85253164,0.46936516,0.24474649
-12.019363,0.57683956,0.98056935E-1,0.30090302,0.36091669,0.90066082,0.27743683,0.68308476E-1,0.20346480,0.90912105E-2,0.10135485,0.22683588,0.34243385,0.89513291,0.46312817,0.82696802
-10.181639,0.43477395,0.16298725,0.64907227,0.50984327,0.25395992,0.16819058,0.25617951,0.11293769,0.41182277E-1,0.50462648E-1,0.15677689,0.36831631,0.90067406,0.37658300,0.64626568
-15.355673,0.59182070,0.15264165,0.33064550,0.66785790,0.26721416,0.44498213E-1,0.30114544,0.24164607,0.70428628E-1,0.18721291,0.13162451,0.29859830,0.97901811,0.35522162,0.72695829
-11.714711,0.81002915E-1,0.15963877,0.47061145,0.33549429,0.74857308,0.84377201E-1,0.30884836,0.14409098,0.19667070E-1,0.19663999,0.13191619,0.31233420,0.91128053,0.22029688,0.71997770E-1
-8.5739040,0.54712714,0.10826371,0.35805131,0.58052216,0.34199079,0.12339208,0.28209736,0.19558168,0.68924004E-1,0.60725010E-1,0.16599000,0.36115785,0.86836799,0.53422148,0.17994553
-7.7910579,0.38717098,0.18072417,0.21909223,0.63376617,0.45379436E-1,0.11759197,0.20750794,0.23878331,0.14971582E-2,0.75512840E-1,0.26975835E-1,0.30691982,0.89239686,0.39370455,0.79056436E-1
-8.3204254,0.87360695,0.18793661,0.44201448,0.63535673,0.58761392,0.31545992E-1,0.41655680,0.83845807E-1,0.30555554E-1,0.41929236E-1,0.12133029,0.34790334,0.85517014,0.56083582,0.63663266
-8.0421930,0.74711792,0.14584333,0.17707632,0.59882868,0.28895463,0.98785416E-1,0.13579208,0.15668711,0.23243084E-1,0.98573911E-1,0.14216625,0.33510238,0.90363851,0.43271242,0.73000442
-8.9340631,0.29949486,0.14108333,0.16971739,0.60561726,0.59136252E-1,0.15663806,0.45537580,0.41674067,0.65064080E-1,0.71786608E-1,0.10445458,0.35360049,0.90023034,0.40006475,0.14806050E-2
-9.2584780,0.58186649,0.15241826,0.29086526,0.49623841,0.57583374,0.16469688E-1,0.23632341,0.35851108,0.23794033E-1,0.51723593E-1,0.21693239,0.29187763,0.90423820,0.51441863,0.43123686E-1
-11.660846,0.45165862,0.20159618,0.46125208,0.63778528,0.26816089,0.14019187,0.20072864,0.25446772,0.53300982E-1,0.11701331,0.12674169,0.29111594,0.95919965,0.54614323,0.30896039
-10.841461,0.40804442,0.16822743,0.36510007,0.54232661,0.55533227,0.72964892E-1,0.29925974,0.85995313E-1,0.20585561E-1,0.93395348E-1,0.87146829E-1,0.35521101,0.91048198,0.55371319,0.35171818
-9.3138107,0.47904583,0.14158677,0.31680621,0.63814185,0.39226986,0.63532510E-1,0.24857475,0.37852312,0.26519312E-1,0.54766503E-1,0.64471868E-1,0.31197098,0.88465350,0.47265246,0.66634583
-5.4553883,0.24395502,0.17459983,0.41495729,0.65378092,0.37295202E-1,0.62255660E-1,0.42938714,0.20655784,0.81957692E-2,0.46715916E-1,0.77567702E-1,0.35717946,0.89207453,0.43735197,0.46698233
-8.8390325,0.16539655,0.19704210,0.37914700,0.54147990,0.35282143,0.73491964E-1,0.23948475,0.14139229,0.25397600E-1,0.15470576,0.86212613E-2,0.33112823,0.89614035,0.21053551,0.73263027E-1
-11.843295,0.71541268,0.14822452,0.36594241,0.68504525,0.44653591,0.62421843E-1,0.45635202,0.79600779E-1,0.52274568E-3,0.36972099E-1,0.13526275,0.38284042,0.82432411,0.44764072,0.34275718E-1
-9.1839304,0.34090902,0.17719904,0.32902863,0.75222421,0.95066800E-1,0.12620052E-2,0.53857218,0.33121081,0.13534136E-1,0.12740302,0.15429715,0.35670646,0.87988441,0.55101045,0.60967680
-10.201110,0.34907494,0.12194392,0.53192123,0.56174107,0.29055763,0.37194462,0.29520122E-1,0.19590907,0.12860164E-1,0.56339319E-1,0.40191335E-1,0.37768614,0.83157977,0.38786018,0.50972687
-8.7962250,0.78654336,0.19242505,0.21258568,0.63676369,0.18263099,0.39975904E-1,0.29745472,0.28717613,0.19662957E-1,0.14598662,0.15090619,0.31052601,0.93471713,0.52463193,0.74900995
-9.5862107,0.79641955,0.13680776,0.28976537,0.51470986,0.57899789,0.42147742E-1,0.38071421,0.30095783,0.68353968E-1,0.10289071,0.93205980E-1,0.34129246,0.90128164,0.37858629,0.70841789
