ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
1,0,0.17795457E-1,0.0000000,6,30,-10.217534,0.61247040,0.65599722E-1,0.16543987,0.61235684,0.26913272,0.69392753E-1,0.35945234,0.34537155,0.21958758E-1,0.34976390,0.85744190
1,0,0.18492879E-1,0.99999965,6,42,-8.5381458,0.70816294,0.13551260,0.17022142,0.69204016,0.15449098,0.73435036E-1,0.31391144,0.36599032,0.11246784E-1,0.38829229,0.85762809
1,0,0.20205806E-1,0.0000000,6,1,-8.2231164,0.69454356,0.14309495,0.18448775,0.68980683,0.15452839,0.79959069E-1,0.30765742,0.35371353,0.16591069E-1,0.38443714,0.86359260
1,0,0.21708237E-1,0.0000000,6,1,-8.3479983,0.75724226,0.13887312,0.16513557,0.69830102,0.14621979,0.34078964E-1,0.30969335,0.37061695,0.14665028E-1,0.37681011,0.85950069
1,0,0.24582288E-1,0.0000000,6,2,-8.6380774,0.79543186,0.13615462,0.15806001,0.69623916,0.16089265,0.22295976E-1,0.31789937,0.36847744,0.65596685E-2,0.37518045,0.86020585
1,0,0.26037452E-1,0.0000000,6,1,-8.7840142,0.81271928,0.14139238,0.15344684,0.70450451,0.14465125,0.10728994E-2,0.30702198,0.37413987,0.80907103E-2,0.36829396,0.86378261
1,0,0.27722508E-1,0.0000000,6,1,-8.6697901,0.82013390,0.14752514,0.15366632,0.70352709,0.14420581,0.72270596E-2,0.30776134,0.37508071,0.99400703E-2,0.36605267,0.86568288
1,0,0.29401744E-1,0.0000000,6,1,-8.4500216,0.81676245,0.15793554,0.17133454,0.69660067,0.14926156,0.15042974E-1,0.30773507,0.36551182,0.18705402E-1,0.36166828,0.86521444
1,0,0.30349198E-1,0.0000000,6,1,-8.9966037,0.85245620,0.15856859,0.15788439,0.70177373,0.14958797,0.10192098E-1,0.30819916,0.36909184,0.11566595E-1,0.36096978,0.87236646
1,0,0.32018133E-1,0.0000000,6,1,-8.6006462,0.83023303,0.15880335,0.15676591,0.70039981,0.13917755,0.17067489E-1,0.30167190,0.38163888,0.10434646E-1,0.35936797,0.87166219
1,0,0.34686456E-1,0.0000000,6,2,-8.0987380,0.80859531,0.16005795,0.16035805,0.69752307,0.13629415,0.28981808E-1,0.29878793,0.38317871,0.11616704E-1,0.35754049,0.87446052
1,0,0.37376530E-1,0.0000000,6,2,-8.2995710,0.81683730,0.16825999,0.15430278,0.70082343,0.12791608,0.30478241E-1,0.29463227,0.38767386,0.12104590E-1,0.35362978,0.88019578
1,0,0.39019232E-1,0.0000000,6,1,-8.1984062,0.79113134,0.17737053,0.16674879,0.68930247,0.13099187,0.61087862E-1,0.28691683,0.38974199,0.12767236E-1,0.35046443,0.88299846
1,0,0.40656337E-1,0.0000000,6,1,-8.0428247,0.74578217,0.18612899,0.18038321,0.68012691,0.13316883,0.75751938E-1,0.27387682,0.38327785,0.15277691E-1,0.34373626,0.89372758
1,0,0.41534347E-1,0.0000000,6,1,-8.6281481,0.77184091,0.19264850,0.18222343,0.67264492,0.15506698,0.74691210E-1,0.28754513,0.37424779,0.14617563E-1,0.34245611,0.89467156
1,0,0.43161623E-1,0.0000000,6,1,-8.2775646,0.74962624,0.19038385,0.18884815,0.66734852,0.15624652,0.84777907E-1,0.28014368,0.37318272,0.14813130E-1,0.34170238,0.89536855
1,0,0.43986794E-1,0.0000000,6,1,-8.9124190,0.77994900,0.19656432,0.18124233,0.66711912,0.15558933,0.69312443E-1,0.28051403,0.38010448,0.15325831E-1,0.33449079,0.89498201
1,0,0.46011349E-1,0.0000000,6,2,-8.6488646,0.76980009,0.19251536,0.17246404,0.67089196,0.14625416,0.64420583E-1,0.28147129,0.39211423,0.15431515E-1,0.33571717,0.89045679
1,0,0.47620099E-1,0.0000000,6,1,-8.4471467,0.76608139,0.18933568,0.17164286,0.67128614,0.15092101,0.64529516E-1,0.28104663,0.38939590,0.12111677E-1,0.33872011,0.89174725
1,0,0.49223432E-1,0.0000000,6,1,-7.8034090,0.74600043,0.17959288,0.17232155,0.66720321,0.16033689,0.84034063E-1,0.28979479,0.38466413,0.11932289E-1,0.34763633,0.88523016
1,0,0.50220952E-1,0.0000000,6,1,-8.2454123,0.79578313,0.18052888,0.16462692,0.66695677,0.17227602,0.45460203E-1,0.29682279,0.38707636,0.68245223E-2,0.33905974,0.88774238
1,0,0.51753443E-1,0.0000000,6,1,-8.2825063,0.79510612,0.17927097,0.15031482,0.67845241,0.14333181,0.26287162E-1,0.28108083,0.40739340,0.78417667E-2,0.33517265,0.88480868
1,0,0.53341796E-1,0.0000000,6,1,-7.6308945,0.74057896,0.17586252,0.17206719,0.66579275,0.15306197,0.36493525E-1,0.27985163,0.40459062,0.91660965E-2,0.33298976,0.88256543
1,0,0.54924836E-1,0.0000000,6,1,-7.5887674,0.72643377,0.17869729,0.17476064,0.66753549,0.15130221,0.47630467E-1,0.28337446,0.40043807,0.10861825E-1,0.33623953,0.88302282
1,0,0.56222775E-1,0.0000000,6,1,-7.7722210,0.73761833,0.17729362,0.17199520,0.66879288,0.14492202,0.34589119E-1,0.28333393,0.40442785,0.16414765E-1,0.33524357,0.87494233
1,0,0.57037072E-1,0.0000000,6,1,-8.3795566,0.74974476,0.18596334,0.16387914,0.66931193,0.14300059,0.26874221E-1,0.28077528,0.41386900,0.11608133E-1,0.32764948,0.88492239
1,0,0.58411123E-1,0.0000000,6,1,-8.5041657,0.74561665,0.19045573,0.17247272,0.67031811,0.14831870,0.25681543E-1,0.28243474,0.40174141,0.13344735E-1,0.32868939,0.88682289
1,0,0.59975224E-1,0.0000000,6,1,-8.0706403,0.74396171,0.18538880,0.16751837,0.67872852,0.13804793,0.19332583E-1,0.27561036,0.39764816,0.18014453E-1,0.33177471,0.88523315
1,0,0.61534137E-1,0.0000000,6,1,-7.9160486,0.76483147,0.17962068,0.16081589,0.68470301,0.14133842,0.22367750E-1,0.29154416,0.38811293,0.21377870E-1,0.34181122,0.87566053
1,0,0.63087889E-1,0.0000000,6,1,-7.7240852,0.75897546,0.17553992,0.15946621,0.68177955,0.14325352,0.31427668E-1,0.29613599,0.38819542,0.21296857E-1,0.34575816,0.87098839
1,0,0.64548395E-1,0.0000000,6,1,-7.7788641,0.73833752,0.18170535,0.17445244,0.67822346,0.15352511,0.32727392E-1,0.29912885,0.37863248,0.22201069E-1,0.34384520,0.87791796
1,0,0.66092045E-1,0.0000000,6,1,-7.5239601,0.74596274,0.17198876,0.17578652,0.67806318,0.16779826,0.33101169E-1,0.31258601,0.37582950,0.14839919E-1,0.35099645,0.87518208
1,0,0.68452380E-1,0.0000000,6,2,-7.4681266,0.74779964,0.16847993,0.17218127,0.67741225,0.16898925,0.22539899E-1,0.31972469,0.37847214,0.15899015E-1,0.35159345,0.86835017
1,0,0.69982015E-1,0.0000000,6,1,-6.9963605,0.68650775,0.17110583,0.17908408,0.67828749,0.13910627,0.23608538E-1,0.29411494,0.39635763,0.21627030E-1,0.34116769,0.87170709
1,0,0.71506635E-1,0.0000000,6,1,-6.7792873,0.66852839,0.17202400,0.18594872,0.67286252,0.14878343,0.41073941E-1,0.29674612,0.38497148,0.23870526E-1,0.34327625,0.87316768
1,0,0.72494260E-1,0.0000000,6,1,-7.1724101,0.67833070,0.18123873,0.18734725,0.67537465,0.14344095,0.34858053E-1,0.29169640,0.38213265,0.26783220E-1,0.33777655,0.88070256
1,0,0.73153630E-1,0.0000000,6,1,-7.9146878,0.69735665,0.19204816,0.19491686,0.67119976,0.16975482,0.56132897E-1,0.30332952,0.36135315,0.18166732E-1,0.34271263,0.89083435
1,0,0.74665614E-1,0.0000000,6,1,-7.6308900,0.71435143,0.18597439,0.18470563,0.67172814,0.17053439,0.56523044E-1,0.30742538,0.36824901,0.15392352E-1,0.34397108,0.88753646
1,0,0.76903247E-1,0.0000000,6,2,-7.1953723,0.70169612,0.18011292,0.18783796,0.67432226,0.15917940,0.56107436E-1,0.30264914,0.37048323,0.20774214E-1,0.34533352,0.88266403
1,0,0.78175724E-1,0.88483347,6,2,-7.7689883,0.72288371,0.18753280,0.17452969,0.68494873,0.14286026,0.55542221E-1,0.28742357,0.36856424,0.19897387E-1,0.34473186,0.88911785
1,0,0.79667349E-1,0.0000000,6,1,-7.0694606,0.67029231,0.18000239,0.17827677,0.67901857,0.14274037,0.72045351E-1,0.28455944,0.36964953,0.21576390E-1,0.34695949,0.88650264
1,0,0.81154154E-1,0.0000000,6,1,-6.3501285,0.46462091,0.17088059,0.24096582,0.64189680,0.17707410,0.14538349,0.29055434,0.33310468,0.36523457E-1,0.34651037,0.89416197
1,0,0.81297998E-1,0.0000000,6,1,-8.1201043,0.25706480,0.15989318,0.29732538,0.60877947,0.21642807,0.23447596,0.30124723,0.28493086,0.50034496E-1,0.35534066,0.90311573
1,0,0.82607365E-1,0.0000000,6,3,-7.7459692,0.31069534,0.15376003,0.27986396,0.62015785,0.21045210,0.21981389,0.30709684,0.29672273,0.42212302E-1,0.36283694,0.89536455
1,0,0.84077545E-1,0.0000000,6,1,-6.9509556,0.45258737,0.15862450,0.23857244,0.64679137,0.18509009,0.17396548,0.30362322,0.32134464,0.31473299E-1,0.36586414,0.88671187
1,0,0.85506810E-1,0.0000000,6,1,-6.9738476,0.62733359,0.16910437,0.19296045,0.67835152,0.15741279,0.10438834,0.30244094,0.34720101,0.22272338E-1,0.36381319,0.88119692
1,0,0.87331805E-1,0.0000000,6,5,-6.8030803,0.62391201,0.17413178,0.19580399,0.68099275,0.15135968,0.88512798E-1,0.29361296,0.34281339,0.26814847E-1,0.35569484,0.88927048
1,0,0.89074159E-1,0.0000000,6,2,-6.7720906,0.58218544,0.16883730,0.20306642,0.67332601,0.16089366,0.11469291,0.29631435,0.33298385,0.29278858E-1,0.36121877,0.88630881
1,0,0.91495760E-1,0.0000000,6,5,-6.3952343,0.53861025,0.16858967,0.21396387,0.66652093,0.15992826,0.11745166,0.28834853,0.33169040,0.32391484E-1,0.35422256,0.89224253
1,0,0.92376422E-1,0.0000000,6,1,-6.8208636,0.44986216,0.16802199,0.24369186,0.64968201,0.17623272,0.15647676,0.28517925,0.31487141,0.37478328E-1,0.35542391,0.89767057
1,0,0.93246129E-1,0.0000000,6,1,-7.2545446,0.39211601,0.16688049,0.26025617,0.63706575,0.18899461,0.18406165,0.28407455,0.30025073,0.44700617E-1,0.35532059,0.90105391
1,0,0.97512003E-1,0.0000000,6,9,-6.5617028,0.49806493,0.17267749,0.22626464,0.65878476,0.15898737,0.13210966,0.27190396,0.32844416,0.37486708E-1,0.34793276,0.90207046
1,0,0.98227751E-1,0.0000000,6,1,-7.1378993,0.37425602,0.16046171,0.25615375,0.63492014,0.18704264,0.18899934,0.27981217,0.30714484,0.41740634E-1,0.35456045,0.90336544
1,0,0.10002816,0.0000000,6,3,-7.3635731,0.41636816,0.17385935,0.24609421,0.64238624,0.17559794,0.17768683,0.27338172,0.32026061,0.37443058E-1,0.35026400,0.90681119
1,0,0.10218019,0.0000000,6,4,-6.8050684,0.63348979,0.17101600,0.17847807,0.68210539,0.13814048,0.94034436E-1,0.27084721,0.36781790,0.17976352E-1,0.35230130,0.89453526
1,0,0.10354673,0.0000000,6,1,-6.6240188,0.57104882,0.16942484,0.19382084,0.67233489,0.14909991,0.11351445,0.26867867,0.35583433,0.20124875E-1,0.35145900,0.89991937
1,0,0.10465293,0.0000000,6,1,-6.8086315,0.64933535,0.16757909,0.16608175,0.68712717,0.13796901,0.83291276E-1,0.26911610,0.37238743,0.11347052E-1,0.35234483,0.89688651
1,0,0.10761701,0.68561880,6,6,-6.2903344,0.52663980,0.15406394,0.20183849,0.66207320,0.16549864,0.13601525,0.27860600,0.35214042,0.17397862E-1,0.35902645,0.89484517
1,0,0.10895894,0.0000000,6,1,-6.2046049,0.50787004,0.15613106,0.21892827,0.64950902,0.18252384,0.14402176,0.28061860,0.34107075,0.20473985E-1,0.35688620,0.89611327
1,0,0.11038267,0.0000000,6,2,-6.3350241,0.61291009,0.16407139,0.18714017,0.66565986,0.16245814,0.10445263,0.27756055,0.36540892,0.14188014E-1,0.35259126,0.89307022
1,0,0.11076759,0.0000000,6,1,-7.3360274,0.32645790,0.15245485,0.26713959,0.61784451,0.20091247,0.22028954,0.28155824,0.31837641,0.35552464E-1,0.35830444,0.90013363
1,0,0.11186937,0.0000000,6,1,-7.5010666,0.38443300,0.15515070,0.24144512,0.64090738,0.17981671,0.19376956,0.27255150,0.32018708,0.33004279E-1,0.36224300,0.90011726
1,0,0.11192796,0.0000000,6,1,-9.3907135,0.15466292,0.14544560,0.30656264,0.60492747,0.20511379,0.27514329,0.27273502,0.28560754,0.50228447E-1,0.36352185,0.90623731
1,0,0.11395569,0.0000000,6,3,-7.9934438,0.30340020,0.15463137,0.25864699,0.63337934,0.17594335,0.21566134,0.26732705,0.31612450,0.38038047E-1,0.35823430,0.90715506
1,0,0.11527030,0.0000000,6,1,-6.8828332,0.47363176,0.16738631,0.21471878,0.65897611,0.14462651,0.15166265,0.26234556,0.35456234,0.28202685E-1,0.35297771,0.89783996
1,0,0.11560601,0.0000000,6,1,-7.9561443,0.71220922,0.18067873,0.15051773,0.69897378,0.10230549,0.48205990E-1,0.25672438,0.40514533,0.13386096E-1,0.34419835,0.88912953
1,0,0.11691428,0.0000000,6,1,-7.0201998,0.51384410,0.17681594,0.20279459,0.66377480,0.13582352,0.13201738,0.25749138,0.36863342,0.25408876E-1,0.34475875,0.90294372
1,0,0.11800529,0.0000000,6,1,-7.1762355,0.48207944,0.17194485,0.20045532,0.66497463,0.13113602,0.14753298,0.25609011,0.36651445,0.27453862E-1,0.35010917,0.89830813
1,0,0.12115259,0.0000000,6,5,-7.0722684,0.55036516,0.17527101,0.19115272,0.67037526,0.12723432,0.12722166,0.26124814,0.37899562,0.24873346E-1,0.35004989,0.88957784
1,0,0.12338051,0.0000000,6,4,-7.0650084,0.50886771,0.17199933,0.19813247,0.66853059,0.12718300,0.14294198,0.25950962,0.37223192,0.26814240E-1,0.35192808,0.89210814
1,0,0.12473626,0.0000000,6,6,-6.6159450,0.47113857,0.16489312,0.22430857,0.64946696,0.15138312,0.16384680,0.27337089,0.36197040,0.31037057E-1,0.35425807,0.88600478
1,0,0.12555623,0.0000000,6,2,-7.0784859,0.40170458,0.16261297,0.24397099,0.63884316,0.15789753,0.19487421,0.27607146,0.35008116,0.38455648E-1,0.35795917,0.88401326
1,0,0.12681443,0.0000000,6,1,-6.8198104,0.48411835,0.16985330,0.22683214,0.64521401,0.14888773,0.16662183,0.27887783,0.37068011,0.35363816E-1,0.35149800,0.88032998
1,0,0.12806078,0.0000000,6,3,-7.1304289,0.59902875,0.17702454,0.19078827,0.67531087,0.12345853,0.12031813,0.27354229,0.38291526,0.27213352E-1,0.35258281,0.88125437
1,0,0.12884660,0.0000000,6,1,-7.5199962,0.61186140,0.18241435,0.19215688,0.67432220,0.11995672,0.12420740,0.26857424,0.38332091,0.30707830E-1,0.35118395,0.88162381
1,0,0.13079387,0.0000000,6,2,-7.5995894,0.47836300,0.18292099,0.23270713,0.64566504,0.14277593,0.17302477,0.26691014,0.36710838,0.37925810E-1,0.34580054,0.89081849
1,0,0.13187717,0.0000000,6,1,-7.7146989,0.57237125,0.18714539,0.22343002,0.64625470,0.14793388,0.13401454,0.27814787,0.38372061,0.32975925E-1,0.34060073,0.88301944
1,0,0.13311205,0.0000000,6,1,-7.6069428,0.33943625,0.17298840,0.28988813,0.60596502,0.19053226,0.21669729,0.28994556,0.33823803,0.49919254E-1,0.34465338,0.88821609
1,0,0.13451158,0.55197794,6,3,-7.1964796,0.41210769,0.17531727,0.27629427,0.61151092,0.18840208,0.18849987,0.29226722,0.34805013,0.45007091E-1,0.34090467,0.88835222
1,0,0.13502869,0.0000000,6,1,-7.8894021,0.26780353,0.17091617,0.29818401,0.60347391,0.18189166,0.23380984,0.27350831,0.33374725,0.53905665E-1,0.34264955,0.89613023
1,0,0.13586561,0.0000000,6,1,-8.2074529,0.20258312,0.16857090,0.33454752,0.57815635,0.21534457,0.25675811,0.28615149,0.31391351,0.59091483E-1,0.34005761,0.89884221
1,0,0.13708442,0.0000000,6,1,-7.4692528,0.30289795,0.16998164,0.31970274,0.58334358,0.21368916,0.21436287,0.29365847,0.33214323,0.53096220E-1,0.33490429,0.89332741
1,0,0.13814294,0.0000000,6,2,-7.8152506,0.64447055,0.18666487,0.21917568,0.64814732,0.15144195,0.82901176E-1,0.28306880,0.39298424,0.29254590E-1,0.33187361,0.88313183
1,0,0.13935342,0.0000000,6,1,-6.9561049,0.49210390,0.17691511,0.27160155,0.61302161,0.18747496,0.14095026,0.29201143,0.36363244,0.41020278E-1,0.33147938,0.88885531
1,0,0.14036167,0.0000000,6,1,-7.1089822,0.40245240,0.17561141,0.31269136,0.59025999,0.22354631,0.17864311,0.30708265,0.32537141,0.48824217E-1,0.33163418,0.89695005
1,0,0.14085314,0.0000000,6,4,-7.8395379,0.26063499,0.17117724,0.33962260,0.57347130,0.23471851,0.23527036,0.30027395,0.30512647,0.55178879E-1,0.33364378,0.90654382
1,0,0.14204972,0.0000000,6,1,-6.8869639,0.63032178,0.18423000,0.23394006,0.64445516,0.18284304,0.86840132E-1,0.30249805,0.35557404,0.26429761E-1,0.33372188,0.89674167
1,0,0.14334022,0.0000000,6,2,-6.5197730,0.49699803,0.17822662,0.28282083,0.61326953,0.21954313,0.14065756,0.31549158,0.32134119,0.38002379E-1,0.33577998,0.90119175
1,0,0.14442561,0.0000000,6,1,-6.5967616,0.50986190,0.17867025,0.27952165,0.61336473,0.21399350,0.13326051,0.31223390,0.33257063,0.36447315E-1,0.33117791,0.90267530
1,0,0.14519510,0.0000000,6,2,-6.8814761,0.37278303,0.17224252,0.31393739,0.59222515,0.22458525,0.18538909,0.30841860,0.31930946,0.46686241E-1,0.33227873,0.90483652
1,0,0.14585995,0.0000000,6,1,-7.3490145,0.32767736,0.17373869,0.32769438,0.58479099,0.22895959,0.20857740,0.30641180,0.31323880,0.48984056E-1,0.33307582,0.90767520
1,0,0.14869243,0.0000000,6,6,-7.4395596,0.51688470,0.18862470,0.27864052,0.61439745,0.20247371,0.13581802,0.30091153,0.34678060,0.33066407E-1,0.32606937,0.90689805
1,0,0.14947234,0.0000000,6,1,-7.7697283,0.50492182,0.18680941,0.29019734,0.60027881,0.22268959,0.15489356,0.31345956,0.34105382,0.34460089E-1,0.32796561,0.90432679
1,0,0.15013896,0.0000000,6,3,-8.3958433,0.61906382,0.19028431,0.26477201,0.61475050,0.20660156,0.10478815,0.31260796,0.36722242,0.27258177E-1,0.32281832,0.89878493
1,0,0.15129523,0.0000000,6,1,-8.3410272,0.34775978,0.17968042,0.34174716,0.56768046,0.25909029,0.21932663,0.32345927,0.30568411,0.45217299E-1,0.32884526,0.91173711
1,0,0.15184859,0.0000000,6,2,-8.9082276,0.37144964,0.18306057,0.33855016,0.56424416,0.25715628,0.21827086,0.32186153,0.32239662,0.39883522E-1,0.32537788,0.91167982
1,0,0.15297040,0.0000000,6,1,-8.9286921,0.47905589,0.18830974,0.30780938,0.58002515,0.23906764,0.18174856,0.31618314,0.34719677,0.31906215E-1,0.32340177,0.90731339
1,0,0.15393472,0.0000000,6,2,-9.2539897,0.43246150,0.17918397,0.33421064,0.55828856,0.26211249,0.19579291,0.33279478,0.34328116,0.37910925E-1,0.32287683,0.90042908
1,0,0.15497550,0.0000000,6,1,-9.3317841,0.61283499,0.18121095,0.29120894,0.58345192,0.25176205,0.12051160,0.33978270,0.36432251,0.23744764E-1,0.32144562,0.89460091
1,0,0.15611435,0.0000000,6,1,-8.2088178,0.36656463,0.17125660,0.34048966,0.55880497,0.27265864,0.21480137,0.33200442,0.32045308,0.35347402E-1,0.32888653,0.90912493
1,0,0.15773244,0.0000000,6,2,-7.3480859,0.44064217,0.17701899,0.29493473,0.59512677,0.22718343,0.17909678,0.31183887,0.34430417,0.27777061E-1,0.33005579,0.91209453
1,0,0.15948456,0.0000000,6,2,-6.6605474,0.51277368,0.17950325,0.26866338,0.62142975,0.21057260,0.13460707,0.31103849,0.34083464,0.25102846E-1,0.33190061,0.91201854
1,0,0.15948499,0.0000000,6,1,-8.4943507,0.77769410,0.18607730,0.18696685,0.66877117,0.16493593,0.36818938E-1,0.30238532,0.39527120,0.27342334E-2,0.33140043,0.89992689
1,0,0.16213431,0.64014795,6,4,-6.6657768,0.57918194,0.17735778,0.22495845,0.64281151,0.17528552,0.11372734,0.29214137,0.38068224,0.12286509E-1,0.33389641,0.90632633
1,0,0.16324849,0.0000000,6,1,-6.2910985,0.60988435,0.17023792,0.19691268,0.66066858,0.15917937,0.95161286E-1,0.28420902,0.38566799,0.83517058E-2,0.34033054,0.90184472
1,0,0.16348061,0.0000000,6,1,-7.3757245,0.30433921,0.16111690,0.26749810,0.61682175,0.18618826,0.22186112,0.27468948,0.34440520,0.29056986E-1,0.34522721,0.91256094
1,0,0.16453071,0.0000000,6,1,-7.4214975,0.26782047,0.15945871,0.28724352,0.60404882,0.19874337,0.23365603,0.28438314,0.33868836,0.32701476E-1,0.34266135,0.91226327
1,0,0.16563729,0.0000000,6,1,-7.2286096,0.35251784,0.16135652,0.25012247,0.63338151,0.17926866,0.20101052,0.28025357,0.33769207,0.27373720E-1,0.34995389,0.91006227
1,0,0.16674095,0.0000000,6,1,-7.0202696,0.30079906,0.15536152,0.29324009,0.59444492,0.21998514,0.22756858,0.30031130,0.33539936,0.32465579E-1,0.34474974,0.90514916
1,0,0.16784168,0.0000000,6,1,-6.0707436,0.42609400,0.15084228,0.26815444,0.60469764,0.22533307,0.18265720,0.31404866,0.34645459,0.24038236E-1,0.34815934,0.89397598
1,0,0.16974595,0.0000000,6,2,-5.7951347,0.49647459,0.15115197,0.24978661,0.61423494,0.21918580,0.15434192,0.31648793,0.35730311,0.18940355E-1,0.34700504,0.89000841
1,0,0.17020098,0.0000000,6,2,-6.4807190,0.46830043,0.15497643,0.28149267,0.58830588,0.23963065,0.15555510,0.32699583,0.36191434,0.23716031E-1,0.33276529,0.89393812
1,0,0.17177393,0.0000000,6,2,-6.0511048,0.54948124,0.15478249,0.25331217,0.61090166,0.22141427,0.12206681,0.32569271,0.37042173,0.19096067E-1,0.33721876,0.88925137
1,0,0.17292602,0.0000000,6,2,-5.8883599,0.49972236,0.15017927,0.26327435,0.60608875,0.22748355,0.14449231,0.32903674,0.35722747,0.25757922E-1,0.34243056,0.88570700
1,0,0.17362270,0.0000000,6,1,-6.2356704,0.58640357,0.16093511,0.22396473,0.63184897,0.18472807,0.11995253,0.30601012,0.39394048,0.15551019E-1,0.34027095,0.88521614
1,0,0.17461691,0.0000000,6,2,-6.1047321,0.65114444,0.15606433,0.17844735,0.66289410,0.15346670,0.92072760E-1,0.29538947,0.40650498,0.90276604E-2,0.34869913,0.87946057
1,0,0.17543172,0.0000000,6,2,-6.3851669,0.64787808,0.15872845,0.17996804,0.66106039,0.14087369,0.93776254E-1,0.29023928,0.42513226,0.83214919E-2,0.34487991,0.87807549
1,0,0.17698532,0.0000000,6,3,-5.8235608,0.47644915,0.14686941,0.21649079,0.63888000,0.16057795,0.16439948,0.28844469,0.39528460,0.19460847E-1,0.35327381,0.88039877
1,0,0.17804841,0.0000000,6,4,-5.8119053,0.53309360,0.15111274,0.21510942,0.63685697,0.16530488,0.14346967,0.29422988,0.40499248,0.16338687E-1,0.34695815,0.88192978
1,0,0.17875716,0.0000000,6,1,-6.1273622,0.37962705,0.14503326,0.25770648,0.61167554,0.18360548,0.19553303,0.29736402,0.38414274,0.28326177E-1,0.34628105,0.88622107
1,0,0.17981139,0.0000000,6,1,-6.0382562,0.42660276,0.14747035,0.22895526,0.62553992,0.15857690,0.17884026,0.28353150,0.41210607,0.20975783E-1,0.34417396,0.88436600
1,0,0.17993316,0.0000000,6,2,-6.8688546,0.44403438,0.15250261,0.26116877,0.59808107,0.19097530,0.17147412,0.30471608,0.41489904,0.25365793E-1,0.33396958,0.88047172
1,0,0.18063151,0.0000000,6,3,-7.1059224,0.47488153,0.16092360,0.26197159,0.60121771,0.19312341,0.16086234,0.30568761,0.40844383,0.24582516E-1,0.32950535,0.88866369
1,0,0.18158759,0.0000000,6,1,-7.1772496,0.64676643,0.16430543,0.20019126,0.64295692,0.15579561,0.86118854E-1,0.29974396,0.43654873,0.12364506E-1,0.33130604,0.88019752
1,0,0.18266229,0.0000000,6,2,-7.1386352,0.39423608,0.15288224,0.28459800,0.58677701,0.20898681,0.19311475,0.31572995,0.39279319,0.31626247E-1,0.33295261,0.88585209
1,0,0.18383271,0.0000000,6,2,-6.9899307,0.31967859,0.13993964,0.28203774,0.58595829,0.21076381,0.23247785,0.31227842,0.38272937,0.32801699E-1,0.34593115,0.88159919
1,0,0.18443982,0.0000000,6,2,-7.2069903,0.31692462,0.14575693,0.27309472,0.59158774,0.19750781,0.24164543,0.30132000,0.39078817,0.30360883E-1,0.34519735,0.88562253
1,0,0.18558881,0.63142519,6,2,-7.1985636,0.55941942,0.16190430,0.21666882,0.62486679,0.16695978,0.15522277,0.29705426,0.43818706,0.10596649E-1,0.33655919,0.88388275
