ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
1,0,0.55974165E-1,0.0000000,8,1,-13.158694,0.55907975,0.12742545,0.42008523,0.47529389,0.52458871,0.34531504,0.23918533,0.32809807,0.82626966E-1,0.38443761,0.86688219
1,0,0.57850956E-1,0.0000000,8,1,-13.037074,0.55709720,0.12066214,0.43504447,0.47363147,0.53143165,0.34605638,0.23539449,0.32671561,0.79334068E-1,0.38093227,0.87522328
1,0,0.60212797E-1,0.0000000,8,2,-13.442820,0.58191255,0.11999256,0.42726033,0.48142189,0.56610015,0.35086917,0.23372370,0.33459463,0.76121553E-1,0.37926518,0.88280542
1,0,0.61968249E-1,0.0000000,8,1,-13.495723,0.59731740,0.10933865,0.43425344,0.48467914,0.57139622,0.34171874,0.22317661,0.33015913,0.73202832E-1,0.38266769,0.87959320
1,0,0.63818411E-1,0.0000000,8,1,-13.260977,0.58922653,0.10687654,0.44577615,0.47916630,0.55727107,0.33020216,0.22218732,0.33225871,0.73739025E-1,0.37839335,0.87557511
1,0,0.65661288E-1,0.0000000,8,1,-12.949997,0.57700797,0.10108566,0.44601355,0.47249899,0.54437746,0.32053150,0.21529190,0.33261879,0.72338201E-1,0.37541972,0.86236292
1,0,0.67282904E-1,0.0000000,8,1,-13.065336,0.59111636,0.95652349E-1,0.43596405,0.48207293,0.56850023,0.32418593,0.21463066,0.33891322,0.62911875E-1,0.37711692,0.85916563
1,0,0.68338942E-1,0.0000000,8,1,-13.566438,0.60380571,0.87036819E-1,0.44562503,0.48066312,0.58372380,0.31548558,0.20690969,0.34449693,0.61472014E-1,0.37336455,0.86010403
1,0,0.70162153E-1,0.0000000,8,1,-13.174858,0.58332550,0.93227134E-1,0.44960297,0.47783912,0.56824667,0.31459443,0.21431748,0.34283729,0.62810253E-1,0.36957858,0.86238083
1,0,0.71554532E-1,0.0000000,8,1,-13.419404,0.58806684,0.98632428E-1,0.46488500,0.47625095,0.56763211,0.31018787,0.21855696,0.35279740,0.59977688E-1,0.36539157,0.86843207
1,0,0.72435824E-1,0.0000000,8,1,-14.066322,0.59448688,0.10017613,0.45849782,0.48225361,0.59334622,0.32598726,0.22737694,0.36007608,0.61756219E-1,0.36395850,0.87884251
1,0,0.73623947E-1,0.0000000,8,1,-14.447390,0.59621088,0.10765301,0.46836774,0.48049081,0.59309064,0.32745098,0.23841183,0.36910914,0.59571859E-1,0.36238557,0.88226617
1,0,0.75422736E-1,0.0000000,8,1,-14.181024,0.59291217,0.10860300,0.46825322,0.47805944,0.58913955,0.33189215,0.23715494,0.36674338,0.53961171E-1,0.36685777,0.87825178
1,0,0.76290876E-1,0.0000000,8,1,-14.828465,0.62814258,0.10800764,0.46322267,0.48194509,0.61461296,0.33315020,0.22216401,0.37857900,0.48141712E-1,0.36786050,0.88047556
1,0,0.78077548E-1,0.0000000,8,1,-14.701010,0.62507433,0.10474391,0.46336185,0.48452264,0.61474515,0.33881276,0.22019581,0.37269354,0.47344735E-1,0.37235273,0.88175493
1,0,0.79764139E-1,0.0000000,8,1,-14.750483,0.62497454,0.10062618,0.46415012,0.48670125,0.62033811,0.33523587,0.21789831,0.37812040,0.40823122E-1,0.37095936,0.87597098
1,0,0.81285250E-1,0.0000000,8,1,-14.890640,0.61892636,0.86832707E-1,0.45472967,0.49217767,0.62674827,0.34276994,0.21995024,0.36990199,0.45148910E-1,0.37717917,0.87237828
1,0,0.83052009E-1,0.0000000,8,1,-14.578685,0.59960503,0.11067677,0.44111598,0.48810937,0.62182645,0.36754603,0.23935693,0.36612665,0.42908540E-1,0.38052886,0.88108883
1,0,0.84372390E-1,0.0000000,8,1,-14.838791,0.59999287,0.11597709,0.45283450,0.49370346,0.61110982,0.36814180,0.23744851,0.36660170,0.44225427E-1,0.37970857,0.89130574
1,0,0.84758147E-1,0.0000000,8,1,-16.091472,0.60403681,0.12821456,0.45733181,0.50301298,0.61712666,0.37949281,0.24931659,0.37154260,0.42636447E-1,0.37988597,0.90889827
1,0,0.86387243E-1,0.0000000,8,1,-16.156784,0.62357324,0.12678126,0.44870724,0.50487123,0.62508076,0.37561172,0.24485882,0.37473179,0.45191076E-1,0.38088449,0.90571652
1,0,0.87403663E-1,0.0000000,8,1,-16.636449,0.64352136,0.12454233,0.44211769,0.51340962,0.64473712,0.37600732,0.24786044,0.38109338,0.40215048E-1,0.38346389,0.90257710
1,0,0.89141941E-1,0.0000000,8,1,-16.284408,0.61820536,0.11390241,0.45165795,0.51026166,0.64095796,0.38209188,0.23814840,0.36726784,0.38279731E-1,0.38098971,0.90921628
1,0,0.90108300E-1,0.0000000,8,1,-16.799498,0.61150054,0.12545396,0.44374621,0.51408404,0.64350383,0.39227053,0.24645207,0.36627081,0.36001255E-1,0.38372928,0.91485391
1,0,0.91692293E-1,0.89612199,8,3,-17.247071,0.61542822,0.12800964,0.45910545,0.51601479,0.63173615,0.38389884,0.25107662,0.36638213,0.39921549E-1,0.38309892,0.92141570
1,0,0.93406081E-1,0.0000000,8,1,-16.327723,0.56930255,0.14102053,0.45164081,0.51614016,0.59719043,0.40026566,0.25093511,0.35146711,0.35199207E-1,0.38036315,0.92384403
1,0,0.95045069E-1,0.0000000,8,2,-13.112506,0.37959239,0.17147382,0.44730332,0.49829542,0.43527099,0.43460037,0.20121168,0.25386533,0.22600526E-1,0.35889795,0.93885250
1,0,0.96537518E-1,0.0000000,8,1,-13.228455,0.44663743,0.15496914,0.44078800,0.50666113,0.49915762,0.42827122,0.21242465,0.28453870,0.22170958E-1,0.37169789,0.92764091
1,0,0.98229396E-1,0.0000000,8,1,-12.036966,0.37635051,0.16158640,0.43303101,0.49695202,0.44328703,0.43401677,0.19776782,0.25051579,0.24283871E-1,0.36329936,0.92633760
1,0,0.99914948E-1,0.0000000,8,1,-11.730318,0.34803575,0.15813057,0.44101548,0.49422196,0.41941728,0.43427316,0.18444865,0.23315411,0.23331320E-1,0.35621742,0.93154879
1,0,0.10261167,0.0000000,8,3,-12.256792,0.30633236,0.16360714,0.43256508,0.49147232,0.39810707,0.44797241,0.17790920,0.21263297,0.20278238E-1,0.35514264,0.93560416
1,0,0.10302504,0.0000000,8,1,-13.379435,0.20952711,0.17325523,0.42811348,0.48068910,0.31026874,0.46104074,0.14612019,0.16168419,0.19788975E-1,0.34577414,0.93776293
1,0,0.10412752,0.0000000,8,1,-13.738452,0.19589830,0.16943762,0.43632167,0.47805062,0.30288985,0.46349020,0.13744249,0.15380569,0.19173690E-1,0.34239155,0.94366303
1,0,0.10572573,0.0000000,8,2,-13.024219,0.22416314,0.16379377,0.43133348,0.48572476,0.33245981,0.46332132,0.15323003,0.17513954,0.22207329E-1,0.34740545,0.93845234
1,0,0.10737264,0.0000000,8,1,-12.576128,0.23180684,0.15854009,0.44316832,0.48500004,0.34104485,0.45613754,0.15753325,0.18310194,0.21160811E-1,0.34714196,0.93912725
1,0,0.10901350,0.0000000,8,1,-11.873927,0.23089690,0.15431713,0.44538311,0.48342272,0.33262560,0.44673154,0.15266281,0.18037512,0.21453088E-1,0.34643125,0.93215112
1,0,0.11046595,0.0000000,8,2,-11.289846,0.28954461,0.14495234,0.45396887,0.48721718,0.37444673,0.43468939,0.17012889,0.20633934,0.29146076E-1,0.35522806,0.93043782
1,0,0.11106812,0.0000000,8,1,-12.111167,0.41571646,0.13199993,0.44568375,0.50140493,0.48861960,0.41952166,0.20809659,0.27267670,0.32437578E-1,0.36963509,0.92062976
1,0,0.11269025,0.0000000,8,1,-11.518930,0.39880345,0.13642557,0.44205595,0.49669889,0.46895110,0.42446567,0.20877836,0.26698992,0.28535130E-1,0.37283943,0.91195713
1,0,0.11430648,0.0000000,8,1,-11.456348,0.40638388,0.13137932,0.44123643,0.49775378,0.47544612,0.42095338,0.21390209,0.26969581,0.28679173E-1,0.37551116,0.90631850
1,0,0.11570712,0.0000000,8,2,-11.209043,0.36825461,0.14034793,0.43585608,0.49236895,0.44795571,0.43168329,0.20837984,0.25235180,0.25574426E-1,0.37255199,0.90827706
1,0,0.11730910,0.0000000,8,1,-11.059361,0.40395382,0.12491079,0.44315598,0.49547675,0.46605434,0.41321610,0.20829429,0.26566480,0.32106230E-1,0.37788171,0.89977110
1,0,0.11883221,0.0000000,8,2,-10.373351,0.36753102,0.12657327,0.44555008,0.48828355,0.43164260,0.41360635,0.19316283,0.24771079,0.30097164E-1,0.37205139,0.89903028
1,0,0.12129184,0.0000000,9,5,-10.251960,0.35032835,0.13461395,0.43851396,0.48788647,0.41085166,0.42274043,0.19357942,0.23772009,0.26190204E-1,0.37440502,0.89492521
1,0,0.12257259,0.0000000,9,1,-10.428080,0.37628734,0.13341088,0.44115756,0.48900400,0.42623889,0.41921309,0.20363191,0.25603536,0.28836887E-1,0.37595080,0.89089407
1,0,0.12434374,0.0000000,9,3,-10.894028,0.25615691,0.15586986,0.44177984,0.47595829,0.32437149,0.44195236,0.17696140,0.19618110,0.20827423E-1,0.36306349,0.90219130
1,0,0.12572563,0.0000000,9,2,-10.498862,0.34180124,0.14206391,0.44689647,0.48107807,0.39326164,0.43041554,0.19429236,0.23466065,0.27876121E-1,0.37349077,0.89835296
1,0,0.12574374,0.0000000,9,1,-12.494166,0.18769262,0.16475244,0.44682910,0.45981268,0.26523613,0.45435439,0.15044234,0.15676802,0.16938963E-1,0.35416125,0.90797672
1,0,0.12565704,0.0000000,9,1,-15.063516,0.11656883,0.17609904,0.44897314,0.45254674,0.20716704,0.46617319,0.13311210,0.12131963,0.13359578E-1,0.34504804,0.91635071
1,0,0.12719637,0.0000000,9,1,-14.099868,0.14372657,0.17359484,0.44736039,0.45479044,0.22669073,0.46183135,0.14523498,0.13619564,0.17011785E-1,0.34961232,0.91208387
1,0,0.13034562,0.74095422,9,4,-11.711180,0.23536004,0.15844377,0.43780297,0.46532846,0.31474093,0.45244415,0.17010735,0.18223137,0.24692607E-1,0.36171587,0.90566815
1,0,0.13186334,0.0000000,9,1,-11.521050,0.38848675,0.13580212,0.44914039,0.48596755,0.44995710,0.43680884,0.20640221,0.26169551,0.28085931E-1,0.38050826,0.90417936
1,0,0.13337577,0.0000000,9,1,-10.908574,0.29652777,0.14880796,0.44102926,0.46609715,0.35671773,0.43834354,0.18114716,0.20629870,0.32053514E-1,0.37120907,0.90008760
1,0,0.13488294,0.0000000,9,1,-10.656476,0.29854744,0.15052257,0.44507746,0.45790248,0.34672942,0.42516039,0.17081764,0.20146002,0.33643111E-1,0.36579761,0.89882193
1,0,0.13726915,0.0000000,9,4,-10.369531,0.32490380,0.14579574,0.43963663,0.45999552,0.36876328,0.42188393,0.16863915,0.21377510,0.33492545E-1,0.36627136,0.89569151
1,0,0.13875661,0.0000000,9,1,-10.299749,0.39650512,0.12817511,0.44016967,0.46866015,0.43250397,0.41017664,0.18159545,0.24766594,0.36930930E-1,0.37411704,0.88858363
1,0,0.13965103,0.0000000,9,2,-10.543454,0.42258527,0.11181001,0.43601599,0.44984861,0.42554948,0.36815802,0.17420669,0.25294755,0.57529273E-1,0.37103656,0.86096938
1,0,0.13969479,0.0000000,9,2,-11.834076,0.49838895,0.99499814E-1,0.43670212,0.44414759,0.47222752,0.33717643,0.18003690,0.28519627,0.67992868E-1,0.37473738,0.84635850
1,0,0.14098106,0.0000000,9,2,-10.810915,0.42908496,0.10596944,0.44482445,0.44267048,0.42406498,0.35593880,0.16596282,0.25381451,0.59797490E-1,0.36860789,0.85934031
1,0,0.14390126,0.0000000,9,6,-10.844791,0.35082634,0.11955729,0.44096102,0.43038690,0.35241362,0.36410670,0.14675360,0.21458153,0.58693074E-1,0.35843546,0.86109457
1,0,0.14469926,0.0000000,9,1,-11.327493,0.42191926,0.10943215,0.44326197,0.43057900,0.38936092,0.33967193,0.15202491,0.24373281,0.69325346E-1,0.36390335,0.85085643
1,0,0.14613916,0.0000000,9,1,-10.929257,0.25413970,0.13676949,0.45182683,0.44367761,0.29878795,0.41655460,0.13787943,0.17752627,0.36409118E-1,0.35654770,0.89102013
1,0,0.14757422,0.0000000,9,1,-10.142354,0.33792213,0.12518146,0.45339730,0.44817089,0.36101661,0.39223390,0.15811441,0.21687052,0.46855826E-1,0.36221988,0.88385591
1,0,0.14858133,0.0000000,9,1,-10.432958,0.29866305,0.13440160,0.45909012,0.46347223,0.35786319,0.42895580,0.16912544,0.21119429,0.29310283E-1,0.36548742,0.90180499
1,0,0.15134264,0.0000000,9,3,-9.8864256,0.36440834,0.12385172,0.45038386,0.45625947,0.38027815,0.38638685,0.17074124,0.23448815,0.45504096E-1,0.36722493,0.87822120
1,0,0.15159788,0.0000000,9,2,-10.672732,0.23902120,0.13911170,0.45314645,0.45857208,0.29217250,0.42777729,0.14531890,0.18065187,0.28837865E-1,0.35989032,0.89581544
1,0,0.15374988,0.0000000,9,3,-10.510200,0.26296215,0.13731060,0.44810426,0.46029227,0.32653270,0.42817623,0.15188632,0.19458182,0.29180585E-1,0.35803699,0.89885430
1,0,0.15498081,0.0000000,9,1,-10.617268,0.26601260,0.13896086,0.45085681,0.46338615,0.33371488,0.43496889,0.15843792,0.20125603,0.26681792E-1,0.35863999,0.90251056
1,0,0.15813837,0.0000000,9,4,-10.140138,0.33906640,0.12431619,0.44838227,0.45277872,0.36793734,0.39378108,0.16689468,0.23334550,0.45763055E-1,0.35955621,0.87941168
1,0,0.15874366,0.0000000,9,1,-10.780005,0.37356589,0.12042427,0.46264938,0.47805125,0.42568164,0.42351762,0.18641103,0.26053026,0.26941158E-1,0.37169236,0.89949857
1,0,0.16042802,0.0000000,9,2,-10.620139,0.41050601,0.12210939,0.45378791,0.47234302,0.44389173,0.39823491,0.20088691,0.28145412,0.38855787E-1,0.37018845,0.88707068
1,0,0.16083448,0.0000000,9,2,-11.571307,0.46425187,0.11279909,0.44970630,0.47633229,0.49200103,0.38593737,0.21988317,0.31162559,0.45211618E-1,0.37480850,0.87875277
1,0,0.16122514,0.0000000,9,1,-12.484873,0.46245739,0.11752583,0.44723524,0.49520896,0.51542572,0.41704786,0.22344433,0.31110440,0.28331797E-1,0.38237363,0.89627854
1,0,0.16240313,0.63812573,9,3,-11.157273,0.45592374,0.11728991,0.44263735,0.47763108,0.48593140,0.39590176,0.20735588,0.29878340,0.37466360E-1,0.37596206,0.88246317
1,0,0.16355233,0.0000000,9,3,-11.738023,0.42157577,0.11966594,0.45197361,0.49164226,0.48080663,0.42602547,0.20503708,0.28927138,0.21815315E-1,0.37712198,0.90090619
1,0,0.16489711,0.0000000,9,1,-10.542502,0.30653532,0.13996161,0.44742182,0.47924883,0.37653951,0.43053127,0.17271732,0.21960365,0.23701573E-1,0.35795084,0.91248323
1,0,0.16597172,0.0000000,9,1,-10.723564,0.27796746,0.13885480,0.45308431,0.47693476,0.35837366,0.43723229,0.16683963,0.20872644,0.18620703E-1,0.35693389,0.91387926
1,0,0.16748324,0.0000000,9,3,-10.358392,0.29604935,0.13301371,0.45508010,0.47366405,0.36244177,0.42381026,0.17130591,0.21830248,0.26347662E-1,0.35692294,0.90602114
1,0,0.16801478,0.0000000,9,1,-11.050022,0.29990834,0.12655906,0.46770017,0.48241596,0.37848848,0.43597422,0.17151817,0.22048002,0.18148840E-1,0.35958274,0.91748376
1,0,0.16875905,0.0000000,9,1,-11.503492,0.27063245,0.11836392,0.47103358,0.47782443,0.36425940,0.44239029,0.15894357,0.20633293,0.14293527E-1,0.35881700,0.91711606
1,0,0.17031088,0.0000000,9,4,-10.890337,0.33477635,0.10874860,0.46820592,0.47412687,0.40387738,0.41567270,0.16756191,0.23470275,0.26478863E-1,0.36156212,0.90331350
1,0,0.17239713,0.0000000,9,6,-10.815166,0.34909785,0.10222492,0.46900530,0.46413744,0.40592608,0.40612458,0.16628017,0.24055711,0.29568915E-1,0.36409972,0.89114185
1,0,0.17327070,0.0000000,9,1,-11.129042,0.38155071,0.10072635,0.46249179,0.46875296,0.43923723,0.40929261,0.18097342,0.25833699,0.31657510E-1,0.37092169,0.88972998
1,0,0.17401007,0.0000000,9,1,-11.565272,0.28185551,0.12682383,0.45845570,0.47975495,0.38240379,0.45436888,0.17433926,0.21472853,0.12171628E-1,0.36498873,0.91653330
1,0,0.17458820,0.0000000,9,4,-12.385189,0.43432940,0.11558345,0.45549670,0.49959905,0.50366745,0.41950032,0.20919883,0.28815452,0.22907315E-1,0.37452519,0.91068547
1,0,0.17584571,0.0000000,9,4,-10.995514,0.34940636,0.11151614,0.45997119,0.47226681,0.42275890,0.42909742,0.17732533,0.24356828,0.20685152E-1,0.37050850,0.90014683
1,0,0.17686442,0.0000000,9,3,-10.521498,0.34218429,0.11484802,0.46004153,0.46995672,0.40818265,0.41937909,0.16955660,0.23671943,0.22981858E-1,0.36501297,0.89874625
1,0,0.17812689,0.0000000,9,1,-10.471924,0.38393601,0.10891353,0.45532585,0.44126535,0.38764662,0.35785383,0.15540922,0.24347031,0.51786796E-1,0.35607301,0.86868429
1,0,0.17878510,0.0000000,9,2,-10.734444,0.44913592,0.10251489,0.45254337,0.45176951,0.43776622,0.34614110,0.16814295,0.27402987,0.56487907E-1,0.36237854,0.86601247
1,0,0.18003886,0.0000000,9,1,-10.566132,0.37855147,0.10237135,0.46721990,0.44665267,0.38523503,0.36419274,0.14747182,0.24273737,0.48985886E-1,0.35654672,0.87597575
1,0,0.18261844,0.0000000,9,4,-10.567826,0.37006074,0.11083478,0.46222517,0.44122002,0.36646627,0.35391356,0.14299649,0.23237750,0.57060570E-1,0.34927439,0.87756357
1,0,0.18449508,0.58072131,9,3,-10.108756,0.41853307,0.11873979,0.45240739,0.45986010,0.42166175,0.36078084,0.16044756,0.25549056,0.56588458E-1,0.35399575,0.89120320
1,0,0.18572510,0.0000000,9,1,-10.026827,0.38806004,0.12689539,0.44956331,0.46000094,0.40390929,0.36598206,0.15799829,0.24175944,0.55959852E-1,0.34650454,0.89999854
1,0,0.18723774,0.0000000,9,3,-10.164265,0.40373865,0.12350513,0.45084053,0.46665590,0.42850854,0.37660327,0.16481307,0.25136885,0.50153071E-1,0.35240698,0.90302316
1,0,0.18778304,0.0000000,9,1,-10.760372,0.28065505,0.13343061,0.45952906,0.45641369,0.33363743,0.40806817,0.13608021,0.19312467,0.35842293E-1,0.34197811,0.91485094
1,0,0.18877515,0.0000000,9,2,-10.725148,0.39583714,0.11658059,0.46282815,0.47454928,0.43653809,0.38957245,0.16383066,0.25585487,0.37434413E-1,0.35079185,0.91251434
1,0,0.18963261,0.0000000,9,3,-11.219154,0.36195614,0.11553332,0.47028369,0.47879587,0.42283731,0.40798799,0.16243878,0.25013764,0.26177732E-1,0.34983164,0.91954676
1,0,0.19002709,0.0000000,9,3,-12.324093,0.22379793,0.13304203,0.46434570,0.46822029,0.31715636,0.43677971,0.13504197,0.18061621,0.16506364E-1,0.33626030,0.93110153
1,0,0.19099690,0.0000000,9,2,-11.506543,0.25546708,0.13451018,0.45251535,0.46805911,0.32749390,0.40659609,0.14062469,0.19501491,0.29325038E-1,0.32934309,0.91881252
1,0,0.19219012,0.0000000,9,1,-11.151207,0.29905043,0.12734875,0.45047662,0.46054801,0.34751655,0.37952797,0.14163192,0.21192728,0.40609690E-1,0.32737191,0.90595252
1,0,0.19316743,0.0000000,9,1,-11.306949,0.39583850,0.11071952,0.45656412,0.48021662,0.44483223,0.37563088,0.16555739,0.26328492,0.39780458E-1,0.33993310,0.91057248
1,0,0.19435395,0.0000000,9,1,-11.122875,0.40646035,0.10520007,0.45997860,0.46509430,0.44136013,0.36940657,0.16166546,0.26555533,0.45904129E-1,0.34417894,0.90013079
1,0,0.19595459,0.0000000,9,2,-11.096042,0.32124535,0.11911610,0.45691882,0.46090340,0.37769214,0.38618372,0.13640717,0.22076146,0.36458268E-1,0.33201285,0.91182280
1,0,0.19713181,0.0000000,9,1,-10.835435,0.32172213,0.13014926,0.43979807,0.45100746,0.35877066,0.36755256,0.13640288,0.21126231,0.51587088E-1,0.32865833,0.90047828
1,0,0.19717345,0.0000000,9,3,-11.767585,0.29059563,0.13338536,0.44312558,0.44384453,0.32980928,0.36478023,0.12612553,0.19532079,0.53586419E-1,0.31929805,0.90592267
1,0,0.19834205,0.0000000,9,1,-11.305800,0.31014604,0.13527378,0.44862633,0.46128984,0.36764270,0.38558616,0.13777219,0.20860973,0.42118262E-1,0.32473385,0.92387477
1,0,0.19850405,0.0000000,9,1,-12.477623,0.26074017,0.13833979,0.45879951,0.46701437,0.34255346,0.41014319,0.12642083,0.18583566,0.29424352E-1,0.32207395,0.94072554
1,0,0.19966733,0.0000000,9,1,-11.317085,0.36780128,0.13914667,0.44639128,0.47983306,0.41930598,0.37366126,0.14801197,0.23525948,0.39540357E-1,0.32314303,0.93242937
1,0,0.20078841,0.0000000,9,1,-11.344237,0.46752794,0.11497303,0.44685860,0.46812817,0.47923594,0.33759046,0.15922038,0.27979862,0.55378927E-1,0.33289979,0.90473142
1,0,0.20194501,0.0000000,9,1,-11.254818,0.43958448,0.12448711,0.44614650,0.45455502,0.43517924,0.31886904,0.15054321,0.25900709,0.64463386E-1,0.32297628,0.90044635
1,0,0.20275731,0.0000000,9,2,-11.681703,0.37921641,0.13438882,0.44221816,0.44611390,0.38760556,0.33163301,0.13714833,0.23061066,0.61942720E-1,0.31424920,0.90543807
1,0,0.20390608,0.0000000,9,1,-11.657982,0.46812525,0.11901987,0.44132615,0.46304240,0.47504147,0.32488179,0.16197529,0.27734667,0.60740506E-1,0.32538516,0.90372594
1,0,0.20476201,0.0000000,9,2,-11.689963,0.39082776,0.13385100,0.44194615,0.45035086,0.39712382,0.33138225,0.14616473,0.24084586,0.63589213E-1,0.31557136,0.90532698
1,0,0.20570484,0.0000000,9,2,-11.672370,0.37108099,0.13381933,0.43753791,0.45033355,0.38342866,0.33779761,0.14481171,0.23731528,0.59593816E-1,0.31615918,0.90070669
1,0,0.20684117,0.0000000,9,1,-11.628935,0.40778900,0.12421444,0.43942919,0.44690869,0.41035947,0.33134493,0.15339347,0.25470651,0.64261242E-1,0.32237900,0.89445081
1,0,0.20763867,0.0000000,9,3,-12.593963,0.45437696,0.10461492,0.44035229,0.43810901,0.43215503,0.30487501,0.14721533,0.27014082,0.73740347E-1,0.32423460,0.87831051
1,0,0.20824827,0.0000000,9,1,-13.046232,0.31466701,0.13463848,0.43924488,0.42386626,0.31047392,0.33337050,0.11126389,0.19219409,0.65390491E-1,0.31038534,0.89523067
