ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
1,0,0.36843063,0.0000000,55,3,-10.102344,0.45897298,0.13231776,0.45360097,0.58276723,0.50700652,0.49948684E-1,0.10771541,0.15033304,0.84257415E-2,0.11442458,0.13359336,0.34885603,0.87117015,0.39300254,0.74912687
1,0,0.36825221,0.0000000,55,4,-10.954861,0.23574331,0.12657131,0.51268859,0.48828396,0.55194867,0.12086208,0.13277307,0.13743933,0.16235725E-1,0.13650761,0.18717377,0.34953801,0.83422377,0.43959439,0.65615430
1,0,0.36837195,0.0000000,55,1,-9.7741356,0.31348523,0.11164062,0.41281233,0.53169775,0.37084473,0.11550338,0.18835120,0.26973104,0.12132010E-1,0.15086480,0.20864683,0.33686972,0.86292052,0.47007477,0.85409234
1,0,0.36849164,0.0000000,55,1,-9.5967795,0.41818343,0.10466877,0.41182331,0.58667405,0.26725333,0.71907893E-1,0.15751373,0.22249751,0.18397504E-1,0.11861388,0.17541389,0.33344271,0.89109090,0.53218573,0.99063851
1,0,0.36857992,0.0000000,55,2,-8.5974505,0.37931550,0.12516243,0.39043308,0.55521188,0.24919392,0.64177122E-1,0.22993157,0.35617175,0.31514021E-1,0.12810968,0.15903491,0.33778550,0.91397924,0.41508198,0.92609958
1,0,0.36859171,0.42875445E-1,55,2,-8.8709627,0.44503634,0.12751927,0.47749170,0.59827796,0.33782990,0.58940138E-1,0.15006029,0.18419218,0.19533040E-1,0.85456145E-1,0.16429482,0.34821178,0.88927100,0.45841332,0.82753564
1,0,0.36864160,0.0000000,55,2,-8.6552950,0.54094151,0.13064888,0.45754049,0.55060522,0.44712497,0.37003490E-1,0.14890931,0.17414757,0.25427272E-1,0.11144843,0.21967127,0.31662508,0.91610236,0.48784462,0.80967913
1,0,0.36872181,0.0000000,55,1,-8.8878306,0.22865102,0.17539096,0.68220886,0.48383863,0.36506224,0.39155315E-2,0.19488075,0.25384068E-1,0.41921870E-1,0.13133357,0.11108177,0.31823974,0.90291077,0.39086276,0.39659030
1,0,0.36877152,0.0000000,55,2,-7.3820353,0.22603717,0.17212982,0.60847258,0.47190879,0.45377949,0.40702808E-1,0.19855511,0.53052716E-1,0.24603183E-1,0.13658508,0.88761103E-1,0.31955485,0.92416663,0.39008228,0.37332154
1,0,0.36864691,0.0000000,55,6,-7.1657081,0.24186336,0.19062777,0.54454444,0.52403630,0.43424319,0.75630806E-1,0.15852932,0.28893981E-1,0.25198420E-1,0.12679136,0.65576257E-1,0.32180794,0.92756353,0.40044070,0.54268312
1,0,0.36861912,0.0000000,55,5,-8.2284520,0.22637691,0.15277569,0.56897344,0.46901305,0.57784344,0.30020656E-1,0.11467459,0.27055126E-1,0.33570724E-1,0.10974686,0.36141194E-1,0.31288292,0.93499459,0.37814058,0.60182222
1,0,0.36817468,0.0000000,55,12,-9.4427557,0.20338024,0.14542871,0.61252454,0.52809266,0.44942309,0.10061973,0.78349472E-1,0.43550412E-1,0.27744465E-1,0.62721799E-1,0.25194016E-1,0.32493534,0.93177466,0.35764552,0.75723402
1,0,0.36829366,0.0000000,55,1,-9.0954026,0.26909292,0.14453022,0.48160238,0.58919772,0.42470485,0.75409550E-1,0.84901194E-1,0.71414218E-1,0.30423151E-1,0.62190214E-1,0.10646152E-1,0.32331966,0.91374701,0.45668665,0.89956633
1,0,0.36826172,0.0000000,55,3,-9.2221920,0.31464491,0.14241411,0.54827267,0.52947816,0.42901680,0.13375935,0.11414197,0.17769101,0.45142942E-1,0.12027146,0.48514431E-1,0.34876719,0.87017132,0.41786324,0.76299072
1,0,0.36838060,0.0000000,55,1,-8.8333640,0.44891949,0.12775695,0.48445489,0.57879384,0.22806480,0.17140151,0.98545393E-1,0.28676930,0.34279239E-1,0.11631045,0.10808414,0.34474041,0.88810896,0.45402820,0.80516447
1,0,0.36849943,0.0000000,55,1,-7.9136023,0.36128584,0.15212116,0.52524610,0.52077279,0.34430673,0.89038599E-1,0.13432727,0.16073194,0.37438072E-1,0.13503349,0.13612783,0.32437400,0.89386907,0.44263187,0.74781201
1,0,0.36848310,0.0000000,55,3,-8.5562933,0.35083999,0.17012654,0.55189618,0.49342798,0.43272867,0.75892167E-1,0.20670905,0.16724500,0.39123577E-1,0.15418300,0.14867133,0.32073344,0.91636883,0.37585591,0.71523909
1,0,0.36858084,0.0000000,55,2,-7.8351599,0.39615126,0.13444908,0.45711343,0.56784919,0.18788402,0.11943233,0.18566565,0.32445896,0.38260216E-1,0.11533346,0.20101964E-1,0.33122951,0.90705943,0.42468272,0.80785551
1,0,0.36832666,0.0000000,55,7,-7.4327441,0.32903547,0.13675266,0.47975093,0.55311826,0.21910448,0.77067548E-1,0.25608561,0.33106917,0.33201985E-1,0.10882000,0.22608609E-1,0.34058786,0.88849885,0.35742925,0.64258600
1,0,0.36812551,0.0000000,55,6,-7.4542317,0.36297027,0.15749897,0.26522745,0.58200406,0.10599778,0.74880033E-1,0.30371334,0.41271445,0.17176839E-1,0.14375094,0.55835871E-2,0.33777185,0.89281374,0.30366529,0.86320660
1,0,0.36806507,0.51144088E-1,55,7,-7.1669934,0.41736586,0.14839417,0.30694766,0.62109831,0.44655479E-1,0.78909317E-1,0.23646427,0.36161727,0.10192676E-1,0.16106489,0.50790879E-1,0.32123982,0.88982216,0.35194743,0.88021025
1,0,0.36814599,0.0000000,55,1,-7.3898005,0.51190587,0.14812539,0.31140863,0.63756413,0.10777984,0.88801412E-1,0.31094440,0.36740707,0.22416973E-1,0.17239878,0.12514650,0.33217552,0.89423113,0.36328804,0.75656632
1,0,0.36816211,0.0000000,55,1,-8.1788396,0.68842005,0.14491041,0.21217947,0.66278887,0.24659398,0.12256527,0.22152476,0.36953047,0.31805074E-1,0.14897632,0.12691888,0.32876120,0.90979670,0.41017018,0.94143984
1,0,0.36823832,0.0000000,55,2,-7.0367066,0.82747132,0.11313318,0.70198932E-1,0.62494928,0.30104982,0.13905467,0.23559695,0.40721981,0.45948624E-1,0.12701611,0.12607722,0.34095316,0.88150375,0.51038485,0.89356088
1,0,0.36837145,0.0000000,55,2,-6.4482948,0.69349056,0.10078224,0.36350524E-1,0.65538338,0.17485708,0.33631590E-1,0.34880148,0.53138612,0.29761625E-1,0.13069976,0.12256775,0.34969633,0.88113534,0.40208696,0.97349073
1,0,0.36839190,0.0000000,55,1,-7.1870038,0.52561537,0.14789982,0.15098637,0.60462364,0.24093029,0.16152584E-1,0.37491261,0.45473673,0.35316040E-1,0.15245568,0.38489233E-1,0.34031501,0.88604218,0.29025293,0.65545908
1,0,0.36835918,0.0000000,55,4,-6.1607417,0.47222119,0.15169241,0.15435570,0.59075349,0.23230254,0.40010156E-3,0.33663839,0.35649051,0.22524088E-1,0.14820276,0.42688115E-1,0.32495840,0.87776701,0.35684574,0.60362711
1,0,0.36851489,0.0000000,55,3,-6.1778729,0.39118637,0.13216220,0.19363362,0.60162831,0.74365888E-1,0.95520846E-2,0.26348556,0.33749338,0.11625836E-1,0.11868111,0.42532617E-1,0.33519338,0.84834004,0.44937013,0.69690047
1,0,0.36839660,0.0000000,55,3,-7.2375883,0.22581205,0.13869074,0.24796828,0.57444816,0.12963930,0.54666129E-1,0.29474063,0.44553506,0.14655663E-2,0.14458300,0.10776057E-1,0.33783018,0.84202221,0.41370813,0.54706920
1,0,0.36836728,0.0000000,55,1,-8.7920706,0.18336917,0.14074529,0.27838307,0.54198905,0.91147207E-1,0.11626002,0.43256487,0.51286285,0.40355329E-1,0.15287676,0.21211152E-1,0.34849903,0.84176175,0.35507310,0.43773207
1,0,0.36845544,0.0000000,55,2,-8.8048898,0.20043433,0.15085317,0.34517951,0.58420573,0.10432689,0.75769279E-1,0.45131422,0.47706419,0.53103494E-1,0.18367396,0.72613391E-1,0.32733495,0.86865865,0.42853507,0.50738713
1,0,0.36843949,0.0000000,55,4,-8.1115496,0.34723830,0.15528565,0.26005645,0.63418931,0.47683710E-1,0.11316802,0.44446594,0.45329985,0.19091360E-1,0.14528071,0.12547794,0.34742849,0.87024476,0.52147889,0.53340633
1,0,0.36846501,0.0000000,55,4,-8.7182497,0.28880414,0.15702656,0.37746491,0.54585063,0.19902120,0.11572705,0.42557428,0.38217088,0.17013665E-1,0.18044347,0.14598515,0.33055818,0.90111095,0.46523816,0.49215090
1,0,0.36830262,0.0000000,55,6,-8.8466027,0.21646607,0.16131403,0.34548803,0.51637231,0.29633215,0.97115714E-1,0.43924561,0.34217834,0.26036385E-1,0.15231213,0.49636409E-1,0.33231403,0.88099703,0.46981705,0.51073689
1,0,0.36842014,0.0000000,55,1,-8.6608643,0.33342093,0.18465692,0.39842749,0.58887440,0.25007446,0.66908764E-1,0.37559659,0.22209859,0.31641166E-1,0.16845817,0.10528200,0.32845819,0.87356756,0.53050898,0.51460510
1,0,0.36837979,0.0000000,55,7,-8.6253621,0.45312574,0.17937757,0.28495702,0.65791968,0.12406124,0.51142842E-1,0.41457737,0.29677484,0.25637029E-1,0.15201388,0.75989037E-1,0.31536627,0.92364483,0.58730552,0.59977449
1,0,0.36842979,0.0000000,55,2,-8.3792606,0.59190359,0.12955316,0.16839053,0.68986487,0.23202438E-1,0.93146591E-1,0.43213615,0.46694249,0.30976698E-1,0.17098331,0.53862830E-1,0.33409556,0.90830746,0.60418162,0.74319767
1,0,0.36854707,0.0000000,55,1,-8.2712973,0.66723711,0.13542050,0.21429185,0.69215513,0.97494359E-1,0.13070677,0.41914712,0.45786424,0.23364101E-1,0.16197290,0.93671892E-1,0.34771611,0.88551227,0.57595884,0.59467923
1,0,0.36866431,0.0000000,55,1,-8.0260931,0.65856621,0.14437186,0.38717584,0.68610625,0.94881627E-1,0.16097288,0.36943966,0.29114817,0.10103862E-1,0.88298402E-1,0.85252198E-1,0.36883191,0.85966863,0.62307568,0.35896160
1,0,0.36873438,0.0000000,55,1,-8.3189576,0.60631701,0.16322876,0.42912995,0.69778597,0.14324505,0.61298252E-1,0.43431418,0.17632609,0.22256838E-1,0.74801106E-1,0.53248008E-1,0.34767770,0.84341200,0.60791365,0.29128876
1,0,0.36827793,0.0000000,55,10,-8.5789317,0.56659445,0.17568852,0.49878592,0.69499864,0.18741656,0.61300451E-1,0.38264829,0.53383711E-1,0.39193422E-1,0.32924320E-1,0.40524929E-1,0.34718227,0.83391868,0.65091163,0.30885691
1,0,0.36836424,0.0000000,55,1,-8.7602512,0.51432299,0.18094369,0.58053324,0.64176312,0.27359778,0.92583903E-1,0.30037815,0.52005319E-1,0.59434631E-1,0.62841374E-1,0.11939119E-1,0.33252997,0.86152750,0.62389282,0.39150131
1,0,0.36803311,0.81025117E-1,55,7,-10.369189,0.56550540,0.16076144,0.59238524,0.64753706,0.32611242,0.99941262E-1,0.24740337,0.37974143E-1,0.67296725E-1,0.73636608E-1,0.33146992E-1,0.33926029,0.86081400,0.64988823,0.41164009
1,0,0.36815001,0.0000000,55,1,-9.8294537,0.38244305,0.17478499,0.66598581,0.63903715,0.23687449,0.12821655,0.29677298,0.24550398E-1,0.47315737E-1,0.26620623E-1,0.42877204E-1,0.34790720,0.82517160,0.64007701,0.33493257
1,0,0.36797803,0.0000000,55,4,-12.786334,0.50961907,0.17958732,0.69434515,0.60536621,0.29131558,0.16077759,0.20962276,0.10829296E-1,0.55047733E-1,0.21884064E-1,0.15106260E-1,0.35119162,0.83446953,0.67689084,0.46074593
1,0,0.36803102,0.0000000,55,2,-10.486695,0.41116961,0.15229957,0.60379325,0.56751059,0.45117321,0.20189000,0.24776375,0.16613707,0.47318336E-1,0.37089281E-1,0.29629537E-1,0.35854503,0.82654163,0.58905504,0.39059788
1,0,0.36793182,0.0000000,55,3,-11.428105,0.41442111,0.13475739,0.50027266,0.55029698,0.44679763,0.17330349,0.35450052,0.29100664,0.85546293E-1,0.82163499E-1,0.74548250E-2,0.36690089,0.83496802,0.57850656,0.44206724
1,0,0.36804853,0.0000000,55,1,-10.778167,0.41699576,0.15550464,0.43623890,0.60923437,0.29486316,0.15058728,0.40524740,0.25402207,0.89794413E-1,0.60774101E-1,0.83295762E-2,0.39456354,0.81201916,0.57038810,0.65918265
1,0,0.36800553,0.0000000,55,1,-12.779534,0.66692681,0.10177311,0.24271792,0.65780392,0.29057438,0.13691070,0.42302269,0.35304952,0.10023229,0.62176261E-1,0.30859699E-1,0.38039982,0.84909648,0.68385678,0.83103109
1,0,0.36804126,0.0000000,55,3,-12.165191,0.65316575,0.81896463E-1,0.21139544,0.65991931,0.32940533,0.60245258E-1,0.40335312,0.42938349,0.78283881E-1,0.53597352E-1,0.14471078E-1,0.36999608,0.84322709,0.65470877,0.96062436
1,0,0.36815784,0.0000000,55,1,-8.5338955,0.51110665,0.10389250,0.38835179,0.56113314,0.45298856,0.23334338E-1,0.40590526,0.37098841,0.60259577E-1,0.56019173E-1,0.55173603E-1,0.34191801,0.87217657,0.55855791,0.69717411
1,0,0.36800537,0.0000000,55,6,-7.1138879,0.46844405,0.13076851,0.44441938,0.53672130,0.45642049,0.17236423E-2,0.43451530,0.32383824,0.43970518E-1,0.71779175E-1,0.51772494E-1,0.34474117,0.86447603,0.48368550,0.42409719
1,0,0.36796825,0.0000000,55,1,-8.9065969,0.59443392,0.12798837,0.33472435,0.51242962,0.44695398,0.64410948E-1,0.34899417,0.35628834,0.34762151E-1,0.50113830E-1,0.10342599E-1,0.32423700,0.89224525,0.55412291,0.61505621
1,0,0.36760602,0.0000000,55,14,-7.2066552,0.55392996,0.14770556,0.32722961,0.56704833,0.33351210,0.28491390E-1,0.41545758,0.35923559,0.30174744E-1,0.34981463E-1,0.14554861E-1,0.34479903,0.86277380,0.51203882,0.77262965
1,0,0.36762661,0.0000000,55,1,-7.9412608,0.48648685,0.14862103,0.39177852,0.50243594,0.42583261,0.49225591E-1,0.37436534,0.30455732,0.17281680E-1,0.54742814E-1,0.45653966E-1,0.32178051,0.89092950,0.52777972,0.70914902
1,0,0.36768048,0.0000000,55,2,-7.9649799,0.42576381,0.16192834,0.43297214,0.51619786,0.39948181,0.14408422E-1,0.38609107,0.25106302,0.63358349E-2,0.46158573E-1,0.30380904E-2,0.31363201,0.88999977,0.51568945,0.73536233
1,0,0.36779659,0.0000000,55,1,-6.1885342,0.48053259,0.17472863,0.43874309,0.59063102,0.26711062,0.88843458E-2,0.38345043,0.24013065,0.35111356E-3,0.74913061E-1,0.68218180E-2,0.32709109,0.88940648,0.49342837,0.74162075
1,0,0.36772913,0.0000000,55,4,-6.9297046,0.42918312,0.14879753,0.41378347,0.59177490,0.30440999,0.61609100E-1,0.45989913,0.27778262,0.14130562E-1,0.11959582,0.26904721E-1,0.34481572,0.87359450,0.49088820,0.45185649
1,0,0.36767727,0.0000000,55,4,-7.4843883,0.30080070,0.14416573,0.35873114,0.62897226,0.65124546E-1,0.16868172,0.41810201,0.30383023,0.16297927E-1,0.95772194E-1,0.10931323E-1,0.35860811,0.85961525,0.55555209,0.65953854
1,0,0.36739149,0.12029715,55,11,-6.6517230,0.54131502,0.13380670,0.36280965,0.66005658,0.17576300,0.13660216,0.38232226,0.30584675,0.80699330E-2,0.90507243E-1,0.67019066E-1,0.35554623,0.86172983,0.56623405,0.66452170
1,0,0.36745096,0.0000000,55,2,-6.5100267,0.42426195,0.13573285,0.36765128,0.64268684,0.15948785,0.11206568,0.38677561,0.33918342,0.20552825E-1,0.98670806E-1,0.10408233,0.33507931,0.89255369,0.54061134,0.82355438
1,0,0.36749294,0.0000000,55,4,-7.0264190,0.47841177,0.14696354,0.47079895,0.69292300,0.21892331,0.72608251E-1,0.31112489,0.23869283,0.20762693E-1,0.96333667E-1,0.46312915E-1,0.34295745,0.87148212,0.48972524,0.75345726
1,0,0.36760853,0.0000000,55,1,-5.9693976,0.46722807,0.16112535,0.44347869,0.67149577,0.14421673,0.56222400E-1,0.33670893,0.13220378,0.27480941E-1,0.82325390E-1,0.42763098E-1,0.33314116,0.86677203,0.51764012,0.78004902
1,0,0.36757026,0.0000000,55,2,-6.6389156,0.38139085,0.16968607,0.46190594,0.67480245,0.63256567E-1,0.61699864E-1,0.33716332,0.24066759,0.21351308E-1,0.13929785,0.57987481E-1,0.33390923,0.86393583,0.42867730,0.82530404
1,0,0.36764389,0.0000000,55,3,-6.2532233,0.51169514,0.15561783,0.48222822,0.68215335,0.25940108E-1,0.12183692,0.23601716,0.15725157,0.25572073E-1,0.74770461E-1,0.74477066E-1,0.34460112,0.87884853,0.54726403,0.98336749
1,0,0.36772946,0.0000000,55,2,-5.5863437,0.50841227,0.13547054,0.48769518,0.63720567,0.14694307,0.86641980E-1,0.28626383,0.18062106,0.69117100E-2,0.58617557E-1,0.90731434E-1,0.34740357,0.88116044,0.46265779,0.79643127
1,0,0.36776594,0.0000000,55,1,-6.1526200,0.68134533,0.13841831,0.37938070,0.66014213,0.22070951,0.12545393,0.22858418,0.18392456,0.17068855E-1,0.70561272E-1,0.77154074E-1,0.34210127,0.89652132,0.54678186,0.96603487
1,0,0.36758370,0.0000000,55,5,-7.0227809,0.63384524,0.13641571,0.39691256,0.60275734,0.29508321,0.22033708,0.19522323,0.22107685,0.23880476E-1,0.90314868E-1,0.13268052E-1,0.35351276,0.88416473,0.55067449,0.79648813
1,0,0.36753676,0.0000000,55,1,-9.2294330,0.78823045,0.10186995,0.37827076,0.62506696,0.31911877,0.23223687,0.99513395E-1,0.17378939,0.28213787E-1,0.32994968E-1,0.40402042E-1,0.35757852,0.88619083,0.61368939,0.90726752
1,0,0.36765202,0.0000000,55,1,-7.7559581,0.78546413,0.12296374,0.37642712,0.63603698,0.28617186,0.25559898,0.14012602,0.25381533,0.81342356E-2,0.39092786E-1,0.45093772E-1,0.35876610,0.88919091,0.56116560,0.94740892
1,0,0.36776724,0.0000000,55,1,-7.6102452,0.70803733,0.12147566,0.34655658,0.68493842,0.90347211E-1,0.29344236,0.14752958,0.33523923,0.72605971E-2,0.17134044E-1,0.47229411E-1,0.39066836,0.84964001,0.50562723,0.93830793
1,0,0.36787477,0.0000000,55,4,-6.8576707,0.71056768,0.15150405,0.35190113,0.65649018,0.90726101E-1,0.29105180,0.10251931,0.25757912,0.53603918E-2,0.20359316E-1,0.55682287E-1,0.37199450,0.86306103,0.48723739,0.93082479
1,0,0.36793115,0.0000000,55,2,-6.6878599,0.57986061,0.18039187,0.34761721,0.59122056,0.26220769,0.20429026,0.15082321,0.21895742,0.11348195E-1,0.71917476E-1,0.12664799E-1,0.36649667,0.85478466,0.43558201,0.79572562
1,0,0.36773503,0.0000000,55,4,-8.1113440,0.63470243,0.17934499,0.30642993,0.57156867,0.30870811,0.20818142,0.22313621,0.23663888,0.43308285E-1,0.51081815E-1,0.26815450E-1,0.37276975,0.84272256,0.50617981,0.61616126
1,0,0.36774432,0.0000000,55,1,-8.9817329,0.52652601,0.21322797,0.41897682,0.61531298,0.22195335,0.22392951,0.20306264,0.17557511,0.27467529E-1,0.66052468E-1,0.18704589E-1,0.37221309,0.84118356,0.49805144,0.65520891
1,0,0.36772782,0.0000000,55,3,-7.4810168,0.74743826,0.19450212,0.41630059,0.57887737,0.41343228,0.21694687,0.64973523E-1,0.77094919E-1,0.10267517E-1,0.49886876E-1,0.48962003E-1,0.36040796,0.83910723,0.49136986,0.67895221
1,0,0.36763432,0.0000000,55,4,-8.1353483,0.73372823,0.19808355,0.44447026,0.60503531,0.39487503,0.27066445,0.41447762E-2,0.78507203E-1,0.15599041E-1,0.39347936E-1,0.50059577E-1,0.36065037,0.84941883,0.49301290,0.79420128
1,0,0.36759759,0.0000000,55,1,-9.9350068,0.81168291,0.16983710,0.36513685,0.63679520,0.33628033,0.32524195,0.37255992E-2,0.16516424,0.23574479E-1,0.32216099E-2,0.17011073E-1,0.37121203,0.82265367,0.56465567,0.58319068
1,0,0.36766634,0.0000000,55,2,-9.9434270,0.80029166,0.16465117,0.41396972,0.63863748,0.45083127,0.30174981,0.39612239E-1,0.13645122,0.16884200E-1,0.11536090E-1,0.45309876E-1,0.34813510,0.85783139,0.60139644,0.55886322
1,0,0.36772167,0.0000000,55,3,-10.462665,0.92395505,0.15486459,0.34074290,0.63295947,0.49162356,0.19285892,0.55707173E-1,0.60063057E-1,0.28205889E-1,0.13965523E-1,0.22360305E-1,0.32975333,0.84450923,0.62683019,0.40057440
1,0,0.36783488,0.0000000,55,2,-10.539846,0.97564674,0.16952399,0.24873756,0.54318751,0.77138257,0.23924411,0.50890666E-1,0.69740515E-1,0.32640976E-1,0.41110856E-1,0.47083554E-1,0.30762250,0.90611786,0.59695776,0.44272532
1,0,0.36788566,0.0000000,55,2,-10.188846,0.91356567,0.17916228,0.12790011,0.54055750,0.73598320,0.19837012,0.11536912,0.94714798E-1,0.35741936E-1,0.68226628E-1,0.10759363,0.29818582,0.91279790,0.61094429,0.40721014
1,0,0.36785984,0.70113358E-1,55,4,-9.4032242,0.95763645,0.18873400,0.81302785E-1,0.66103596,0.54290403,0.12894205,0.10173194,0.92568429E-1,0.35143903E-1,0.51933453E-1,0.38700750E-1,0.31149273,0.88406818,0.62560799,0.81897275
1,0,0.36789965,0.0000000,55,1,-9.9348218,0.84736847,0.17100204,0.26086665E-1,0.58231462,0.69752955,0.15006451,0.16206602,0.11703995,0.29228833E-1,0.34471880E-1,0.60978260E-1,0.32656917,0.86428363,0.53062217,0.73341143
1,0,0.36794816,0.0000000,55,2,-8.9905107,0.90326546,0.17258875,0.68200490E-1,0.56932306,0.71746382,0.84587352E-1,0.16968663,0.92734001E-1,0.35482481E-1,0.36160696E-1,0.71284755E-1,0.30518918,0.86724291,0.48699504,0.55544363
1,0,0.36774858,0.0000000,55,7,-9.2336978,0.91615629,0.15866420,0.80770609E-1,0.56374284,0.77951046,0.81041141E-1,0.18836314,0.13999423,0.44162607E-1,0.76237097E-1,0.75556787E-1,0.31957051,0.85062203,0.45303509,0.46887239
1,0,0.36786289,0.0000000,55,1,-9.2253810,0.93822226,0.14908545,0.12921662,0.63769122,0.56871956,0.15758970,0.83762189E-1,0.56294219E-1,0.44755118E-1,0.29010989E-1,0.16099550,0.31465939,0.86529476,0.61631983,0.82655495
1,0,0.36793965,0.0000000,55,1,-9.4579330,0.95912135,0.15280053,0.75331535E-1,0.64274337,0.52757840,0.18934895,0.62926714E-1,0.87933558E-1,0.41166903E-1,0.27116553E-1,0.10520734,0.32029484,0.85548184,0.65568836,0.80237706
1,0,0.36799315,0.0000000,55,3,-8.8313003,0.84750835,0.16470870,0.20053992,0.69499894,0.35250305,0.15869523,0.53184862E-1,0.10486493,0.31832183E-1,0.18607742E-1,0.62782170E-1,0.33916946,0.82415599,0.51293427,0.73772310
1,0,0.36807874,0.0000000,55,2,-7.4508240,0.68521811,0.17713593,0.33629700,0.56496346,0.45892072,0.21816392,0.11260141,0.89277524E-1,0.19194776E-1,0.25193399E-1,0.77269647E-1,0.33687128,0.83327200,0.48941393,0.32633021
1,0,0.36811575,0.0000000,55,2,-7.5337704,0.65998164,0.18610941,0.34118676,0.55431369,0.45948082,0.20051441,0.96449463E-1,0.91282894E-1,0.25551399E-1,0.56977124E-1,0.23736626E-1,0.33867278,0.83167509,0.41394878,0.29214173
1,0,0.36806156,0.0000000,55,1,-10.224070,0.72682759,0.17165940,0.33695168,0.62545034,0.46915800,0.22577464,0.86878981E-1,0.95644833E-1,0.10714014E-1,0.36137361E-1,0.46505702E-1,0.33501936,0.83687662,0.40289520,0.26079391
1,0,0.36817560,0.0000000,55,1,-8.4953109,0.65709781,0.16547881,0.43632303,0.57632927,0.48181276,0.20802048,0.77539293E-1,0.76458397E-1,0.83957146E-3,0.27711360E-1,0.27369999E-1,0.33794210,0.83088851,0.45849111,0.88342582E-1
1,0,0.36818663,0.0000000,55,3,-8.0095111,0.69761876,0.13050904,0.36024385,0.59389212,0.28729175,0.26672243,0.62287912E-1,0.15557265,0.17354009E-1,0.36156587E-1,0.14520780E-1,0.35540292,0.85156447,0.50564660,0.15713623
1,0,0.36832075,0.0000000,55,2,-7.4461865,0.84607218,0.14325627,0.32695424,0.62392355,0.40125995,0.16944665,0.60797794E-1,0.12397839,0.95028896E-2,0.57643534E-2,0.44226556E-1,0.33263133,0.88152254,0.53035275,0.36403519
1,0,0.36821402,0.0000000,55,4,-7.8628510,0.80242614,0.16760721,0.32547493,0.60146100,0.37324426,0.24399805,0.70803589E-1,0.18784513,0.84451436E-2,0.38493534E-1,0.69867577E-1,0.32997795,0.88560984,0.52223152,0.25946775
1,0,0.36826462,0.0000000,55,1,-8.2951084,0.65940490,0.21905727,0.42597087,0.61669302,0.41824171,0.21000927,0.14654441,0.98361529E-1,0.32869001E-2,0.74618182E-2,0.51974086E-1,0.35581267,0.85401135,0.43096766,0.38130435E-1
1,0,0.36817740,0.0000000,55,2,-9.9924903,0.70450389,0.25390578,0.40748160,0.72037585,0.21369400,0.11358945,0.15616576,0.91204912E-1,0.12026411E-1,0.39204772E-1,0.24254180E-1,0.33983614,0.84197398,0.42900641,0.36332780
1,0,0.36815759,0.0000000,55,5,-9.4829801,0.81360658,0.20379542,0.31166079,0.78221270,0.25219813E-2,0.11043871,0.14111761,0.17790671,0.36608043E-1,0.50229591E-1,0.58114089E-1,0.34862875,0.82636673,0.46643270,0.57624264
1,0,0.36822185,0.0000000,55,1,-9.8040286,0.88429174,0.20433886,0.19787971,0.77557266,0.12226840,0.85905663E-1,0.29186408,0.29081166,0.47663235E-1,0.91967003E-1,0.69697607E-1,0.36126455,0.82962943,0.42104544,0.31666608
1,0,0.36821856,0.0000000,55,1,-10.853987,0.87265637,0.18842836,0.20861618,0.68877249,0.18749243,0.81391789E-1,0.28791741,0.23602525,0.43312670E-1,0.97231984E-1,0.98501674E-1,0.36691727,0.81058938,0.43561967,0.10399180
1,0,0.36831077,0.0000000,55,2,-8.9144437,0.95343977,0.16536978,0.18775980,0.72084903,0.17506172,0.43678510E-1,0.28732818,0.20717006,0.45946021E-1,0.50274699E-1,0.10186737,0.36431234,0.82632333,0.52865660,0.19615106
1,0,0.36844778,0.0000000,55,2,-8.7572124,0.87582120,0.17662330,0.21152688,0.70645582,0.66077191E-1,0.92041896E-2,0.19890973,0.12207796,0.78626262E-2,0.18017096E-1,0.65633500E-1,0.34688034,0.84080289,0.54318344,0.30537075
1,0,0.36853887,0.0000000,55,1,-8.8903302,0.90627969,0.15693976,0.66130782E-1,0.68571388,0.14063024,0.70059954E-1,0.16849356,0.22574954,0.10243460E-1,0.27373957E-1,0.11082616,0.36211191,0.84630583,0.53314580,0.41001419
1,0,0.36861230,0.0000000,55,3,-6.5884394,0.81313406,0.14600221,0.39752943E-1,0.61946202,0.30436924,0.11891376,0.19810560,0.32344802,0.11041968E-1,0.66919147E-1,0.13293547,0.34403037,0.85495510,0.51405448,0.22669534
1,0,0.36815523,0.0000000,55,10,-6.8774750,0.65171094,0.18012453,0.18999433,0.59479286,0.28913811,0.16593179,0.18834141,0.24689034,0.28409060E-1,0.82886788E-2,0.13556619,0.34793551,0.87160704,0.44300873,0.21213088
1,0,0.36817726,0.0000000,55,1,-7.5886460,0.72255444,0.19432589,0.16436348,0.68761471,0.19290277,0.13339108,0.18581992,0.23695280,0.34492036E-1,0.46335626E-1,0.11476300,0.35160653,0.86665720,0.44365109,0.22002962
1,0,0.36794843,0.15074102,55,4,-9.5443498,0.73710451,0.16412574,0.33360043E-1,0.75788909,0.55684464E-1,0.18972609,0.20963888,0.38858917,0.25253606E-1,0.49291586E-1,0.83684865E-1,0.37039290,0.82868646,0.54918372,0.34799878
