ProcessID,DelayedRejectionStage,MeanAcceptanceRate,AdaptationMeasure,BurninLocation,SampleWeight,SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Scalefactor 1,SLD D2O
1,0,0.33393695E-1,0.0000000,8,2,-9.0927225,0.46128769E-1,0.17698455,0.59827439,0.58523032,0.71567102E-1,0.15976817,0.40343598,0.18612449,0.58263944E-1,0.33669593,0.83594362
1,0,0.34527389E-1,0.0000000,8,1,-9.4575194,0.53780920E-1,0.17744708,0.59198305,0.58853812,0.71575028E-1,0.17551172,0.40969659,0.18114070,0.61319268E-1,0.34013292,0.83146506
1,0,0.35703616E-1,0.0000000,8,1,-9.7840200,0.41777561E-1,0.19937780,0.60332063,0.60157252,0.88225788E-1,0.16415240,0.42954647,0.16267821,0.41273124E-1,0.33697557,0.84650740
1,0,0.37351986E-1,0.0000000,8,1,-8.7795787,0.39947521E-1,0.19234151,0.59882748,0.59822942,0.89746328E-1,0.17913662,0.42135117,0.17809694,0.32831610E-1,0.34799747,0.84171932
1,0,0.37535330E-1,0.0000000,8,1,-10.712039,0.54200396E-1,0.19319359,0.58720908,0.58337371,0.10183893,0.22853599,0.41535763,0.19076288,0.48634911E-1,0.34444549,0.84168302
1,0,0.39413924E-1,0.0000000,8,2,-9.6658175,0.56566772E-1,0.18650099,0.58622567,0.58364858,0.92372789E-1,0.20209791,0.41019834,0.18443138,0.47224457E-1,0.34382655,0.83741594
1,0,0.41044800E-1,0.0000000,8,1,-8.7653341,0.54438343E-1,0.17571688,0.58238645,0.59145252,0.80241531E-1,0.18752287,0.41405590,0.19101460,0.57145030E-1,0.34893961,0.83070309
1,0,0.43331944E-1,0.0000000,8,2,-8.2056861,0.57303615E-1,0.17696584,0.58702958,0.59189411,0.77709656E-1,0.17756578,0.41153967,0.17946464,0.46850757E-1,0.34991631,0.83264334
1,0,0.44471145E-1,0.0000000,8,1,-8.5373358,0.42843902E-1,0.17387681,0.60314147,0.61306945,0.52503109E-1,0.14080963,0.43080028,0.16740951,0.49307487E-1,0.35219274,0.82214477
1,0,0.45623055E-1,0.0000000,8,1,-8.8554032,0.46870094E-1,0.16805082,0.59958276,0.60008922,0.66289733E-1,0.17404345,0.42013197,0.18006435,0.37323676E-1,0.35842210,0.81955280
1,0,0.47768880E-1,0.0000000,8,2,-9.0186991,0.51395659E-1,0.16236633,0.59086651,0.59508907,0.75537349E-1,0.19455932,0.42021035,0.18791733,0.41787842E-1,0.36127741,0.81981707
1,0,0.49366583E-1,0.0000000,8,1,-8.8991712,0.63402944E-1,0.17166692,0.58084197,0.58738734,0.93662711E-1,0.21860042,0.42085311,0.18177857,0.45564151E-1,0.35676667,0.83242610
1,0,0.50958934E-1,0.0000000,8,1,-8.7138010,0.64937485E-1,0.17049413,0.58425649,0.58277358,0.89545653E-1,0.19885746,0.41766481,0.17801606,0.44512524E-1,0.35201350,0.83254718
1,0,0.51652004E-1,0.0000000,8,1,-9.4786270,0.68473843E-1,0.17671431,0.58305757,0.58378742,0.10163380,0.24076755,0.41806091,0.18740987,0.33267076E-1,0.36021479,0.82936344
1,0,0.52808567E-1,0.0000000,8,1,-9.7737595,0.72583254E-1,0.17232292,0.57570801,0.57214486,0.11506669,0.27082179,0.40875654,0.20136666,0.27904202E-1,0.36537526,0.82845772
1,0,0.53879102E-1,0.0000000,8,1,-10.137416,0.79867880E-1,0.17886493,0.56951531,0.56507348,0.13117498,0.27504091,0.39985822,0.20186077,0.18576515E-1,0.36106105,0.83398110
1,0,0.55453347E-1,0.0000000,8,1,-10.069556,0.87056881E-1,0.16869264,0.56052849,0.56345253,0.12394668,0.28329825,0.39358442,0.21109570,0.32206427E-1,0.36321639,0.82639454
1,0,0.57974381E-1,0.0000000,8,3,-10.215235,0.78543226E-1,0.16243254,0.56867264,0.57582441,0.10543735,0.26477197,0.39978265,0.21101630,0.40089855E-1,0.36556102,0.81962989
1,0,0.59531448E-1,0.0000000,8,1,-9.0755925,0.71729581E-1,0.15722085,0.56582198,0.58134670,0.10225326,0.23980352,0.39843470,0.20365208,0.38806331E-1,0.36525100,0.82158975
1,0,0.60986099E-1,0.0000000,8,1,-9.1363520,0.79470272E-1,0.16138589,0.55937833,0.58009312,0.10865895,0.24983260,0.39683047,0.20311701,0.28041143E-1,0.37031571,0.81957400
1,0,0.61809063E-1,0.0000000,8,1,-9.7152332,0.73492831E-1,0.14521536,0.55821702,0.58202726,0.96741142E-1,0.23057713,0.39419063,0.20759711,0.39730394E-1,0.36995540,0.81275400
1,0,0.63326559E-1,0.0000000,8,2,-10.387027,0.84710132E-1,0.14472692,0.55330964,0.57571351,0.10184700,0.23824938,0.38764172,0.20809266,0.39151320E-1,0.36734522,0.81086228
1,0,0.64862090E-1,0.0000000,8,1,-10.362163,0.92565584E-1,0.14356895,0.54384176,0.57102381,0.10869778,0.27815211,0.38002319,0.21725548,0.40442464E-1,0.37548334,0.81196990
1,0,0.67430137E-1,0.0000000,8,2,-10.302175,0.10511839,0.16226220,0.53694461,0.57115615,0.12947164,0.29115036,0.38058675,0.20871730,0.41380643E-1,0.36356598,0.82356480
1,0,0.68951458E-1,0.0000000,8,1,-9.9871946,0.11568443,0.15291810,0.53345863,0.56295880,0.12830418,0.28139868,0.36480283,0.20526717,0.31996470E-1,0.36496767,0.82019175
1,0,0.70038491E-1,0.0000000,8,1,-10.293190,0.10821457,0.15587721,0.54256837,0.57235462,0.11786215,0.27458045,0.37379539,0.20110377,0.35398336E-1,0.36522269,0.81784545
1,0,0.71550623E-1,0.0000000,8,1,-9.5270439,0.11257596,0.15040000,0.54156508,0.56986733,0.11285082,0.26054264,0.37329880,0.19586717,0.36727036E-1,0.36639134,0.81950934
1,0,0.72061114E-1,0.87690560,8,1,-10.478928,0.10491545,0.14441816,0.55620140,0.57462681,0.94291604E-1,0.24411754,0.36876306,0.20008408,0.33609372E-1,0.36780824,0.80870404
1,0,0.74284561E-1,0.0000000,8,3,-10.456873,0.19927721,0.13011041,0.44863443,0.54925538,0.17537733,0.38936456,0.28325507,0.28507401,0.82589191E-1,0.37933627,0.85752145
1,0,0.75777651E-1,0.0000000,8,1,-9.6157113,0.17960474,0.13362988,0.47129623,0.55401136,0.15413531,0.35017245,0.30272541,0.26846773,0.79240587E-1,0.37440852,0.84864952
1,0,0.79427966E-1,0.0000000,8,6,-8.6971042,0.14845874,0.13790077,0.50905393,0.55488546,0.12838341,0.30365208,0.32751800,0.24329660,0.56574427E-1,0.37163224,0.83091583
1,0,0.80896183E-1,0.0000000,8,1,-8.3930807,0.14466639,0.13802356,0.51051107,0.55616497,0.12512359,0.29168307,0.33214015,0.23638552,0.56296340E-1,0.37155786,0.83280248
1,0,0.82218588E-1,0.0000000,8,4,-9.0027281,0.16494435,0.13179260,0.49057317,0.54468098,0.14035915,0.32725377,0.31361011,0.25693431,0.62421224E-1,0.37597749,0.83665279
1,0,0.83255792E-1,0.0000000,8,1,-9.3069034,0.16529663,0.13236947,0.49292759,0.54781677,0.14016985,0.34124603,0.31486783,0.26034008,0.59183495E-1,0.37983206,0.83197595
1,0,0.84518219E-1,0.0000000,8,2,-9.9613876,0.13106715,0.14487663,0.53933569,0.55510749,0.10968563,0.28324689,0.34971504,0.21960612,0.30156860E-1,0.37433483,0.81228584
1,0,0.85417791E-1,0.0000000,8,1,-10.383369,0.10124264,0.15887286,0.56938653,0.56367206,0.89878148E-1,0.23438672,0.37761737,0.18885243,0.15983057E-1,0.36842042,0.80853398
1,0,0.86769064E-1,0.0000000,8,2,-9.4530089,0.17374545,0.14963545,0.48431901,0.55516613,0.16080018,0.37075463,0.31757663,0.25917871,0.52597156E-1,0.38274693,0.84687310
1,0,0.88200460E-1,0.0000000,8,1,-8.6972524,0.16201110,0.14646924,0.49852588,0.55717894,0.14511205,0.33617698,0.32596183,0.24923964,0.47235694E-1,0.38093398,0.83931788
1,0,0.88148989E-1,0.0000000,8,1,-11.592046,0.21721686,0.12933446,0.42964056,0.54604167,0.18831346,0.43087857,0.27409145,0.30761079,0.84333258E-1,0.39273649,0.86318843
1,0,0.89469754E-1,0.0000000,8,2,-10.852551,0.20483143,0.12908746,0.44536340,0.54883744,0.17635829,0.41136998,0.28357967,0.30169219,0.76929045E-1,0.39212757,0.85404214
1,0,0.91058501E-1,0.0000000,8,2,-10.223106,0.18628951,0.12615643,0.46501949,0.55199784,0.15403741,0.38443483,0.29646968,0.29162969,0.69426246E-1,0.39349194,0.83855969
1,0,0.92469901E-1,0.0000000,8,1,-8.9742309,0.12846423,0.14448340,0.52956668,0.57129531,0.10954547,0.28900373,0.35811792,0.22754735,0.38424104E-1,0.38351104,0.81601259
1,0,0.93876924E-1,0.0000000,8,1,-8.7465538,0.13373109,0.14478395,0.52498701,0.57315858,0.10828809,0.28061885,0.35241469,0.22507955,0.48935068E-1,0.37671574,0.81984789
1,0,0.94241411E-1,0.0000000,8,1,-9.8572327,0.10495602,0.14983829,0.55862862,0.57822273,0.82830905E-1,0.23195102,0.37658164,0.19522547,0.30312559E-1,0.37328902,0.80715137
1,0,0.95716337E-1,0.0000000,8,2,-9.7407348,0.10651196,0.14318783,0.55568913,0.58611025,0.77021020E-1,0.22138246,0.37718276,0.19342951,0.32525766E-1,0.37692464,0.80487064
1,0,0.95805004E-1,0.0000000,8,1,-11.616344,0.22558138,0.11996298,0.41861977,0.55288062,0.18055982,0.40997007,0.26900379,0.30163918,0.92699952E-1,0.39146745,0.85840076
1,0,0.97383495E-1,0.0000000,8,3,-10.450888,0.19838349,0.12337004,0.45281763,0.56330844,0.15075832,0.36067671,0.29853287,0.27921061,0.87844378E-1,0.38442490,0.84095965
1,0,0.98866944E-1,0.0000000,8,4,-8.3944575,0.15167177,0.13616307,0.50329504,0.57040728,0.11661776,0.26948102,0.34145351,0.23101008,0.64999368E-1,0.37170774,0.82742459
1,0,0.10044178,0.71242965,8,8,-8.9833394,0.16894840,0.13157613,0.48281919,0.56710459,0.13100094,0.30529617,0.32212998,0.25281860,0.75405718E-1,0.37579545,0.83386743
1,0,0.10170221,0.0000000,8,4,-9.3563371,0.17610620,0.13559731,0.46964445,0.57188583,0.14426050,0.32518475,0.31639223,0.26401813,0.85895631E-1,0.37540691,0.84536496
1,0,0.10304496,0.0000000,8,1,-8.8800744,0.14778110,0.12843343,0.50534680,0.58485023,0.10319204,0.27775212,0.33732486,0.24252062,0.61530164E-1,0.38607426,0.81737199
1,0,0.10438370,0.0000000,8,1,-8.5630586,0.14399676,0.13496004,0.51104888,0.59183643,0.10402895,0.27851326,0.34623799,0.23883631,0.60909537E-1,0.38520113,0.82005644
1,0,0.10478772,0.0000000,8,1,-9.5426042,0.15807128,0.13733980,0.48064842,0.58758111,0.13367924,0.31958996,0.33028562,0.26956767,0.92729197E-1,0.37891989,0.84612996
1,0,0.10720293,0.0000000,8,2,-8.2566166,0.98366605E-1,0.15885815,0.53699207,0.59805888,0.10406336,0.23776208,0.38572893,0.22384697,0.75433480E-1,0.36209318,0.83755333
1,0,0.10767876,0.0000000,8,1,-9.1054584,0.43457393E-1,0.17788628,0.59285077,0.60548026,0.75499634E-1,0.17390736,0.42870608,0.18968564,0.55950601E-1,0.34835816,0.82614339
1,0,0.10768648,0.0000000,8,1,-11.286817,0.11493931E-1,0.19385042,0.62472673,0.61712807,0.58168160E-1,0.12313024,0.46161305,0.16974422,0.60498589E-1,0.33214671,0.82648240
1,0,0.11023286,0.0000000,8,4,-9.7745218,0.10007183,0.17638803,0.53550009,0.59762918,0.11876179,0.24561009,0.38458567,0.23436677,0.90584068E-1,0.34620916,0.85158128
1,0,0.11092334,0.0000000,8,1,-10.319662,0.14467213,0.16567537,0.48973636,0.59124382,0.14669778,0.31051576,0.34749924,0.27015227,0.10743166,0.35696166,0.86299808
1,0,0.11211861,0.0000000,8,1,-10.397726,0.13424199,0.17038966,0.49412077,0.59246436,0.14401091,0.29282508,0.35570527,0.26460032,0.11355898,0.35041548,0.86796230
1,0,0.11342049,0.0000000,8,1,-10.150677,0.54831377E-1,0.18193526,0.58235418,0.60806406,0.76914041E-1,0.17001821,0.42451972,0.19937108,0.75966331E-1,0.33928028,0.82894797
1,0,0.11526614,0.0000000,8,5,-11.410483,0.33079683E-1,0.19133233,0.59817319,0.60897747,0.72740271E-1,0.16339383,0.43825123,0.19859945,0.76775891E-1,0.33381056,0.83075585
1,0,0.11655209,0.0000000,8,1,-10.464522,0.86815710E-1,0.17819612,0.53587736,0.60212177,0.11600806,0.25115882,0.38958936,0.25243616,0.10474420,0.34606233,0.85429270
1,0,0.11821043,0.0000000,8,3,-9.7798713,0.11815107,0.15976073,0.50884604,0.60114218,0.12236812,0.27969322,0.35623603,0.27856286,0.10865921,0.35989104,0.85245926
1,0,0.11908388,0.0000000,8,1,-10.104719,0.70270145E-1,0.15905353,0.56893886,0.61482323,0.66893073E-1,0.19177532,0.40531089,0.22446587,0.76650134E-1,0.35966524,0.81469222
1,0,0.12035504,0.0000000,8,1,-8.9158014,0.10217633,0.15279765,0.52567159,0.61269512,0.98506767E-1,0.23839305,0.37696597,0.25532247,0.98337577E-1,0.36410075,0.83606930
1,0,0.12175129,0.0000000,8,4,-8.4039531,0.83762476E-1,0.15503394,0.55007179,0.61682790,0.78030559E-1,0.20436531,0.39075366,0.24067221,0.85664257E-1,0.36335015,0.82518843
1,0,0.12306389,0.0000000,8,2,-8.7587327,0.13645940,0.13561576,0.50917696,0.60457186,0.98909524E-1,0.26499346,0.34760904,0.26600825,0.74332360E-1,0.38552045,0.81923105
1,0,0.12321602,0.0000000,8,1,-10.230349,0.72427297E-1,0.15415452,0.57741918,0.61531806,0.55908488E-1,0.17574931,0.40202814,0.21682177,0.52263801E-1,0.36965451,0.80168241
1,0,0.12513495,0.66970735,8,4,-9.7586462,0.11554939,0.13781348,0.54224628,0.60018228,0.71252448E-1,0.21953797,0.36138129,0.24589365,0.59957721E-1,0.37943596,0.80372488
1,0,0.12637589,0.0000000,8,1,-8.5954082,0.10983397,0.14104216,0.54178632,0.59021178,0.80442527E-1,0.21131004,0.36525279,0.23705908,0.63918764E-1,0.37045693,0.81571390
1,0,0.12825072,0.0000000,8,2,-8.0207307,0.13365217,0.13501122,0.51614843,0.58076704,0.98626608E-1,0.25134172,0.34130213,0.25977854,0.75016674E-1,0.37570724,0.82764748
1,0,0.12926873,0.0000000,8,3,-8.3959196,0.12283494,0.13296802,0.52790865,0.58577523,0.85737226E-1,0.23173995,0.34976177,0.25200319,0.69430282E-1,0.37646531,0.81839328
1,0,0.12993355,0.0000000,8,1,-8.9034896,0.10192253,0.14108064,0.55455348,0.58727312,0.73866373E-1,0.19845079,0.37199651,0.22889460,0.50722577E-1,0.37255094,0.80983856
1,0,0.13080702,0.0000000,8,2,-9.6124091,0.90100734E-1,0.14868442,0.56962288,0.57555349,0.71952707E-1,0.19178703,0.38554448,0.20538726,0.39659890E-1,0.36637973,0.80824226
1,0,0.13202438,0.0000000,8,1,-8.3675987,0.14802006,0.14179651,0.49472378,0.56290966,0.13809709,0.30260553,0.33299506,0.26723216,0.73124101E-1,0.37445693,0.84676547
1,0,0.13284414,0.0000000,8,1,-8.6986715,0.16205897,0.13399896,0.48254150,0.55856545,0.14266424,0.32664996,0.31822113,0.27943484,0.66684539E-1,0.38576625,0.84303144
1,0,0.13405525,0.0000000,8,1,-8.1522067,0.15369713,0.13787424,0.49919927,0.55939522,0.13160235,0.30292018,0.32752025,0.26456594,0.53381284E-1,0.38297646,0.83294274
1,0,0.13615046,0.0000000,8,2,-8.2325690,0.16788681,0.13393642,0.48594641,0.55784843,0.14253480,0.31367759,0.31564710,0.27365572,0.50672462E-1,0.38661153,0.83510499
1,0,0.13798672,0.0000000,8,3,-8.0376884,0.14154024,0.14946135,0.49983591,0.57844265,0.13542988,0.28867439,0.34016392,0.27766123,0.67890534E-1,0.37760411,0.84495048
1,0,0.13850211,0.0000000,8,1,-8.7108371,0.12646831,0.15340503,0.50348454,0.60366639,0.12127552,0.26965796,0.35199773,0.29674729,0.90567739E-1,0.37592358,0.84449231
1,0,0.13981958,0.0000000,8,3,-8.3319951,0.10751776,0.16464054,0.52855591,0.58533554,0.12224462,0.27391378,0.36362412,0.27233563,0.67047299E-1,0.37092846,0.84387209
1,0,0.14100440,0.0000000,8,1,-7.8387027,0.13029437,0.14759190,0.52555483,0.57292312,0.11410666,0.28222885,0.34628560,0.25905432,0.41632761E-1,0.38571349,0.82660168
1,0,0.14173695,0.0000000,8,1,-8.2338684,0.12939852,0.14769583,0.53518144,0.55665467,0.11660896,0.29113615,0.34991600,0.24279073,0.23212567E-1,0.38654694,0.82065624
1,0,0.14225688,0.0000000,8,2,-9.3386100,0.14198021,0.14645683,0.53020617,0.57197421,0.10501008,0.28572736,0.35302003,0.25051412,0.33230943E-1,0.38961204,0.80873911
1,0,0.14293818,0.0000000,8,1,-9.7855096,0.18577965,0.12997746,0.49687748,0.54991084,0.12907201,0.34364734,0.31488782,0.26911701,0.20036951E-1,0.40621331,0.80780851
1,0,0.14518368,0.0000000,8,2,-9.5666339,0.17023208,0.13589782,0.51385414,0.53791528,0.12927390,0.32711129,0.32311213,0.24326232,0.23403286E-2,0.40015710,0.81088529
1,0,0.14553664,0.0000000,8,1,-10.473218,0.18037554,0.12882364,0.50942655,0.54270646,0.12348469,0.33441887,0.31561646,0.24855369,0.11592151E-2,0.40647067,0.80096810
1,0,0.14670076,0.0000000,8,1,-9.5283951,0.16627372,0.12857556,0.51086444,0.55853793,0.11363661,0.30320931,0.32442665,0.25363950,0.13945381E-1,0.40421399,0.80414596
1,0,0.14896793,0.0000000,8,2,-9.2871726,0.15423095,0.13545045,0.52223051,0.54982303,0.11790866,0.30353676,0.33518965,0.23803485,0.84320736E-2,0.39767158,0.80935148
1,0,0.15078982,0.0000000,8,2,-8.4299472,0.15782049,0.14378447,0.50486249,0.55876955,0.13636058,0.32084641,0.33621172,0.25429967,0.32422494E-1,0.39213145,0.82977056
1,0,0.15193896,0.0000000,8,1,-8.3621047,0.14705602,0.14944240,0.51122055,0.56258238,0.13515445,0.31727230,0.34290433,0.25700667,0.35773030E-1,0.38926256,0.83316239
1,0,0.15288813,0.0000000,8,2,-8.4889858,0.13739941,0.15742590,0.52070339,0.57597833,0.12647616,0.30654188,0.35701893,0.25676962,0.45108424E-1,0.38459842,0.83139207
1,0,0.15528636,0.59865312,8,7,-8.4594275,0.14501910,0.14723780,0.51718091,0.58848689,0.11321115,0.29235167,0.35641132,0.26288062,0.46179490E-1,0.39279727,0.81816210
1,0,0.15546180,0.0000000,8,3,-10.590567,0.15512279,0.14322171,0.52145938,0.58318267,0.10447405,0.29972515,0.35933280,0.25441650,0.38119558E-1,0.39573205,0.79919996
1,0,0.15568784,0.0000000,8,1,-11.713119,0.11825680,0.15312177,0.56099351,0.58641118,0.82548903E-1,0.25311095,0.39172365,0.21892309,0.22354793E-1,0.38684878,0.79034447
1,0,0.15680911,0.0000000,8,1,-11.623131,0.10358808,0.16324771,0.57936383,0.58427701,0.80113030E-1,0.23715431,0.40323827,0.19718965,0.35334571E-2,0.38465174,0.79339988
1,0,0.15792740,0.0000000,8,1,-11.419301,0.11303860,0.15528607,0.56708983,0.59979092,0.73134101E-1,0.23373352,0.39680300,0.20438989,0.20202718E-1,0.38630711,0.78998107
1,0,0.15930309,0.0000000,8,3,-9.4935040,0.16087740,0.14139881,0.51840662,0.58427506,0.10683021,0.29914795,0.35153325,0.24846592,0.30988349E-1,0.39981906,0.80568084
1,0,0.15999950,0.0000000,8,2,-9.7598896,0.11290795,0.15663677,0.55537259,0.59424379,0.87334859E-1,0.25648653,0.38426187,0.21262469,0.38764898E-1,0.37901974,0.80913530
1,0,0.16068132,0.0000000,8,1,-10.148233,0.70153423E-1,0.17116331,0.59032450,0.61627876,0.64639239E-1,0.18894003,0.42018733,0.19400283,0.38414876E-1,0.36709777,0.80821144
1,0,0.16178423,0.0000000,8,1,-9.7583862,0.70549005E-1,0.17711139,0.58375372,0.60721392,0.79971055E-1,0.20843254,0.41604408,0.19216968,0.53033532E-1,0.35511392,0.82276349
1,0,0.16288426,0.0000000,8,1,-9.6433461,0.97147178E-1,0.16420739,0.56638016,0.59987902,0.80440927E-1,0.21484538,0.39458780,0.20557570,0.53328425E-1,0.36176046,0.81611973
1,0,0.16384522,0.0000000,8,3,-8.5706119,0.12399030,0.15615598,0.53424812,0.60366888,0.92565442E-1,0.24582768,0.36892172,0.24685338,0.74562745E-1,0.36962961,0.82336118
1,0,0.16494416,0.0000000,8,2,-8.6358950,0.12201675,0.15788698,0.54095126,0.60229759,0.89827872E-1,0.23859472,0.37214437,0.24797838,0.67777308E-1,0.37055214,0.82065336
1,0,0.16537334,0.0000000,8,2,-9.6014910,0.12888990,0.14593984,0.54900987,0.59806467,0.71605245E-1,0.21913784,0.36610574,0.23929698,0.40813728E-1,0.38430745,0.80009442
1,0,0.16645727,0.0000000,8,1,-9.0418264,0.16011044,0.14108079,0.52409296,0.58631360,0.93356356E-1,0.26349459,0.33802098,0.25701960,0.30356141E-1,0.39599840,0.80453171
1,0,0.16834609,0.0000000,8,2,-8.6884251,0.15406136,0.13913518,0.51964990,0.58265352,0.99564426E-1,0.27476236,0.33578775,0.25281908,0.46228386E-1,0.38735408,0.81269237
1,0,0.16942197,0.0000000,8,1,-7.7998164,0.14046998,0.14662559,0.51472342,0.59165960,0.11164786,0.26809965,0.34078739,0.26182078,0.60823086E-1,0.37927774,0.82971450
1,0,0.16928835,0.0000000,8,3,-9.4121378,0.14802073,0.16533399,0.49167900,0.57605869,0.16099186,0.32856695,0.32999030,0.25987319,0.86023669E-1,0.35964411,0.87573855
1,0,0.17016753,0.0000000,8,2,-9.2004701,0.16338449,0.15510068,0.48273535,0.57195835,0.15826840,0.34081490,0.31792645,0.26939125,0.81836187E-1,0.36934067,0.86683288
1,0,0.17085726,0.0000000,8,1,-9.5465439,0.13765538,0.16448247,0.49674921,0.59584764,0.14364622,0.29618753,0.34472144,0.25487548,0.98836191E-1,0.35551341,0.86572378
1,0,0.17150767,0.0000000,8,1,-9.9348891,0.14606656,0.15776960,0.48707470,0.60279203,0.13794546,0.29471689,0.34288365,0.25536636,0.10820209,0.35773149,0.85944219
1,0,0.17212129,0.0000000,8,1,-10.364526,0.12059630,0.16885886,0.50989696,0.60199571,0.13044559,0.26909253,0.36398355,0.22265327,0.10462147,0.34382023,0.86118330
1,0,0.17317996,0.0000000,8,1,-9.9611098,0.11397729,0.17108695,0.50974089,0.60137445,0.13732967,0.25918636,0.36533387,0.21493716,0.10180317,0.34040262,0.87009233
1,0,0.17423592,0.0000000,8,1,-8.6424374,0.98141375E-1,0.16504704,0.53916841,0.60954310,0.10220404,0.21142783,0.38346038,0.19166296,0.78963778E-1,0.34746439,0.84371786
1,0,0.17528919,0.0000000,8,1,-8.5532159,0.88938047E-1,0.16977886,0.55836803,0.60449218,0.93475799E-1,0.19256086,0.39261256,0.16618104,0.57240728E-1,0.34572317,0.83544596
1,0,0.17697542,0.0000000,8,3,-8.4247549,0.11289302,0.16463395,0.53285615,0.59645585,0.11445748,0.23603427,0.36897801,0.18465253,0.67110972E-1,0.34992799,0.84849709
1,0,0.17801986,0.0000000,8,1,-7.9542088,0.11752290,0.16114315,0.52420431,0.59985856,0.11391861,0.22482485,0.36703119,0.19276519,0.74906007E-1,0.35105096,0.85167115
1,0,0.17898267,0.0000000,8,1,-8.0185606,0.16613132,0.14467810,0.48240581,0.58828783,0.13741538,0.27104770,0.32492525,0.22890324,0.78794007E-1,0.36376168,0.85392585
1,0,0.18002193,0.0000000,8,1,-7.4114234,0.14421214,0.14482529,0.51822929,0.58657758,0.10731943,0.21624993,0.34872443,0.19653071,0.50547918E-1,0.36267159,0.82784242
