SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-8.2090017,0.42321161,0.20010752,0.26512931,0.66110443,0.22857284,0.39840041E-1,0.20696968,0.10174992,0.68770329E-2,0.58927998E-2,0.28658375E-1,0.29354615,0.92369253,0.57479935,0.21447164
-11.390590,0.56137452,0.17146197,0.26953714,0.44795486,0.44310579,0.24710522E-1,0.30683070,0.14868977,0.88627584E-1,0.69988061E-1,0.96549619E-1,0.31674788,0.88502813,0.23145435,0.17623234
-5.7376199,0.17796853,0.17836238,0.37769806,0.57054090,0.30158475,0.11710344,0.24937142,0.26116856,0.62392575E-2,0.45493505E-1,0.46468719E-1,0.32737215,0.91236971,0.41918631,0.41913018
-8.6722602,0.20991373E-1,0.16820973,0.49839524,0.53581177,0.43681790,0.14213249,0.35557723,0.18908781,0.22331609E-1,0.13713434E-2,0.66728719E-1,0.39777877,0.83239378,0.36260499,0.10459042
-11.302786,0.26792475,0.16851404,0.46766250,0.45308648,0.37091582,0.14336901,0.36873888,0.24587192,0.10327106,0.33294336E-1,0.82498996E-1,0.37881630,0.82234047,0.30914766,0.66078491
-12.827843,0.15326434,0.17530398,0.75394011,0.52014316,0.37154659,0.21198312,0.35795416,0.91744664E-1,0.61332753E-1,0.11750972,0.29871747,0.34639040,0.91458599,0.52381561,0.16412249
-7.4988029,0.45231241,0.19016785,0.39548450,0.62900081,0.29680841,0.76330173E-1,0.18001695,0.19430585,0.34429974E-1,0.41854138E-1,0.87727776E-1,0.28687372,0.94274834,0.55364079,0.98777858E-1
-9.2956478,0.29026187,0.18787454,0.33250501,0.71982511,0.27318858E-1,0.11092478,0.14340950,0.23572228,0.38487322E-1,0.49855980E-1,0.25647867E-1,0.31029735,0.87743147,0.53361120,0.33019010
-10.001220,0.59840692,0.79314379E-1,0.19524815,0.45967141,0.55722580,0.22481440E-1,0.18491063,0.31143148,0.41043831E-1,0.85580978E-1,0.73022113E-1,0.30112469,0.85190917,0.50410477,0.73721040
-6.4208806,0.53667824,0.11962503,0.18167108,0.61824365,0.14368947,0.10685749,0.15083321,0.27164044,0.63395094E-1,0.17022234E-1,0.81758129E-1,0.33021422,0.89814185,0.47636321,0.68149497
-7.9648096,0.45763585,0.17794394,0.37986118,0.72146111,0.65072873E-1,0.13260239,0.30451028,0.97042038E-1,0.10292119,0.15919783E-1,0.30307266E-1,0.34784308,0.88083200,0.49599464,0.56165620
-6.2873205,0.57673287,0.13932117,0.18309383,0.58421187,0.32562559,0.10975974,0.14783261,0.25751601,0.29589572E-1,0.34311394E-1,0.16085779,0.34255563,0.89324278,0.41282745,0.24862730
-10.101550,0.46943413,0.20376015,0.53709116,0.59895944,0.44186693,0.19821949,0.42799536,0.99754466E-1,0.27689590E-1,0.12504741,0.71962963E-1,0.37909243,0.84403104,0.36766852,0.56396533
-9.0811559,0.88301906,0.14550814,0.86731072E-1,0.61735584,0.38117678,0.18284278,0.13416298,0.39330359,0.31899869E-1,0.54294668E-1,0.18648680,0.36521583,0.87153939,0.41390978,0.99984769
-8.6638847,0.13260347,0.94604270E-1,0.23832603,0.52434358,0.20066362,0.11636358,0.14396063,0.37179416,0.64787723E-1,0.81501062E-1,0.11424902E-1,0.31410347,0.86360751,0.38519242,0.27345282
-9.2116078,0.26256072,0.12776001,0.51097854,0.52386490,0.26914404,0.20812811,0.27345874,0.23014117,0.10474707,0.10497120,0.85594203E-1,0.33624879,0.86486365,0.49820629,0.20605372
-14.360105,0.42766829,0.11495247,0.15204656,0.48681678,0.26455335,0.13452755,0.18112889,0.24156159,0.78986766E-1,0.57513440E-1,0.22208155,0.29579037,0.94808837,0.47972891,0.57794946
-9.9917186,0.69861687E-1,0.73161547E-1,0.36690068,0.54489184,0.20649098E-1,0.19076983,0.18363526,0.39736715,0.19805668E-1,0.98781903E-1,0.84480603E-1,0.33275290,0.88007720,0.36709725,0.67205227
-8.6687515,0.56343746,0.15160908,0.43502652,0.49872839,0.40287996,0.60623483E-1,0.30839389,0.16974313,0.46383830E-1,0.76889663E-1,0.10508977,0.31042320,0.86619470,0.50290308,0.72622925
-8.5789730,0.62457504,0.18188726,0.35730266,0.61094265,0.39288624,0.59680787E-1,0.27744356,0.89168488E-1,0.30523012E-1,0.90134266E-1,0.99652656E-1,0.32000131,0.84917328,0.35710918,0.15055555
-7.3943116,0.65460985,0.17693209,0.39287531,0.59340449,0.53394636,0.20005310E-1,0.32418504,0.51887827E-1,0.47538450E-1,0.61345304E-1,0.21614645,0.34842525,0.87272112,0.36617275,0.43204937
-9.0874578,0.24168753,0.12614219,0.38122977,0.59895477,0.25430492,0.21786796,0.18698343,0.20223559,0.27823624E-1,0.93120688E-2,0.33699852E-1,0.31678426,0.90506262,0.48505307,0.41826638E-3
-10.370224,0.17765756,0.18060499,0.46787753,0.56591357,0.27142876,0.35605008E-1,0.30401404,0.82108081E-1,0.72949949E-1,0.84873066E-1,0.20687381,0.29637770,0.91211506,0.42387837,0.73788925
-11.184741,0.12190075,0.17215328,0.59647999,0.60248421,0.70624844E-1,0.72955159E-1,0.32261807,0.24179624,0.16529683E-1,0.14659190E-1,0.18656326,0.36667161,0.81008727,0.48267288,0.98313394
-9.7417808,0.37833877,0.89386753E-1,0.44382979E-1,0.63402719,0.25338763E-1,0.27882362,0.57505317E-1,0.44317657,0.30269587E-2,0.45607995E-1,0.41173445E-1,0.32990636,0.89760568,0.38820376,0.49274129
-10.928871,0.46323933,0.22381793,0.44215746,0.58751983,0.32508467,0.48405071E-1,0.40839590,0.14915769,0.60425494E-1,0.19479585E-1,0.20149562,0.34356648,0.83740690,0.30610732,0.75764193
-8.5197261,0.80476538,0.13297435,0.34519217,0.58199071,0.65976659,0.51555828E-1,0.23926172,0.12026148,0.17320629E-1,0.23602777E-1,0.58613227E-1,0.36156419,0.84969463,0.55079621,0.36285885
-10.860809,0.69383653,0.18643324,0.57840034E-1,0.60535022,0.10302100,0.82504452E-1,0.18179930E-1,0.30689954,0.56870494E-1,0.88757238E-1,0.52480017E-1,0.28040816,0.88474869,0.35167474,0.13211251
-11.235909,0.94911948,0.16713590,0.42565994,0.62479316,0.40091561,0.23922554,0.19832311,0.10818284,0.65272814E-1,0.32501233E-1,0.82498492E-1,0.35831659,0.89058802,0.54433648,0.15482832
-8.1898962,0.26365580E-1,0.22167922,0.55661459,0.68439646,0.27540873,0.17328221E-1,0.31676304,0.31011179E-1,0.37230839E-1,0.86839769E-1,0.54729178E-1,0.31588722,0.88243683,0.46871657,0.61040584
-10.316144,0.10900463E-1,0.18141153,0.56901762,0.57680416,0.46820804,0.29182200E-1,0.32637877,0.15078210,0.10191954,0.37218428E-1,0.67195497E-3,0.33425751,0.84550957,0.30719878,0.21578501E-1
-12.157505,0.65695256,0.14885711,0.16408558,0.41648811,0.76045893,0.35247799E-1,0.29768390,0.16891318,0.12722412,0.20330576,0.10278297,0.30835185,0.91134497,0.36520597,0.39832789
-9.6592641,0.60456984,0.20356848,0.35290653,0.66364578,0.21157580,0.21992022E-1,0.24917713,0.24044568,0.68086665E-1,0.16709448,0.31659138E-1,0.29527633,0.94425106,0.52762001,0.72640250
-8.8004840,0.51076115,0.13924410,0.29860011,0.56768380,0.14273597,0.58114594E-1,0.45919373,0.35062562,0.20222391E-3,0.60132697E-1,0.14590048,0.35913104,0.88968770,0.34866221,0.81983130
-10.405552,0.71538283,0.12732448,0.28748628E-1,0.82888524,0.11218632,0.16645840E-1,0.47183113,0.43314856,0.34924425E-1,0.12131184E-1,0.81206492E-1,0.37072625,0.82163280,0.64934357,0.25633809
-8.1820211,0.76573522,0.83677630E-1,0.19409981E-2,0.58782821,0.42322014,0.14652077,0.13646481,0.37571452,0.42877280E-1,0.13571432E-1,0.21169573,0.36038190,0.87022333,0.46717140,0.40789635
-14.455240,0.24354311,0.13827703,0.21833241,0.44322938,0.19902284,0.28525498E-1,0.26149689,0.51906113,0.91445919E-1,0.28072336E-1,0.11696374,0.33272764,0.85524882,0.31858556,0.21275488
-6.8591235,0.32338486,0.13100235,0.29303488,0.51099355,0.16414774,0.64490055E-1,0.20598538,0.33722279,0.12302040E-2,0.15026967,0.84511343E-1,0.31434699,0.89775561,0.32204490,0.46380536
-6.8293685,0.60793802,0.14935990,0.17716256,0.59337230,0.17231677,0.33904720E-1,0.24801656,0.29661844,0.10521952,0.76357860E-1,0.60427709E-1,0.33212214,0.89470886,0.42400314,0.49429545
-8.9334432,0.17496305,0.14036815,0.44621762,0.62500294,0.10429900,0.31214068E-1,0.25788353,0.24739117,0.79823165E-2,0.11911544,0.18868540,0.30989932,0.86413585,0.46600452,0.70266463
-5.4697999,0.47472645,0.14400420,0.27376646,0.56536431,0.11135245,0.41998240E-1,0.23687497,0.27662191,0.37409468E-1,0.69019847E-1,0.39595253E-1,0.33386204,0.88485505,0.41850434,0.61469875
-7.4854047,0.50905198,0.11660933,0.30372832,0.64181740,0.37190720E-1,0.10376972,0.38971217,0.28534321,0.48958733E-1,0.57408509E-1,0.94123785E-1,0.36228964,0.89516727,0.55351605,0.44021461
-10.836169,0.71363905,0.13447152,0.30967594,0.45496980,0.60411534,0.28666985,0.20437264,0.71221417E-1,0.12418720E-1,0.30152435E-1,0.11765792,0.36962661,0.82543561,0.43553869,0.31042226
-15.898539,0.81872964,0.10267229,0.30532266E-1,0.54769755,0.13593210,0.28760577,0.24938453,0.73046391,0.22167715E-1,0.16142607,0.17945183,0.35248574,0.85851207,0.51808062,0.78516467
-8.3134046,0.54710851,0.12100230,0.37764510,0.57873827,0.29176373,0.18881548E-1,0.32688973,0.26486162,0.48712358E-1,0.12480138,0.52626811E-1,0.30962612,0.92985022,0.58455200,0.35023143
-6.7339640,0.51809910,0.17867779,0.42940061,0.75948644,0.74740524E-1,0.82217340E-1,0.45736106,0.21964912,0.16753913E-1,0.73129023E-1,0.13412467E-1,0.37892518,0.86484961,0.45486300,0.57810552
-12.864079,0.35166325,0.16492514,0.41366719,0.61247450,0.56275301,0.59374510E-1,0.53862104,0.38652726,0.72145152E-1,0.39817122E-1,0.22039469,0.36821509,0.89315672,0.46440868,0.39238874
-20.873918,0.27606059,0.23622406,0.44809964,0.77762852,0.11799496,0.39165338E-1,0.62957539,0.29659272,0.12143586,0.14506938,0.27635931E-1,0.39035331,0.87667012,0.70511231,0.48843626
-5.6674952,0.67794544,0.16362683,0.64767168E-1,0.64849957,0.45714947E-1,0.25826241E-1,0.29029946,0.39636981,0.18272485E-1,0.90678954E-1,0.60898672E-1,0.31461933,0.90457006,0.44446086,0.68166348
-10.212212,0.31470810,0.17521327,0.56920539,0.49659053,0.74058793,0.81168384E-1,0.26257710,0.22973346E-1,0.98495185E-1,0.21608406E-1,0.18322259,0.33644038,0.91473748,0.31645118,0.16534472
-8.3850869,0.32157972,0.16145863,0.44123536,0.53874109,0.22898538,0.23790120,0.31824319,0.14198998,0.77550322E-1,0.78140863E-1,0.12243560E-1,0.36986632,0.86651097,0.36814237,0.43910201
-6.2762217,0.11677291,0.10375163,0.34415122,0.52286996,0.13191959,0.43948888E-1,0.30901582,0.32644869,0.33076548E-1,0.82079345E-1,0.37761502E-1,0.30316062,0.91711064,0.46359584,0.10883576
-9.0883131,0.12886502,0.96254615E-1,0.11913966,0.52165541,0.18595009,0.76029495E-1,0.30159520,0.43076504,0.10936824E-1,0.12011206,0.55142384E-2,0.33909014,0.86894716,0.22694743,0.60649629
-6.5522432,0.61710830,0.11368314,0.12761325,0.60670886,0.26886238E-1,0.88680104E-1,0.37105272,0.49291132,0.26616852E-1,0.92870588E-1,0.37741210E-1,0.33508919,0.89964201,0.46077537,0.76820423
-12.894615,0.43779312,0.21256077,0.69156398,0.59214339,0.45177093,0.26709202E-1,0.36529490,0.78686572E-1,0.10137823E-1,0.40494404E-1,0.29004076,0.30084649,0.94877033,0.47603172,0.29780637
-10.406083,0.65698960,0.17194084,0.41430292,0.51394083,0.34652219,0.16375680,0.17022089,0.13014650,0.52839377E-1,0.78299026E-1,0.13634867,0.33569657,0.84482629,0.31193390,0.83998779
-10.371583,0.28331879,0.13600416,0.51861674,0.53550504,0.26665442,0.37473047,0.29887852,0.24027669,0.35487639E-1,0.27162066E-1,0.22128994E-1,0.40869570,0.88992764,0.43482135,0.62340647
-9.8796183,0.75055353E-1,0.16476043,0.56162026,0.53297520,0.37672615,0.65036400E-1,0.40316196,0.34320315,0.29836002E-1,0.14836550,0.29994424E-1,0.32302444,0.91475557,0.46907059,0.52991378
-7.1730714,0.55391874,0.19040013,0.46907379,0.52296685,0.45890780,0.13210590,0.57502403E-1,0.57095125E-1,0.53503095E-3,0.29362335E-1,0.98594746E-1,0.31799869,0.92417477,0.52812108,0.13289131
-6.5415724,0.65168924,0.15864167,0.29567748,0.58456223,0.44694819,0.16023952,0.23831938,0.21321455,0.48696633E-1,0.84908337E-1,0.58223833E-2,0.34450397,0.89911768,0.49340350,0.48921745
-10.971749,0.67600164,0.20668807,0.52495032,0.74368785,0.33014097,0.67746116E-1,0.48081931,0.15120663E-1,0.70663203E-1,0.11220153,0.46563524E-1,0.40805274,0.86724494,0.38777403,0.89314681
-12.116363,0.27508631,0.18360654,0.66167479,0.50018154,0.50257019,0.55446972E-1,0.41528828,0.13284565,0.12312824,0.55861333E-1,0.11906938,0.37657731,0.81920573,0.46510834,0.33190445
-7.2405435,0.47342955,0.16803723,0.41520515,0.56955776,0.30769149,0.17694058,0.30287715,0.21928930,0.68794664E-1,0.57886088E-1,0.41041099E-1,0.35788588,0.87839222,0.56262507,0.32915206
-10.787048,0.59141980,0.17383887,0.42704624,0.49735646,0.38534707,0.21578224,0.23657114,0.11321387,0.82863615E-1,0.35564678E-1,0.10461537,0.36348623,0.90587737,0.54045456,0.78354045
-7.9933903,0.50201035,0.13950528,0.14921752,0.64791151,0.18797352E-2,0.10474045,0.36749532,0.30219813,0.35259856E-2,0.26001171E-1,0.91963625E-1,0.33251506,0.91019711,0.45914616,0.87344599E-1
-12.554652,0.52732959,0.16883700,0.48201717,0.66478048,0.22531768,0.34543394,0.20846162,0.23007536,0.63644342E-1,0.88780088E-1,0.12803515,0.35343123,0.94080318,0.55531930,0.68478056
-10.542426,0.44852859,0.13606416,0.33444266,0.61549722,0.18187959,0.68826360E-1,0.21229041,0.37317323,0.38381675E-2,0.10215926E-1,0.34598393,0.32269108,0.90231162,0.50487819,0.22543614E-1
-9.9524226,0.36596647,0.18457159,0.47491342,0.47504332,0.26688420,0.16836759,0.37391011,0.21135703,0.65594052E-1,0.97481107E-1,0.99135201E-1,0.35913829,0.89347311,0.44265767,0.29270997
-10.451759,0.51776013,0.18025275,0.52417674,0.57966119,0.25265508,0.91183263E-1,0.16879490,0.17604115,0.33361343E-1,0.56156409E-1,0.27624075,0.31375714,0.89136141,0.53158225,0.32184935
-8.2344355,0.43993243,0.21177839,0.54499270,0.66006859,0.21653720,0.11094403,0.28007161,0.64136722E-1,0.87204325E-1,0.72950394E-1,0.75828797E-1,0.33914859,0.93219505,0.46277655,0.23855822
-9.2636338,0.35624271,0.90780183E-1,0.42204722,0.53390658,0.23707330,0.24619189,0.63682047E-1,0.33525756,0.29304644E-1,0.32984228E-1,0.14531997,0.35527048,0.89119018,0.39287264,0.44694011
-7.8914082,0.59658480E-1,0.15426434,0.64134852,0.50653964,0.31316215,0.86112606E-1,0.21838066,0.17534622,0.49329234E-1,0.74195579E-1,0.51247007E-2,0.32482425,0.87629896,0.47906755,0.39060182
-10.778455,0.46099042,0.13558295,0.24080466,0.52060925,0.20671956,0.64389300E-1,0.20610515,0.38963278,0.46845848E-2,0.11214554,0.24073467,0.35058792,0.87916018,0.38880771,0.37355689
-6.8990817,0.39689617,0.12745688,0.34275042,0.51302457,0.44405056,0.15506131,0.19511296,0.22936594,0.29681226E-1,0.10791888,0.10822202,0.33570412,0.92172028,0.36350441,0.30135698
-7.1956974,0.54090387,0.13769375,0.33243321,0.68772971,0.17194266,0.16830188,0.24252572,0.18440552,0.12067951E-1,0.22596824E-1,0.11940510,0.35524752,0.84127474,0.48817809,0.63794599
-11.690724,0.22626986,0.18667876,0.49099345,0.42410553,0.43867387,0.74772830E-1,0.43296847,0.84508433E-1,0.94424895E-1,0.65376627E-1,0.30403698E-1,0.32358211,0.94163104,0.49320686,0.70470410E-1
-8.0196628,0.29158932,0.17064419,0.35045047,0.51960449,0.90730373E-1,0.23665428E-1,0.36448764,0.21837177,0.49734300E-1,0.71815698E-1,0.10806635,0.32047915,0.90382259,0.39753517,0.20389072
-6.0469301,0.21449661,0.13061012,0.42708562,0.58549154,0.28227897,0.22061890E-1,0.29831349,0.25361419,0.58980985E-1,0.69160161E-2,0.44233626E-1,0.34180447,0.83665540,0.47615967,0.58366227
-9.3394423,0.34640954,0.13418784,0.53897036,0.49270988,0.32742843,0.74339132E-1,0.25816779,0.21684508,0.10335218,0.41647114E-1,0.13679076,0.34320695,0.85775952,0.35175629,0.92564977
-7.5685955,0.26845108,0.21627654,0.45690091,0.55421000,0.26718151,0.89352031E-1,0.20717151,0.70645414E-1,0.54305500E-1,0.31228215E-1,0.27693951E-1,0.31614594,0.88579778,0.49858865,0.55857534
-16.144841,0.72342698,0.21911160,0.21451942,0.73364458,0.15939763,0.20719856,0.18438599,0.13379139,0.72595483E-1,0.15229719,0.25890907,0.33172664,0.90327291,0.39024500,0.60387147
-8.4414588,0.64298312,0.16806274,0.33708364,0.70754601,0.15424743,0.66967486E-1,0.14733941,0.76543667E-1,0.23103992E-1,0.92690645E-2,0.26295083E-1,0.34020324,0.82091126,0.47308341,0.17873022
-6.6781404,0.37086803,0.17051745,0.40529717,0.62495278,0.34726971,0.14118340,0.25504650,0.13637477,0.40270799E-1,0.25965011E-1,0.61792482E-1,0.33765961,0.89125021,0.41561105,0.88234876
-10.198214,0.43497775,0.89129708E-1,0.27363489,0.50361907,0.22442829,0.16338756E-1,0.20347176,0.24040882,0.80729268E-1,0.61455351E-1,0.70269133E-1,0.29876829,0.86878007,0.46559547,0.62528916E-1
-10.337705,0.47974193,0.21583927,0.36279830,0.52745885,0.41403328,0.20710668,0.10102278,0.11499433,0.23206821E-1,0.15480420,0.47911260E-1,0.33964051,0.90995465,0.23149744,0.90032102E-1
-8.1959283,0.54611727,0.93462790E-1,0.21209729,0.64614190,0.14236777E-1,0.11898551,0.30143492,0.35152225,0.44142272E-1,0.98995585E-1,0.50276963E-1,0.36939647,0.85245456,0.35780932,0.66957746
-7.3672080,0.31658759,0.88947454E-1,0.88481460E-1,0.58201761,0.34291737E-1,0.19237112,0.26541525,0.40025063,0.18576715E-1,0.68515132E-1,0.70559830E-1,0.35413761,0.85711367,0.45265180,0.34045322
-9.1272456,0.62476095,0.16568558,0.30667697,0.57389340,0.37578623,0.32621379E-1,0.33892088,0.28147814,0.73385540E-1,0.40221968E-1,0.16730304,0.30904504,0.85008479,0.48559451,0.69053820
-10.091233,0.80210526,0.16915255,0.66951662E-1,0.64393553,0.25262967,0.14705047,0.14377963,0.21147926,0.12042986,0.34585501E-1,0.12172351,0.33810685,0.88663389,0.43723931,0.65275568
-13.188371,0.84200316E-1,0.12437918,0.52789791,0.49223616,0.33642116,0.16762046,0.39863066,0.34288213,0.30787189E-1,0.24671241,0.12333091,0.36652447,0.91920848,0.32223750,0.61549212
