NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,10,.11242029E-01,.11230787E-01,1.4448130,1.4448130,14446.685
1999,485,.24777111,.48406366,1.2901609,2.7349739,561.17717
2999,1031,.34553976,.54097931,1.4979601,4.2329340,406.33292
3999,1488,.36960507,.44177692,1.4485490,5.6814830,376.13861
4999,1897,.37262874,.38472041,1.1192350,6.8007181,351.69786
5999,2295,.37675780,.39739898,1.3346150,8.1353331,346.34541
6999,2656,.37211266,.34424644,1.4637589,9.5990920,351.81250
7999,3010,.36815497,.34045509,1.1882889,10.787381,347.59737
8999,3349,.36396431,.33044325,1.3410451,12.128426,350.02225
9999,3685,.36140276,.33835129,1.5620339,13.690460,357.82813
10999,4018,.35916067,.33674206,1.1552119,14.845672,354.63347
11999,4357,.35826949,.34846744,1.3005540,16.146226,354.43504
12999,4703,.35668873,.33772113,1.3899400,17.536166,355.33574
13999,5052,.35545845,.33946600,1.2315199,18.767686,352.72253
14999,5404,.35508341,.34983327,1.3700681,20.137754,352.50758
15999,5765,.35486270,.35155225,1.4900911,21.627845,353.52992
16999,6105,.35340689,.33011544,1.1728799,22.800725,350.67552
17999,6458,.35335407,.35245616,1.3090010,24.109726,349.22143
18999,6846,.35354359,.35695481,1.3915350,25.501261,346.99744
19999,7219,.35435546,.36978011,1.1706960,26.671957,342.79690
20999,7574,.35394042,.34564011,1.3031480,27.975105,341.38197
21999,7929,.35375096,.34977251,1.4169319,29.392037,341.29830
22999,8294,.35367707,.35205152,1.1337581,30.525795,337.52093
23999,8686,.35416828,.36546548,1.3558280,31.881623,335.16446
24999,9032,.35380544,.34509779,1.4624860,33.344109,335.83336
25999,9388,.35389208,.35605783,1.1766319,34.520741,333.19060
26999,9758,.35395811,.35567484,1.3357570,35.856498,331.60095
27999,10131,.35461877,.37245597,1.3945379,37.251036,330.44254
28999,10496,.35504335,.36693124,1.1522911,38.403327,327.48203
29999,10866,.35527595,.36202103,1.4515171,39.854844,326.93003
30999,11221,.35530155,.35606947,1.4239509,41.278795,326.59212
31999,11593,.35540069,.35847422,1.1549950,42.433790,323.59562
32999,11964,.35608670,.37803805,1.5076370,43.941427,323.33897
33999,12368,.35693930,.38507429,1.3259151,45.267342,320.73639
34999,12747,.35719587,.36591915,1.2601669,46.527509,318.48001
35999,13070,.35662771,.33674258,1.3144350,47.841944,318.20200
36999,13430,.35660652,.35584363,1.3252251,49.167169,316.93238
37999,13817,.35717349,.37815073,1.0861480,50.253317,313.45311
38999,14185,.35763940,.37534364,1.2473578,51.500675,311.56365
39999,14534,.35761277,.35657441,1.0933721,52.594047,309.27500
40999,14886,.35769352,.36092349,1.3152280,53.909275,308.23821
41999,15242,.35785838,.36461732,1.2298698,55.139145,306.61879
42999,15616,.35801265,.36449171,1.0882890,56.227434,303.83554
43999,16010,.35873010,.38958003,1.3537271,57.581161,302.07631
44999,16378,.35869422,.35711553,1.0887549,58.669916,299.55402
45999,16753,.35898742,.37218107,1.2130220,59.882938,297.56312
46999,17161,.35939818,.37829258,1.2805290,61.163467,295.24622
47999,17538,.35985980,.38155562,1.1402841,62.303751,292.94628
48999,17927,.36034220,.38349679,1.2375200,63.541271,290.90326
49999,18327,.36059115,.37278925,1.0862579,64.627529,288.00808
50999,18721,.36082046,.37228591,1.2968192,65.924348,286.21682
51999,19106,.36111165,.37596202,1.2132728,67.137621,284.25786
