NumFuncCallTotal,NumFuncCallAccepted,MeanAcceptanceRateSinceStart,MeanAcceptanceRateSinceLastReport,TimeElapsedSinceLastReportInSeconds,TimeElapsedSinceStartInSeconds,TimeRemainedToFinishInSeconds
999,429,0.43321971,0.43278649,1.1422467,1.1422467,265.11573
1999,919,0.46921491,0.50517412,1.3149760,2.4572227,264.92283
2999,1349,0.45599261,0.42956123,1.3450701,3.8022928,278.05781
3999,1733,0.43470925,0.37088044,1.5213079,5.3236008,301.86629
4999,2094,0.42136471,0.36799990,1.2885561,6.6121569,309.15465
5999,2478,0.41357228,0.37461794,1.2574599,7.8696167,309.70975
6999,2829,0.40521207,0.35505914,1.1671863,9.0368030,310.39773
7999,3188,0.39904303,0.35586595,1.3399277,10.376731,315.11670
8999,3539,0.39399338,0.35360117,1.2248971,11.601628,316.22058
9999,3863,0.38829670,0.33703232,1.2158420,12.817470,318.98346
10999,4209,0.38524232,0.35470157,1.2654719,14.082942,320.50821
11999,4558,0.38181690,0.34414074,1.4547501,15.537692,325.35068
12999,4874,0.37724399,0.32237367,1.2457902,16.783482,327.56371
13999,5248,0.37633408,0.36450608,1.2181697,18.001652,325.01763
14999,5583,0.37326753,0.33033891,1.2430463,19.244698,325.45704
15999,5913,0.37061260,0.33079133,1.6559808,20.900679,332.56928
16999,6257,0.36924572,0.34737706,1.2933612,22.194040,332.51333
17999,6609,0.36800020,0.34682748,1.6088068,23.802847,336.35522
18999,6964,0.36744535,0.35745868,1.7503228,25.553170,341.37919
19999,7319,0.36737301,0.36599860,1.2559831,26.809153,339.48614
20999,7674,0.36693354,0.35814457,1.1638448,27.972998,336.54352
21999,8012,0.36627299,0.35240207,1.1697443,29.142742,334.59592
22999,8404,0.36636205,0.36832122,1.1160760,30.258818,329.79375
23999,8770,0.36617853,0.36195795,1.2949409,31.553759,328.23825
24999,9130,0.36609955,0.36420402,1.1416781,32.695437,325.41450
25999,9479,0.36552477,0.35115576,1.1962948,33.891732,323.65370
26999,9819,0.36488797,0.34833194,1.1569612,35.048693,321.89899
27999,10195,0.36459703,0.35674200,1.1334121,36.182105,318.71839
28999,10567,0.36496719,0.37533124,1.1592188,37.341324,316.03545
29999,10954,0.36555443,0.38258365,1.1385951,38.479919,312.80654
30999,11322,0.36578055,0.37256409,1.1798930,39.659812,310.63000
31999,11662,0.36551840,0.35739200,1.1590788,40.818891,309.19732
32999,12002,0.36488438,0.34459644,1.1493621,41.968253,307.70891
33999,12367,0.36473914,0.35994633,1.1183169,43.086570,305.31296
34999,12732,0.36487559,0.36951469,1.1144881,44.201058,302.96402
35999,13090,0.36483099,0.36326987,1.1279449,45.329003,300.95826
36999,13446,0.36432020,0.34593234,1.1229670,46.451970,299.01858
37999,13806,0.36408987,0.35556794,1.1348329,47.586803,297.09524
38999,14151,0.36381030,0.35318686,1.1210523,48.707855,295.49294
39999,14504,0.36381145,0.36385651,1.1336229,49.841478,293.79806
40999,14860,0.36377250,0.36221457,1.1199760,50.961454,291.98238
41999,15222,0.36370573,0.36096815,1.1277311,52.089185,290.10754
42999,15594,0.36383127,0.36910391,1.1580369,53.247222,288.21245
43999,15971,0.36401469,0.37190137,1.1732090,54.420431,286.32486
44999,16356,0.36429760,0.37674528,1.1579380,55.578369,284.22579
45999,16729,0.36430890,0.36481741,1.1338620,56.712231,282.29327
46999,17081,0.36442656,0.36983904,1.1151140,57.827345,280.72043
47999,17467,0.36458084,0.37183156,1.1313360,58.958681,278.58458
48999,17823,0.36463476,0.36722296,1.1630750,60.121756,277.20505
49999,18210,0.36498224,0.38200834,1.1357460,61.257502,275.13735
50999,18595,0.36521838,0.37702505,1.2327380,62.490240,273.56913
51999,18976,0.36554482,0.38219298,1.2555110,63.745751,272.18253
52999,19360,0.36590225,0.38448866,1.1869180,64.932669,270.46335
53999,19720,0.36583471,0.36225508,1.1502671,66.082936,269.02323
54999,20136,0.36669385,0.41308657,1.1425719,67.225508,266.63180
55999,20494,0.36657212,0.35987680,1.1389840,68.364492,265.21847
56999,20855,0.36658306,0.36719585,1.1435540,69.508046,263.78395
57999,21163,0.36599677,0.33257877,1.1438370,70.651883,263.19437
58999,21543,0.36648885,0.39502903,1.1478121,71.799695,261.48580
59999,21929,0.36669604,0.37892013,1.1886258,72.988321,259.85094
60999,22295,0.36671947,0.36812487,1.1315250,74.119846,258.33069
61999,22689,0.36695244,0.38116371,1.1266060,75.246452,256.39642
62999,23051,0.36704380,0.37270776,1.1564212,76.402873,255.04857
63999,23434,0.36726240,0.38103428,1.1291337,77.532007,253.32063
64999,23834,0.36753935,0.38526358,1.1122880,78.644295,251.32254
65999,24208,0.36753928,0.36753508,1.2617233,79.906018,250.17502
66999,24576,0.36754541,0.36794999,1.1055319,81.011550,248.62529
67999,24963,0.36779716,0.38466396,1.1735048,82.185055,247.04242
68999,25343,0.36786904,0.37275666,1.4014122,83.586467,246.23426
69999,25723,0.36807610,0.38236301,1.1598887,84.746356,244.71116
70999,26082,0.36804926,0.36617044,1.1276240,85.873980,243.37217
71999,26472,0.36821908,0.38027643,1.1468341,87.020814,241.70695
72999,26864,0.36842518,0.38326447,1.3775508,88.398365,240.66047
73999,27247,0.36871265,0.38969768,1.2941780,89.692543,239.49064
74999,27620,0.36883450,0.37785058,1.3483222,91.040865,238.57849
75999,28003,0.36908358,0.38776466,1.3819149,92.422780,237.62321
76999,28375,0.36910897,0.37103845,1.3293262,93.752106,236.65179
77999,28801,0.36973739,0.41812558,1.2918749,95.043981,234.95838
78999,29175,0.36960569,0.35933298,1.3314531,96.375434,233.96024
79999,29563,0.36986773,0.39056831,1.2783480,97.653782,232.67055
80999,30007,0.37034991,0.40892387,1.1931348,98.846917,230.56594
81999,30381,0.37042902,0.37683698,1.2778542,100.12477,229.43901
82999,30792,0.37056074,0.38136202,1.2084072,101.33318,227.75612
83999,31171,0.37056571,0.37097801,1.2646170,102.59780,226.54723
84999,31531,0.37056390,0.37041218,1.1826789,103.78047,225.35743
85999,31897,0.37065988,0.37881726,1.2075369,104.98801,224.15896
86999,32268,0.37071195,0.37519035,1.2080209,106.19603,222.91030
87999,32627,0.37069825,0.36950597,1.2147782,107.41081,221.79755
88999,33001,0.37084319,0.38359824,1.2712858,108.68210,220.64761
89999,33414,0.37113830,0.39740278,1.1701403,109.85224,218.90887
90999,33788,0.37122613,0.37913056,1.1198797,110.97212,217.46436
91999,34180,0.37142495,0.38951786,1.2366412,112.20876,216.07900
92999,34553,0.37137302,0.36659501,1.2503481,113.45911,214.90343
93999,34914,0.37146903,0.38039775,1.1283348,114.58744,213.61168
94999,35288,0.37139649,0.36457796,1.1352451,115.72268,212.21510
95999,35685,0.37160355,0.39127402,1.1231611,116.84585,210.59102
96999,36060,0.37168482,0.37948663,1.1022100,117.94806,209.14029
97999,36442,0.37175902,0.37895610,1.0978267,119.04588,207.62632
98999,36849,0.37201253,0.39685627,1.1657872,120.21167,206.01610
99999,37206,0.37190530,0.36129000,1.2611980,121.47287,205.01444
100999,37579,0.37180610,0.36188627,1.1698189,122.64269,203.71695
101999,37945,0.37182565,0.37379974,1.0898590,123.73255,202.35138
102999,38332,0.37195220,0.38486047,1.1541259,124.88667,200.91598
103999,38705,0.37212565,0.38999118,1.1118672,125.99854,199.53702
104999,39085,0.37226324,0.38657182,1.0914228,127.08996,198.07305
105999,39487,0.37246938,0.39411397,1.1437693,128.23373,196.51551
106999,39850,0.37242485,0.36770461,1.1000369,129.33377,195.21772
107999,40203,0.37236543,0.36600808,1.1624119,130.49618,194.09696
108999,40612,0.37253831,0.39120896,1.0773520,131.57353,192.40345
109999,40956,0.37242543,0.36012207,1.1497750,132.72331,191.33985
110999,41314,0.37227499,0.35572586,1.0857658,133.80907,190.07405
111999,41685,0.37222732,0.36693597,1.0767581,134.88583,188.69779
112999,42077,0.37231515,0.38215292,1.0888360,135.97467,187.18209
113999,42440,0.37232294,0.37320249,1.0907171,137.06538,185.89735
114999,42818,0.37243302,0.38498233,1.0788970,138.14428,184.48704
115999,43195,0.37248752,0.37875451,1.1060979,139.25038,183.12577
116999,43579,0.37262972,0.38912469,1.2098970,140.46028,181.85156
117999,43975,0.37281005,0.39390898,1.2073028,141.66758,180.48723
118999,44347,0.37289977,0.38348703,1.1988192,142.86640,179.28932
119999,44716,0.37289662,0.37252200,1.2359030,144.10230,178.15886
120999,45107,0.37297893,0.38285584,1.1073120,145.20961,176.71296
121999,45486,0.37302233,0.37827308,1.0952580,146.30487,175.34326
122999,45881,0.37317982,0.39239382,1.0953729,147.40024,173.86617
123999,46267,0.37326785,0.38409488,1.0901871,148.49043,172.45199
124999,46659,0.37336925,0.38594310,1.1701581,149.66059,171.09337
125999,47045,0.37344734,0.38320885,1.1366739,150.79726,169.74108
126999,47429,0.37344332,0.37293696,1.0973449,151.89461,168.36221
127999,47819,0.37344884,0.37414939,1.2562070,153.15081,167.12107
128999,48230,0.37359586,0.39241419,1.1373281,154.28814,165.61263
129999,48629,0.37362711,0.37765907,1.3629379,155.65108,164.42764
130999,49004,0.37368892,0.38172345,1.2315059,156.88259,163.25982
131999,49389,0.37378393,0.38623006,1.2498953,158.13248,162.04505
