SampleLogFunc,Substrate Roughness,Oxide thick,Oxide Hydration,Lipid APM,Head Hydration,Bilayer Hydration,Bilayer Roughness,Water Thickness,Backs par D2O,Backs par SMW,Backs par H2O,Scalefactor 1,SLD D2O,SLD SMW,SLD H2O
-5.9718321,0.60881439,0.15857451,0.22376788,0.63950680,0.16137178,0.99749488E-1,0.13866779,0.33305952,0.76277336E-2,0.72371118E-1,0.60355116E-1,0.34546994,0.85725470,0.39083265,0.83755321
-9.5944629,0.47035722E-1,0.19639559,0.66915472,0.50505872,0.17926484,0.19677777,0.22365636,0.53654359E-2,0.13099278E-3,0.16713810E-1,0.12714952,0.36294526,0.85771435,0.30935890,0.49877299
-11.001925,0.28504485,0.99643754E-1,0.31728866,0.54235040,0.29158934,0.61632740E-1,0.27612347,0.41963182,0.98979437E-2,0.13698735,0.14434886,0.32207574,0.85589673,0.23834554,0.18821720
-9.5147914,0.77924482,0.19641687,0.38801969,0.51275334,0.63891091,0.87295041E-1,0.20045983,0.15921161E-1,0.14707044E-2,0.18692078,0.10162270,0.33049580,0.91135356,0.36249437,0.12237681
-9.5033123,0.13137307,0.12204325,0.49333461,0.41319763,0.33852286,0.92289913E-1,0.17338587,0.27491267,0.13700316E-1,0.13761246,0.87467503E-1,0.30063324,0.94118019,0.41442527,0.61646692
-11.426155,0.79979701,0.11788292,0.15740323,0.65746303,0.21645901,0.51534092E-1,0.31448127,0.31148118,0.74871741E-1,0.94050605E-1,0.22667026,0.30424166,0.91076509,0.46735326,0.35107525
-9.3981372,0.27512125,0.16842660,0.51038612,0.57904286,0.13472411,0.28254685,0.38689058,0.32586923,0.81905269E-1,0.74585217E-1,0.77265272E-1,0.38126877,0.86060785,0.51887672,0.10155017
-9.9676264,0.64162605,0.18569231,0.35424164,0.56835720,0.25631726,0.42047671E-1,0.16174847,0.25522344,0.27910160E-1,0.49004130E-1,0.14865254,0.32348012,0.87574953,0.54013321,0.54224654
-8.4826565,0.29157305,0.17992684,0.52204326,0.62287345,0.33372576,0.16526887,0.36310776,0.43768258E-1,0.13016920E-1,0.76530837E-1,0.81433829E-1,0.37731167,0.82481786,0.37581018,0.39366875
-5.5628636,0.20250984,0.13054421,0.42717050,0.53922533,0.16627397,0.12640097,0.33761372,0.25759425,0.34945226E-1,0.62854254E-2,0.23241099E-1,0.33562388,0.89352267,0.40443967,0.96261551E-1
-10.265035,0.39133213,0.13555827,0.23122029,0.52376094,0.28953826,0.39517709E-1,0.29471971,0.25000476,0.22818080E-1,0.86642667E-1,0.14739194,0.30279926,0.83912429,0.36363976,0.23836461
-9.3788333,0.21573686,0.11286228,0.23860789,0.57972028,0.28266922,0.17516923,0.13361174,0.41441110,0.16973512E-1,0.69333495E-1,0.39084238E-1,0.32069266,0.91948820,0.43091623,0.74506290
-10.776092,0.24954131,0.11428293,0.42359381,0.46470842,0.70694229,0.21232418,0.66790392E-1,0.59749291E-1,0.10543815E-1,0.20097732E-1,0.10270868E-1,0.31307860,0.90270931,0.59516872,0.26876116E-1
-10.362249,0.81582286,0.12006741,0.27671670,0.55030918,0.59404251,0.20861552,0.95946695E-1,0.79426527E-1,0.78934670E-1,0.10216174,0.64136529E-1,0.34861941,0.83077677,0.44290712,0.77108344
-7.7418726,0.24076216,0.16139252,0.67298352,0.48409802,0.36665763,0.75298664E-1,0.28516216,0.57212465E-1,0.11061652E-1,0.49521336E-1,0.55356852E-1,0.36862933,0.85653273,0.45324330,0.82613033
-6.2867423,0.24217745,0.15794564,0.43621217,0.61671212,0.22131966,0.10600854,0.32176053,0.23637224,0.15234261E-1,0.98439374E-1,0.35415217E-1,0.31651020,0.92643882,0.52038930,0.25099484
-6.0205900,0.38082645,0.13684361,0.48824947,0.64144667,0.92624568E-1,0.10599542,0.21836059,0.21841962,0.17951394E-1,0.44163116E-1,0.89095965E-1,0.35024072,0.90201978,0.45957667,0.38407436
-9.6822263,0.53115914,0.90382456E-1,0.19414860,0.57083380,0.15823855,0.37684151E-1,0.21926980,0.27613363,0.24289423E-1,0.84101064E-1,0.61471181E-1,0.29896287,0.94461772,0.57057827,0.26600690
-9.0281406,0.45571531,0.18101272,0.45273720,0.49928868,0.59967982,0.58053800E-1,0.24236343,0.27896408E-1,0.57245068E-1,0.38301159E-1,0.20318078E-1,0.36726510,0.87094681,0.24655846,0.46833025E-1
-8.0175728,0.13468282,0.19351992,0.47593788,0.61257498,0.24315461,0.11701393,0.30973718,0.13815346,0.33954833E-1,0.12087399,0.13705374,0.33907719,0.87214139,0.40034439,0.45263256
-13.006104,0.42498175,0.14305309,0.73294071,0.52994434,0.62225125,0.81589384E-1,0.19844296,0.11181817,0.26936860E-1,0.11973092,0.19410838,0.33459682,0.92186019,0.46424769,0.16972904
-11.566311,0.45300465,0.13600991,0.45904504,0.40304730,0.72725607,0.45613930E-1,0.34235700,0.16959683,0.13764362,0.31752193E-1,0.42722464E-1,0.30389070,0.90681358,0.40410967,0.25951786E-1
-7.2950281,0.13950983,0.19841741,0.46083726,0.58692506,0.25277660,0.16495953E-1,0.46972456,0.18904590,0.58309602E-1,0.13412075,0.68733698E-1,0.35105240,0.87725146,0.43807794,0.61287079
-12.616079,0.55934028,0.16438574,0.28074168,0.52959282,0.60074519,0.38027618E-1,0.49473526,0.40753835,0.11199455,0.34050829E-1,0.19219050,0.36184765,0.90497925,0.38212820,0.33640140
-11.219553,0.54019150,0.12793853,0.11792881,0.63157614,0.13765654,0.18752052,0.23693189,0.62677657,0.43710655E-1,0.17324394,0.10134157,0.34219608,0.86320883,0.48329963,0.38718511
-7.7445509,0.33850312,0.18299549,0.42920399,0.55797271,0.15246553,0.17288368,0.36340773,0.26501631,0.54791747E-1,0.15171843,0.66079873E-1,0.34780734,0.88155137,0.44071402,0.24578143
-6.2409670,0.37437899,0.18275159,0.49967059,0.57234590,0.42167049,0.13954251,0.13979451,0.19978921E-1,0.15911152E-1,0.76207807E-2,0.45080002E-1,0.35700954,0.89286061,0.46682880,0.43162732
-9.1860994,0.30142804,0.94715061E-1,0.57852738,0.42856306,0.54712817,0.18765774,0.13780835,0.18453775,0.19568821E-1,0.21487933E-1,0.43834475E-1,0.37060911,0.82506858,0.38217787,0.54762651
-10.304684,0.33914844,0.19298593,0.57719359,0.54267309,0.57802418,0.17248465,0.21627612,0.68992388E-2,0.53475757E-1,0.16556631,0.18501744,0.35284027,0.87067203,0.39785673,0.19694421
-6.1191286,0.24531266,0.16412947,0.47661187,0.51965939,0.36985081,0.88545435E-1,0.41929537,0.17278011,0.33834208E-1,0.50497391E-1,0.54127466E-1,0.36380401,0.84908969,0.33616623,0.14257908
-7.7783654,0.61070978,0.19566157,0.46538488,0.54688880,0.66804315,0.69702208E-1,0.34847320,0.80254390E-1,0.86287947E-1,0.12564338,0.11539220,0.34256944,0.89501491,0.47647812,0.45866629
-8.6821901,0.64518574,0.15408715,0.12979004,0.52067761,0.37830723,0.16420907,0.28143389,0.34160781,0.35859169E-1,0.59500349E-1,0.19761888,0.33586443,0.90102019,0.36282760,0.14955845
-6.7287689,0.58361500,0.17933746,0.52331576,0.57448362,0.33839588,0.88552010E-1,0.22485711,0.26198223E-1,0.39883089E-1,0.30857578E-1,0.12424977E-1,0.37124898,0.82635336,0.44471576,0.55440177
-11.512595,0.70794209,0.18669714,0.31372206,0.55385864,0.38076060,0.61798186E-1,0.45660437,0.21239472,0.11304551E-1,0.19882834,0.53648816E-1,0.36078783,0.85524955,0.38734332,0.51993785
-7.2306904,0.35545519,0.18793351,0.44997253,0.56229836,0.22318157,0.28216481E-1,0.23955619,0.22286704,0.36107670E-1,0.21387822E-1,0.63015918E-1,0.30962616,0.92261646,0.54062824,0.49051841
-12.373753,0.27941635,0.18659018,0.81195527,0.55412545,0.26814488,0.81820451E-1,0.46244186,0.42508997E-1,0.89014341E-1,0.57014025E-2,0.23936826,0.33067926,0.92980071,0.49787000,0.24046593
-8.9459932,0.42822597,0.19734361,0.38427376,0.64278884,0.25120090,0.30612425E-1,0.31101496,0.14562912,0.11990745,0.74794310E-1,0.48475988E-1,0.34850370,0.90285707,0.26263190,0.34968834
-8.1503442,0.71225251E-1,0.11466449,0.38286453,0.56340613,0.11244981,0.71230091E-1,0.39609676,0.29023186,0.73020967E-2,0.14637464,0.18097441E-1,0.37142884,0.87628890,0.36199093,0.65180777
-6.0119689,0.30560325,0.14310662,0.42081710,0.51788341,0.37364985,0.89489908E-1,0.29601114,0.19607707,0.24132357E-2,0.29702291E-1,0.74788996E-1,0.34443633,0.87121947,0.52393134,0.70985436
-9.4595248,0.43944013,0.19253094,0.51590293,0.52226940,0.67812626,0.45322876E-1,0.37815110,0.84822311E-1,0.18374099E-1,0.19254986,0.98471256E-1,0.33593220,0.84874183,0.37936702,0.57552715
-12.294843,0.28439415,0.95352885E-1,0.54997122,0.36820315,0.77363967,0.22974709,0.22543943,0.20477332,0.17397360E-2,0.11340829,0.13451818,0.33419816,0.93907656,0.43742157,0.79901453
-7.6651713,0.49087070,0.21673468,0.45253646,0.67159714,0.42466181,0.15161500,0.37190310,0.21366770E-1,0.35126530E-1,0.35925556E-2,0.28616758E-1,0.36904763,0.86353365,0.46612815,0.33481025
-7.6096191,0.77284792,0.19064843,0.39585925,0.71590727,0.27416961,0.73178251E-1,0.29553592,0.77632466E-2,0.41573986E-1,0.17884976E-1,0.14455489,0.37354735,0.81657768,0.48095995,0.92628763
-13.132231,0.80720661,0.19988342,0.21142992,0.58293988,0.53422652,0.14374466,0.32447048,0.21921970,0.26896942E-1,0.13748360,0.10222223,0.39292272,0.86426391,0.25523148,0.44280657
-8.5900845,0.68693010,0.13797941,0.15277532,0.60745731,0.13006940,0.93047899E-1,0.38663793,0.37193836,0.41025850E-2,0.12583740,0.11512505,0.37977787,0.87574981,0.39057394,0.75159424
-5.9873504,0.53339776E-1,0.20490598,0.59181956,0.65971634,0.63848809E-1,0.33000487E-1,0.41163607,0.11931199,0.56661496E-1,0.48252520E-1,0.17382102E-1,0.34948216,0.83369784,0.42245839,0.12439518
-10.228132,0.64795223,0.11865545,0.30302496E-4,0.55061232,0.30321891,0.80451370E-1,0.16472482,0.35998010,0.12977633,0.14987693,0.98980389E-1,0.31988396,0.88353977,0.35321938,0.46061828
-6.4299305,0.35953013,0.12317865,0.30557855,0.62499170,0.12948841,0.19429875E-1,0.22564652,0.24471949,0.68435360E-1,0.79820077E-2,0.31986150E-1,0.32404862,0.91388917,0.51407167,0.55600238
-5.2428367,0.30785781,0.16925610,0.53140704,0.64306593,0.12770487,0.38267476E-2,0.40619615,0.22631153,0.53944645E-1,0.11173195,0.84248129E-1,0.33629601,0.87510433,0.45306963,0.33377762
-14.342786,0.69790736,0.10757259,0.72124457,0.46225203,0.65257701,0.91753810E-1,0.23687103,0.78612521E-1,0.10364616,0.14067026,0.96158196E-1,0.33463623,0.89427377,0.47058536,0.53962585
-10.665369,0.47362106,0.17678309,0.27549339,0.74129049,0.12599123,0.86982402E-1,0.44655537,0.47064772,0.96214486E-1,0.16443039E-1,0.75727751E-1,0.38679751,0.84648157,0.49720970,0.29239853
-8.2173921,0.51354590,0.16205509,0.45785659,0.48999075,0.62795731,0.40366990E-1,0.34815623,0.16370509,0.38002678E-1,0.61045429E-1,0.23521468,0.31785070,0.93181049,0.53368840,0.13358948
-9.1347672,0.50500621,0.11610896,0.60654134,0.48150305,0.38490270,0.13607427,0.18113426,0.15863662,0.49486163E-1,0.52540419E-1,0.88911373E-1,0.35777705,0.82361958,0.41929952,0.75883352
-9.4893253,0.14426457,0.14547669,0.38820527,0.60346666,0.96598818E-1,0.11025839,0.25454567,0.35433440,0.56195595E-1,0.11780422E-2,0.91779652E-1,0.36623794,0.80998248,0.36644087,0.57584606
-10.722082,0.11115602,0.19129370,0.66291981,0.55787765,0.29370133E-1,0.15132460,0.29188986,0.14801485,0.98093945E-1,0.88346800E-1,0.11052441,0.36255886,0.87693451,0.39409023,0.29807318
-9.8449550,0.61656401,0.69366968E-1,0.82996349E-1,0.50778451,0.43217799,0.79903982E-1,0.30179485,0.51385450,0.66407117E-1,0.18644195,0.17211954,0.32872768,0.86462916,0.48056417,0.25456187
-8.7178109,0.62052382,0.16544593,0.18710547,0.53190047,0.26159105,0.58630618E-1,0.26363002,0.39862608,0.52452377E-1,0.85817711E-1,0.36721452E-1,0.32044981,0.94358175,0.41286635,0.17731525
-9.2008467,0.74624163,0.13893934,0.34490818,0.46367369,0.73444647,0.77726504E-1,0.21530771,0.20363752,0.59448145E-1,0.50855091E-1,0.20759422E-1,0.33740405,0.87260557,0.45395638,0.85017789
-6.9946930,0.76090789,0.20309579,0.18546870,0.71954491,0.10182412E-2,0.68559502E-1,0.32577046,0.34279493,0.25693329E-1,0.40247287E-1,0.93856499E-1,0.35001392,0.85434834,0.48432697,0.29434850
-10.931746,0.50851241,0.15192892,0.29344484,0.57198872,0.64645496,0.14819547,0.35372972,0.33675940,0.93207392E-2,0.16645937E-1,0.23014294E-1,0.35793271,0.89551718,0.54139857,0.44235224E-1
-9.3695082,0.34317518,0.13362683,0.17040324,0.65430837,0.10461038,0.88233926E-1,0.18186725,0.30942714,0.85432543E-1,0.17159347E-1,0.38248623E-1,0.32623314,0.93233648,0.46674946,0.63448174
-11.790308,0.45358253,0.12177247,0.27540552,0.59354714,0.26931887,0.79045467E-1,0.43065954E-1,0.39644346,0.43890351E-1,0.96461162E-1,0.32734237E-1,0.29340615,0.94175308,0.57385378,0.66803869
-9.0471229,0.89143011,0.19979909,0.34536992,0.71581655,0.55441678,0.23756872E-1,0.37981782,0.19262449E-1,0.29034999E-1,0.87641144E-1,0.77728763E-1,0.34302857,0.86441299,0.58906028,0.31719316
-13.223202,0.35564555,0.15265967,0.22024730,0.59647881,0.24525629,0.11243002,0.34314341,0.20576280,0.66247807E-1,0.14054442,0.15345219,0.34353909,0.83781218,0.35476121,0.31364869E-1
-11.503279,0.14711522,0.18102244,0.50602730,0.50048629,0.43214302,0.24428295,0.27914036,0.13074887,0.13724135,0.10103152,0.15643070,0.35397206,0.87468206,0.39092077,0.34786438
-9.1767198,0.70718309,0.23029704,0.43669134,0.68732861,0.38921004,0.45371552E-1,0.28108788,0.10484395,0.26763515E-1,0.58009213E-1,0.83708193E-1,0.37246639,0.86753523,0.42384267,0.43016961
-10.124271,0.65042924,0.14534230,0.16447184,0.59280617,0.15705041,0.44359642,0.93473179E-2,0.39646003,0.10749044E-1,0.22478682E-1,0.44559291E-1,0.38540602,0.86123128,0.42378670,0.94718578
-6.2265141,0.72255687,0.12739432,0.23374469E-1,0.64992776,0.17958435,0.13346304,0.22436333,0.31128515,0.21973016E-1,0.20721521E-1,0.83811409E-1,0.35381734,0.87944545,0.46585658,0.10169056
-9.9231495,0.69953381,0.17032372,0.24421356,0.66437589,0.47108503,0.35416413E-1,0.39830825,0.32875932,0.38934082E-4,0.12460881,0.10224054,0.31147166,0.90840030,0.48083318,0.81466657
-8.7609297,0.31208021,0.13599314,0.34148105,0.60421296,0.21396183,0.41524347E-1,0.34165212,0.21070104,0.43528523E-1,0.10351411,0.45810108E-1,0.32235453,0.95368905,0.55148122,0.12816168
-11.242603,0.44681532,0.24432802,0.36374377,0.61252178,0.24764775,0.42874059E-1,0.33458497,0.20581260,0.58966686E-1,0.49213829E-1,0.97878741E-1,0.32893712,0.83767997,0.43283074,0.59137485
-9.7614513,0.74351157,0.12362351,0.43204946,0.53571002,0.44832306,0.17580823,0.73408263E-1,0.18882432,0.16200416E-1,0.40351138E-1,0.25653756,0.34510061,0.85930555,0.44258693,0.88850306
-10.261486,0.34680664,0.16960294,0.53009419,0.50868520,0.30931964,0.26287556,0.12723612,0.73905515E-1,0.41447815E-2,0.19186950E-1,0.11145952,0.34662969,0.82978691,0.29785225,0.67279638
-12.187435,0.62603507,0.14062992,0.31205158,0.62836829,0.34092576,0.19658256,0.48153397E-1,0.87284026E-1,0.83130590E-1,0.93758809E-1,0.11908293,0.32751724,0.83080594,0.51125734,0.52070825
-11.171604,0.26109787,0.99044520E-1,0.27420795,0.45819730,0.28402767,0.12628350,0.34024027,0.38766055,0.10410252,0.49916187E-1,0.68682209E-1,0.33080227,0.92832532,0.57881666,0.79323148E-1
-12.946771,0.66785363,0.16081467,0.49920554,0.60023262,0.60074769,0.13691306,0.46893940,0.20816326,0.77237089E-1,0.14949940,0.16446704,0.38733923,0.83576142,0.58838415,0.52308303
-8.3231116,0.32638398,0.16218630,0.56105117,0.64736119,0.25522078,0.95605627E-1,0.40823498,0.18470687,0.81214728E-1,0.11034476,0.12185471,0.34824180,0.84856504,0.47767623,0.62328103
-8.2415745,0.41484172,0.12984934,0.15931810,0.51038218,0.27187351,0.17636220,0.24285484,0.41626610,0.88252935E-1,0.14941302,0.36354623E-1,0.34360237,0.89731667,0.39075195,0.77242615E-2
-7.4681463,0.46223888E-1,0.14823565,0.45822348,0.50610148,0.16380619,0.30292321E-1,0.33503756,0.20119235,0.61440908E-1,0.60959491E-2,0.64697153E-1,0.33307398,0.90846161,0.42668994,0.96383569
-9.1095649,0.87022339,0.16745828,0.12689451,0.69381960,0.29948617,0.64580459E-1,0.12903189,0.23259334,0.78358999E-1,0.23106420E-1,0.10126609,0.34300712,0.83910938,0.45484692,0.32219696
-5.4053537,0.41952475,0.17448131,0.38699372,0.56396630,0.21724647,0.82303727E-1,0.15402931,0.16779228,0.55375677E-2,0.56442216E-1,0.44664326E-1,0.32648845,0.91181497,0.37260923,0.57216799
-10.260043,0.46549878,0.16857759,0.58846332,0.56815135,0.31990121,0.13059069,0.14966820,0.23989430E-1,0.53911168E-1,0.32080366E-1,0.13132293E-1,0.38171339,0.81376434,0.33100908,0.16669548
-8.0794191,0.38888873,0.22954277,0.49199524,0.68652571,0.21704228,0.30428546E-1,0.30835410,0.20617946E-1,0.73203789E-1,0.43973935E-1,0.87290156E-2,0.33892841,0.89552395,0.26406873,0.51543751
-7.3918518,0.32652738,0.18149959,0.44346506,0.61274241,0.24495940,0.20177170,0.27430480,0.13740729,0.79117509E-1,0.68213741E-1,0.21808395E-2,0.37068919,0.84670562,0.42783114,0.17837421
-7.0949853,0.82763780,0.19860854,0.31096830,0.64157635,0.32419569,0.87328443E-1,0.22327524,0.88816399E-1,0.17289411E-1,0.63691204E-2,0.13549684,0.31800654,0.90672583,0.58141042,0.14753751
-11.807226,0.59486287,0.14712952,0.20800169,0.59669252,0.19962672E-1,0.18855897,0.38439586,0.31406481,0.62308183E-1,0.16162648E-2,0.22595546,0.35772729,0.88696586,0.55022150,0.50854631
-7.6106686,0.31567533,0.16387711,0.45201151,0.58447325,0.37921929,0.17124583,0.16799658,0.18367750,0.55376502E-3,0.27759993E-1,0.92379492E-1,0.32364198,0.86520000,0.47818523,0.78478094
-11.648164,0.48413026,0.14382622,0.14525030,0.55353140,0.38007707,0.35399713E-1,0.37223313,0.23521099,0.87174165E-1,0.14603519,0.50053188E-3,0.32766122,0.82502905,0.42189544,0.36166136
-13.045680,0.76879090,0.13547394,0.16018640,0.56408948,0.57599628,0.44574168E-1,0.34125924,0.14173844,0.21615551E-1,0.13659288,0.71312043E-1,0.39182212,0.79472873,0.33339686,0.67278929
-4.9728782,0.41868043,0.17701854,0.36258874,0.54447257,0.45060229,0.49096067E-1,0.28491042,0.19455914,0.19157601E-1,0.38605595E-1,0.51078752E-1,0.32877710,0.88102697,0.43201039,0.57196026
-12.136047,0.32469310,0.13082936,0.60433459,0.47880295,0.29427508,0.79150267E-1,0.22061521,0.14702308,0.12375823,0.31093247E-1,0.11772760,0.30187488,0.85732155,0.46893011,0.18272681E-1
-10.545323,0.62477541,0.14000403,0.45117692,0.58223668,0.42515124,0.26682603,0.28633434,0.83875365E-1,0.75575003E-2,0.12486843,0.93755838E-1,0.38540439,0.85668748,0.59078787,0.42044150
-8.2586753,0.46174382,0.22886998,0.48525125,0.61128812,0.27298587,0.89360883E-1,0.27339455,0.92327098E-2,0.66805969E-1,0.71077111E-1,0.11907660,0.34982049,0.88257827,0.29239287,0.21203784
-9.0038706,0.54009956,0.22575941,0.56723985,0.67983429,0.41240251,0.18545118,0.34210931,0.63597852E-2,0.87550017E-1,0.38729978E-1,0.10321861,0.37106731,0.84974241,0.53921852,0.63962203
-14.217989,0.60762232,0.62870858E-1,0.32259225E-1,0.55041754,0.13356187,0.12200797,0.34453160,0.61560404,0.15621655,0.10409860,0.17156300,0.37945081,0.83210800,0.45342396,0.62212741
-5.5069384,0.42807472,0.14357729,0.33188629,0.64112536,0.53866602E-1,0.62527365E-1,0.35417514,0.40796622,0.22160949E-1,0.52428181E-1,0.69152945E-1,0.34216670,0.91725289,0.54261558,0.78460635E-1
-8.2381321,0.31198800,0.14821199,0.30428677,0.62887787,0.11790613,0.99202912E-1,0.27307521,0.31304489,0.12018072,0.89785218E-1,0.12500227,0.33779656,0.88681679,0.39990930,0.25879565
-14.059597,0.83878317,0.14510949,0.96902661E-1,0.64611750,0.44937047,0.50385425E-1,0.22260085,0.17095486,0.85143031E-1,0.17684968,0.25687611,0.28122120,0.93323957,0.50083776,0.55803910
-12.644078,0.48000467,0.14024024,0.18960602,0.72409931,0.76602738E-1,0.22784933,0.36160037,0.32922513,0.82209580E-1,0.77695379E-1,0.12956585,0.34677963,0.87691626,0.56309727,0.98160000
