98
       2.091424706226091e-02       6.792326358137649e-03       9.352604666620280e-04
       2.143657473166284e-02       6.074768387695647e-03       8.299586440253461e-04
       2.197194739347644e-02       4.364268502216893e-03       6.386282009542758e-04
       2.252069084286246e-02       4.121730107801987e-03       5.660662616850840e-04
       2.308313901162777e-02       2.760547891997258e-03       4.128109137317674e-04
       2.365963417143588e-02       3.169295598329781e-03       4.077294851716880e-04
       2.425052714209263e-02       1.561375718815442e-03       2.611564392071501e-04
       2.485617750503370e-02       1.625544550598569e-03       2.473900882627868e-04
       2.547695382214400e-02       1.119471935633449e-03       1.880256290012476e-04
       2.611323386004188e-02       7.695559044585724e-04       1.447909496817569e-04
       2.676540481996497e-02       4.706968617571397e-04       1.055067730679525e-04
       2.743386357339716e-02       3.080015515941807e-04       7.775919009661357e-05
       2.811901690358040e-02       3.793618693003343e-04       8.231734901355428e-05
       2.882128175305823e-02       3.895311384072439e-04       7.820669348237522e-05
       2.954108547740153e-02       2.505208148775145e-04       5.925956199490733e-05
       3.027886610527112e-02       2.781076318694404e-04       5.966016966569561e-05
       3.103507260497524e-02       2.603408823681087e-04       5.464746048047696e-05
       3.181016515768434e-02       3.103031175245905e-04       5.630871016699898e-05
       3.260461543746924e-02       3.002117417466358e-04       5.275563335748815e-05
       3.341890689833327e-02       3.107619172535267e-04       5.101215696574031e-05
       3.425353506841283e-02       2.688853304129088e-04       4.534415009504154e-05
       3.510900785152566e-02       3.165737351524601e-04       4.652610646558329e-05
       3.598584583625009e-02       2.798647213934471e-04       4.162499463592702e-05
       3.688458261272354e-02       3.635570978788428e-04       4.583298072780192e-05
       3.780576509735296e-02       4.994194122344129e-04       5.182781054192070e-05
       3.874995386563476e-02       3.751270733899957e-04       4.274835149044480e-05
       3.971772349328692e-02       3.793256716406338e-04       4.162072579041707e-05
       4.070966290590072e-02       2.968613336743987e-04       3.475257830532916e-05
       4.172637573732497e-02       3.465535803007580e-04       3.669477369478100e-05
       4.276848069700073e-02       2.596147806215546e-04       3.040960733490332e-05
       4.383661194647021e-02       2.532666135493642e-04       2.895288937187495e-05
       4.493141948528875e-02       2.413443177483710e-04       2.708570201125585e-05
       4.605356954657498e-02       1.836610802461315e-04       2.268581696525872e-05
       4.720374500243966e-02       1.497498788948378e-04       1.950568465806531e-05
       4.838264577953999e-02       1.398227558888916e-04       1.807871126268545e-05
       4.959098928501231e-02       8.678610355684204e-05       1.366157355975769e-05
       5.082951084304235e-02       7.831730044201510e-05       1.246269861886525e-05
       5.209896414233874e-02       6.024675943526684e-05       1.039439431595619e-05
       5.340012169478188e-02       2.970900540368522e-05       7.076912498334908e-06
       5.473377530552774e-02       3.086258786310562e-05       6.845911097211346e-06
       5.610073655485205e-02       2.590667095892119e-05       6.039383568120076e-06
       5.750183729202867e-02       1.705065787525624e-05       4.702614334002181e-06
       5.893793014154232e-02       1.213321632466580e-05       3.807067670957497e-06
       6.040988902194382e-02       1.150961834104734e-05       3.545174257804042e-06
       6.191860967766367e-02       1.632974166442670e-05       4.064645056392765e-06
       6.346501022410753e-02       3.070828484925280e-05       5.389059115668248e-06
       6.505003170636521e-02       3.678246051796533e-05       5.677601728841321e-06
       6.667463867187337e-02       2.479801952949178e-05       4.487802854837763e-06
       6.833981975738031e-02       4.415926290734830e-05       5.798280952748786e-06
       7.004658829056995e-02       3.156610020104501e-05       4.758891574999567e-06
       7.179598290671134e-02       4.245278663773489e-05       5.337926595472376e-06
       7.358906818070876e-02       3.604602526162406e-05       4.815349198500716e-06
       7.542693527493703e-02       3.295550380351969e-05       4.568929890482829e-06
       7.731070260325650e-02       2.670874673472207e-05       3.992059013615814e-06
       7.924151651161145e-02       1.876422990660016e-05       3.289263456321267e-06
       8.122055197562640e-02       1.498647254398966e-05       2.931967696317592e-06
       8.324901331562462e-02       1.056288226996606e-05       2.433565971981574e-06
       8.532813492950403e-02       5.504484692107841e-06       1.755782262706349e-06
       8.745918204391656e-02       5.880411763395044e-06       1.818353212094275e-06
       8.964345148420785e-02       5.193340105335108e-06       1.663594473274484e-06
       9.188227246358618e-02       7.424503668748876e-06       1.956745590001984e-06
       9.417700739200061e-02       8.878977603134861e-06       2.098118693488128e-06
       9.652905270522044e-02       1.321650237828656e-05       2.500803186233730e-06
       9.893983971462109e-02       1.850388260517205e-05       2.907767593517073e-06
       1.014108354781928e-01       1.673798089594847e-05       2.743327300029692e-06
       1.039435436933028e-01       1.097731616867085e-05       2.185307999407572e-06
       1.065395056117536e-01       9.931287185209069e-06       2.057439188347386e-06
       1.092003009776952e-01       1.019254659555382e-05       2.050658909936620e-06
       1.119275489889608e-01       4.760362211181368e-06       1.387316315121221e-06
       1.147229092824121e-01       3.323887836856153e-06       1.148744019900066e-06
       1.175880829438929e-01       5.807424050606814e-07       4.784800116189535e-07
       1.205248135434063e-01       5.079275325844795e-06       1.410920357682737e-06
       1.235348881961452e-01       9.806534427031047e-06       1.974855816111951e-06
       1.266201386500215e-01       1.134083903577157e-05       2.108705574720242e-06
       1.297824424003562e-01       1.496457607103652e-05       2.421080787685404e-06
       1.330237238324090e-01       1.446926655562722e-05       2.401535657472515e-06
       1.363459553924409e-01       1.929173564618322e-05       2.797845635680283e-06
       1.397511587880259e-01       1.504730235345747e-05       2.534094788368773e-06
       1.432414062183380e-01       1.396514078011723e-05       2.529250055012810e-06
       1.468188216351659e-01       1.000418102678117e-05       2.237266902271489e-06
       1.504855820354203e-01       3.631943003120080e-06       1.408448442685115e-06
       1.542439187859214e-01       5.496662160650132e-06       1.820017398783184e-06
       1.580961189812729e-01       5.578442255538669e-07       5.969460591920164e-07
       1.620445268356484e-01       2.287485123036516e-06       1.316068863834768e-06
       1.660915451093368e-01       2.429907286094131e-06       1.410330207190659e-06
       1.702396365709161e-01       0.000000000000000e+00       0.000000000000000e+00
       1.744913254959444e-01       1.009142719108697e-06       1.009225498877833e-06
       1.788491992030793e-01       0.000000000000000e+00       0.000000000000000e+00
       1.833159096285632e-01       0.000000000000000e+00       0.000000000000000e+00
       1.878941749400294e-01       2.266461391000320e-07       5.491084860903024e-07
       1.925867811906135e-01       3.001248208007017e-06       2.007284368354620e-06
       1.973965840143753e-01       2.260997423915300e-06       1.793112828833568e-06
       2.023265103640636e-01       1.127896825734956e-06       1.326194658824976e-06
       2.073795602922814e-01       2.047397035350372e-06       1.812951343404665e-06
       2.125588087771349e-01       1.722020746905880e-06       1.722196249023918e-06
       2.178674075934774e-01       0.000000000000000e+00       0.000000000000000e+00
       2.233085872308877e-01       0.000000000000000e+00       0.000000000000000e+00
       2.294621864006451e-01       1.652887761539609e-06       1.653063911480005e-06
