
 1.149635518425448e-02 8.063390623581407e-01 5.209142519088191e-03
 1.189872761570339e-02 8.131896279515635e-01 4.930707376043048e-03
 1.231518308225301e-02 8.061905944592993e-01 4.631763745125720e-03
 1.274621449013186e-02 7.978338334574997e-01 4.337280321661584e-03
 1.319233199728648e-02 7.855012859518952e-01 4.050982038194117e-03
 1.365406361719150e-02 7.511766663031335e-01 3.722860582240283e-03
 1.413195584379321e-02 6.212291465860292e-01 3.085233785181308e-03
 1.462657429832597e-02 4.040127050180169e-01 2.174450856387178e-03
 1.513850439876738e-02 3.235895132661939e-01 1.776308603666055e-03
 1.566835205272423e-02 3.149192291794634e-01 1.682937093948135e-03
 1.621674437456958e-02 3.218109192554690e-01 1.654063851891628e-03
 1.678433042767952e-02 3.159819303636657e-01 1.613663657388201e-03
 1.737178199264830e-02 3.025272312528874e-01 1.532355027620963e-03
 1.797979436239099e-02 2.870543247901912e-01 1.463419054005252e-03
 1.860908716507468e-02 2.684137452645031e-01 1.387314706811805e-03
 1.926040521585229e-02 2.494186450816740e-01 1.311780004108619e-03
 1.993451939840712e-02 2.254549324879146e-01 1.195817669052312e-03
 2.063222757735136e-02 2.012911175787533e-01 1.079977875820735e-03
 2.135435554255866e-02 1.751244306732431e-01 9.711981931252690e-04
 2.210175798654822e-02 1.504507186642933e-01 8.604558310585275e-04
 2.287531951607740e-02 1.254786727311877e-01 7.519666790085274e-04
 2.367595569914011e-02 1.028628238141537e-01 6.534760848899923e-04
 2.450461414861001e-02 8.065662548453148e-02 5.550126742195824e-04
 2.536227564381137e-02 6.194740567837689e-02 4.683718242341066e-04
 2.624995529134477e-02 4.674278307733779e-02 3.953709682640459e-04
 2.716870372654183e-02 3.447508406270990e-02 3.367611106949316e-04
 2.811960835697080e-02 2.733209943795184e-02 2.910572137814749e-04
 2.910379464946478e-02 2.241692879556937e-02 2.584822561622523e-04
 3.012242746219605e-02 1.962563816705824e-02 2.402858217177905e-04
 3.117671242337291e-02 1.825299115138733e-02 2.372918890242672e-04
 3.226789735819096e-02 1.797536663434456e-02 2.445716049596499e-04
 3.339727376572764e-02 1.744817113006203e-02 2.434881299377606e-04
 3.456617834752811e-02 1.683215061959005e-02 2.475917347019418e-04
 3.577599458969159e-02 1.473798396645173e-02 1.509714324227151e-04
 3.702815440033080e-02 1.276361464357379e-02 1.391497554516512e-04
 3.832413980434238e-02 1.040888534047307e-02 1.208034376449720e-04
 3.966548469749436e-02 7.902136880288117e-03 9.962408320272804e-05
 4.105377666190667e-02 5.594676015996693e-03 7.720133783842525e-05
 4.249065884507340e-02 3.317602080125357e-03 5.353505825980927e-05
 4.397783190465097e-02 1.632412295916539e-03 3.364258658061686e-05
 4.551705602131376e-02 7.175821255294896e-04 2.044257393911770e-05
 4.711015298205974e-02 3.763171078365993e-04 1.416516537468020e-05
 4.875900833643183e-02 5.064848351610407e-04 1.656484903380954e-05
 5.046557362820694e-02 9.009873204412536e-04 2.375073013353062e-05
 5.223186870519420e-02 1.177090691173754e-03 2.735608534294690e-05
 5.405998410987599e-02 1.315055457005625e-03 2.898310454171162e-05
 5.595208355372165e-02 1.195631186461907e-03 2.726766585816077e-05
 5.791040647810190e-02 8.323867661026850e-04 2.242072083651117e-05
 5.993727070483548e-02 4.899321874853756e-04 1.722992460324533e-05
 6.203507517950472e-02 2.168435305657840e-04 5.742097399035475e-06
 6.420630281078737e-02 1.754246277406936e-04 4.895722368998451e-06
 6.645352340916494e-02 3.831662245749847e-04 8.099669127283226e-06
 6.877939672848571e-02 6.635219124680077e-04 1.210823117867693e-05
