0.011403,0.10063,0.0019003
0.011973,0.11082,0.001883
0.012572,0.10766,0.0016413
0.013201,0.10652,0.0014669
0.013861,0.090118,0.0011774
0.014554,0.034255,0.00048888
0.015281,0.017209,0.00026267
0.016045,0.010465,0.00017551
0.016848,0.0070455,0.00013083
0.01769,0.0045958,9.7193e-05
0.018575,0.0034925,8.0937e-05
0.019503,0.002451,6.4505e-05
0.020479,0.0017544,5.1254e-05
0.021502,0.0013384,4.2675e-05
0.022578,0.0010447,3.5865e-05
0.023706,0.00076523,2.9299e-05
0.024892,0.00064257,2.6236e-05
0.026136,0.00050024,1.3657e-05
0.027443,0.00039982,1.1639e-05
0.028815,0.00034301,1.0137e-05
0.030256,0.00027746,8.5758e-06
0.031769,0.00026396,8.2806e-06
0.033357,0.00023596,7.8864e-06
0.035025,0.0002028,1.0041e-05
0.036777,0.00018591,4.9391e-06
0.038615,0.00015427,4.3142e-06
0.040546,0.00014273,3.958e-06
0.042573,0.00012868,3.6645e-06
0.044702,0.00011002,3.2644e-06
0.046937,9.1148e-05,2.8227e-06
0.049284,9.1217e-05,2.7234e-06
0.051748,7.6323e-05,2.3706e-06
0.054336,6.6691e-05,2.1365e-06
0.057052,6.4594e-05,2.4647e-06
0.059905,6.0971e-05,1.3241e-06
0.0629,6.3097e-05,1.2946e-06
0.066045,6.0729e-05,1.1791e-06
0.069348,5.9985e-05,1.1102e-06
0.072815,6.1021e-05,1.1013e-06
0.076456,5.6755e-05,1.035e-06
0.080279,5.8755e-05,1.5569e-06
0.084292,5.4071e-05,9.5338e-07
0.088507,4.6964e-05,8.4392e-07
0.092932,4.2634e-05,7.7134e-07
0.097579,3.27e-05,6.528e-07
0.10246,2.54e-05,5.4648e-07
0.10758,1.7075e-05,4.2154e-07
0.11296,1.2197e-05,3.4055e-07
0.11861,7.8205e-06,2.5881e-07
0.12454,5.091e-06,2.0153e-07
0.13077,4.1579e-06,1.762e-07
0.1373,3.6345e-06,1.6248e-07
0.14417,3.3455e-06,1.5143e-07
0.15138,2.7295e-06,1.3191e-07
0.15895,1.8245e-06,1.0679e-07
0.16689,1.2171e-06,8.7591e-08
0.17524,4.9313e-07,5.6663e-08
0.184,2.4038e-07,4.1253e-08
0.1932,3.3832e-07,5.3216e-08
0.20286,3.2022e-07,5.5047e-08
0.213,4.1948e-07,6.8549e-08
0.22365,3.1493e-07,6.3396e-08
0.23484,2.3214e-07,5.5974e-08
0.24658,3.3414e-07,6.8415e-08
0.25891,3.9863e-07,8.2061e-08
0.27185,2.5113e-07,6.271e-08
0.28544,2.2469e-07,6.3286e-08
0.29972,2.0862e-07,6.0631e-08
0.3147,2.0861e-07,6.1379e-08
0.33044,3.3381e-07,7.7193e-08
0.34696,1.8378e-07,6.049e-08
0.36431,2.3515e-07,6.6222e-08
0.38252,2.1154e-07,6.3084e-08
0.40165,2.4662e-07,6.6637e-08
0.42173,2.017e-07,6.2432e-08
0.44282,2.4563e-07,6.9088e-08
0.46496,1.9906e-07,6.0793e-08
0.48821,2.8635e-07,7.3878e-08
0.51262,1.9471e-07,6.1764e-08
0.53825,2.8836e-07,7.5438e-08
0.56516,2.3816e-07,7.061e-08
0.59342,2.1782e-07,6.6918e-08
