0.011403,0.0018074,0.00010983
0.011973,0.0014774,9.0584e-05
0.012572,0.001325,7.7039e-05
0.013201,0.0012216,6.6408e-05
0.013861,0.0010077,5.5778e-05
0.014554,0.0010266,5.1388e-05
0.015281,0.00091489,4.521e-05
0.016045,0.00080921,3.995e-05
0.016848,0.00061576,3.3466e-05
0.01769,0.00060308,3.1557e-05
0.018575,0.00046074,2.6813e-05
0.019503,0.00040453,2.4355e-05
0.020479,0.00036496,2.2031e-05
0.021502,0.00032468,2.0023e-05
0.022578,0.0002479,1.6581e-05
0.023706,0.00027709,1.7017e-05
0.024892,0.00021141,1.4388e-05
0.026136,0.00017034,7.5065e-06
0.027443,0.00015127,6.7139e-06
0.028815,0.00013632,5.9548e-06
0.030256,0.00011151,5.2534e-06
0.031769,9.5843e-05,4.7729e-06
0.033357,7.5905e-05,4.2186e-06
0.035025,6.919e-05,6.2034e-06
0.036777,5.272e-05,2.3936e-06
0.038615,3.9182e-05,1.9828e-06
0.040546,2.938e-05,1.6381e-06
0.042573,2.2329e-05,1.3936e-06
0.044702,1.471e-05,1.0942e-06
0.046937,8.1966e-06,7.7674e-07
0.049284,6.4866e-06,6.6572e-07
0.051748,3.0853e-06,4.3607e-07
0.054336,2.6025e-06,3.888e-07
0.057052,2.7294e-06,4.9982e-07
0.059905,4.3615e-06,3.1992e-07
0.0629,5.4926e-06,3.4522e-07
0.066045,7.2943e-06,3.6968e-07
0.069348,8.9112e-06,3.8947e-07
0.072815,1.0612e-05,4.1912e-07
0.076456,1.2411e-05,4.4241e-07
0.080279,1.4576e-05,7.0225e-07
0.084292,1.4768e-05,4.5606e-07
0.088507,1.3957e-05,4.2438e-07
0.092932,1.1624e-05,3.7299e-07
0.097579,1.0598e-05,3.4827e-07
0.10246,7.7689e-06,2.8497e-07
0.10758,6.4311e-06,2.4647e-07
0.11296,4.952e-06,2.0748e-07
0.11861,2.8957e-06,1.5122e-07
0.12454,1.9786e-06,1.2104e-07
0.13077,1.1837e-06,9.0553e-08
0.1373,9.5591e-07,8.0264e-08
0.14417,9.9179e-07,7.9466e-08
0.15138,8.1026e-07,6.9286e-08
0.15895,7.8161e-07,6.7637e-08
0.16689,6.039e-07,5.9878e-08
0.17524,4.8559e-07,5.489e-08
0.184,4.1425e-07,5.2852e-08
0.1932,4.375e-07,5.9223e-08
0.20286,3.0001e-07,5.1646e-08
0.213,4.9488e-07,7.1141e-08
0.22365,2.7977e-07,5.7809e-08
0.23484,2.3853e-07,5.4901e-08
0.24658,2.1767e-07,5.3744e-08
0.25891,2.5677e-07,6.3708e-08
0.27185,5.7975e-07,9.3465e-08
0.28544,3.2659e-07,7.4563e-08
0.29972,3.0527e-07,7.1553e-08
0.3147,3.3603e-07,7.6342e-08
0.33044,3.8583e-07,8.1122e-08
0.34696,2.9402e-07,7.285e-08
0.36431,3.0297e-07,7.2958e-08
0.38252,4.0996e-07,8.5727e-08
0.40165,4.0612e-07,8.3403e-08
0.42173,5.3059e-07,9.7535e-08
0.44282,4.9546e-07,9.5624e-08
0.46496,3.5423e-07,7.8721e-08
0.48821,3.5614e-07,7.9969e-08
0.51262,3.7628e-07,8.3392e-08
0.53825,5.8915e-07,1.0457e-07
0.56516,3.2619e-07,7.9702e-08
0.59342,3.068e-07,7.7062e-08
