2.091424706226091e-02	3.964973108129048e-03	8.612215537221123e-04	4.131889359075783e-02
2.143657473166284e-02	2.902479873661527e-03	6.982384010665802e-04	4.235082179392375e-02
2.197194739347644e-02	2.035215607956659e-03	5.243316205086961e-04	4.340852212513929e-02
2.252069084286246e-02	1.336357376982898e-03	3.872544871611004e-04	4.449263823633891e-02
2.308313901162777e-02	1.020760167252980e-03	3.020624207378677e-04	4.560382985449024e-02
2.365963417143588e-02	1.133348785672358e-03	2.927501175754561e-04	4.674277318306366e-02
2.425052714209263e-02	8.105980850244048e-04	2.281660831403008e-04	4.791016131352852e-02
2.485617750503370e-02	6.041120578557577e-04	1.803222996929644e-04	4.910670464712633e-02
2.547695382214400e-02	3.898834516752495e-04	1.342928627575199e-04	5.033313132717770e-02
2.611323386004188e-02	2.345897596486749e-04	9.604910060152550e-05	5.159018768218588e-02
2.676540481996497e-02	1.383084690320175e-04	6.927817798929092e-05	5.287863868000686e-02
2.743386357339716e-02	2.021505108460060e-04	7.656633007569452e-05	5.419926839336214e-02
2.811901690358040e-02	2.699786524889507e-04	8.463673362157703e-05	5.555288047697756e-02
2.882128175305823e-02	1.866419581343108e-04	6.707623988546821e-05	5.694029865663863e-02
2.954108547740153e-02	3.792399985032273e-04	8.956505252168024e-05	5.836236723045976e-02
3.027886610527112e-02	4.322793528330442e-04	9.050352605037141e-05	5.981995158267265e-02
3.103507260497524e-02	3.203343905160951e-04	7.383637010123471e-05	6.131393871024636e-02
3.181016515768434e-02	3.129734537080076e-04	6.912621883380667e-05	6.284523776265959e-02
3.260461543746924e-02	3.869213715225012e-04	7.276214243711659e-05	6.441478059515358e-02
3.341890689833327e-02	3.073623839094419e-04	6.190737534276467e-05	6.602352233580253e-02
3.425353506841283e-02	2.923310454968902e-04	5.780288011946956e-05	6.767244196674611e-02
3.510900785152566e-02	2.621154700859867e-04	5.191850628180072e-05	6.936254291993850e-02
3.598584583625009e-02	2.486910278114175e-04	4.815496918072791e-05	7.109485368777575e-02
3.688458261272354e-02	2.043697445116621e-04	4.161677428572084e-05	7.287042844897364e-02
3.780576509735296e-02	2.340285420287654e-04	4.288298041961576e-05	7.469034771007652e-02
3.874995386563476e-02	1.956622314291102e-04	3.749889883473284e-05	7.655571896298773e-02
3.971772349328692e-02	1.126785028672750e-04	2.738995837424343e-05	7.846767735892168e-02
4.070966290590072e-02	1.591619424727956e-04	3.110398384940675e-05	8.042738639918764e-02
4.172637573732497e-02	6.690863372705883e-05	1.937338828176561e-05	8.243603864322571e-02
4.276848069700073e-02	6.553405391979926e-05	1.865277448351273e-05	8.449485643432571e-02
4.383661194647021e-02	6.256147473768941e-05	1.749606333957086e-05	8.660509264347094e-02
4.493141948528875e-02	5.594022181082388e-05	1.599703698713974e-05	8.876803143175897e-02
4.605356954657498e-02	3.888901559047920e-05	1.263786126334828e-05	9.098498903186374e-02
4.720374500243966e-02	2.231715480419487e-05	9.117784310318956e-06	9.325731454901466e-02
4.838264577953999e-02	6.934431253446580e-06	4.906926801880504e-06	9.558639078197967e-02
4.959098928501231e-02	2.504528970450965e-05	8.934554335489737e-06	9.797363506455230e-02
5.082951084304235e-02	1.792034715824571e-05	7.243147119976568e-06	1.004205001280547e-01
5.209896414233874e-02	1.694005927942915e-05	6.709284350782624e-06	1.029284749853811e-01
5.340012169478188e-02	3.118205886587429e-05	8.794961607469554e-06	1.054990858371206e-01
5.473377530552774e-02	1.576264879953118e-05	5.961720770079509e-06	1.081338970003096e-01
5.610073655485205e-02	3.015674358577351e-05	7.975106727854464e-06	1.108345118603798e-01
5.750183729202867e-02	2.617548749355199e-05	7.086246698535946e-06	1.136025738468807e-01
5.893793014154232e-02	2.482413110195496e-05	6.639574262029012e-06	1.164397674335710e-01
6.040988902194382e-02	2.272561507500087e-05	6.079041935624014e-06	1.193478191634861e-01
6.191860967766367e-02	1.067602840904322e-05	4.037023280734640e-06	1.223284986996075e-01
6.346501022410753e-02	1.977572550917214e-05	5.281537757483182e-06	1.253836199017712e-01
6.505003170636521e-02	8.171373975532794e-06	3.259657537648240e-06	1.285150419304728e-01
6.667463867187337e-02	4.492681260281365e-06	2.345002267932937e-06	1.317246703782386e-01
6.833981975738031e-02	9.547587746164103e-06	3.287553086072221e-06	1.350144584292537e-01
7.004658829056995e-02	8.295671679984214e-06	2.980945936872398e-06	1.383864080479503e-01
7.179598290671134e-02	3.875991008373769e-06	1.985554024120425e-06	1.418425711972813e-01
7.358906818070876e-02	4.741960996634590e-06	2.121174271870046e-06	1.453850510874201e-01
7.542693527493703e-02	6.806074910904085e-06	2.511695521130763e-06	1.490160034556458e-01
7.731070260325650e-02	5.882594046927256e-06	2.281338528971834e-06	1.527376378781935e-01
7.924151651161145e-02	6.328734012910390e-06	2.329739538025073e-06	1.565522191148679e-01
8.122055197562640e-02	1.160908311130112e-05	3.147069239368661e-06	1.604620684872378e-01
8.324901331562462e-02	7.534034259599592e-06	2.506728823201037e-06	1.644695652912510e-01
8.532813492950403e-02	1.028772330638565e-05	2.919651271580008e-06	1.685771482451286e-01
8.745918204391656e-02	8.452489463463724e-06	2.649716481744062e-06	1.727873169734206e-01
8.964345148420785e-02	7.790009889461608e-06	2.485885628593762e-06	1.771026335281244e-01
9.188227246358618e-02	5.757060213238634e-06	2.098564916320906e-06	1.815257239477940e-01
9.417700739200061e-02	2.734504897719013e-06	1.413919683441678e-06	1.860592798555868e-01
9.652905270522044e-02	1.738452667939094e-06	1.107038984088682e-06	1.907060600972211e-01
9.893983971462109e-02	6.764172783998563e-06	2.147921896667117e-06	1.954688924198415e-01
1.014108354781928e-01	3.255031787859898e-06	1.475301832162535e-06	2.003506751928139e-01
1.039435436933028e-01	1.921096721487887e-06	1.115632682558250e-06	2.053543791714956e-01
1.065395056117536e-01	5.113251541990770e-06	1.801392490968818e-06	2.104830493050563e-01
1.092003009776952e-01	4.851731640854977e-06	1.726854447871387e-06	2.157398065894488e-01
1.119275489889608e-01	2.342240957187460e-06	1.187649126036290e-06	2.211278499666560e-01
1.147229092824121e-01	3.745141777439750e-06	1.489168017669973e-06	2.266504582713730e-01
1.175880829438929e-01	5.855912911057699e-06	1.848159883666376e-06	2.323109922263051e-01
1.205248135434063e-01	4.890426871364609e-06	1.683348591927832e-06	2.381128964872993e-01
1.235348881961452e-01	9.831008538480197e-07	7.595886150247010e-07	2.440597017395516e-01
1.266201386500215e-01	2.979974313330039e-06	1.317904254957179e-06	2.501550268461667e-01
1.297824424003562e-01	6.187280789975027e-06	1.899631552660575e-06	2.564025810503777e-01
1.330237238324090e-01	5.799600069889292e-06	1.854613479062459e-06	2.628061662327653e-01
1.363459553924409e-01	5.023139592768648e-06	1.753102316885262e-06	2.693696792248499e-01
1.397511587880259e-01	9.921928653027014e-06	2.514140301807827e-06	2.760971141804667e-01
1.432414062183380e-01	1.093236586319952e-05	2.704546510954241e-06	2.829925650063639e-01
1.468188216351659e-01	2.234234961368320e-06	1.305941054627040e-06	2.900602278535040e-01
1.504855820354203e-01	5.518484438398744e-06	2.128596716755913e-06	2.973044036705862e-01
1.542439187859214e-01	4.974445409682778e-06	2.129768640221643e-06	3.047295008213418e-01
1.580961189812729e-01	8.306079584435768e-07	8.888290522633267e-07	3.123400377671944e-01
1.620445268356484e-01	6.040005776848158e-07	8.433222587335601e-07	3.201406458169213e-01
1.660915451093368e-01	3.158074433274817e-06	1.960896637718156e-06	3.281360719449852e-01
1.702396365709161e-01	1.139503970773540e-06	1.208153413372037e-06	3.363311816802529e-01
1.744913254959444e-01	0.000000000000000e+00	0.000000000000000e+00	3.447309620668605e-01
1.788491992030793e-01	0.000000000000000e+00	0.000000000000000e+00	3.533405246990238e-01
1.833159096285632e-01	4.766220969495917e-06	2.873771855251065e-06	3.621651088316426e-01
1.878941749400294e-01	4.239763873279730e-07	8.521086962882580e-07	3.712100845685927e-01
1.925867811906135e-01	8.457846996492152e-07	1.324308549481580e-06	3.804809561306430e-01
1.973965840143753e-01	1.197492671016087e-06	1.556464155211426e-06	3.899833652049888e-01
2.023265103640636e-01	0.000000000000000e+00	0.000000000000000e+00	3.997230943784389e-01
2.073795602922814e-01	2.422160811417702e-06	2.422402386953296e-06	4.097060706563451e-01
2.125588087771349e-01	0.000000000000000e+00	0.000000000000000e+00	4.199383690694164e-01
2.178674075934774e-01	0.000000000000000e+00	0.000000000000000e+00	4.304262163706123e-01
2.233085872308877e-01	0.000000000000000e+00	0.000000000000000e+00	4.411759948243651e-01
2.294621864006451e-01	0.000000000000000e+00	0.000000000000000e+00	4.533332533925775e-01
