2.091424706226091e-02	0.000000000000000e+00	0.000000000000000e+00	4.131889359075783e-02
2.143657473166284e-02	0.000000000000000e+00	0.000000000000000e+00	4.235082179392375e-02
2.197194739347644e-02	0.000000000000000e+00	0.000000000000000e+00	4.340852212513929e-02
2.252069084286246e-02	0.000000000000000e+00	0.000000000000000e+00	4.449263823633891e-02
2.308313901162777e-02	0.000000000000000e+00	0.000000000000000e+00	4.560382985449024e-02
2.365963417143588e-02	0.000000000000000e+00	0.000000000000000e+00	4.674277318306366e-02
2.425052714209263e-02	0.000000000000000e+00	0.000000000000000e+00	4.791016131352852e-02
2.485617750503370e-02	0.000000000000000e+00	0.000000000000000e+00	4.910670464712633e-02
2.547695382214400e-02	0.000000000000000e+00	0.000000000000000e+00	5.033313132717770e-02
2.611323386004188e-02	0.000000000000000e+00	0.000000000000000e+00	5.159018768218588e-02
2.676540481996497e-02	0.000000000000000e+00	0.000000000000000e+00	5.287863868000686e-02
2.743386357339716e-02	0.000000000000000e+00	0.000000000000000e+00	5.419926839336214e-02
2.811901690358040e-02	0.000000000000000e+00	0.000000000000000e+00	5.555288047697756e-02
2.882128175305823e-02	0.000000000000000e+00	0.000000000000000e+00	5.694029865663863e-02
2.954108547740153e-02	0.000000000000000e+00	0.000000000000000e+00	5.836236723045976e-02
3.027886610527112e-02	0.000000000000000e+00	0.000000000000000e+00	5.981995158267265e-02
3.103507260497524e-02	0.000000000000000e+00	0.000000000000000e+00	6.131393871024636e-02
3.181016515768434e-02	0.000000000000000e+00	0.000000000000000e+00	6.284523776265959e-02
3.260461543746924e-02	0.000000000000000e+00	0.000000000000000e+00	6.441478059515358e-02
3.341890689833327e-02	0.000000000000000e+00	0.000000000000000e+00	6.602352233580253e-02
3.425353506841283e-02	0.000000000000000e+00	0.000000000000000e+00	6.767244196674611e-02
3.510900785152566e-02	0.000000000000000e+00	0.000000000000000e+00	6.936254291993850e-02
3.598584583625009e-02	0.000000000000000e+00	0.000000000000000e+00	7.109485368777575e-02
3.688458261272354e-02	0.000000000000000e+00	0.000000000000000e+00	7.287042844897364e-02
3.780576509735296e-02	0.000000000000000e+00	0.000000000000000e+00	7.469034771007652e-02
3.874995386563476e-02	0.000000000000000e+00	0.000000000000000e+00	7.655571896298773e-02
3.971772349328692e-02	0.000000000000000e+00	0.000000000000000e+00	7.846767735892168e-02
4.070966290590072e-02	0.000000000000000e+00	0.000000000000000e+00	8.042738639918764e-02
4.172637573732497e-02	0.000000000000000e+00	0.000000000000000e+00	8.243603864322571e-02
4.276848069700073e-02	0.000000000000000e+00	0.000000000000000e+00	8.449485643432571e-02
4.383661194647021e-02	0.000000000000000e+00	0.000000000000000e+00	8.660509264347094e-02
4.493141948528875e-02	0.000000000000000e+00	0.000000000000000e+00	8.876803143175897e-02
4.605356954657498e-02	0.000000000000000e+00	0.000000000000000e+00	9.098498903186374e-02
4.720374500243966e-02	0.000000000000000e+00	0.000000000000000e+00	9.325731454901466e-02
