0.18243,5.9916e-07,2.3989e-07,0.0095061
0.18795,2.2964e-07,2.3136e-07,0.009812
0.19363,5.1747e-07,2.4632e-07,0.010129
0.19949,9.1981e-07,2.547e-07,0.010457
0.20553,8.5905e-07,2.5007e-07,0.010797
0.21175,7.5717e-07,2.6728e-07,0.01115
0.21815,1.2167e-06,2.6304e-07,0.011515
0.22475,8.7884e-07,2.4686e-07,0.011895
0.23156,8.6619e-07,2.5636e-07,0.012288
0.23856,1.2552e-07,2.4662e-07,0.012697
0.24578,6.9057e-07,2.7196e-07,0.013121
0.25322,1.1345e-06,2.8793e-07,0.013561
0.26088,1.0345e-06,2.6218e-07,0.014019
0.26878,4.5589e-07,2.2887e-07,0.014495
0.27692,3.3247e-07,2.4888e-07,0.01499
0.2853,9.8265e-07,2.4589e-07,0.015505
0.29393,2.0578e-07,2.3722e-07,0.016041
0.30283,-2.5061e-07,2.2853e-07,0.0166
0.312,1.2115e-07,2.1632e-07,0.017181
0.32144,6.3574e-07,2.5362e-07,0.017787
0.33117,4.7038e-07,2.6211e-07,0.018419
0.34119,9.1473e-08,2.6771e-07,0.019079
0.35152,-5.5708e-08,2.593e-07,0.019767
0.36216,1.147e-06,2.9303e-07,0.020486
0.37313,1.3574e-06,3.0051e-07,0.021237
0.38442,3.4657e-07,3.467e-07,0.022023
0.39606,1.6604e-06,3.6502e-07,0.022844
