2.091434320059279e-02	2.599353926795322e-03	5.602681379017907e-04	4.131889821956034e-02
2.143686794961112e-02	1.730200218988691e-03	4.221144570383634e-04	4.235121115020392e-02
2.197244747690854e-02	1.337292512777184e-03	3.451194516940745e-04	4.340931542651966e-02
2.252140794356400e-02	1.921324717407225e-03	3.665942374497257e-04	4.449385542047254e-02
2.308408365947731e-02	8.838169670451547e-04	2.267128719843962e-04	4.560549160304131e-02
2.366081728695955e-02	6.583584770988126e-04	1.779263620480771e-04	4.674490094643686e-02
2.425196004941008e-02	6.986541727477644e-04	1.690083107378017e-04	4.791277733636963e-02
2.485787194520709e-02	6.173860773037613e-04	1.477844341998148e-04	4.910983199461717e-02
2.547892196694197e-02	5.148487349448953e-04	1.219532260126850e-04	5.033679391214906e-02
2.611548832613112e-02	5.158564159866824e-04	1.157209632671524e-04	5.159441029307309e-02
2.676795868354191e-02	5.147209709879696e-04	1.055841946710188e-04	5.288344700967304e-02
2.743673038527310e-02	4.191010032231410e-04	8.833567890816685e-05	5.420468906881501e-02
2.812221070473357e-02	6.211633153667136e-04	1.027083579004077e-04	5.555894109000668e-02
2.882481709066659e-02	3.439737010514509e-04	7.210726739525082e-05	5.694702779540017e-02
2.954497742137078e-02	3.497504352467561e-04	6.835519540572913e-05	5.836979451203737e-02
3.028313026527248e-02	3.655281621892410e-04	6.662018867848186e-05	5.982810768664325e-02
3.103972514800837e-02	3.706654806168308e-04	6.315656292605137e-05	6.132285541328085e-02
3.181522282618079e-02	3.435989773165225e-04	5.800040378868502e-05	6.285494797418915e-02
3.261009556795261e-02	2.731046277722710e-04	4.870701051827506e-05	6.442531839413340e-02
3.342482744065255e-02	3.200670658259069e-04	5.027067772748523e-05	6.603492300860517e-02
3.425991460556589e-02	3.796283200502970e-04	5.248159829206425e-05	6.768474204621844e-02
3.511586562009046e-02	2.832309025357486e-04	4.295953199979259e-05	6.937578022565635e-02
3.599320174744151e-02	2.489943778243285e-04	3.840428148183481e-05	7.110906736753198e-02
3.689245727409438e-02	2.679171917169315e-04	3.840236518366741e-05	7.288565902153590e-02
3.781417983515808e-02	1.663823990193620e-04	2.889032877244576e-05	7.470663710925246e-02
3.875893074787810e-02	1.537908602090689e-04	2.651960778043942e-05	7.657311058303617e-02
3.972728535347143e-02	1.030488238516086e-04	2.107970821039062e-05	7.848621610134952e-02
4.071983336750199e-02	8.391156722875246e-05	1.790877041855334e-05	8.044711872097342e-02
4.173717923900987e-02	5.380874158997355e-05	1.398116608058642e-05	8.245701260651185e-02
4.277994251861304e-02	4.255649996489163e-05	1.183905788667119e-05	8.451712175762291e-02
4.384875823580578e-02	2.781431887823565e-05	9.284934326614786e-06	8.662870075441882e-02
4.494427728568348e-02	2.558134377878704e-05	8.616597596877467e-06	8.879303552148926e-02
4.606716682532946e-02	2.667850128435521e-05	8.383200467287619e-06	9.101144411101295e-02
4.721811068010508e-02	2.379392720717291e-05	7.532753953662060e-06	9.328527750543454e-02
4.839780976009063e-02	1.256084217182293e-05	5.263731012855700e-06	9.561592044019571e-02
4.960698248693061e-02	2.110421174417513e-05	6.567538989667813e-06	9.800479224702124e-02
5.084636523134331e-02	1.763489198745141e-05	5.732109087634980e-06	1.004533477182739e-01
5.211671276156117e-02	3.032673012005781e-05	7.177464376745380e-06	1.029630779929045e-01
5.341879870297496e-02	3.091056566899070e-05	7.015530399698062e-06	1.055355114645361e-01
5.475341600926174e-02	3.245786191382479e-05	6.831735739194739e-06	1.081722147122367e-01
5.612137744528352e-02	1.972340787305269e-05	5.130032227200229e-06	1.108747934545452e-01
5.752351608205067e-02	1.894320273405689e-05	4.807169639683935e-06	1.136448935273342e-01
5.896068580405145e-02	2.915377377967022e-05	5.735616431869073e-06	1.164842018861021e-01
6.043376182925683e-02	1.579733875992981e-05	4.080282892677290e-06	1.193944476333083e-01
6.194364124211692e-02	1.529313514940843e-05	3.835086382120123e-06	1.223774030713737e-01
6.349124353987404e-02	9.437211632412129e-06	2.901442546860058e-06	1.254348847819910e-01
6.507751119252467e-02	1.520823521620248e-05	3.540183007377701e-06	1.285687547323987e-01
6.670341021677167e-02	6.097694141840877e-06	2.163430188805585e-06	1.317809214092963e-01
6.836993076431616e-02	6.331675844715721e-06	2.132442097088101e-06	1.350733409810878e-01
7.007808772484705e-02	8.675688849115445e-06	2.420098862490718e-06	1.384480184891632e-01
7.182892134409606e-02	9.134707335682223e-06	2.406007627795569e-06	1.419070090689431e-01
7.362349785733396e-02	8.007614591724042e-06	2.208750203302860e-06	1.454524192014300e-01
7.546291013869427e-02	3.714572946132234e-06	1.482329196587583e-06	1.490864079960283e-01
7.734827836671951e-02	7.408179893835181e-06	2.042971379490767e-06	1.528111885054138e-01
7.928075070653576e-02	6.636205518533877e-06	1.904031427924026e-06	1.566290290732553e-01
8.126150400907040e-02	6.819822350461370e-06	1.920737926388914e-06	1.605422547156062e-01
8.329174452773931e-02	6.651772829182532e-06	1.876661315390136e-06	1.645532485368097e-01
8.537270865303978e-02	3.070662308951424e-06	1.283426089309892e-06	1.686644531807791e-01
8.750566366549647e-02	3.814172954894909e-06	1.416689084138302e-06	1.728783723185363e-01
8.969190850741909e-02	4.584102848537896e-06	1.519152083644817e-06	1.771975721729156e-01
9.193277457394158e-02	5.675350448018493e-06	1.662852072799248e-06	1.816246830813607e-01
9.422962652382473e-02	4.431394436135766e-06	1.440718625420205e-06	1.861624010977663e-01
9.658386311051592e-02	1.618423669891312e-06	8.507474046535348e-07	1.908134896343406e-01
9.899691803397209e-02	2.895544409080578e-06	1.117690644358038e-06	1.955807811444880e-01
1.014702608137646e-01	3.180618231505805e-06	1.161361095686167e-06	2.004671788477367e-01
1.040053976839979e-01	4.632534633351193e-06	1.378873707594455e-06	2.054756584977626e-01
1.066038725105869e-01	3.703194491757800e-06	1.221003840718073e-06	2.106092701945848e-01
1.092672677314512e-01	4.943128504427970e-06	1.389226300048087e-06	2.158711402420381e-01
1.119972053202002e-01	2.618149187518201e-06	1.002813319511237e-06	2.212644730516515e-01
1.147953477738935e-01	2.714372199424130e-06	1.013337763431340e-06	2.267925530940937e-01
1.176633991254810e-01	3.585004278282122e-06	1.153759167710947e-06	2.324587468993746e-01
1.206031059815368e-01	2.269748995139009e-06	9.147138911230316e-07	2.382665051070178e-01
1.236162585859201e-01	2.244449031033450e-06	9.182800505418632e-07	2.442193645674569e-01
1.267046919100113e-01	2.075975827928560e-06	8.766166565079269e-07	2.503209504959314e-01
1.298702867701859e-01	6.748905677564697e-06	1.582300303986831e-06	2.565749786801972e-01
1.331149709732072e-01	5.749310726212068e-06	1.471387950671043e-06	2.629852577433931e-01
1.364407204902365e-01	9.262160053499761e-06	1.884073057589731e-06	2.695556914634437e-01
1.398495606601740e-01	7.756689300517093e-06	1.765166826256213e-06	2.762902811504104e-01
1.433435674230643e-01	9.184056900092005e-06	2.004655440276975e-06	2.831931280832383e-01
1.469248685843173e-01	6.600115420562417e-06	1.775763103412952e-06	2.902684360073816e-01
1.505956451105147e-01	4.384739883101695e-06	1.503100271338940e-06	2.975205136948320e-01
1.543581324575901e-01	2.931918639709078e-06	1.290136484717729e-06	3.049537775681048e-01
1.582146219321940e-01	6.379895554561035e-07	6.380344154260117e-07	3.125727543897842e-01
1.621674620870694e-01	1.394955646727734e-06	9.867483276005189e-07	3.203820840192634e-01
1.662190601512908e-01	9.513602846849367e-07	8.723454285524361e-07	3.283865222383602e-01
1.703718834962359e-01	6.584277476678174e-07	7.316160620786460e-07	3.365909436475268e-01
1.746284611381829e-01	1.882238961460169e-06	1.331169743982433e-06	3.450003446344188e-01
1.789913852784494e-01	0.000000000000000e+00	0.000000000000000e+00	3.536198464166324e-01
1.834633128820097e-01	1.073359880654058e-06	1.073452352062036e-06	3.624546981604592e-01
1.880469672955524e-01	1.133736671713256e-06	1.133836507212943e-06	3.715102801775621e-01
1.927451399059636e-01	0.000000000000000e+00	0.000000000000000e+00	3.807921072015160e-01
1.975606918402462e-01	0.000000000000000e+00	0.000000000000000e+00	3.903058317462098e-01
2.024965557079093e-01	1.436800452808960e-06	1.436939622864432e-06	4.000572475481555e-01
2.075557373868898e-01	1.537097657781015e-06	1.537250909303825e-06	4.100522930947991e-01
2.127413178540940e-01	3.164414446074420e-06	2.295264199279797e-06	4.202970552409838e-01
2.180564550616725e-01	1.626976676139137e-07	5.201405698916301e-07	4.307977729157665e-01
2.235043858601733e-01	0.000000000000000e+00	0.000000000000000e+00	4.415608409218459e-01
2.295618005051747e-01	0.000000000000000e+00	0.000000000000000e+00	4.535280204210993e-01
