0.0087866,0.94961,0.023361
0.0091365,0.99476,0.020819
0.0095006,1.0146,0.018726
0.0098795,0.96219,0.016288
0.010274,0.97644,0.014857
0.010684,0.96977,0.013253
0.011111,0.9523,0.011804
0.011556,0.97753,0.011367
0.012018,1.0031,0.01107
0.0125,0.97619,0.0097881
0.013,0.97946,0.0094909
0.013522,0.94176,0.0083037
0.014064,0.86375,0.0072694
0.014628,0.71076,0.0062637
0.015215,0.54321,0.0050319
0.015826,0.51631,0.0047572
0.016461,0.49832,0.004425
0.017122,0.48173,0.004313
0.01781,0.45667,0.0040206
0.018526,0.4259,0.0036894
0.01927,0.38421,0.0034028
0.020045,0.34439,0.0031366
0.020851,0.30841,0.0030723
0.02169,0.26653,0.0028449
0.022562,0.21054,0.002492
0.02347,0.1679,0.0021742
0.024414,0.12985,0.0020222
0.025397,0.095177,0.0017279
0.026419,0.070017,0.0015302
0.027353,0.055379,0.0011463
0.028353,0.045527,0.00098602
0.029423,0.039433,0.00086634
0.030547,0.039775,0.00081515
0.031732,0.039932,0.00078369
0.032975,0.039528,0.00076992
0.033847,0.036799,0.00087322
0.035206,0.03842,0.00088586
0.036619,0.032944,0.0007276
0.03809,0.028313,0.00061107
0.039621,0.021392,0.00045327
0.041213,0.015453,0.0003301
0.042869,0.010124,0.000222
0.044593,0.0058336,0.00013591
0.046386,0.0031644,8.5487e-05
0.048252,0.0015595,5.2069e-05
0.050193,0.00076847,3.368e-05
0.052212,0.00044333,2.486e-05
0.054312,0.00033169,2.128e-05
0.056498,0.00024591,1.8449e-05
0.058772,0.00019293,1.6347e-05
0.061138,0.00021784,1.6767e-05
0.063599,0.00025326,1.7658e-05
0.066159,0.00026127,1.8571e-05
0.068823,0.00023429,1.7067e-05
0.071594,0.00026209,1.8572e-05
0.074477,0.00045909,2.4121e-05
0.078093,0.00087723,2.8352e-05
0.081402,0.0010401,2.9552e-05
0.085012,0.00092473,2.6325e-05
0.088729,0.00050545,1.7845e-05
0.092509,0.00014219,9.6944e-06
0.09599,9.6283e-05,8.0146e-06
0.099772,0.00022136,1.018e-05
0.10417,0.00029016,1.0984e-05
0.10908,0.00018241,9.022e-06
0.11348,0.00012691,6.8605e-06
0.11805,0.00016709,7.4933e-06
0.12281,0.00015495,6.7357e-06
0.12776,7.2501e-05,4.178e-06
0.13291,4.0661e-05,3.2056e-06
0.13827,9.3846e-05,4.3333e-06
0.14384,0.00010752,4.6052e-06
0.14964,4.7328e-05,2.8074e-06
0.15567,1.0829e-05,1.699e-06
0.16194,1.2182e-05,1.6912e-06
0.16847,8.8844e-06,1.566e-06
0.17526,5.4869e-06,1.4682e-06
0.18232,1.136e-05,1.5084e-06
0.18967,8.219e-06,1.4567e-06
0.19732,3.0789e-06,1.2329e-06
0.20527,4.8285e-06,1.3701e-06
0.21355,2.8891e-06,1.3681e-06
0.22215,2.1446e-06,1.4057e-06
0.23111,1.1682e-06,1.3399e-06
0.24042,2.1402e-06,1.3007e-06
0.25011,1.2251e-06,1.2574e-06
0.26019,2.0271e-06,1.3287e-06
0.27068,1.0879e-07,1.2386e-06
0.28159,9.9064e-07,1.386e-06
0.29294,1.7911e-06,1.344e-06
