98
       1.829985962526982e-02       7.259384335910488e-03       1.052050795709795e-03
       1.875738399527253e-02       7.338216393865764e-03       1.007787174260152e-03
       1.922634717155205e-02       6.148802733281444e-03       8.385699419560928e-04
       1.970703514169204e-02       5.198973914450551e-03       7.030163754678212e-04
       2.019974104340143e-02       3.080511582768603e-03       4.832454349085366e-04
       2.070476534327848e-02       3.546077507274468e-03       4.745855410539464e-04
       2.122241602004413e-02       2.674675304417891e-03       3.742240772415181e-04
       2.175300875235657e-02       2.289424281380600e-03       3.227037322390568e-04
       2.229686711132137e-02       1.745482179936579e-03       2.590711832770019e-04
       2.285432275781467e-02       1.630418936554827e-03       2.301689267599819e-04
       2.342571564473980e-02       1.243841487205284e-03       1.884390647389862e-04
       2.401139422434061e-02       1.210351477755126e-03       1.714158544554401e-04
       2.461171566069786e-02       1.108239529734011e-03       1.558585143226976e-04
       2.522704604753850e-02       1.069492072264370e-03       1.432931940851481e-04
       2.585776063149035e-02       7.713837456663600e-04       1.147998311699537e-04
       2.650424404091864e-02       6.714413622750527e-04       1.023417877896455e-04
       2.716689052048367e-02       7.768478942721152e-04       1.036889997509008e-04
       2.784610417156290e-02       7.802207405382289e-04       9.880300704573942e-05
       2.854229919868383e-02       6.089778769119109e-04       8.246461468289608e-05
       2.925590016211822e-02       5.335656163254949e-04       7.366508632568946e-05
       2.998734223679140e-02       5.375798397192533e-04       7.057489553473767e-05
       3.073707147766482e-02       4.965918851934326e-04       6.463017546744649e-05
       3.150554509175350e-02       4.404959517268567e-04       5.783854316072333e-05
       3.229323171694443e-02       3.346651427724823e-04       4.860775653532484e-05
       3.310061170778568e-02       3.584478384470586e-04       4.797938527588185e-05
       3.392817742842085e-02       3.627853972104003e-04       4.631982662246705e-05
       3.477643355284724e-02       2.796878641380737e-04       3.938326855345467e-05
       3.564589737268094e-02       2.136045720957437e-04       3.233125329550375e-05
       3.653709911261650e-02       2.382201660961265e-04       3.338439782784366e-05
       3.745058225377365e-02       1.803917613661888e-04       2.795486296544855e-05
