0.0063374,0.12823,0.039385,0.00033914
0.0065738,0.084726,0.024968,0.00035216
0.0068204,0.068107,0.020754,0.00036572
0.0070775,0.064598,0.016285,0.00037985
0.0073457,0.10179,0.017018,0.00039457
0.0076253,0.092242,0.013751,0.00040991
0.0079168,0.067577,0.0097702,0.00042588
0.0082206,0.088561,0.0097059,0.00044252
0.0085371,0.07448,0.0072737,0.00045984
0.008867,0.046379,0.0048195,0.00047789
0.0092106,0.046316,0.0041631,0.00049667
0.0095686,0.048837,0.0037936,0.00051623
0.0099414,0.042241,0.0031407,0.00053659
0.01033,0.040019,0.0027336,0.00055779
0.010734,0.036485,0.0024038,0.00057986
0.011155,0.028296,0.0019236,0.00060283
0.011594,0.026965,0.0016661,0.00062674
0.01205,0.026248,0.0014756,0.00065162
0.012525,0.022186,0.0012518,0.00067752
0.01302,0.019129,0.0010586,0.00070447
0.013535,0.017201,0.00095089,0.00073252
0.014071,0.016285,0.00086909,0.00076171
0.014629,0.013296,0.00072488,0.00079209
0.015209,0.011045,0.0006195,0.0008237
0.015814,0.010244,0.00057647,0.0008566
0.016443,0.008899,0.00051765,0.00089083
0.017097,0.0090525,0.0004941,0.00092645
0.017778,0.007198,0.00042364,0.00096351
0.018487,0.0071734,0.000411,0.0010021
0.019224,0.0053014,0.00034916,0.0010422
0.019991,0.0040658,0.0002942,0.001084
0.02079,0.0035737,0.00027823,0.0011274
0.021141,0.0041702,0.00035516,0.0011576
0.021972,0.0031769,0.00023015,0.0012036
0.022838,0.0025278,0.00017246,0.0012515
0.02374,0.002042,0.00013247,0.0013013
0.024678,0.0018214,0.0001074,0.0013532
0.025655,0.0018156,9.9405e-05,0.0014071
0.026672,0.001493,8.0288e-05,0.0014633
0.02773,0.0012242,6.5093e-05,0.0015218
0.028831,0.0010878,5.5556e-05,0.0015826
0.029977,0.0009494,4.767e-05,0.0016459
0.03117,0.00075857,3.8051e-05,0.0017118
0.032411,0.00071229,3.3606e-05,0.0017804
0.033703,0.00058844,2.863e-05,0.0018518
0.035047,0.00052981,2.4879e-05,0.001926
0.036446,0.00041317,2.0072e-05,0.0020033
0.037901,0.00033282,1.7052e-05,0.0020838
0.039415,0.00028356,1.4507e-05,0.0021675
0.040991,0.0002625,1.3357e-05,0.0022546
0.04263,0.00020161,1.0789e-05,0.0023453
0.044336,0.00019092,9.9916e-06,0.0024397
0.04611,0.00013093,7.7505e-06,0.0025379
0.047956,0.00013752,7.5144e-06,0.0026401
0.049877,0.00011123,6.4842e-06,0.0027465
0.051876,8.3709e-05,5.4462e-06,0.0028573
0.053955,7.5738e-05,4.9643e-06,0.0029726
0.056118,6.588e-05,4.4172e-06,0.0030926
0.058368,6.0283e-05,4.2269e-06,0.0032176
0.058514,5.6798e-05,6.7895e-06,0.0031323
0.06085,4.3927e-05,5.3636e-06,0.0032585
0.063279,4.6048e-05,4.5458e-06,0.0033898
0.065808,3.4073e-05,3.7013e-06,0.0035266
0.068438,4.0143e-05,3.5649e-06,0.003669
0.071175,2.6662e-05,2.8241e-06,0.0038173
0.074023,2.4083e-05,2.3545e-06,0.0039717
0.076986,2.3309e-05,2.266e-06,0.0041325
0.080068,2.8828e-05,2.1438e-06,0.0043001
0.083276,1.9108e-05,1.7976e-06,0.0044746
0.086612,1.8879e-05,1.6076e-06,0.0046564
0.090084,1.7687e-05,1.4593e-06,0.0048458
0.093695,1.9856e-05,1.3628e-06,0.0050431
0.097452,1.5334e-05,1.2134e-06,0.0052488
0.10136,1.6665e-05,1.1448e-06,0.0054631
0.10543,1.375e-05,1.0325e-06,0.0056866
0.10966,1.502e-05,9.7171e-07,0.0059195
0.11406,1.3664e-05,8.8592e-07,0.0061624
0.11864,1.3706e-05,8.2178e-07,0.0064157
0.1234,1.1483e-05,7.5018e-07,0.0066799
0.12836,1.1903e-05,6.9697e-07,0.0069556
0.13351,7.5482e-06,6.225e-07,0.0072433
0.13887,7.5468e-06,5.8373e-07,0.0075436
0.14445,6.7379e-06,5.4847e-07,0.0078571
0.15025,6.263e-06,5.1627e-07,0.0081845
0.15629,4.3803e-06,4.7069e-07,0.0085265
0.16257,3.0045e-06,4.4574e-07,0.008884
0.1691,1.5888e-06,4.1655e-07,0.0092576
0.1759,1.2506e-06,4.0119e-07,0.0096483
0.18297,1.2114e-06,3.9518e-07,0.010057
0.19032,5.2251e-07,3.8281e-07,0.010485
0.19797,-2.0168e-07,3.7798e-07,0.010933
0.20593,2.1403e-07,3.8461e-07,0.011402
0.2142,-2.4472e-07,3.8796e-07,0.011893
0.22282,3.7336e-07,4.076e-07,0.012409
0.23177,1.371e-06,4.2292e-07,0.012949
0.24109,9.7523e-07,4.4739e-07,0.013517
0.25078,1.7962e-06,4.7723e-07,0.014113
0.26087,1.5649e-06,4.6336e-07,0.014739
0.27136,1.8752e-06,4.7594e-07,0.015398
0.28227,2.1743e-06,4.729e-07,0.016091
0.29362,-2.8282e-07,4.6128e-07,0.016821
0.30542,1.2489e-06,4.7552e-07,0.01759
0.31771,1.0352e-06,4.9121e-07,0.018401
0.33048,-6.7397e-07,5.0658e-07,0.019257
