99
       1.829947504996998e-02       2.408246398107316e-03       6.491610539816981e-04
       1.875621105580216e-02       3.406956473623865e-03       7.144195685597958e-04
       1.922434672082970e-02       1.374015521305094e-03       4.128360133326444e-04
       1.970416656877770e-02       4.950140576805722e-04       2.253091686425847e-04
       2.019596222478972e-02       6.017741221789160e-04       2.281038395103914e-04
       2.070003259267184e-02       1.495574813104437e-04       1.062746751962302e-04
       2.121668403656058e-02       2.930261650670653e-04       1.321916638747410e-04
       2.174623056712502e-02       3.556986466383920e-04       1.309899612477357e-04
       2.228899403241637e-02       4.419643024166645e-04       1.365067080748154e-04
       2.284530431348096e-02       5.874183010925328e-04       1.474874054018787e-04
       2.341549952485546e-02       3.068006014674574e-04       9.751782599349331e-05
       2.399992622006634e-02       3.848626578446271e-04       1.019208218765960e-04
       2.459893960225831e-02       5.223926170152135e-04       1.124901356011503e-04
       2.521290374007990e-02       2.340117488629195e-04       7.063357948254675e-05
       2.584219178895725e-02       5.643841153954566e-04       1.040623514694350e-04
       2.648718621789072e-02       3.987030460855759e-04       8.328486966487140e-05
       2.714827904191206e-02       4.695668182639382e-04       8.571838415574559e-05
       2.782587206034352e-02       3.981090116789011e-04       7.437664602513188e-05
       2.852037710100367e-02       2.225262493729198e-04       5.313660911671435e-05
       2.923221627050823e-02       2.011788658214533e-04       4.795009445010956e-05
       2.996182221081833e-02       2.702478744160462e-04       5.298754864702480e-05
       3.070963836219178e-02       1.341959369573205e-04       3.517264830597337e-05
       3.147611923269748e-02       1.075663950335944e-04       3.016237567633649e-05
       3.226173067445648e-02       9.982855102775335e-05       2.794044509584931e-05
       3.306695016677787e-02       9.030706146705486e-06       8.121148585592630e-06
       3.389226710636138e-02       3.130168056378049e-05       1.437102486595797e-05
       3.473818310474311e-02       3.687991518069687e-05       1.507209050228252e-05
       3.560521229316529e-02       3.885893100068377e-05       1.472513761997409e-05
       3.649388163505518e-02       2.086207562181267e-05       1.044536022518051e-05
       3.740473124630317e-02       4.837673336881903e-05       1.532519079150662e-05
       3.833831472353471e-02       4.530987088576910e-05       1.436344326010291e-05
       3.929519948057549e-02       4.508688527834689e-05       1.361970527782556e-05
       4.027596709331455e-02       3.798259071088756e-05       1.202085620629125e-05
       4.128121365317469e-02       6.122016102035769e-05       1.445533341142711e-05
       4.231155012940530e-02       6.305660090168510e-05       1.410832822962506e-05
       4.336760274041746e-02       4.203621023608306e-05       1.107749655973147e-05
       4.445001333438735e-02       3.373771369670637e-05       9.547739737204728e-06
       4.555943977935899e-02       3.040863984710153e-05       8.611566952391353e-06
       4.669655636308363e-02       1.272923875261311e-05       5.430820730022572e-06
       4.786205420283872e-02       1.415133789837062e-05       5.390724221134449e-06
       4.905664166547546e-02       1.645450163870101e-05       5.646164101327777e-06
       5.028104479795038e-02       2.223531593904118e-05       6.270181349936102e-06
       5.153600776860252e-02       8.125859247475726e-06       3.635599639647862e-06
       5.282229331944439e-02       1.476276835188372e-06       1.476541822695680e-06
       5.414068322974177e-02       7.066801426151973e-06       3.130950696926627e-06
       5.549197879116380e-02       1.024845221040100e-05       3.647377066569330e-06
       5.687700129479250e-02       1.125547004957335e-05       3.659191988680046e-06
       5.829659253028742e-02       1.244249893800843e-05       3.705233693976890e-06
       5.975161529750901e-02       1.814185577817559e-05       4.339799583944760e-06
       6.124295393091152e-02       1.089360589773798e-05       3.262773149286585e-06
       6.277151483702421e-02       5.329396245526844e-06       2.209131750594253e-06
       6.433822704534764e-02       7.499265931554399e-06       2.560796140095097e-06
       6.594404277299959e-02       1.046240774974618e-05       3.001052349543086e-06
       6.758993800345409e-02       3.264795861696204e-06       1.627846838728307e-06
       6.927691307972508e-02       4.740354842479444e-06       1.935997971340555e-06
       7.100599331235552e-02       1.553680041625159e-06       1.098721412329060e-06
       7.277822960258097e-02       3.059926210472116e-06       1.530194518100819e-06
       7.459469908104696e-02       4.523064886811470e-06       1.846904758482752e-06
       7.645650576246796e-02       5.661685641997531e-06       2.075270194430227e-06
       7.836478121662598e-02       5.442038509586066e-06       1.980580182694908e-06
       8.032068525611662e-02       3.502458787252151e-06       1.568496983785060e-06
       8.232540664126053e-02       1.344946217991373e-06       9.483452218451595e-07
       8.438016380260879e-02       2.599773042341610e-06       1.294404165075349e-06
       8.648620558148115e-02       1.219848713675481e-06       8.703926075267185e-07
       8.864481198898744e-02       5.293442193682047e-06       1.800553735814836e-06
       9.085729498399342e-02       3.171066358639793e-06       1.370776590021055e-06
       9.312499927050374e-02       4.369093157034133e-06       1.591897871330253e-06
       9.544930311494679e-02       3.067034632179495e-06       1.312161648136499e-06
       9.783161918385816e-02       3.308363147250084e-06       1.350827368882980e-06
       1.002733954024718e-01       2.300459524087174e-06       1.119634887253179e-06
       1.027761158347408e-01       3.774993608915290e-06       1.418530441852166e-06
       1.053413015853223e-01       5.121426781737422e-06       1.648542962088144e-06
       1.079705117240756e-01       2.782801972188453e-06       1.222618168365405e-06
       1.106653442336339e-01       1.280206113739600e-06       8.254127272774743e-07
       1.134274369806276e-01       2.637935834948317e-06       1.184880818773129e-06
       1.162584687111470e-01       1.338911227997444e-06       8.490655735222108e-07
       1.191601600710520e-01       1.999248305709287e-06       1.058676660664615e-06
       1.221342746517468e-01       2.982932777657459e-06       1.312003913308797e-06
       1.251826200620563e-01       1.754171814674716e-06       1.052850187934171e-06
       1.283070490268557e-01       4.368648025375501e-06       1.724222721884153e-06
       1.315094605131206e-01       3.110597349866239e-06       1.514520229293719e-06
       1.347918008840814e-01       6.352240595549695e-07       7.049972580398808e-07
       1.381560650821860e-01       3.149548458582042e-06       1.702741905325773e-06
       1.416042978415860e-01       5.327727414004451e-07       7.037832727169981e-07
       1.451385949308865e-01       2.217497329909759e-06       1.578271507598021e-06
       1.487611044269137e-01       3.788201888912119e-06       2.173833230354191e-06
       1.524740280202735e-01       1.234061796920454e-06       1.243189334804732e-06
       1.562796223534966e-01       0.000000000000000e+00       0.000000000000000e+00
       1.601802003925817e-01       0.000000000000000e+00       0.000000000000000e+00
       1.641781328327708e-01       8.018360042880859e-08       3.812961145610496e-07
       1.682758495394120e-01       2.763940463500979e-06       2.242356768843078e-06
       1.724758410247838e-01       2.655291338099939e-06       2.217566553655247e-06
       1.767806599617803e-01       0.000000000000000e+00       0.000000000000000e+00
       1.811929227353758e-01       0.000000000000000e+00       0.000000000000000e+00
       1.857153110328122e-01       0.000000000000000e+00       0.000000000000000e+00
       1.903505734734770e-01       0.000000000000000e+00       0.000000000000000e+00
       1.951015272794598e-01       0.000000000000000e+00       0.000000000000000e+00
       1.999710599878051e-01       1.475133646824053e-06       2.066908945389538e-06
       2.030929453331702e-01       5.327517609306158e-06       7.607434305509627e-06
