1.829976347713301033e-02 6.333779859003523145e-03 4.349442090773234762e-04
1.875709074418526953e-02 4.083675005712406395e-03 3.160299268600460219e-04
1.922584702393765124e-02 4.009656491488856889e-03 2.880383484047358976e-04
1.970631793752126992e-02 3.703492056329409088e-03 2.516665456754534980e-04
2.019879624399179008e-02 3.278284657403137802e-03 2.103334596346968875e-04
2.070358201871249151e-02 2.819546902859358922e-03 1.782450166452261031e-04
2.122098283619526862e-02 2.417442597753032951e-03 1.506538921527330872e-04
2.175131395751097110e-02 2.193663807583999883e-03 1.325840703321217893e-04
2.229489852238332112e-02 2.156678123481789010e-03 1.204620765137252056e-04
2.285206774608338973e-02 2.032189875556286978e-03 1.084742029777153023e-04
2.342316112124468927e-02 2.147552625797046182e-03 1.038771711072576030e-04
2.400852662472176963e-02 2.005028969821698922e-03 9.209003649183548066e-05
2.460852092961841875e-02 2.079597135758805108e-03 8.959473690144083779e-05
2.522350962261455873e-02 1.787020847844516007e-03 7.731541560310332452e-05
2.585386742672449861e-02 1.790382174776660026e-03 7.317782706929665628e-05
2.649997842962188016e-02 1.708918706281003976e-03 6.803416025864787047e-05
2.716223631767089933e-02 1.440572300216927046e-03 5.869098216780086749e-05
2.784104461580602999e-02 1.317022047289569987e-03 5.318022644721943091e-05
2.853681693340657036e-02 1.184156312660687065e-03 4.782945261683767843e-05
2.924997721631587833e-02 8.887262721034841148e-04 3.931494155715970314e-05
2.998096000515869039e-02 6.835717782857387041e-04 3.283736861883949725e-05
3.073021070011414113e-02 5.436652307039456728e-04 2.831000031318822149e-05
3.149818583230557661e-02 3.635926742871377739e-04 2.208807291759694078e-05
3.228535334197271678e-02 2.696929405800897045e-04 1.809080772056669863e-05
3.309219286359554868e-02 1.775525815021457082e-04 1.399564296958630075e-05
3.391919601814372132e-02 1.188766446447834954e-04 1.090237347973810964e-05
3.476686671262955303e-02 9.994942687551541945e-05 9.678325504078939579e-06
3.563572144714702294e-02 7.361445014366597094e-05 7.792776570137433301e-06
3.652628962958411746e-02 8.178278658480026182e-05 8.035038866124421834e-06
3.743911389819998270e-02 8.849560285228558730e-05 8.011076136780136917e-06
3.837475045226348969e-02 1.148033636737550968e-04 8.819855445779384753e-06
3.933376939095502289e-02 1.226614018497200953e-04 8.791895315694887722e-06
4.031675506073743170e-02 1.578591435456050027e-04 9.567143153249777735e-06
4.132430641140826671e-02 1.509887935431512048e-04 8.901470326493837531e-06
4.235703736105005113e-02 1.457228868750292110e-04 8.398375093351982947e-06
4.341557717010086775e-02 1.346596860412209017e-04 7.754736745515867886e-06
4.450057082477346798e-02 1.111187513083663933e-04 6.719214424530809919e-06
4.561267943005625075e-02 8.888444958862255448e-05 5.731285359121100741e-06
4.675258061253571851e-02 7.036254323962155529e-05 4.930611544358444239e-06
4.792096893328581797e-02 4.257905078297478317e-05 3.641387650792472031e-06
4.911855631107576309e-02 2.542314462855850923e-05 2.702458592403989077e-06
5.034607245615414783e-02 1.375289632699401061e-05 1.903950204735635089e-06
5.160426531487383173e-02 7.013965673975007330e-06 1.306452644146938046e-06
5.289390152542818718e-02 9.374267793466933404e-06 1.451829641811580032e-06
5.421576688497683344e-02 1.167199544685929969e-05 1.550854330198803057e-06
5.557066682844503253e-02 1.821397546869324053e-05 1.871394264501998033e-06
5.695942691928888857e-02 2.196187811344005000e-05 1.975527027141401004e-06
5.838289335252513229e-02 2.426589347312666994e-05 2.005633837746286997e-06
5.984193347033198856e-02 2.494630935227706910e-05 1.965407878943484007e-06
6.133743629053552138e-02 2.427293219127682109e-05 1.883688694404378957e-06
6.287031304830317802e-02 1.604113470854941071e-05 1.479402651333878954e-06
6.444149775137480995e-02 1.053200024812740071e-05 1.174259928455544098e-06
6.605194774916942069e-02 6.607128107586318131e-06 9.195595312815808595e-07
6.770264431611426603e-02 5.198019827765905047e-06 7.936442467040860806e-07
6.939459324955209174e-02 4.274676502800294956e-06 7.080290526315025254e-07
7.112882548259036319e-02 6.782434903901777259e-06 8.890347899296709328e-07
7.290639771226634092e-02 8.293168464816696905e-06 9.727476992818723846e-07
7.472839304341033495e-02 8.325655479481250808e-06 9.742392316202123839e-07
7.659592164859993502e-02 8.882467526417822104e-06 1.003732657109668961e-06
7.851012144460688125e-02 6.353186812253403906e-06 8.272231853919546806e-07
8.047215878574896786e-02 5.146585267120967329e-06 7.342272439497987254e-07
8.248322917456951675e-02 3.549291834225400837e-06 5.955723766731959735e-07
8.454455799027729701e-02 4.656208934357853632e-06 6.692297326560544917e-07
8.665740123539078521e-02 3.029122170158632005e-06 5.298279112248082810e-07
