98
       1.829976347713301e-02       4.165726836517536e-03       4.704498714299568e-04
       1.875709074418527e-02       2.608955259152770e-03       3.422905641924838e-04
       1.922584702393765e-02       2.476816942745257e-03       3.078583293628824e-04
       1.970631793752127e-02       1.472967313338895e-03       2.160542275725453e-04
       2.019879624399179e-02       9.235389639263761e-04       1.513290636237671e-04
       2.070358201871249e-02       7.139038870527856e-04       1.220006914784385e-04
       2.122098283619527e-02       5.855386146492766e-04       1.007664843693377e-04
       2.175131395751097e-02       6.172612777254931e-04       9.682565458560466e-05
       2.229489852238332e-02       5.717709031625722e-04       8.474306060392521e-05
       2.285206774608339e-02       6.448488644919410e-04       8.391271667630164e-05
       2.342316112124469e-02       6.685772334711979e-04       7.954630374082425e-05
       2.400852662472177e-02       5.777071041557253e-04       6.832652071498130e-05
       2.460852092961842e-02       6.301668561625187e-04       6.769073012249103e-05
       2.522350962261456e-02       6.393144669380051e-04       6.390695707564948e-05
       2.585386742672450e-02       6.775111329589367e-04       6.219652306942379e-05
       2.649997842962188e-02       7.272496136185182e-04       6.144966112292397e-05
       2.716223631767090e-02       6.359489162081487e-04       5.427187633133206e-05
       2.784104461580603e-02       6.315189783017561e-04       5.127377033403783e-05
       2.853681693340657e-02       5.135482803456027e-04       4.396855065636700e-05
       2.924997721631588e-02       3.539366887775956e-04       3.471240113801736e-05
       2.998096000515869e-02       2.973774467526785e-04       3.030491724925169e-05
       3.073021070011414e-02       2.819913562566046e-04       2.819597975506502e-05
       3.149818583230558e-02       1.752916621875912e-04       2.105306281260157e-05
       3.228535334197272e-02       1.241228314923583e-04       1.695474631333206e-05
       3.309219286359555e-02       8.169541346636096e-05       1.315626517615538e-05
       3.391919601814372e-02       4.005712581183548e-05       8.827407107356526e-06
       3.476686671262955e-02       2.855495926473672e-05       7.294001540589466e-06
       3.563572144714702e-02       1.736210253468337e-05       5.291324798453225e-06
       3.652628962958412e-02       1.850360143520527e-05       5.357857467032413e-06
       3.743911389819998e-02       2.564184629348145e-05       6.096541147778375e-06
       3.837475045226349e-02       3.658643463779631e-05       6.928066069335408e-06
       3.933376939095502e-02       3.798868894664800e-05       6.808281167278370e-06
       4.031675506073743e-02       5.653958104255545e-05       7.960547118200085e-06
       4.132430641140827e-02       5.608084934640419e-05       7.567198644817380e-06
       4.235703736105005e-02       5.257769443448421e-05       7.017674563388791e-06
       4.341557717010087e-02       6.308783792177332e-05       7.413095926188395e-06
       4.450057082477347e-02       4.728946379986873e-05       6.122861476031594e-06
       4.561267943005625e-02       3.138671768746379e-05       4.759163029931290e-06
       4.675258061253572e-02       2.939761536998639e-05       4.479421629927917e-06
       4.792096893328582e-02       1.927988430412732e-05       3.437843894462580e-06
       4.911855631107576e-02       1.134452997954877e-05       2.525702128889534e-06
       5.034607245615415e-02       8.089810548215919e-06       2.055707630659886e-06
       5.160426531487383e-02       9.143004014944265e-06       2.105104170886703e-06
       5.289390152542819e-02       5.950438241773338e-06       1.621994103587838e-06
       5.421576688497683e-02       8.356011793395808e-06       1.851544145093020e-06
       5.557066682844503e-02       1.047766778565837e-05       1.996609656731290e-06
       5.695942691928889e-02       1.265779681544914e-05       2.112450229784695e-06
       5.838289335252513e-02       1.339299431659196e-05       2.098893247918999e-06
       5.984193347033199e-02       1.241832585983531e-05       1.952091187838210e-06
       6.133743629053552e-02       7.633297843879615e-06       1.483830092328914e-06
       6.287031304830318e-02       8.780531869987699e-06       1.542889541302554e-06
       6.444149775137481e-02       8.159326078376216e-06       1.454830819430206e-06
       6.605194774916942e-02       4.617285251059276e-06       1.085504110586495e-06
       6.770264431611427e-02       5.658407520373920e-06       1.168922559088883e-06
       6.939459324955209e-02       6.016605881952177e-06       1.184475238660429e-06
       7.112882548259036e-02       6.848997734991060e-06       1.257384998589099e-06
       7.290639771226634e-02       5.932452370077686e-06       1.159128481615967e-06
       7.472839304341033e-02       7.191004218270059e-06       1.275728824685449e-06
       7.659592164859994e-02       6.106171401542700e-06       1.173290792465545e-06
       7.851012144460688e-02       4.794256264593267e-06       1.012973133772362e-06
       8.047215878574897e-02       3.972646285279008e-06       9.093477797728597e-07
       8.248322917456952e-02       3.915720379663718e-06       8.843651823697683e-07
       8.454455799027730e-02       6.294312772612195e-06       1.096194844488473e-06
       8.665740123539079e-02       4.145710319614688e-06       8.745056296942702e-07
       8.882304630104171e-02       4.851138794834800e-06       9.380372470338029e-07
       9.104281275140437e-02       4.024460470310878e-06       8.394962606261115e-07
       9.331805312772826e-02       4.082126932839419e-06       8.377293406099537e-07
       9.565015377246444e-02       2.381653682357356e-06       6.298421069778235e-07
       9.804053567398739e-02       4.714202327936228e-06       8.787724916700491e-07
       1.004906553324273e-01       3.228277340770211e-06       7.203889164351140e-07
       1.030020056471402e-01       2.223656443929130e-06       5.932261466815858e-07
       1.055761168263568e-01       4.076180597257422e-06       8.027302855306958e-07
       1.082145573195643e-01       3.380475663181370e-06       7.360923717971542e-07
       1.109189347731892e-01       3.381104062977443e-06       7.309745285949546e-07
       1.136908970101633e-01       2.654244451973343e-06       6.480697766025341e-07
       1.165321330339703e-01       2.957641327951270e-06       6.892126759143290e-07
       1.194443740577841e-01       1.531421598280465e-06       4.986414959672535e-07
       1.224293945593262e-01       2.464856395059817e-06       6.510463399814062e-07
       1.254890133620853e-01       2.049827843843901e-06       6.185610999513991e-07
       1.286250947435567e-01       2.346196435552505e-06       6.978198497715293e-07
       1.318395495711785e-01       1.822796628538167e-06       6.343555219180100e-07
       1.351343364666556e-01       2.048767394579995e-06       7.159295528541757e-07
       1.385114629993806e-01       3.165806632409363e-06       9.214847714890977e-07
       1.419729869096798e-01       2.079710379688711e-06       7.860607816785659e-07
       1.455210173626298e-01       1.946381112247993e-06       8.124362826070585e-07
       1.491577162332068e-01       2.991333865995408e-06       1.048768377290279e-06
       1.528852994235539e-01       1.212516489664997e-06       6.890465606117888e-07
       1.567060382131677e-01       2.967382614718673e-07       3.661717909470796e-07
       1.606222606428273e-01       2.482012137825238e-06       1.073317240761174e-06
       1.646363529331091e-01       1.151390778397674e-06       7.613148238677479e-07
       1.687507609383510e-01       9.140488595080263e-07       7.012497948506364e-07
       1.729679916369533e-01       4.311563576932954e-07       5.084368408636831e-07
       1.772906146589224e-01       1.641950170011335e-07       3.099128610786635e-07
       1.817212638515907e-01       0.000000000000000e+00       0.000000000000000e+00
       1.862626388844636e-01       6.943436126477116e-07       7.109025754077528e-07
       1.909175068941740e-01       2.214923441799213e-06       1.284252400045005e-06
       1.956887041705457e-01       8.177349302278246e-07       7.910420504906970e-07
       2.009268991224141e-01       7.041399166370394e-07       7.042149421290069e-07
